window,is_start,is_end,oos_start,oos_end,is_net,is_avg_trade,is_n_trades,oos_net,oos_avg_trade,oos_n_trades,oos_max_dd,valid,seconds,params
1,2012-01-10,2013-10-16,2013-10-16,2014-09-04,18957.67291769931,90.27463294142528,210,6389.218022487086,57.04658948649184,112,4330.731810445315,True,96.6,"{'bb_length': 20, 'bb_num_devs': 3.0, 'intraday_only': 1, 'ptn_ly_yes': 87, 'ptn_ly_no': 112, 'ptn_sy_yes': 149, 'ptn_sy_no': 96, 'start_hour': 8, 'end_hour': 7, 'skip_day': 4, 'stop_loss': 1750, 'take_profit': 2000, 'max_bars': 24}"
2,2012-01-10,2016-06-13,2016-06-13,2017-05-05,31803.732693247104,611.6102441009059,52,-6714.5419186644685,-479.61013704746205,14,12595.285992576137,True,309.0,"{'bb_length': 50, 'bb_num_devs': 1.5, 'intraday_only': 0, 'ptn_ly_yes': 152, 'ptn_ly_no': 153, 'ptn_sy_yes': 152, 'ptn_sy_no': 153, 'start_hour': -1, 'end_hour': -1, 'skip_day': -1, 'stop_loss': 2000, 'take_profit': 5000, 'max_bars': 0}"
3,2012-01-10,2019-02-21,2019-02-22,2020-01-16,73028.14772397943,167.11246618759597,437,9932.439432049388,174.25332336928753,57,11029.539862171267,True,319.3,"{'bb_length': 30, 'bb_num_devs': 2.0, 'intraday_only': 1, 'ptn_ly_yes': 95, 'ptn_ly_no': 136, 'ptn_sy_yes': 101, 'ptn_sy_no': 5, 'start_hour': 2, 'end_hour': 1, 'skip_day': 4, 'stop_loss': 1750, 'take_profit': 7500, 'max_bars': 92}"
4,2012-01-10,2021-10-29,2021-10-29,2022-09-21,133982.83844683415,250.4352120501573,535,-21610.05747041061,-288.13409960547483,75,35068.12100997101,True,504.9,"{'bb_length': 50, 'bb_num_devs': 2.0, 'intraday_only': 1, 'ptn_ly_yes': 95, 'ptn_ly_no': 35, 'ptn_sy_yes': 103, 'ptn_sy_no': 82, 'start_hour': 2, 'end_hour': 1, 'skip_day': 4, 'stop_loss': 3000, 'take_profit': 5000, 'max_bars': 92}"
5,2012-01-10,2024-07-08,2024-07-08,2025-05-30,189705.17744585036,273.7448447992069,693,6731.845461467674,112.19742435779456,60,17821.25483002211,True,620.3,"{'bb_length': 30, 'bb_num_devs': 3.0, 'intraday_only': 1, 'ptn_ly_yes': 147, 'ptn_ly_no': 132, 'ptn_sy_yes': 104, 'ptn_sy_no': 87, 'start_hour': 5, 'end_hour': 4, 'skip_day': 4, 'stop_loss': 2000, 'take_profit': 0, 'max_bars': 12}"
