n_trades,net_profit,gross_profit,gross_loss,profit_factor,win_rate,avg_trade,avg_win,avg_loss,max_dd,max_dd_closed,max_dd_pct,n_years,profitable_years,profitable_years_ratio,yearly_trades_mean,yearly_trades_std,yearly_trades_cv,min_yearly_trades,top_trade_pct,np_dd,recovery_trades,unger_score,first_trade,last_trade,engine,phase,p_long_offset_ticks,p_short_offset_ticks,p_direction,p_ptn_neut_yes,p_ptn_neut_no,p_ptn_dir_yes,p_ptn_dir_no,p_start_hour,p_end_hour,p_skip_day,p_stop_loss,p_take_profit,p_max_bars,oos_n_trades,oos_net_profit,oos_gross_profit,oos_gross_loss,oos_profit_factor,oos_win_rate,oos_avg_trade,oos_avg_win,oos_avg_loss,oos_max_dd,oos_max_dd_closed,oos_max_dd_pct,oos_n_years,oos_profitable_years,oos_profitable_years_ratio,oos_yearly_trades_mean,oos_yearly_trades_std,oos_yearly_trades_cv,oos_min_yearly_trades,oos_top_trade_pct,oos_np_dd,oos_recovery_trades,oos_unger_score,passes_oos_gate,passes_oos_hard,overall_pass
104,47819.0,73026.0,25207.0,2.897052406077677,0.6826923076923077,459.7980769230769,1028.5352112676057,-763.8484848484849,5864.0,4576.0,0.05864,10,8,0.8,10.4,5.141984052872977,0.4944215435454785,5,0.11524707752148727,8.154672578444748,12.753424371065895,7.52505392903183,2012-01-30 02:30:00,2021-05-19 09:00:00,RHL,7,5,80,1,53,31,52,-3,-1,6,4,1500,0,0,40,-15290.0,31489.0,46779.0,0.673143932106287,0.225,-382.25,3498.777777777778,-1509.0,34116.0,29393.0,0.34116,5,2,0.4,8.0,3.40587727318528,0.42573465914816,4,0.0,0.0,0.0,0.0,False,False,False
150,63500.0,107440.0,43940.0,2.445152480655439,0.6666666666666666,423.3333333333333,1074.4,-878.8,5303.0,4192.0,0.05303,10,8,0.8,15.0,5.89915248150105,0.39327683210007,7,0.08678740157480315,11.97435413916651,12.526771653543308,7.285529141224504,2012-01-30 03:00:00,2021-05-19 09:30:00,RHL,7,5,80,1,55,31,21,-3,-1,6,4,1500,0,0,56,-23524.0,39558.0,63082.0,0.6270885514092768,0.23214285714285715,-420.07142857142856,3042.923076923077,-1467.0232558139535,37317.0,35643.0,0.37317,5,2,0.4,11.2,6.11228271597445,0.5457395282120044,2,0.0,0.0,0.0,0.0,False,False,False
