n_trades,net_profit,gross_profit,gross_loss,profit_factor,win_rate,avg_trade,avg_win,avg_loss,max_dd,max_dd_closed,max_dd_pct,n_years,profitable_years,profitable_years_ratio,yearly_trades_mean,yearly_trades_std,yearly_trades_cv,min_yearly_trades,top_trade_pct,np_dd,recovery_trades,unger_score,first_trade,last_trade,engine,phase,p_fast,p_slow,p_gradient_length,p_gradient_factor,p_daily_factor,p_direction,p_stop_loss,p_take_profit,p_trailing_stop,oos_n_trades,oos_net_profit,oos_gross_profit,oos_gross_loss,oos_profit_factor,oos_win_rate,oos_avg_trade,oos_avg_win,oos_avg_loss,oos_max_dd,oos_max_dd_closed,oos_max_dd_pct,oos_n_years,oos_profitable_years,oos_profitable_years_ratio,oos_yearly_trades_mean,oos_yearly_trades_std,oos_yearly_trades_cv,oos_min_yearly_trades,oos_top_trade_pct,oos_np_dd,oos_recovery_trades,oos_unger_score,passes_oos_gate,passes_oos_hard,overall_pass,p_long_offset_ticks,p_short_offset_ticks,p_ptn_neut_yes,p_ptn_neut_no,p_ptn_dir_yes,p_ptn_dir_no,p_start_hour,p_end_hour,p_skip_day,p_max_bars,p_level_choice,p_level_shift,p_ptn_ly_yes,p_ptn_ly_no,p_ptn_sy_yes,p_ptn_sy_no,p_not_le_day,p_not_se_day,p_channel_len,p_breakout_offset_ticks,p_intraday_only,p_dvol_min,p_breakeven,p_vol_source,p_vol_mult,p_vol_mult_short,p_atr_len,p_momentum,p_level_source,p_n_sess,p_lev_include_sess0,p_bb_length,p_bb_num_devs,p_entry_type,p_le_bar,p_lx_bar,p_se_bar,p_sx_bar,p_end_long,p_end_short,p_nhigh,p_nlow,p_le_day,p_lx_day,p_le_time,p_lx_time,p_se_day,p_sx_day,p_se_time,p_sx_time
243,64088.0,169852.0,105764.0,1.605952876214969,0.5843621399176955,263.7366255144033,1196.1408450704225,-1047.1683168316831,13844.0,13099.0,0.13844,10,9,0.9,24.3,5.657738063926255,0.23282872691054546,11,0.03886843090750219,4.629297890783011,52.491761328173766,2.8091769534610687,2012-01-12 12:00:00,2021-05-13 10:30:00,BO,5,,,,,,,2000,2500,,126,30366.0,156933.0,126567.0,1.2399203583872573,0.5,241.0,2491.0,-2009.0,16459.0,13581.0,0.16459,5,4,0.8,25.2,6.794115100585212,0.2696077420867148,15,0.08203253638938286,1.8449480527371043,68.29460580912863,2.354261860039694,True,False,False,,,47.0,45.0,-1.0,38.0,4.0,3.0,-1.0,92.0,,,,,,,,,,10.0,0.0,,,,,,,,0.0,4.0,1.0,,,,,,,,,,,,,,,,,,,
241,51616.0,101344.0,49728.0,2.037966537966538,0.2033195020746888,214.17427385892117,2068.2448979591836,-259.0,9143.0,4921.0,0.09143,10,9,0.9,24.1,5.664803615307418,0.23505409192146962,11,0.11606866088034717,5.645411790440774,42.689534252944824,2.807129125288989,2012-01-12 12:00:00,2021-05-12 17:30:00,BO,5,,,,,,,250,6000,,127,3172.0,34511.0,31339.0,1.1012157375793739,0.047244094488188976,24.976377952755904,5751.833333333333,-259.0,17603.0,13986.0,0.17603,5,2,0.4,25.4,7.059745037889116,0.27794271802713055,15,1.8887137452711222,0.18019655740498777,704.7859394703657,0.23592586725936204,False,False,False,,,47.0,45.0,-1.0,38.0,4.0,3.0,-1.0,184.0,,,,,,,,,,10.0,0.0,,,,,,,,0.0,4.0,1.0,,,,,,,,,,,,,,,,,,,
221,58541.0,168309.0,109768.0,1.5333157204285401,0.6515837104072398,264.8914027149321,1168.8125,-1425.5584415584415,14000.0,12880.0,0.14,10,8,0.8,22.1,5.3188344587888805,0.24067124247913485,11,0.03213132676244,4.1815,52.85184742317351,2.805713309019355,2012-01-12 12:00:00,2021-05-12 18:30:00,BO,5,,,,,,,2250,1500,,127,1857.0,114807.0,112950.0,1.0164409030544488,0.6062992125984252,14.622047244094489,1491.0,-2259.0,17899.0,15090.0,0.17899,5,1,0.2,25.4,7.059745037889116,0.27794271802713055,15,0.802907915993538,0.10374881278283703,1224.110393107162,0.136972456866298,False,False,False,,,47.0,45.0,-1.0,38.0,4.0,3.0,-1.0,184.0,,,,,,,,,,10.0,0.0,,,,,,,,0.0,4.0,1.0,,,,,,,,,,,,,,,,,,,
216,58801.0,194217.0,135416.0,1.4342249069533881,0.5879629629629629,272.22685185185185,1529.267716535433,-1521.5280898876404,14790.0,13670.0,0.1479,10,9,0.9,21.6,5.0039984012787215,0.23166659265179265,11,0.04236322511521913,3.9757268424611225,54.32968827060764,2.8053452751644103,2012-01-12 12:00:00,2021-05-13 10:30:00,BO,5,,,,,,,2250,2500,,126,37111.0,168133.0,131022.0,1.2832425088916366,0.5396825396825397,294.531746031746,2472.544117647059,-2259.0,18709.0,15349.0,0.18709,5,5,1.0,25.2,6.794115100585212,0.2696077420867148,15,0.06712295545795047,1.9835907851836014,63.521166231036624,2.69864819078446,True,False,False,,,47.0,45.0,-1.0,38.0,4.0,3.0,-1.0,184.0,,,,,,,,,,10.0,0.0,,,,,,,,0.0,4.0,1.0,,,,,,,,,,,,,,,,,,,
225,46305.0,144237.0,97932.0,1.4728280847935302,0.6755555555555556,205.8,948.9276315789474,-1341.5342465753424,8468.0,7477.0,0.08468,10,7,0.7,22.5,5.5901699437494745,0.24845199749997665,11,0.040621963070942665,5.4682333490788855,41.14674441205053,2.8028147396828254,2012-01-12 12:00:00,2021-05-12 18:00:00,BO,5,,,,,,,1500,1000,,127,857.0,76307.0,75450.0,1.0113585155732272,0.6062992125984252,6.748031496062992,991.0,-1509.0,14857.0,8896.0,0.14857,5,2,0.4,25.4,7.059745037889116,0.27794271802713055,15,1.1563593932322054,0.057683246954297634,2201.679113185531,0.06938266645662751,False,False,False,,,47.0,45.0,-1.0,38.0,4.0,3.0,-1.0,322.0,,,,,,,,,,10.0,0.0,,,,,,,,0.0,4.0,1.0,,,,,,,,,,,,,,,,,,,
263,46298.0,109428.0,63130.0,1.7333755742119437,0.467680608365019,176.0380228136882,889.6585365853658,-450.92857142857144,6202.0,5622.0,0.06202,10,8,0.8,26.3,6.372597586541928,0.24230409074303907,11,0.04300401745215776,7.465011286681715,35.23102509827638,2.8014317610739674,2012-01-12 12:00:00,2021-05-12 17:30:00,BO,5,,,,,,,500,2000,,127,7967.0,57849.0,49882.0,1.1597169319594243,0.2283464566929134,62.732283464566926,1994.7931034482758,-509.0,9867.0,6243.0,0.09867,5,4,0.8,25.4,7.059745037889116,0.27794271802713055,15,0.26371281536337393,0.8074389378737205,157.2874356721476,0.7914764170513268,False,False,False,,,47.0,45.0,-1.0,38.0,4.0,3.0,-1.0,48.0,,,,,,,,,,10.0,0.0,,,,,,,,0.0,4.0,1.0,,,,,,,,,,,,,,,,,,,
238,63548.0,190632.0,127084.0,1.50004721286708,0.5756302521008403,267.00840336134456,1391.4744525547446,-1258.2574257425742,14291.0,11244.0,0.14291,10,8,0.8,23.8,5.653317610041028,0.23753435336306838,10,0.0785390570907031,4.4467147155552444,53.52266003650783,2.7991944421871082,2012-01-12 12:00:00,2021-05-14 16:00:00,BO,5,,,,,,,4000,5000,,122,82467.0,257225.0,174758.0,1.4718925599972534,0.5327868852459017,675.9590163934427,3957.3076923076924,-3065.9298245614036,23034.0,21164.0,0.23034,5,5,1.0,24.4,6.343500610861482,0.259979533232028,15,0.06052117816823699,3.5802292263610314,34.07603041216486,5.5818110496009155,True,True,True,,,47.0,45.0,-1.0,38.0,4.0,3.0,-1.0,92.0,,,,,,,,,,10.0,0.0,,,,,,,,0.0,4.0,1.0,,,,,,,,,,,,,,,,,,,
251,53431.0,106795.0,53364.0,2.001255528071359,0.17928286852589642,212.87250996015936,2373.222222222222,-259.0485436893204,9103.0,5351.0,0.09103,10,10,1.0,25.1,6.363175307973213,0.25351296047702043,11,0.0840523291722034,5.869603427441503,42.762684583855815,2.7961905042303523,2012-01-12 11:30:00,2021-05-12 17:30:00,BO,5,,,,,,,250,4500,,128,15738.0,46046.0,30308.0,1.5192688399102547,0.0859375,122.953125,4186.0,-259.04273504273505,10409.0,5698.0,0.10409,5,5,1.0,25.6,5.6780278266313555,0.2217979619777873,18,0.28536027449485324,1.5119608031511191,84.65827932392935,1.5103392682633405,True,False,False,,,47.0,7.0,-1.0,38.0,4.0,3.0,-1.0,322.0,,,,,,,,,,2.0,0.0,,,,,,,,0.0,4.0,1.0,,,,,,,,,,,,,,,,,,,
169,50549.0,195591.0,145042.0,1.3485128445553702,0.3905325443786982,299.1065088757396,2963.5,-1408.1747572815534,17986.0,15626.0,0.17986,10,7,0.7,16.9,2.4269322199023193,0.1436054567989538,12,0.08399770519693762,2.81046369398421,60.132425962927066,2.7951042868425238,2012-02-01 11:00:00,2021-05-04 16:00:00,BO,5,,,,,,,1500,4000,,105,1055.0,115739.0,114684.0,1.0091991908199924,0.2761904761904762,10.047619047619047,3991.0,-1509.0,27586.0,25216.0,0.27586,5,3,0.6,21.0,7.8230428862431785,0.37252585172586566,9,3.7829383886255923,0.038244036830276225,2745.526066350711,0.07581554157164169,False,False,False,,,12.0,33.0,-1.0,5.0,1.0,21.0,-1.0,460.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,
235,55665.0,147041.0,91376.0,1.6091862195762563,0.4085106382978723,236.87234042553192,1531.6770833333333,-657.3812949640288,11286.0,7928.0,0.11286,10,9,0.9,23.5,6.34428877022476,0.26996973490318127,11,0.1794844157010689,4.932216905901116,47.64591754244139,2.794369131509505,2012-02-01 11:00:00,2021-05-05 17:30:00,BO,5,,,,,,,750,10000,,107,20992.0,88543.0,67551.0,1.3107577978120235,0.16822429906542055,196.18691588785046,4919.055555555556,-759.0,27604.0,23930.0,0.27604,5,4,0.8,21.4,7.939773296511683,0.3710174437622282,9,0.47594321646341464,0.7604694971743226,140.70255335365854,1.4798696980663169,True,False,False,,,12.0,33.0,-1.0,5.0,1.0,21.0,-1.0,92.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,
261,64216.0,166740.0,102524.0,1.6263509032031525,0.5938697318007663,246.03831417624522,1075.741935483871,-967.2075471698113,12188.0,7679.0,0.12188,10,8,0.8,26.1,6.236184731067546,0.238934280883814,11,0.06214962003239068,5.268788972760092,49.53700012457954,2.7930323560150057,2012-01-12 12:00:00,2021-05-13 18:00:00,BO,5,,,,,,,4000,4000,,124,82849.0,217274.0,134425.0,1.6163213687930074,0.5967741935483871,668.1370967741935,2936.135135135135,-2688.5,15644.0,12482.0,0.15644,5,5,1.0,24.8,6.705221845696084,0.27037184861677754,15,0.04817197552173231,5.295896190232677,23.414356238457916,6.6947001325194,True,True,True,,,47.0,45.0,-1.0,38.0,4.0,3.0,-1.0,48.0,,,,,,,,,,10.0,0.0,,,,,,,,0.0,4.0,1.0,,,,,,,,,,,,,,,,,,,
261,65226.0,167750.0,102524.0,1.636202255081737,0.5938697318007663,249.90804597701148,1082.258064516129,-967.2075471698113,12584.0,7679.0,0.12584,10,9,0.9,26.1,6.236184731067546,0.238934280883814,11,0.09184987581639224,5.183248569612206,50.35452120320118,2.791967322571704,2012-01-12 12:00:00,2021-05-13 18:00:00,BO,5,,,,,,,4000,6000,,124,69569.0,224288.0,154719.0,1.4496474253323768,0.5483870967741935,561.0403225806451,3298.3529411764707,-2762.839285714286,26894.0,23317.0,0.26894,5,5,1.0,24.8,6.705221845696084,0.27037184861677754,15,0.08611594244562952,2.5867851565404925,47.93594848280125,4.287516676928061,True,True,True,,,47.0,45.0,-1.0,38.0,4.0,3.0,-1.0,48.0,,,,,,,,,,10.0,0.0,,,,,,,,0.0,4.0,1.0,,,,,,,,,,,,,,,,,,,
238,64463.0,187538.0,123075.0,1.5237700589071703,0.5798319327731093,270.8529411764706,1358.9710144927535,-1230.75,14791.0,11744.0,0.14791,10,8,0.8,23.8,5.653317610041028,0.23753435336306838,10,0.06966787149217381,4.358258400378609,54.608969486372025,2.791092529761337,2012-01-12 12:00:00,2021-05-14 16:00:00,BO,5,,,,,,,4000,4500,,122,81522.0,252271.0,170749.0,1.4774376423873639,0.5409836065573771,668.2131147540983,3822.287878787879,-3049.089285714286,17109.0,14739.0,0.17109,5,5,1.0,24.4,6.343500610861482,0.259979533232028,15,0.055089423713844114,4.7648605996843765,25.604106866858025,6.402390049893613,True,True,True,,,47.0,45.0,-1.0,38.0,4.0,3.0,-1.0,92.0,,,,,,,,,,10.0,0.0,,,,,,,,0.0,4.0,1.0,,,,,,,,,,,,,,,,,,,
223,47608.0,148422.0,100814.0,1.4722359989683973,0.7040358744394619,213.48878923766816,945.3630573248407,-1527.4848484848485,9195.0,8075.0,0.09195,10,8,0.8,22.3,5.622277118748238,0.2521200501680824,11,0.039510166358595195,5.177596519847743,43.070177281129226,2.7902213301417014,2012-01-12 12:00:00,2021-05-12 18:00:00,BO,5,,,,,,,1750,1000,,127,-643.0,80271.0,80914.0,0.992053291148627,0.6377952755905512,-5.062992125984252,991.0,-1759.0,15643.0,10628.0,0.15643,5,2,0.4,25.4,7.059745037889116,0.27794271802713055,15,0.0,0.0,0.0,0.0,False,False,False,,,47.0,45.0,-1.0,38.0,4.0,3.0,-1.0,322.0,,,,,,,,,,10.0,0.0,,,,,,,,0.0,4.0,1.0,,,,,,,,,,,,,,,,,,,
293,54328.0,125985.0,71657.0,1.7581673807164688,0.44368600682593856,185.419795221843,969.1153846153846,-439.6134969325153,6938.0,6189.0,0.06938,10,6,0.6,29.3,8.038034585643434,0.2743356513871479,11,0.05505448387571786,7.830498702796195,37.417795611839196,2.7898342156479794,2012-01-12 11:30:00,2021-05-12 17:30:00,BO,5,,,,,,,500,3000,,128,17023.0,69450.0,52427.0,1.3246991054227784,0.1953125,132.9921875,2778.0,-509.0,10958.0,9162.0,0.10958,5,4,0.8,25.6,5.6780278266313555,0.2217979619777873,18,0.1757034600246725,1.5534769118452272,82.39581742348587,1.5922084646589227,True,False,False,,,47.0,7.0,-1.0,38.0,4.0,3.0,-1.0,48.0,,,,,,,,,,2.0,0.0,,,,,,,,0.0,4.0,1.0,,,,,,,,,,,,,,,,,,,
246,54836.0,148807.0,93971.0,1.5835417309595514,0.6178861788617886,222.91056910569105,978.9934210526316,-999.6914893617021,10032.0,9036.0,0.10032,10,9,0.9,24.6,5.9363288318623315,0.24131418015700534,11,0.03430228317163907,5.466108452950558,45.00459552119046,2.7891787379082627,2012-01-12 12:00:00,2021-05-12 18:30:00,BO,5,,,,,,,2250,1500,,127,3887.0,114807.0,110920.0,1.035043274432023,0.6062992125984252,30.606299212598426,1491.0,-2218.4,16143.0,13060.0,0.16143,5,1,0.2,25.4,7.059745037889116,0.27794271802713055,15,0.3835863133521996,0.24078547977451528,527.4404425006431,0.3018965452952185,False,False,False,,,47.0,45.0,-1.0,38.0,4.0,3.0,-1.0,92.0,,,,,,,,,,10.0,0.0,,,,,,,,0.0,4.0,1.0,,,,,,,,,,,,,,,,,,,
238,49488.0,104281.0,54793.0,1.9031810632745059,0.1092436974789916,207.9327731092437,4010.8076923076924,-258.45754716981133,8740.0,7179.0,0.0874,10,8,0.8,23.8,5.979966555090422,0.25125909895337906,11,0.12105965082444228,5.662242562929062,42.0328160362108,2.7874473705001983,2012-02-01 11:00:00,2021-05-04 16:30:00,BO,5,,,,,,,250,6000,,108,47028.0,71892.0,24864.0,2.8914092664092665,0.1111111111111111,435.44444444444446,5991.0,-259.0,11700.0,9324.0,0.117,5,5,1.0,21.6,7.914543574963751,0.36641405439646996,9,0.12739219188568512,4.01948717948718,26.86909926001531,5.045210258824018,True,True,True,,,12.0,33.0,-1.0,5.0,1.0,21.0,-1.0,460.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,
207,42347.0,150425.0,108078.0,1.3918188715557283,0.4830917874396135,204.57487922705315,1504.25,-1010.0747663551402,8460.0,7820.0,0.0846,10,10,1.0,20.7,5.273518749374084,0.25475935987314413,11,0.06638014499256145,5.0055555555555555,41.354051054384016,2.787446681511049,2012-02-01 11:00:00,2021-05-04 03:30:00,BO,5,,,,,,,1000,1500,,108,13528.0,73059.0,59531.0,1.2272429490517545,0.4537037037037037,125.25925925925925,1491.0,-1009.0,15593.0,13207.0,0.15593,5,3,0.6,21.6,8.2365041127896,0.3813196348513703,9,0.11021584861028977,0.8675687808632079,124.48580721466588,1.2571423201849148,True,False,False,,,12.0,33.0,-1.0,5.0,1.0,21.0,-1.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,
261,53966.0,132027.0,78061.0,1.6913311384686336,0.6398467432950191,206.76628352490422,790.5808383233533,-830.436170212766,8644.0,6427.0,0.08644,10,7,0.7,26.1,6.236184731067546,0.238934280883814,11,0.034855279249898084,6.243174456270245,41.805655412667235,2.7871592875165576,2012-01-12 12:00:00,2021-05-12 18:30:00,BO,5,,,,,,,4000,1500,,127,51522.0,138140.0,86618.0,1.594818628922395,0.7480314960629921,405.68503937007875,1454.1052631578948,-2706.8125,13084.0,11099.0,0.13084,5,4,0.8,25.4,7.059745037889116,0.27794271802713055,15,0.02893909397927099,3.937786609599511,32.251620666899576,4.444860870513974,True,True,True,,,47.0,45.0,-1.0,38.0,4.0,3.0,-1.0,48.0,,,,,,,,,,10.0,0.0,,,,,,,,0.0,4.0,1.0,,,,,,,,,,,,,,,,,,,
227,57162.0,180397.0,123235.0,1.4638454984379439,0.5594713656387665,251.8149779735683,1420.4488188976377,-1232.35,12847.0,10998.0,0.12847,10,7,0.7,22.7,6.050619802962338,0.2665471278838034,11,0.0336062419089605,4.449443449832645,51.017616598439524,2.7843263877482487,2012-01-12 11:30:00,2021-05-12 18:30:00,BO,5,,,,,,,1250,1500,,129,5339.0,90951.0,85612.0,1.0623627528851096,0.4728682170542636,41.3875968992248,1491.0,-1259.0,13572.0,8581.0,0.13572,5,3,0.6,25.8,5.491812087098393,0.21286093360846484,18,0.27926578010863456,0.3933834364868848,327.92433039895116,0.4452333956637814,False,False,False,,,47.0,7.0,-1.0,38.0,4.0,3.0,-1.0,460.0,,,,,,,,,,2.0,0.0,,,,,,,,0.0,4.0,1.0,,,,,,,,,,,,,,,,,,,
261,55591.0,147452.0,91861.0,1.6051643243596303,0.5632183908045977,212.99233716475095,1003.0748299319728,-805.7982456140351,9195.0,7545.0,0.09195,10,9,0.9,26.1,6.236184731067546,0.238934280883814,11,0.07179219657858286,6.045785753126699,43.170567178140345,2.783732880944003,2012-01-12 12:00:00,2021-05-13 16:00:00,BO,5,,,,,,,1500,4000,,126,34931.0,154441.0,119510.0,1.2922851644213873,0.36507936507936506,277.23015873015873,3357.413043478261,-1493.875,17033.0,15078.0,0.17033,5,4,0.8,25.2,7.222188034107115,0.28659476325821887,15,0.11425381466319315,2.050783772676569,61.439924422432796,2.6621611872860353,True,True,True,,,47.0,45.0,-1.0,38.0,4.0,3.0,-1.0,48.0,,,,,,,,,,10.0,0.0,,,,,,,,0.0,4.0,1.0,,,,,,,,,,,,,,,,,,,
245,67755.0,174067.0,106312.0,1.6373222213861087,0.39591836734693875,276.55102040816325,1794.5051546391753,-718.3243243243244,15517.0,14421.0,0.15517,10,8,0.8,24.5,5.608029957123981,0.2288991819234278,11,0.0662829311489927,4.366501256686215,56.10899564607778,2.7823440539937767,2012-01-12 11:30:00,2021-05-12 17:30:00,BO,5,,,,,,,750,4500,,127,7142.0,88360.0,81218.0,1.0879361717845797,0.15748031496062992,56.23622047244095,4418.0,-759.0467289719626,19115.0,16824.0,0.19115,5,3,0.6,25.4,5.4258639865002145,0.21361669238189823,18,0.6288154578549426,0.3736332722992414,339.905488658639,0.5097631299525078,False,False,False,,,47.0,7.0,-1.0,38.0,4.0,3.0,-1.0,184.0,,,,,,,,,,2.0,0.0,,,,,,,,0.0,4.0,1.0,,,,,,,,,,,,,,,,,,,
229,59854.0,153951.0,94097.0,1.6360882918690287,0.462882096069869,261.3711790393013,1452.367924528302,-765.0162601626016,13868.0,7063.0,0.13868,10,8,0.8,22.9,6.252199612936234,0.27302181715878754,11,0.12515454272062018,4.31597923276608,53.05864269722993,2.7815714970269787,2012-02-01 11:00:00,2021-05-04 17:30:00,BO,5,,,,,,,1000,7500,,106,27716.0,112472.0,84756.0,1.327009297276889,0.20754716981132076,261.47169811320754,5112.363636363636,-1009.0,28470.0,23680.0,0.2847,5,3,0.6,21.2,8.034923770640267,0.37900583823774847,9,0.2702770962620869,0.9735159817351599,108.88367729831145,1.9420946899004672,True,False,False,,,12.0,33.0,-1.0,5.0,1.0,21.0,-1.0,92.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,
261,56836.0,132027.0,75191.0,1.7558883376999908,0.6398467432950191,217.7624521072797,790.5808383233533,-799.9042553191489,9644.0,6427.0,0.09644,10,8,0.8,26.1,6.236184731067546,0.238934280883814,11,0.03309522133858822,5.893405226047284,44.286790062636356,2.7790338989093475,2012-01-12 12:00:00,2021-05-12 18:30:00,BO,5,,,,,,,5000,1500,,127,44652.0,139631.0,94979.0,1.4701249749944725,0.7559055118110236,351.59055118110234,1454.4895833333333,-3063.8387096774195,13750.0,12045.0,0.1375,5,4,0.8,25.4,7.059745037889116,0.27794271802713055,15,0.033391561408223594,3.247418181818182,39.10799068350802,3.757727585985601,True,True,True,,,47.0,45.0,-1.0,38.0,4.0,3.0,-1.0,48.0,,,,,,,,,,10.0,0.0,,,,,,,,0.0,4.0,1.0,,,,,,,,,,,,,,,,,,,
260,49095.0,108695.0,59600.0,1.8237416107382551,0.5576923076923077,188.82692307692307,749.6206896551724,-518.2608695652174,7252.0,4895.0,0.07252,10,8,0.8,26.0,7.733045971672482,0.2974248450643262,11,0.04055402790508198,6.769856591285163,38.405540279050825,2.77890989803121,2012-02-01 11:00:00,2021-05-04 06:30:00,BO,5,,,,,,,3000,2000,,109,-10076.0,99132.0,109208.0,0.9077356970185334,0.5229357798165137,-92.44036697247707,1739.157894736842,-2100.153846153846,27462.0,23627.0,0.27462,5,1,0.2,21.8,8.133879763065101,0.37311375059931656,9,0.0,0.0,0.0,0.0,False,False,False,,,12.0,33.0,-1.0,5.0,1.0,21.0,-1.0,24.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,
262,61087.0,140817.0,79730.0,1.766173335005644,0.5419847328244275,233.15648854961833,991.669014084507,-664.4166666666666,11065.0,8884.0,0.11065,10,8,0.8,26.2,6.2577951388648065,0.23884714270476362,11,0.09807323980552327,5.520741075463172,47.45739682747556,2.7778656907524293,2012-01-12 12:00:00,2021-05-13 15:00:00,BO,5,,,,,,,1000,6000,,126,6136.0,103000.0,96864.0,1.0633465477370334,0.23809523809523808,48.698412698412696,3433.3333333333335,-1009.0,25611.0,22891.0,0.25611,5,2,0.4,25.2,7.222188034107115,0.28659476325821887,15,0.9763689700130378,0.23958455351216273,525.9103650586702,0.38136513332447475,False,False,False,,,47.0,45.0,-1.0,38.0,4.0,3.0,-1.0,48.0,,,,,,,,,,10.0,0.0,,,,,,,,0.0,4.0,1.0,,,,,,,,,,,,,,,,,,,
235,47295.0,127614.0,80319.0,1.5888395024838458,0.6553191489361702,201.25531914893617,828.6623376623377,-991.5925925925926,8252.0,7327.0,0.08252,10,9,0.9,23.5,6.726812023536855,0.28624732015050447,11,0.05943545829368855,5.731337857489094,41.00264298551644,2.776560908330376,2012-02-01 11:00:00,2021-05-04 01:30:00,BO,5,,,,,,,2250,1000,,107,15047.0,78299.0,63252.0,1.2378897109972806,0.7383177570093458,140.62616822429908,991.126582278481,-2259.0,16359.0,13394.0,0.16359,5,4,0.8,21.4,8.357032966310472,0.39051555917338654,9,0.06652488868212933,0.9197994987468672,116.32970027247956,1.377930185467195,True,False,False,,,12.0,33.0,-1.0,5.0,1.0,21.0,-1.0,92.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,
193,63483.0,238440.0,174957.0,1.3628491572214887,0.5440414507772021,328.92746113989637,2270.8571428571427,-1988.1477272727273,22049.0,18078.0,0.22049,10,6,0.6,19.3,4.1000000000000005,0.2124352331606218,12,0.1714789786241986,2.879178194022405,67.03301671313581,2.776164082851009,2012-02-01 11:00:00,2021-05-07 17:30:00,BO,5,,,,,,,5000,10000,,92,-84063.0,172287.0,256350.0,0.6720772381509654,0.34782608695652173,-913.7282608695652,5383.96875,-4272.5,95936.0,90676.0,0.95936,5,1,0.2,18.4,5.919459434779497,0.3217097518901901,9,0.0,0.0,0.0,0.0,False,False,False,,,12.0,33.0,-1.0,5.0,1.0,21.0,-1.0,184.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,
159,51574.0,211136.0,159562.0,1.3232223211040222,0.6666666666666666,324.3647798742138,1991.8490566037735,-3010.603773584906,21479.0,18459.0,0.21479,10,6,0.6,15.9,6.905794668247819,0.43432670869483136,6,0.04034978865319735,2.401135993295777,66.21865668747819,2.773742299711345,2012-01-12 12:00:00,2021-05-12 22:00:00,BO,5,,,,,,,3000,2000,,126,55866.0,173217.0,117351.0,1.4760590024797402,0.6904761904761905,443.3809523809524,1991.0,-3009.0,17585.0,15090.0,0.17585,5,4,0.8,25.2,6.794115100585212,0.2696077420867148,15,0.035638850105609854,3.176912141029286,39.66115347438513,4.190301694709054,True,True,True,,,47.0,45.0,-1.0,38.0,4.0,3.0,-1.0,0.0,,,,,,,,,,10.0,0.0,,,,,,,,0.0,4.0,1.0,,,,,,,,,,,,,,,,,,,
268,41088.0,93934.0,52846.0,1.7775044468833971,0.23880597014925373,153.3134328358209,1467.71875,-259.04901960784315,4800.0,4207.0,0.048,10,8,0.8,26.8,6.64529909033446,0.24795892128113659,11,0.03628796728971963,8.56,31.30841121495327,2.7733139507606115,2012-01-12 11:30:00,2021-05-12 17:30:00,BO,5,,,,,,,250,1500,,129,12084.0,38766.0,26682.0,1.4528895884866202,0.20155038759689922,93.67441860465117,1491.0,-259.0485436893204,6572.0,3890.0,0.06572,5,4,0.8,25.8,5.491812087098393,0.21286093360846484,18,0.12338629592850049,1.8387096774193548,70.15789473684211,1.4481437555169896,True,False,False,,,47.0,7.0,-1.0,38.0,4.0,3.0,-1.0,460.0,,,,,,,,,,2.0,0.0,,,,,,,,0.0,4.0,1.0,,,,,,,,,,,,,,,,,,,
252,55267.0,155507.0,100240.0,1.5513467677573822,0.4444444444444444,219.31349206349208,1388.455357142857,-716.0,9834.0,9114.0,0.09834,10,8,0.8,25.2,5.793099343184096,0.22988489457079747,11,0.03602511444442434,5.619991864958308,44.83992255776503,2.7716583462116025,2012-01-12 11:30:00,2021-05-12 17:30:00,BO,5,,,,,,,750,2000,,129,17734.0,83772.0,66038.0,1.268542354402011,0.32558139534883723,137.47286821705427,1994.5714285714287,-759.0574712643678,13339.0,9108.0,0.13339,5,4,0.8,25.8,5.491812087098393,0.21286093360846484,18,0.12072854403969775,1.3294849688882224,97.0300552610804,1.4917457339428162,True,False,False,,,47.0,7.0,-1.0,38.0,4.0,3.0,-1.0,184.0,,,,,,,,,,2.0,0.0,,,,,,,,0.0,4.0,1.0,,,,,,,,,,,,,,,,,,,
