n_trades,net_profit,gross_profit,gross_loss,profit_factor,win_rate,avg_trade,avg_win,avg_loss,max_dd,max_dd_closed,max_dd_pct,n_years,profitable_years,profitable_years_ratio,yearly_trades_mean,yearly_trades_std,yearly_trades_cv,min_yearly_trades,top_trade_pct,np_dd,recovery_trades,unger_score,first_trade,last_trade,engine,phase,p_bb_length,p_bb_num_devs,p_intraday_only,p_ptn_neut_yes,p_ptn_neut_no,p_ptn_dir_yes,p_ptn_dir_no,p_start_hour,p_end_hour,p_skip_day,p_stop_loss,p_take_profit,p_max_bars,oos_n_trades,oos_net_profit,oos_gross_profit,oos_gross_loss,oos_profit_factor,oos_win_rate,oos_avg_trade,oos_avg_win,oos_avg_loss,oos_max_dd,oos_max_dd_closed,oos_max_dd_pct,oos_n_years,oos_profitable_years,oos_profitable_years_ratio,oos_yearly_trades_mean,oos_yearly_trades_std,oos_yearly_trades_cv,oos_min_yearly_trades,oos_top_trade_pct,oos_np_dd,oos_recovery_trades,oos_unger_score,passes_oos_gate,passes_oos_hard,overall_pass
385,47043.063507255974,234815.2864170521,187772.2229097961,1.2505326015651155,0.5064935064935064,122.18977534352202,1204.1809559848825,-988.2748574199795,16576.873598433423,14686.221965537341,0.16576873598433423,10,6,0.6,38.5,12.419742348374221,0.32259071034738235,17,0.21237987612050344,2.837873090357745,135.66498139332458,1.1893864878448182,2012-02-28 17:00:00,2021-05-13 22:00:00,RBB_M,6,30,3.0,1,55,19,28,23,4,17,-1,2250,10000,24,245,96259.35160167207,364343.15184871445,268083.8002470423,1.3590644101320857,0.45714285714285713,392.895312659886,3253.0638557920934,-2015.6676710303934,34628.65524568938,32101.568807971074,0.34628655245689377,5,4,0.8,49.0,19.60612149304395,0.4001249284294684,23,0.10379251297415193,2.779760025872058,88.13710454129557,2.64605264941974,True,False,False
324,80607.28698438901,231985.02537177678,151377.73838738777,1.532491024394277,0.4783950617283951,248.7879227913241,1496.6775830437211,-895.7262626472649,18082.770893453853,14283.764132065298,0.18082770893453853,10,7,0.7,32.4,12.13424904969401,0.3745138595584571,18,0.13239856361233843,4.457684469893365,72.68347551026882,2.318655628393643,2012-01-31 02:00:00,2021-05-19 09:00:00,RBB_M,6,50,2.0,1,38,56,28,10,-1,8,-1,1500,0,0,166,15348.696434616555,182927.36846644682,167578.67203183024,1.0915909897633107,0.2891566265060241,92.46202671455757,3810.9868430509755,-1420.1582375578835,25896.164865198443,23435.65440044187,0.25896164865198446,5,2,0.4,33.2,14.019985734657507,0.42228872694751524,12,0.936180585566538,0.5927015260566051,280.073515424265,0.7200872644850048,False,False,False
386,102032.57382141857,234457.94171552197,132425.36789410337,1.7704911486673083,0.5207253886010362,264.3330928016025,1166.4574214702586,-715.8127994275858,11806.87131450808,11077.950898018309,0.1180687131450808,10,6,0.6,38.6,10.919706955774958,0.28289396258484345,18,0.1045968813067453,8.641796044312153,44.66664082567153,3.048762328322484,2012-01-17 01:00:00,2021-05-19 09:00:00,RBB_M,6,50,2.0,1,38,54,52,10,-1,8,-1,1500,0,0,115,-9673.830277318302,104932.9044967473,114606.7347740656,0.9155910837492302,0.28695652173913044,-84.12026328102871,3179.7849847499183,-1397.6431070008,36196.79271663839,33981.34853508651,0.3619679271663839,5,2,0.4,23.0,7.3484692283495345,0.31949866210215366,11,0.0,0.0,0.0,0.0,False,False,False
