rank,engine,block,start,end,net_profit,avg_trade,n_trades
11,TF_M,1,2021-05-20,2022-09-21,47217.0,542.7241379310345,87
11,TF_M,2,2022-09-21,2024-01-25,-13523.0,-175.62337662337663,77
11,TF_M,3,2024-01-25,2025-05-30,43753.0,527.144578313253,83
12,TF_M,1,2021-05-20,2022-09-21,55068.0,1147.25,48
12,TF_M,2,2022-09-21,2024-01-25,15951.0,261.4918032786885,61
12,TF_M,3,2024-01-25,2025-05-30,4933.0,67.57534246575342,73
13,TF_M,1,2021-05-20,2022-09-21,58488.0,664.6363636363636,88
13,TF_M,2,2022-09-21,2024-01-25,-2995.0,-39.93333333333333,75
13,TF_M,3,2024-01-25,2025-05-30,50958.0,613.9518072289156,83
14,TF_M,1,2021-05-20,2022-09-21,54023.0,1019.3018867924528,53
14,TF_M,2,2022-09-21,2024-01-25,5120.0,73.14285714285714,70
14,TF_M,3,2024-01-25,2025-05-30,13039.0,165.0506329113924,79
15,TF_M,1,2021-05-20,2022-09-21,33514.0,620.6296296296297,54
15,TF_M,2,2022-09-21,2024-01-25,8879.0,150.4915254237288,59
15,TF_M,3,2024-01-25,2025-05-30,48057.0,624.1168831168832,77
16,TF_M,1,2021-05-20,2022-09-21,34496.0,616.0,56
16,TF_M,2,2022-09-21,2024-01-25,4586.0,75.18032786885246,61
16,TF_M,3,2024-01-25,2025-05-30,32289.0,408.72151898734177,79
17,TF_M,1,2021-05-20,2022-09-21,-499.0,-9.784313725490197,51
17,TF_M,2,2022-09-21,2024-01-25,20385.0,339.75,60
17,TF_M,3,2024-01-25,2025-05-30,37435.0,623.9166666666666,60
18,TF_M,1,2021-05-20,2022-09-21,23728.0,409.1034482758621,58
18,TF_M,2,2022-09-21,2024-01-25,28111.0,395.92957746478874,71
18,TF_M,3,2024-01-25,2025-05-30,25775.0,322.1875,80
19,TF_M,1,2021-05-20,2022-09-21,61568.0,1282.6666666666667,48
19,TF_M,2,2022-09-21,2024-01-25,33969.0,575.7457627118644,59
19,TF_M,3,2024-01-25,2025-05-30,5433.0,74.42465753424658,73
20,TF_M,1,2021-05-20,2022-09-21,43078.0,812.7924528301887,53
20,TF_M,2,2022-09-21,2024-01-25,28897.0,431.2985074626866,67
20,TF_M,3,2024-01-25,2025-05-30,56325.0,751.0,75
21,TF_M,1,2021-05-20,2022-09-21,41797.0,733.280701754386,57
21,TF_M,2,2022-09-21,2024-01-25,28879.0,418.536231884058,69
21,TF_M,3,2024-01-25,2025-05-30,31789.0,402.39240506329116,79
22,TF_M,1,2021-05-20,2022-09-21,29978.0,340.65909090909093,88
22,TF_M,2,2022-09-21,2024-01-25,-2921.0,-39.472972972972975,74
22,TF_M,3,2024-01-25,2025-05-30,69408.0,836.2409638554217,83
23,TF_M,1,2021-05-20,2022-09-21,42912.0,493.2413793103448,87
23,TF_M,2,2022-09-21,2024-01-25,2804.0,37.891891891891895,74
23,TF_M,3,2024-01-25,2025-05-30,67528.0,813.5903614457832,83
24,TF_M,1,2021-05-20,2022-09-21,27599.0,467.77966101694915,59
24,TF_M,2,2022-09-21,2024-01-25,22907.0,341.8955223880597,67
24,TF_M,3,2024-01-25,2025-05-30,31100.0,388.75,80
25,BIASW,1,2021-05-20,2022-09-21,3260.0,108.66666666666667,30
25,BIASW,2,2022-09-21,2024-01-25,70716.0,2719.846153846154,26
25,BIASW,3,2024-01-25,2025-05-30,13964.0,581.8333333333334,24
26,PC,1,2021-05-20,2022-09-21,2276.0,63.22222222222222,36
26,PC,2,2022-09-21,2024-01-25,15122.0,360.04761904761904,42
26,PC,3,2024-01-25,2025-05-30,29720.0,660.4444444444445,45
27,PC,1,2021-05-20,2022-09-21,1317.0,31.357142857142858,42
27,PC,2,2022-09-21,2024-01-25,13171.0,258.2549019607843,51
27,PC,3,2024-01-25,2025-05-30,35957.0,691.4807692307693,52
28,BO,1,2021-05-20,2022-09-21,41113.0,956.1162790697674,43
28,BO,2,2022-09-21,2024-01-25,-6833.0,-184.67567567567568,37
28,BO,3,2024-01-25,2025-05-30,23577.0,501.63829787234044,47
29,BO,1,2021-05-20,2022-09-21,53023.0,1395.342105263158,38
29,BO,2,2022-09-21,2024-01-25,11703.0,354.6363636363636,33
29,BO,3,2024-01-25,2025-05-30,26595.0,591.0,45
30,BO,1,2021-05-20,2022-09-21,56442.0,1343.857142857143,42
30,BO,2,2022-09-21,2024-01-25,-6851.0,-175.66666666666666,39
30,BO,3,2024-01-25,2025-05-30,48613.0,1130.5348837209303,43
31,PC,1,2021-05-20,2022-09-21,18652.0,214.39080459770116,87
31,PC,2,2022-09-21,2024-01-25,34967.0,360.4845360824742,97
31,PC,3,2024-01-25,2025-05-30,31579.0,289.7155963302752,109
32,BO,1,2021-05-20,2022-09-21,72388.0,1904.9473684210527,38
32,BO,2,2022-09-21,2024-01-25,16312.0,509.75,32
32,BO,3,2024-01-25,2025-05-30,42985.0,1074.625,40
33,BO,1,2021-05-20,2022-09-21,53962.0,1284.8095238095239,42
33,BO,2,2022-09-21,2024-01-25,16303.0,429.0263157894737,38
33,BO,3,2024-01-25,2025-05-30,32608.0,758.3255813953489,43
34,BO,1,2021-05-20,2022-09-21,63451.0,1547.5853658536585,41
34,BO,2,2022-09-21,2024-01-25,8658.0,227.8421052631579,38
34,BO,3,2024-01-25,2025-05-30,37613.0,874.7209302325581,43
35,TF_M,1,2021-05-20,2022-09-21,52050.0,1041.0,50
35,TF_M,2,2022-09-21,2024-01-25,-6531.0,-110.69491525423729,59
35,TF_M,3,2024-01-25,2025-05-30,35316.0,464.6842105263158,76
36,BO,1,2021-05-20,2022-09-21,30784.0,699.6363636363636,44
36,BO,2,2022-09-21,2024-01-25,17005.0,425.125,40
36,BO,3,2024-01-25,2025-05-30,24988.0,581.1162790697674,43
37,PC,1,2021-05-20,2022-09-21,32251.0,255.96031746031747,126
37,PC,2,2022-09-21,2024-01-25,57266.0,454.4920634920635,126
37,PC,3,2024-01-25,2025-05-30,41582.0,292.83098591549293,142
38,BO,1,2021-05-20,2022-09-21,49399.0,1122.7045454545455,44
38,BO,2,2022-09-21,2024-01-25,874.0,22.41025641025641,39
38,BO,3,2024-01-25,2025-05-30,37013.0,860.7674418604652,43
39,BO,1,2021-05-20,2022-09-21,52113.0,1211.9302325581396,43
39,BO,2,2022-09-21,2024-01-25,-1851.0,-47.46153846153846,39
39,BO,3,2024-01-25,2025-05-30,24613.0,572.3953488372093,43
40,BO,1,2021-05-20,2022-09-21,63491.0,1548.560975609756,41
40,BO,2,2022-09-21,2024-01-25,2676.0,74.33333333333333,36
40,BO,3,2024-01-25,2025-05-30,42577.0,905.8936170212766,47
41,BO,1,2021-05-20,2022-09-21,54522.0,1298.142857142857,42
41,BO,2,2022-09-21,2024-01-25,11706.0,325.1666666666667,36
41,BO,3,2024-01-25,2025-05-30,37772.0,803.6595744680851,47
42,BO,1,2021-05-20,2022-09-21,68328.0,1798.1052631578948,38
42,BO,2,2022-09-21,2024-01-25,19070.0,635.6666666666666,30
42,BO,3,2024-01-25,2025-05-30,38529.0,875.6590909090909,44
43,TF_U,1,2021-05-20,2022-09-21,19503.0,234.97590361445782,83
43,TF_U,2,2022-09-21,2024-01-25,6615.0,66.15,100
43,TF_U,3,2024-01-25,2025-05-30,34818.0,338.0388349514563,103
44,BO,1,2021-05-20,2022-09-21,49290.0,1232.25,40
44,BO,2,2022-09-21,2024-01-25,14965.0,427.57142857142856,35
44,BO,3,2024-01-25,2025-05-30,33631.0,820.2682926829268,41
45,BO,1,2021-05-20,2022-09-21,34057.0,810.8809523809524,42
45,BO,2,2022-09-21,2024-01-25,16532.0,446.81081081081084,37
45,BO,3,2024-01-25,2025-05-30,31878.0,741.3488372093024,43
46,BO,1,2021-05-20,2022-09-21,35473.0,824.953488372093,43
46,BO,2,2022-09-21,2024-01-25,7667.0,207.21621621621622,37
46,BO,3,2024-01-25,2025-05-30,27577.0,586.7446808510638,47
47,BO,1,2021-05-20,2022-09-21,41433.0,963.5581395348837,43
47,BO,2,2022-09-21,2024-01-25,5649.0,144.84615384615384,39
47,BO,3,2024-01-25,2025-05-30,31613.0,735.1860465116279,43
48,BO,1,2021-05-20,2022-09-21,15854.0,360.3181818181818,44
48,BO,2,2022-09-21,2024-01-25,908.0,23.894736842105264,38
48,BO,3,2024-01-25,2025-05-30,8327.0,177.17021276595744,47
49,BO,1,2021-05-20,2022-09-21,33798.0,786.0,43
49,BO,2,2022-09-21,2024-01-25,1504.0,38.56410256410256,39
49,BO,3,2024-01-25,2025-05-30,12113.0,281.69767441860466,43
50,BIASW,1,2021-05-20,2022-09-21,59848.0,819.8356164383562,73
50,BIASW,2,2022-09-21,2024-01-25,25009.0,337.9594594594595,74
50,BIASW,3,2024-01-25,2025-05-30,981.0,12.907894736842104,76
51,BO,1,2021-05-20,2022-09-21,56680.0,1417.0,40
51,BO,2,2022-09-21,2024-01-25,22389.0,658.5,34
51,BO,3,2024-01-25,2025-05-30,43742.0,930.6808510638298,47
52,BO,1,2021-05-20,2022-09-21,46387.0,1104.452380952381,42
52,BO,2,2022-09-21,2024-01-25,16280.0,465.14285714285717,35
52,BO,3,2024-01-25,2025-05-30,50227.0,1068.659574468085,47
53,BO,1,2021-05-20,2022-09-21,38444.0,873.7272727272727,44
53,BO,2,2022-09-21,2024-01-25,2690.0,67.25,40
53,BO,3,2024-01-25,2025-05-30,39068.0,908.5581395348837,43
54,TF_U,1,2021-05-20,2022-09-21,16298.0,208.94871794871796,78
54,TF_U,2,2022-09-21,2024-01-25,7115.0,71.15,100
54,TF_U,3,2024-01-25,2025-05-30,44082.0,432.1764705882353,102
55,VBO,1,2021-05-20,2022-09-21,6316.5000000001455,116.97222222222491,54
55,VBO,2,2022-09-21,2024-01-25,12554.999999999993,298.9285714285713,42
55,VBO,3,2024-01-25,2025-05-30,19504.00000000006,513.2631578947384,38
56,TF_M,1,2021-05-20,2022-09-21,36382.0,418.18390804597703,87
56,TF_M,2,2022-09-21,2024-01-25,19005.0,253.4,75
56,TF_M,3,2024-01-25,2025-05-30,58922.0,718.560975609756,82
57,BO,1,2021-05-20,2022-09-21,13748.0,491.0,28
57,BO,2,2022-09-21,2024-01-25,14854.0,337.59090909090907,44
57,BO,3,2024-01-25,2025-05-30,11417.0,308.56756756756755,37
58,BO,1,2021-05-20,2022-09-21,30059.0,683.1590909090909,44
58,BO,2,2022-09-21,2024-01-25,9992.0,270.05405405405406,37
58,BO,3,2024-01-25,2025-05-30,21162.0,450.25531914893617,47
59,BO,1,2021-05-20,2022-09-21,43783.0,1018.2093023255813,43
59,BO,2,2022-09-21,2024-01-25,6311.0,175.30555555555554,36
59,BO,3,2024-01-25,2025-05-30,27912.0,593.8723404255319,47
60,BO,1,2021-05-20,2022-09-21,23604.0,536.4545454545455,44
60,BO,2,2022-09-21,2024-01-25,9640.0,241.0,40
60,BO,3,2024-01-25,2025-05-30,17613.0,409.6046511627907,43
61,TF_M,1,2021-05-20,2022-09-21,59032.0,1135.2307692307693,52
61,TF_M,2,2022-09-21,2024-01-25,-7603.0,-113.4776119402985,67
61,TF_M,3,2024-01-25,2025-05-30,10307.0,133.85714285714286,77
62,TF_M,1,2021-05-20,2022-09-21,45186.0,525.4186046511628,86
62,TF_M,2,2022-09-21,2024-01-25,945.0,12.6,75
62,TF_M,3,2024-01-25,2025-05-30,57562.0,701.9756097560976,82
63,TF_U,1,2021-05-20,2022-09-21,17334.0,234.24324324324326,74
63,TF_U,2,2022-09-21,2024-01-25,18789.0,237.83544303797467,79
63,TF_U,3,2024-01-25,2025-05-30,11262.0,137.34146341463415,82
64,BIASW,1,2021-05-20,2022-09-21,11676.0,253.82608695652175,46
64,BIASW,2,2022-09-21,2024-01-25,17188.0,324.3018867924528,53
64,BIASW,3,2024-01-25,2025-05-30,12555.0,228.27272727272728,55
65,BO,1,2021-05-20,2022-09-21,29473.0,685.4186046511628,43
65,BO,2,2022-09-21,2024-01-25,7158.0,188.3684210526316,38
65,BO,3,2024-01-25,2025-05-30,20577.0,437.8085106382979,47
66,TF_U,1,2021-05-20,2022-09-21,37770.0,503.6,75
66,TF_U,2,2022-09-21,2024-01-25,13426.0,156.11627906976744,86
66,TF_U,3,2024-01-25,2025-05-30,6840.0,76.0,90
67,TF_U,1,2021-05-20,2022-09-21,10334.0,139.64864864864865,74
67,TF_U,2,2022-09-21,2024-01-25,35149.0,444.9240506329114,79
67,TF_U,3,2024-01-25,2025-05-30,2262.0,27.585365853658537,82
68,BO,1,2021-05-20,2022-09-21,32739.0,744.0681818181819,44
68,BO,2,2022-09-21,2024-01-25,333.0,8.763157894736842,38
68,BO,3,2024-01-25,2025-05-30,34847.0,741.4255319148937,47
69,TF_U,1,2021-05-20,2022-09-21,16019.0,170.41489361702128,94
69,TF_U,2,2022-09-21,2024-01-25,31307.0,359.85057471264366,87
69,TF_U,3,2024-01-25,2025-05-30,43527.0,426.7352941176471,102
70,BO,1,2021-05-20,2022-09-21,48622.0,1157.6666666666667,42
70,BO,2,2022-09-21,2024-01-25,20751.0,576.4166666666666,36
70,BO,3,2024-01-25,2025-05-30,3613.0,84.02325581395348,43
71,TF_U,1,2021-05-20,2022-09-21,9269.0,98.6063829787234,94
71,TF_U,2,2022-09-21,2024-01-25,37543.0,426.625,88
71,TF_U,3,2024-01-25,2025-05-30,26268.0,255.02912621359224,103
72,TF_U,1,2021-05-20,2022-09-21,2447.0,31.77922077922078,77
72,TF_U,2,2022-09-21,2024-01-25,28789.0,364.4177215189873,79
72,TF_U,3,2024-01-25,2025-05-30,8262.0,100.7560975609756,82
73,TF_U,1,2021-05-20,2022-09-21,14378.0,173.2289156626506,83
73,TF_U,2,2022-09-21,2024-01-25,48817.0,595.329268292683,82
73,TF_U,3,2024-01-25,2025-05-30,22345.0,223.45,100
74,TF_U,1,2021-05-20,2022-09-21,8816.0,116.0,76
74,TF_U,2,2022-09-21,2024-01-25,20789.0,263.1518987341772,79
74,TF_U,3,2024-01-25,2025-05-30,13762.0,167.82926829268294,82
75,TF_U,1,2021-05-20,2022-09-21,8298.0,106.38461538461539,78
75,TF_U,2,2022-09-21,2024-01-25,17021.0,210.1358024691358,81
75,TF_U,3,2024-01-25,2025-05-30,16762.0,204.41463414634146,82
76,TF_U,1,2021-05-20,2022-09-21,31392.0,360.82758620689657,87
76,TF_U,2,2022-09-21,2024-01-25,13859.0,139.989898989899,99
76,TF_U,3,2024-01-25,2025-05-30,16582.0,162.5686274509804,102
77,TF_U,1,2021-05-20,2022-09-21,29378.0,353.95180722891564,83
77,TF_U,2,2022-09-21,2024-01-25,21694.0,258.26190476190476,84
77,TF_U,3,2024-01-25,2025-05-30,6743.0,65.46601941747574,103
78,TF_U,1,2021-05-20,2022-09-21,8726.0,101.46511627906976,86
78,TF_U,2,2022-09-21,2024-01-25,6606.0,65.4059405940594,101
78,TF_U,3,2024-01-25,2025-05-30,27050.0,257.6190476190476,105
79,TF_M,1,2021-05-20,2022-09-21,71032.0,1366.0,52
79,TF_M,2,2022-09-21,2024-01-25,3942.0,63.58064516129032,62
79,TF_M,3,2024-01-25,2025-05-30,13807.0,179.3116883116883,77
80,TF_U,1,2021-05-20,2022-09-21,40935.0,584.7857142857143,70
80,TF_U,2,2022-09-21,2024-01-25,8912.0,123.77777777777777,72
80,TF_U,3,2024-01-25,2025-05-30,16914.0,214.1012658227848,79
81,TF_U,1,2021-05-20,2022-09-21,6333.0,71.9659090909091,88
81,TF_U,2,2022-09-21,2024-01-25,42013.0,477.42045454545456,88
81,TF_U,3,2024-01-25,2025-05-30,15336.0,151.84158415841586,101
82,TF_U,1,2021-05-20,2022-09-21,18584.0,251.13513513513513,74
82,TF_U,2,2022-09-21,2024-01-25,10557.0,137.1038961038961,77
82,TF_U,3,2024-01-25,2025-05-30,18262.0,222.70731707317074,82
83,TF_U,1,2021-05-20,2022-09-21,-1526.0,-20.62162162162162,74
83,TF_U,2,2022-09-21,2024-01-25,35280.0,441.0,80
83,TF_U,3,2024-01-25,2025-05-30,15762.0,192.21951219512195,82
84,TF_U,1,2021-05-20,2022-09-21,24114.0,376.78125,64
84,TF_U,2,2022-09-21,2024-01-25,25334.0,342.35135135135135,74
84,TF_U,3,2024-01-25,2025-05-30,23807.0,309.1818181818182,77
85,BO,1,2021-05-20,2022-09-21,32886.0,802.0975609756098,41
85,BO,2,2022-09-21,2024-01-25,15046.0,417.94444444444446,36
85,BO,3,2024-01-25,2025-05-30,5613.0,130.53488372093022,43
86,TF_U,1,2021-05-20,2022-09-21,6066.0,79.8157894736842,76
86,TF_U,2,2022-09-21,2024-01-25,25530.0,319.125,80
86,TF_U,3,2024-01-25,2025-05-30,9012.0,109.90243902439025,82
87,TF_M,1,2021-05-20,2022-09-21,44586.0,969.2608695652174,46
87,TF_M,2,2022-09-21,2024-01-25,16791.0,329.2352941176471,51
87,TF_M,3,2024-01-25,2025-05-30,6084.0,82.21621621621621,74
88,TF_U,1,2021-05-20,2022-09-21,22089.0,248.19101123595505,89
88,TF_U,2,2022-09-21,2024-01-25,18600.0,186.0,100
88,TF_U,3,2024-01-25,2025-05-30,21591.0,213.77227722772278,101
89,TF_U,1,2021-05-20,2022-09-21,35106.0,494.4507042253521,71
89,TF_U,2,2022-09-21,2024-01-25,18858.0,241.76923076923077,78
89,TF_U,3,2024-01-25,2025-05-30,2516.0,31.061728395061728,81
90,TF_M,1,2021-05-20,2022-09-21,30987.0,543.6315789473684,57
90,TF_M,2,2022-09-21,2024-01-25,21075.0,324.2307692307692,65
90,TF_M,3,2024-01-25,2025-05-30,33021.0,407.6666666666667,81
91,TF_U,1,2021-05-20,2022-09-21,28840.0,360.5,80
91,TF_U,2,2022-09-21,2024-01-25,19030.0,200.31578947368422,95
91,TF_U,3,2024-01-25,2025-05-30,8767.0,90.38144329896907,97
92,TF_U,1,2021-05-20,2022-09-21,13118.0,133.85714285714286,98
92,TF_U,2,2022-09-21,2024-01-25,24100.0,241.0,100
92,TF_U,3,2024-01-25,2025-05-30,13055.0,124.33333333333333,105
93,TF_U,1,2021-05-20,2022-09-21,30339.0,340.8876404494382,89
93,TF_U,2,2022-09-21,2024-01-25,30609.0,309.1818181818182,99
93,TF_U,3,2024-01-25,2025-05-30,9591.0,94.96039603960396,101
94,TF_U,1,2021-05-20,2022-09-21,26733.0,342.7307692307692,78
94,TF_U,2,2022-09-21,2024-01-25,43344.0,548.6582278481013,79
94,TF_U,3,2024-01-25,2025-05-30,36970.0,410.77777777777777,90
95,BO,1,2021-05-20,2022-09-21,46997.0,1118.9761904761904,42
95,BO,2,2022-09-21,2024-01-25,16399.0,482.3235294117647,34
95,BO,3,2024-01-25,2025-05-30,-1423.0,-30.27659574468085,47
96,TF_U,1,2021-05-20,2022-09-21,29004.0,367.1392405063291,79
96,TF_U,2,2022-09-21,2024-01-25,15642.0,161.2577319587629,97
96,TF_U,3,2024-01-25,2025-05-30,57663.0,620.0322580645161,93
97,TF_U,1,2021-05-20,2022-09-21,8030.0,100.375,80
97,TF_U,2,2022-09-21,2024-01-25,26521.0,327.41975308641975,81
97,TF_U,3,2024-01-25,2025-05-30,9262.0,112.95121951219512,82
98,TF_U,1,2021-05-20,2022-09-21,43111.0,501.2906976744186,86
98,TF_U,2,2022-09-21,2024-01-25,15851.0,165.11458333333334,96
98,TF_U,3,2024-01-25,2025-05-30,6911.0,68.42574257425743,101
99,TF_M,1,2021-05-20,2022-09-21,35886.0,640.8214285714286,56
99,TF_M,2,2022-09-21,2024-01-25,33092.0,493.910447761194,67
99,TF_M,3,2024-01-25,2025-05-30,46178.0,592.025641025641,78
100,TF_U,1,2021-05-20,2022-09-21,10780.0,134.75,80
100,TF_U,2,2022-09-21,2024-01-25,24021.0,296.55555555555554,81
100,TF_U,3,2024-01-25,2025-05-30,12512.0,152.58536585365854,82
101,TF_U,1,2021-05-20,2022-09-21,6242.0,86.69444444444444,72
101,TF_U,2,2022-09-21,2024-01-25,31789.0,402.39240506329116,79
101,TF_U,3,2024-01-25,2025-05-30,28012.0,341.609756097561,82
102,TF_U,1,2021-05-20,2022-09-21,9070.0,113.375,80
102,TF_U,2,2022-09-21,2024-01-25,26205.0,327.5625,80
102,TF_U,3,2024-01-25,2025-05-30,15762.0,192.21951219512195,82
103,TF_U,1,2021-05-20,2022-09-21,20958.0,238.1590909090909,88
103,TF_U,2,2022-09-21,2024-01-25,6597.0,64.67647058823529,102
103,TF_U,3,2024-01-25,2025-05-30,28537.0,266.70093457943926,107
104,TF_U,1,2021-05-20,2022-09-21,19992.0,243.8048780487805,82
104,TF_U,2,2022-09-21,2024-01-25,15642.0,161.2577319587629,97
104,TF_U,3,2024-01-25,2025-05-30,55973.0,601.8602150537635,93
105,TF_U,1,2021-05-20,2022-09-21,36394.0,433.26190476190476,84
105,TF_U,2,2022-09-21,2024-01-25,7314.0,77.80851063829788,94
105,TF_U,3,2024-01-25,2025-05-30,19363.0,197.58163265306123,98
106,TF_U,1,2021-05-20,2022-09-21,22634.0,269.45238095238096,84
106,TF_U,2,2022-09-21,2024-01-25,23618.0,241.0,98
106,TF_U,3,2024-01-25,2025-05-30,35591.0,352.38613861386136,101
107,TF_U,1,2021-05-20,2022-09-21,23285.0,245.10526315789474,95
107,TF_U,2,2022-09-21,2024-01-25,21100.0,211.0,100
107,TF_U,3,2024-01-25,2025-05-30,22082.0,216.49019607843138,102
108,TF_U,1,2021-05-20,2022-09-21,26238.0,359.4246575342466,73
108,TF_U,2,2022-09-21,2024-01-25,47540.0,633.8666666666667,75
108,TF_U,3,2024-01-25,2025-05-30,15608.0,177.36363636363637,88
109,MAC,1,2021-05-20,2022-09-21,3333.0,62.886792452830186,53
109,MAC,2,2022-09-21,2024-01-25,14232.0,212.4179104477612,67
109,MAC,3,2024-01-25,2025-05-30,62420.0,891.7142857142857,70
110,TF_U,1,2021-05-20,2022-09-21,21120.0,301.7142857142857,70
110,TF_U,2,2022-09-21,2024-01-25,12726.0,167.44736842105263,76
110,TF_U,3,2024-01-25,2025-05-30,12012.0,146.4878048780488,82
111,TF_U,1,2021-05-20,2022-09-21,10584.0,133.9746835443038,79
111,TF_U,2,2022-09-21,2024-01-25,59648.0,764.7179487179487,78
111,TF_U,3,2024-01-25,2025-05-30,13187.0,143.33695652173913,92
112,TF_M,1,2021-05-20,2022-09-21,25416.0,295.5348837209302,86
112,TF_M,2,2022-09-21,2024-01-25,6927.0,89.96103896103897,77
112,TF_M,3,2024-01-25,2025-05-30,27611.0,340.87654320987656,81
113,TF_M,1,2021-05-20,2022-09-21,37005.0,672.8181818181819,55
113,TF_M,2,2022-09-21,2024-01-25,7352.0,102.11111111111111,72
113,TF_M,3,2024-01-25,2025-05-30,3280.0,41.0,80
114,TF_U,1,2021-05-20,2022-09-21,11507.0,149.44155844155844,77
114,TF_U,2,2022-09-21,2024-01-25,31650.0,395.625,80
114,TF_U,3,2024-01-25,2025-05-30,13762.0,167.82926829268294,82
115,TF_U,1,2021-05-20,2022-09-21,3788.0,45.63855421686747,83
115,TF_U,2,2022-09-21,2024-01-25,27362.0,314.5057471264368,87
115,TF_U,3,2024-01-25,2025-05-30,35385.0,353.85,100
116,TF_U,1,2021-05-20,2022-09-21,28772.0,399.6111111111111,72
116,TF_U,2,2022-09-21,2024-01-25,44639.0,603.2297297297297,74
116,TF_U,3,2024-01-25,2025-05-30,15057.0,173.06896551724137,87
117,TF_U,1,2021-05-20,2022-09-21,15098.0,162.34408602150538,93
117,TF_U,2,2022-09-21,2024-01-25,46648.0,530.0909090909091,88
117,TF_U,3,2024-01-25,2025-05-30,9957.0,97.61764705882354,102
118,TF_U,1,2021-05-20,2022-09-21,6159.0,77.9620253164557,79
118,TF_U,2,2022-09-21,2024-01-25,35793.0,458.88461538461536,78
118,TF_U,3,2024-01-25,2025-05-30,17954.0,191.0,94
119,TF_U,1,2021-05-20,2022-09-21,18475.0,230.9375,80
119,TF_U,2,2022-09-21,2024-01-25,30180.0,335.3333333333333,90
119,TF_U,3,2024-01-25,2025-05-30,17513.0,178.70408163265307,98
120,TF_U,1,2021-05-20,2022-09-21,1579.0,19.9873417721519,79
120,TF_U,2,2022-09-21,2024-01-25,27955.0,349.4375,80
120,TF_U,3,2024-01-25,2025-05-30,9012.0,109.90243902439025,82
121,TF_U,1,2021-05-20,2022-09-21,21492.0,233.6086956521739,92
121,TF_U,2,2022-09-21,2024-01-25,19155.0,191.55,100
121,TF_U,3,2024-01-25,2025-05-30,17936.0,177.58415841584159,101
122,BO,1,2021-05-20,2022-09-21,24852.0,591.7142857142857,42
122,BO,2,2022-09-21,2024-01-25,16400.0,468.57142857142856,35
122,BO,3,2024-01-25,2025-05-30,9097.0,193.5531914893617,47
123,TF_U,1,2021-05-20,2022-09-21,9765.0,114.88235294117646,85
123,TF_U,2,2022-09-21,2024-01-25,43067.0,525.2073170731708,82
123,TF_U,3,2024-01-25,2025-05-30,20539.0,207.46464646464648,99
124,TF_M,1,2021-05-20,2022-09-21,56352.0,1083.6923076923076,52
124,TF_M,2,2022-09-21,2024-01-25,16627.0,268.1774193548387,62
124,TF_M,3,2024-01-25,2025-05-30,-3780.0,-50.4,75
125,TF_U,1,2021-05-20,2022-09-21,3806.0,50.078947368421055,76
125,TF_U,2,2022-09-21,2024-01-25,42165.0,527.0625,80
125,TF_U,3,2024-01-25,2025-05-30,22987.0,280.3292682926829,82
126,TF_M,1,2021-05-20,2022-09-21,15244.0,258.3728813559322,59
126,TF_M,2,2022-09-21,2024-01-25,37633.0,553.4264705882352,68
