n_trades,net_profit,gross_profit,gross_loss,profit_factor,win_rate,avg_trade,avg_win,avg_loss,max_dd,max_dd_closed,max_dd_pct,n_years,profitable_years,profitable_years_ratio,yearly_trades_mean,yearly_trades_std,yearly_trades_cv,min_yearly_trades,unger_score,top_trade_pct,np_dd,recovery_trades,first_trade,last_trade,engine,phase,p_le_day,p_lx_day,p_le_time,p_lx_time,p_se_day,p_sx_day,p_se_time,p_sx_time,p_ptn_ly_yes,p_ptn_ly_no,p_ptn_sy_yes,p_ptn_sy_no,p_stop_loss,p_take_profit,oos_n_trades,oos_net_profit,oos_gross_profit,oos_gross_loss,oos_profit_factor,oos_win_rate,oos_avg_trade,oos_avg_win,oos_avg_loss,oos_max_dd,oos_max_dd_closed,oos_max_dd_pct,oos_n_years,oos_profitable_years,oos_profitable_years_ratio,oos_yearly_trades_mean,oos_yearly_trades_std,oos_yearly_trades_cv,oos_min_yearly_trades,oos_top_trade_pct,oos_np_dd,oos_recovery_trades,oos_unger_score,passes_oos_gate,passes_oos_hard,overall_pass
183,154558.0,276175.0,121617.0,2.2708585148457865,0.6010928961748634,844.5792349726776,2510.681818181818,-1665.986301369863,20828.0,13468.0,0.20828,10,7,0.7,18.3,3.6345563690772495,0.1986096376544945,9,7.334255953097439,0.04846724207093777,7.420683695025927,24.660800476196638,2012-01-16 02:00:00,2021-05-19 05:00:00,BIASW,7,0,4,200,100,-1,0,100,100,14,139,152,153,5000,7500,80,102365.0,270939.0,168574.0,1.6072407370057067,0.55,1279.5625,6157.704545454545,-4682.611111111111,46511.0,43437.0,0.46511,5,4,0.8,16.0,5.366563145999495,0.33541019662496846,7,0.07449811947442973,2.20087721184236,36.34914277340888,7.435721449126749,True,False,False
183,141633.0,261984.0,120351.0,2.1768327641648177,0.5683060109289617,773.9508196721312,2519.076923076923,-1523.4303797468353,17752.0,9027.0,0.17752,10,8,0.8,18.3,3.6345563690772495,0.1986096376544945,9,7.279962913752224,0.07054146985518911,7.978424966200992,22.93685793565059,2012-01-16 02:00:00,2021-05-17 16:30:00,BIASW,7,0,4,200,100,-1,0,100,100,14,139,152,153,3000,10000,80,108195.0,250901.0,142706.0,1.7581671408350035,0.3875,1352.4375,8093.580645161291,-2912.3673469387754,35011.0,31937.0,0.35011,5,5,1.0,16.0,5.366563145999495,0.33541019662496846,7,0.09234252969176025,3.0903144725943275,25.887333056056196,9.058460470923041,True,False,False
183,140988.0,260310.0,119322.0,2.181575903856791,0.5737704918032787,770.4262295081967,2479.1428571428573,-1529.7692307692307,17752.0,9027.0,0.17752,10,7,0.7,18.3,3.6345563690772495,0.1986096376544945,9,7.246809792097171,0.053132181462252105,7.942091031996394,23.041790790705594,2012-01-16 02:00:00,2021-05-17 16:30:00,BIASW,7,0,4,200,100,-1,0,100,100,14,139,152,153,3000,7500,80,83660.0,220348.0,136688.0,1.6120508018260564,0.4125,1045.75,6677.212121212121,-2908.255319148936,35011.0,31937.0,0.35011,5,5,1.0,16.0,5.366563145999495,0.33541019662496846,7,0.09115467367917762,2.389534717660164,33.47932106143916,7.004305217407658,True,False,False
183,121283.0,236428.0,115145.0,2.053306700247514,0.6174863387978142,662.7486338797814,2092.283185840708,-1644.9285714285713,13362.0,10018.0,0.13362,10,8,0.8,18.3,3.6345563690772495,0.1986096376544945,9,7.185426551941124,0.03290650791949407,9.076710073342314,20.161490068682337,2012-01-16 02:00:00,2021-05-19 05:00:00,BIASW,7,0,4,200,100,-1,0,100,100,14,139,152,153,5000,4000,80,42220.0,185550.0,143330.0,1.2945649898834857,0.625,527.75,3711.0,-4777.666666666667,41191.0,38117.0,0.41191,5,4,0.8,16.0,5.366563145999495,0.33541019662496846,7,0.09452865940312648,1.0249811852103614,78.05021316911416,3.258866134690079,True,False,False
183,109493.0,230975.0,121482.0,1.9013104822113565,0.546448087431694,598.3224043715848,2309.75,-1463.6385542168675,11133.0,10217.0,0.11133,10,7,0.7,18.3,3.6345563690772495,0.1986096376544945,9,7.106710231098215,0.054715826582521256,9.834995059732327,18.60702510662782,2012-01-16 02:00:00,2021-05-17 16:00:00,BIASW,7,0,4,200,100,-1,0,100,100,14,139,152,153,2250,6000,80,10830.0,137334.0,126504.0,1.0856099411876303,0.3,135.375,5722.25,-2259.0,34268.0,30573.0,0.34268,5,3,0.6,16.0,5.366563145999495,0.33541019662496846,7,0.5531855955678671,0.31603828644799814,253.13388734995382,0.9165022542471889,False,False,False
183,147428.0,275102.0,127674.0,2.154722183059981,0.5846994535519126,805.6174863387978,2571.0467289719627,-1679.921052631579,20752.0,12027.0,0.20752,10,7,0.7,18.3,3.6345563690772495,0.1986096376544945,9,7.008714217324135,0.0677686735219904,7.104279105628373,25.759123097376346,2012-01-16 02:00:00,2021-05-17 20:00:00,BIASW,7,0,4,200,100,-1,0,100,100,14,139,152,153,4000,10000,80,130060.0,289118.0,159058.0,1.817689144840247,0.475,1625.75,7608.368421052632,-3787.095238095238,35568.0,31517.0,0.35568,5,5,1.0,16.0,5.366563145999495,0.33541019662496846,7,0.07681839151161003,3.6566576698155644,21.877902506535445,10.803475390573878,True,False,False
183,141798.0,267798.0,126000.0,2.1253809523809526,0.5355191256830601,774.8524590163935,2732.6326530612246,-1482.3529411764705,19208.0,13348.0,0.19208,10,7,0.7,18.3,3.6345563690772495,0.1986096376544945,9,7.0067623726208055,0.18001664339412404,7.382236568096626,24.789235391190285,2012-01-16 02:00:00,2021-05-17 16:00:00,BIASW,7,0,4,200,100,-1,0,100,100,14,139,152,153,2250,0,80,31755.0,165965.0,134210.0,1.2366068102227852,0.25,396.9375,8298.25,-2236.8333333333335,41368.0,37673.0,0.41368,5,2,0.4,16.0,5.366563145999495,0.33541019662496846,7,0.5646669815777043,0.7676223167665829,104.21791843804125,2.4458471601095417,True,False,False
183,112828.0,236236.0,123408.0,1.9142681187605342,0.5519125683060109,616.5464480874317,2338.970297029703,-1504.9756097560976,12208.0,10227.0,0.12208,10,7,0.7,18.3,3.6345563690772495,0.1986096376544945,9,6.9933133284495685,0.053098521643563656,9.24213630406291,19.800616868153295,2012-01-16 02:00:00,2021-05-17 16:00:00,BIASW,7,0,4,200,100,-1,0,100,100,14,139,152,153,2500,6000,80,28570.0,155303.0,126733.0,1.2254345750514861,0.35,357.125,5546.535714285715,-2437.173076923077,38593.0,34898.0,0.38593,5,2,0.4,16.0,5.366563145999495,0.33541019662496846,7,0.20969548477423872,0.7402896898401264,108.06580329016451,2.2782712547353565,True,False,False
183,118258.0,231562.0,113304.0,2.043723081268093,0.5846994535519126,646.2185792349727,2164.1308411214955,-1490.842105263158,13597.0,9105.0,0.13597,10,8,0.8,18.3,3.6345563690772495,0.1986096376544945,9,6.945401209366026,0.03797628913054508,8.697359711701111,21.04086827106834,2012-01-16 02:00:00,2021-05-17 16:30:00,BIASW,7,0,4,200,100,-1,0,100,100,14,139,152,153,3000,4500,80,41545.0,165998.0,124453.0,1.3338207998200124,0.475,519.3125,4368.368421052632,-2963.1666666666665,27191.0,24117.0,0.27191,5,3,0.6,16.0,5.366563145999495,0.33541019662496846,7,0.10809965098086412,1.527895259460851,52.35961006137923,3.946895549146757,True,False,False
183,118123.0,228084.0,109961.0,2.074226316603159,0.5956284153005464,645.4808743169399,2092.5137614678897,-1485.9594594594594,13597.0,9605.0,0.13597,10,8,0.8,18.3,3.6345563690772495,0.1986096376544945,9,6.937472535083826,0.03378681543814498,8.687431050967126,21.06491538481075,2012-01-16 02:00:00,2021-05-17 16:30:00,BIASW,7,0,4,200,100,-1,0,100,100,14,139,152,153,3000,4000,80,24595.0,149048.0,124453.0,1.1976248061517198,0.475,307.4375,3922.315789473684,-2963.1666666666665,28191.0,25117.0,0.28191,5,3,0.6,16.0,5.366563145999495,0.33541019662496846,7,0.16226875381175035,0.8724415593629172,91.6966863183574,2.2947799468074495,False,False,False
183,130238.0,248865.0,118627.0,2.0978782233387,0.6010928961748634,711.6830601092896,2262.409090909091,-1625.027397260274,16597.0,12027.0,0.16597,10,8,0.8,18.3,3.6345563690772495,0.1986096376544945,9,6.923270153862471,0.03832214868164437,7.84708079773453,23.320774274789233,2012-01-16 02:00:00,2021-05-17 20:00:00,BIASW,7,0,4,200,100,-1,0,100,100,14,139,152,153,4000,5000,80,61330.0,200913.0,139583.0,1.4393801537436508,0.5375,766.625,4672.395348837209,-3772.5135135135133,29219.0,25937.0,0.29219,5,4,0.8,16.0,5.366563145999495,0.33541019662496846,7,0.0813794227947171,2.098976693247544,38.11381053318115,5.62069151829146,True,True,True
183,144633.0,273059.0,128426.0,2.1261971874854,0.5409836065573771,790.344262295082,2758.1717171717173,-1528.8809523809523,20708.0,14848.0,0.20708,10,7,0.7,18.3,3.6345563690772495,0.1986096376544945,9,6.883141118846368,0.17648807671831462,6.984402163415106,26.20124038082595,2012-01-16 02:00:00,2021-05-17 16:00:00,BIASW,7,0,4,200,100,-1,0,100,100,14,139,152,153,2500,0,80,67690.0,202879.0,135189.0,1.5007064184216172,0.3,846.125,8453.291666666666,-2414.089285714286,45693.0,41998.0,0.45693,5,3,0.6,16.0,5.366563145999495,0.33541019662496846,7,0.321997340818437,1.4814085308471756,54.00265918156301,4.960770521896812,True,False,False
183,144283.0,270928.0,126645.0,2.1392711911247977,0.5901639344262295,788.431693989071,2508.5925925925926,-1688.6,20752.0,12348.0,0.20752,10,7,0.7,18.3,3.6345563690772495,0.1986096376544945,9,6.859201192569785,0.051918798472446515,6.952727447956823,26.320606031202566,2012-01-16 02:00:00,2021-05-17 20:00:00,BIASW,7,0,4,200,100,-1,0,100,100,14,139,152,153,4000,7500,80,103535.0,255145.0,151610.0,1.682903502407493,0.5,1294.1875,6378.625,-3790.25,35568.0,32437.0,0.35568,5,5,1.0,16.0,5.366563145999495,0.33541019662496846,7,0.07365625150915149,2.9109030589293745,27.482880185444536,8.600167803806448,True,False,False
183,104413.0,225312.0,120899.0,1.863638243492502,0.5573770491803278,570.5628415300547,2208.9411764705883,-1492.5802469135801,11776.0,10227.0,0.11776,10,8,0.8,18.3,3.6345563690772495,0.1986096376544945,9,6.589372102111508,0.04780056123279668,8.866593070652174,20.639269056535102,2012-01-16 02:00:00,2021-05-17 16:00:00,BIASW,7,0,4,200,100,-1,0,100,100,14,139,152,153,2500,5000,80,29650.0,148856.0,119206.0,1.2487290908175763,0.3875,370.625,4801.806451612903,-2432.7755102040815,25013.0,21318.0,0.25013,5,3,0.6,16.0,5.366563145999495,0.33541019662496846,7,0.16833052276559865,1.1853836005277256,67.48870151770657,2.9369142476900456,True,False,False
183,101098.0,220321.0,119223.0,1.8479739647551228,0.5519125683060109,552.448087431694,2181.3960396039606,-1453.939024390244,11057.0,10217.0,0.11057,10,8,0.8,18.3,3.6345563690772495,0.1986096376544945,9,6.58434027039444,0.04936794001859582,9.143348105272677,20.014550238382558,2012-01-16 02:00:00,2021-05-17 16:00:00,BIASW,7,0,4,200,100,-1,0,100,100,14,139,152,153,2250,5000,80,13160.0,132887.0,119727.0,1.1099167272210946,0.3375,164.5,4921.740740740741,-2259.0,27316.0,22464.0,0.27316,5,4,0.8,16.0,5.366563145999495,0.33541019662496846,7,0.3792553191489362,0.4817689266364036,166.0547112462006,1.247374315296047,False,False,False
183,99718.0,214089.0,114371.0,1.8718818581633456,0.5683060109289617,544.9071038251366,2058.548076923077,-1447.73417721519,11057.0,10217.0,0.11057,10,8,0.8,18.3,3.6345563690772495,0.1986096376544945,9,6.494463224625538,0.04002286447782747,9.018540291218233,20.291532120580037,2012-01-16 02:00:00,2021-05-17 16:00:00,BIASW,7,0,4,200,100,-1,0,100,100,14,139,152,153,2250,4000,80,530.0,115739.0,115209.0,1.0046003350432693,0.3625,6.625,3991.0,-2259.0,32587.0,28612.0,0.32587,5,3,0.6,16.0,5.366563145999495,0.33541019662496846,7,7.530188679245283,0.016264154417405714,4918.792452830188,0.04599420740525364,False,False,False
183,120918.0,235202.0,114284.0,2.058048370725561,0.6120218579234973,660.7540983606557,2100.0178571428573,-1609.6338028169014,16597.0,12027.0,0.16597,10,8,0.8,18.3,3.6345563690772495,0.1986096376544945,9,6.4278319727325535,0.03300583866752675,7.285533530156052,25.118270232719695,2012-01-16 02:00:00,2021-05-17 20:00:00,BIASW,7,0,4,200,100,-1,0,100,100,14,139,152,153,4000,4000,80,45390.0,176756.0,131366.0,1.3455231947383646,0.575,567.375,3842.521739130435,-3863.705882352941,31191.0,28117.0,0.31191,5,4,0.8,16.0,5.366563145999495,0.33541019662496846,7,0.08792685613571272,1.4552274694623448,54.97422339722406,4.026196744868401,True,False,False
183,120553.0,239180.0,118627.0,2.016235764202079,0.6010928961748634,658.75956284153,2174.3636363636365,-1625.027397260274,16597.0,12027.0,0.16597,10,8,0.8,18.3,3.6345563690772495,0.1986096376544945,9,6.408429082591736,0.03725332426401665,7.26354160390432,25.19432116994185,2012-01-16 02:00:00,2021-05-17 20:00:00,BIASW,7,0,4,200,100,-1,0,100,100,14,139,152,153,4000,4500,80,56840.0,192215.0,135375.0,1.419870729455217,0.5625,710.5,4271.444444444444,-3867.8571428571427,29691.0,26617.0,0.29691,5,4,0.8,16.0,5.366563145999495,0.33541019662496846,7,0.0790112596762843,1.9143848304199926,41.788881069669245,5.167626501030272,True,False,False
183,104608.0,201363.0,96755.0,2.081163764146556,0.4262295081967213,571.6284153005464,2581.576923076923,-921.4761904761905,12923.0,7063.0,0.12923,10,8,0.8,18.3,3.606937759374287,0.19710042400952385,9,6.301901111217411,0.24401575405322729,8.094714849493151,22.607343606607525,2012-01-16 02:00:00,2021-05-17 02:30:00,BIASW,7,0,4,200,100,-1,0,100,100,14,139,152,153,1000,0,80,71390.0,136975.0,65585.0,2.0885110924754136,0.1875,892.375,9131.666666666666,-1009.0,24450.0,16886.0,0.2445,5,3,0.6,16.0,5.366563145999495,0.33541019662496846,7,0.2511696316010646,2.919836400817996,27.398795349488722,7.15232779541,True,True,True
183,73968.0,165678.0,91710.0,1.806542361792607,0.453551912568306,404.1967213114754,1996.120481927711,-917.1,6626.0,6421.0,0.06626,10,8,0.8,18.3,3.606937759374287,0.19710042400952385,9,6.223096242618865,0.05395576465498594,11.163296106248113,16.393007787151202,2012-01-16 02:00:00,2021-05-17 02:30:00,BIASW,7,0,4,200,100,-1,0,100,100,14,139,152,153,1000,4000,80,44280.0,99775.0,55495.0,1.7979097215965403,0.3125,553.5,3991.0,-1009.0,10378.0,7063.0,0.10378,5,4,0.8,16.0,5.366563145999495,0.33541019662496846,7,0.09013098464317977,4.266718057429177,18.74977416440831,6.809265044294421,True,True,True
264,189214.0,415895.0,226681.0,1.8347148636189181,0.5681818181818182,716.719696969697,2772.633333333333,-1988.4298245614036,21500.0,19636.0,0.215,10,10,1.0,26.4,5.388877434122992,0.2041241452319315,12,6.125895118635807,0.1349054509708584,8.800651162790698,29.997780291098966,2012-01-16 02:00:00,2021-05-17 20:00:00,BIASW,8,0,4,200,100,-1,0,100,100,14,153,152,153,4000,0,125,112270.0,397879.0,285609.0,1.3930898536110556,0.392,898.16,8119.9795918367345,-3758.0131578947367,78984.0,71525.0,0.78984,5,4,0.8,25.0,9.143303560529969,0.3657321424211987,12,0.3335797630711677,1.4214271244809076,87.93978801104481,4.005194347844669,True,False,False
183,93413.0,212636.0,119223.0,1.7835149258112948,0.5519125683060109,510.4535519125683,2105.3069306930693,-1453.939024390244,11057.0,10217.0,0.11057,10,8,0.8,18.3,3.6345563690772495,0.1986096376544945,9,6.08382933073212,0.048076820142806675,8.448313285701365,21.661128536713306,2012-01-16 02:00:00,2021-05-17 16:00:00,BIASW,7,0,4,200,100,-1,0,100,100,14,139,152,153,2250,4500,80,14480.0,129689.0,115209.0,1.1256846253330903,0.3625,181.0,4472.0344827586205,-2259.0,24188.0,22644.0,0.24188,5,3,0.6,16.0,5.366563145999495,0.33541019662496846,7,0.31015193370165745,0.5986439556805028,133.6353591160221,1.4585389853290491,False,False,False
183,96228.0,217127.0,120899.0,1.7959371045252648,0.5573770491803278,525.8360655737705,2128.6960784313724,-1492.5802469135801,11776.0,10227.0,0.11776,10,8,0.8,18.3,3.6345563690772495,0.1986096376544945,9,6.072827125376976,0.046670407781518895,8.171535326086957,22.394812320738247,2012-01-16 02:00:00,2021-05-17 16:00:00,BIASW,7,0,4,200,100,-1,0,100,100,14,139,152,153,2500,4500,80,28160.0,144658.0,116498.0,1.2417208879122388,0.4125,352.0,4383.575757575758,-2478.68085106383,28013.0,24318.0,0.28013,5,3,0.6,16.0,5.366563145999495,0.33541019662496846,7,0.1594815340909091,1.0052475636311713,79.58238636363636,2.6357383755836286,True,False,False
183,96033.0,214089.0,118056.0,1.8134529375889408,0.5683060109289617,524.7704918032787,2058.548076923077,-1494.379746835443,11776.0,10227.0,0.11776,10,8,0.8,18.3,3.6345563690772495,0.1986096376544945,9,6.060520922510362,0.04155863088729916,8.154976222826088,22.440286151635377,2012-01-16 02:00:00,2021-05-17 16:00:00,BIASW,7,0,4,200,100,-1,0,100,100,14,139,152,153,2500,4000,80,13210.0,129708.0,116498.0,1.1133925045923536,0.4125,165.125,3930.5454545454545,-2478.68085106383,31013.0,27318.0,0.31013,5,3,0.6,16.0,5.366563145999495,0.33541019662496846,7,0.30211960635881907,0.42595040789346406,187.81529144587435,1.1751150489268887,False,False,False
183,117848.0,246534.0,128686.0,1.9157794942728812,0.48633879781420764,643.9781420765028,2770.044943820225,-1369.0,18173.0,12313.0,0.18173,10,8,0.8,18.3,3.6345563690772495,0.1986096376544945,9,5.986834607283759,0.21660104541443215,6.48478512078358,28.219901907541917,2012-01-16 02:00:00,2021-05-17 14:00:00,BIASW,7,0,4,200,100,-1,0,100,100,14,139,152,153,1750,0,80,60425.0,165965.0,105540.0,1.572531741519803,0.25,755.3125,8298.25,-1759.0,30698.0,27003.0,0.30698,5,4,0.8,16.0,5.366563145999495,0.33541019662496846,7,0.29674803475382705,1.968369274871327,40.64278030616467,5.402702803951309,True,False,False
183,111423.0,233420.0,121997.0,1.9133257375181356,0.4644808743169399,608.8688524590164,2746.1176470588234,-1244.8673469387754,16423.0,10563.0,0.16423,10,8,0.8,18.3,3.6345563690772495,0.1986096376544945,9,5.954385634598735,0.22909094172657352,6.784570419533581,26.97296787916319,2012-01-16 02:00:00,2021-05-17 12:30:00,BIASW,7,0,4,200,100,-1,0,100,100,14,139,152,153,1500,0,80,55590.0,150657.0,95067.0,1.5847454952822746,0.2125,694.875,8862.176470588236,-1509.0,31690.0,30386.0,0.3169,5,3,0.6,16.0,5.366563145999495,0.33541019662496846,7,0.3225580140313006,1.7541811296939098,45.605324698686815,4.89198384785388,True,False,False
183,120903.0,255137.0,134234.0,1.9006883501944365,0.5027322404371585,660.672131147541,2773.228260869565,-1475.098901098901,19923.0,14063.0,0.19923,10,7,0.7,18.3,3.6345563690772495,0.1986096376544945,9,5.866081155680505,0.21112792900093463,6.068513778045475,30.15565370586338,2012-01-16 02:00:00,2021-05-17 14:30:00,BIASW,7,0,4,200,100,-1,0,100,100,14,139,152,153,2000,0,80,46505.0,165965.0,119460.0,1.3892934873597858,0.25,581.3125,8298.25,-1991.0,35618.0,31923.0,0.35618,5,4,0.8,16.0,5.366563145999495,0.33541019662496846,7,0.38557144393076015,1.3056600595204673,61.27169121599828,3.8602403316579066,True,False,False
183,80603.0,148045.0,67442.0,2.1951454583197414,0.3005464480874317,440.4535519125683,2691.7272727272725,-526.890625,9423.0,8061.0,0.09423,10,7,0.7,18.3,3.606937759374287,0.19710042400952385,9,5.686499011685925,0.31668796446782377,8.553857582510878,21.393856308077865,2012-01-16 02:00:00,2021-05-17 02:30:00,BIASW,7,0,4,200,100,-1,0,100,100,14,139,152,153,500,0,80,-7110.0,31574.0,38684.0,0.8162030813773136,0.05,-88.875,7893.5,-509.0,20537.0,18833.0,0.20537,5,1,0.2,16.0,5.366563145999495,0.33541019662496846,7,0.0,0.0,0.0,0.0,False,False,False
