n_trades,net_profit,gross_profit,gross_loss,profit_factor,win_rate,avg_trade,avg_win,avg_loss,max_dd,max_dd_closed,max_dd_pct,n_years,profitable_years,profitable_years_ratio,yearly_trades_mean,yearly_trades_std,yearly_trades_cv,min_yearly_trades,top_trade_pct,np_dd,recovery_trades,unger_score,first_trade,last_trade,engine,phase,p_fast,p_slow,p_gradient_length,p_gradient_factor,p_daily_factor,p_direction,p_stop_loss,p_take_profit,p_trailing_stop,oos_n_trades,oos_net_profit,oos_gross_profit,oos_gross_loss,oos_profit_factor,oos_win_rate,oos_avg_trade,oos_avg_win,oos_avg_loss,oos_max_dd,oos_max_dd_closed,oos_max_dd_pct,oos_n_years,oos_profitable_years,oos_profitable_years_ratio,oos_yearly_trades_mean,oos_yearly_trades_std,oos_yearly_trades_cv,oos_min_yearly_trades,oos_top_trade_pct,oos_np_dd,oos_recovery_trades,oos_unger_score,passes_oos_gate,passes_oos_hard,overall_pass,p_long_offset_ticks,p_short_offset_ticks,p_ptn_neut_yes,p_ptn_neut_no,p_ptn_dir_yes,p_ptn_dir_no,p_start_hour,p_end_hour,p_skip_day,p_max_bars,p_level_choice,p_level_shift,p_ptn_ly_yes,p_ptn_ly_no,p_ptn_sy_yes,p_ptn_sy_no,p_not_le_day,p_not_se_day,p_channel_len,p_breakout_offset_ticks,p_intraday_only,p_dvol_min,p_breakeven,p_vol_source,p_vol_mult,p_vol_mult_short,p_atr_len,p_momentum,p_level_source,p_n_sess,p_lev_include_sess0,p_bb_length,p_bb_num_devs,p_entry_type,p_le_bar,p_lx_bar,p_se_bar,p_sx_bar,p_end_long,p_end_short,p_nhigh,p_nlow,p_le_day,p_lx_day,p_le_time,p_lx_time,p_se_day,p_sx_day,p_se_time,p_sx_time
324,80607.28698438901,231985.02537177678,151377.73838738777,1.532491024394277,0.4783950617283951,248.7879227913241,1496.6775830437211,-895.7262626472649,18082.770893453853,14283.764132065298,0.18082770893453853,10,7,0.7,32.4,12.13424904969401,0.3745138595584571,18,0.13239856361233843,4.457684469893365,72.68347551026882,2.318655628393643,2012-01-31 02:00:00,2021-05-19 09:00:00,RBB_M,6,,,,,,,1500,0,,166,15348.696434616555,182927.36846644682,167578.67203183024,1.0915909897633107,0.2891566265060241,92.46202671455757,3810.9868430509755,-1420.1582375578835,25896.164865198443,23435.65440044187,0.25896164865198446,5,2,0.4,33.2,14.019985734657507,0.42228872694751524,12,0.936180585566538,0.5927015260566051,280.073515424265,0.7200872644850048,False,False,False,,,38.0,56.0,28.0,10.0,-1.0,8.0,-1.0,0.0,,,,,,,,,,,1.0,,,,,,,,,,,50.0,2.0,,,,,,,,,,,,,,,,,
386,102032.57382141857,234457.94171552197,132425.36789410337,1.7704911486673083,0.5207253886010362,264.3330928016025,1166.4574214702586,-715.8127994275858,11806.87131450808,11077.950898018309,0.1180687131450808,10,6,0.6,38.6,10.919706955774958,0.28289396258484345,18,0.1045968813067453,8.641796044312153,44.66664082567153,3.048762328322484,2012-01-17 01:00:00,2021-05-19 09:00:00,RBB_M,6,,,,,,,1500,0,,115,-9673.830277318302,104932.9044967473,114606.7347740656,0.9155910837492302,0.28695652173913044,-84.12026328102871,3179.7849847499183,-1397.6431070008,36196.79271663839,33981.34853508651,0.3619679271663839,5,2,0.4,23.0,7.3484692283495345,0.31949866210215366,11,0.0,0.0,0.0,0.0,False,False,False,,,38.0,54.0,52.0,10.0,-1.0,8.0,-1.0,0.0,,,,,,,,,,,1.0,,,,,,,,,,,50.0,2.0,,,,,,,,,,,,,,,,,
458,44200.58807706756,254318.89603222642,210118.30795515885,1.2103604798040748,0.6353711790393013,96.50783422940515,873.948096330675,-1258.1934608093345,24619.050137179052,20804.82417413783,0.24619050137179052,10,7,0.7,45.8,14.627371602581238,0.3193749258205511,23,0.03373258286519429,1.7953815370933817,255.09898065537388,0.7708437760016768,2012-01-18 10:00:00,2021-05-19 23:00:00,RBB_U,5,,,,,,,5000,1500,,229,40841.335401331584,237870.3613042291,197029.02590289753,1.2072858819362968,0.7248908296943232,178.3464428005746,1432.9539837604163,-3127.444855601548,18434.764833699483,16162.875824779745,0.18434764833699482,5,5,1.0,45.8,17.79213309302738,0.38847452168182056,22,0.03650713144779756,2.2154519338739815,103.36491462469522,1.646209477373403,True,True,True,,,,,,,-1.0,11.0,-1.0,0.0,,,17.0,36.0,78.0,31.0,,,,,1.0,,,,,,,,,,,50.0,2.0,,,,,,,,,,,,,,,,,
564,113656.49667120272,363731.4421047615,250074.94543355884,1.4544897389626723,0.5425531914893617,201.51861111915377,1188.6648434796127,-969.2827342386001,14077.189674957132,12644.125243635848,0.1407718967495713,10,7,0.7,56.4,16.746342884343434,0.29692097312665666,27,0.09389950707608513,8.073805872872054,69.85553144088306,2.128612593030469,2012-01-18 10:00:00,2021-05-19 09:00:00,RBB_U,6,,,,,,,1750,0,,272,87710.16338651432,389013.21264947514,301303.0492629608,1.2911028069615245,0.3492647058823529,322.4638359798321,4094.875922626054,-1702.2771144800045,38866.36945672254,36962.54249139193,0.3886636945672254,5,4,0.8,54.4,19.9258625911151,0.36628423880726285,29,0.5878696204613343,2.2567109975162216,120.52939002795144,2.0499037768930393,True,False,False,,,,,,,-1.0,11.0,-1.0,92.0,,,152.0,36.0,78.0,31.0,,,,,1.0,,,,,,,,,,,50.0,2.0,,,,,,,,,,,,,,,,,
457,92921.46626957275,335065.71539588994,242144.2491263172,1.3837442623760154,0.5864332603938731,203.32924785464496,1250.2452067010818,-1281.1865033138477,27259.97174131695,20347.554979686887,0.2725997174131695,10,7,0.7,45.7,14.588008774332431,0.31921244582784314,23,0.11485278312827595,3.4087146953543996,134.06812855966706,1.5433932639565178,2012-01-18 10:00:00,2021-05-19 23:00:00,RBB_U,5,,,,,,,5000,0,,229,75520.00385606493,414178.6375241674,338658.63366810244,1.2229974267541552,0.5021834061135371,329.78167622735776,3601.553369775369,-2970.6897690184423,47665.04594785738,43371.36431036774,0.4766504594785738,5,4,0.8,45.8,17.79213309302738,0.38847452168182056,22,0.6827613589494129,1.584389616212248,144.5351557828707,1.8930668918294844,True,False,False,,,,,,,-1.0,11.0,-1.0,0.0,,,17.0,36.0,78.0,31.0,,,,,1.0,,,,,,,,,,,50.0,2.0,,,,,,,,,,,,,,,,,
759,52364.0,226843.0,174479.0,1.3001163463797936,0.5177865612648221,68.99077733860342,577.2086513994911,-476.71857923497265,9377.0,8861.0,0.09377,10,7,0.7,75.9,24.635137507227356,0.3245736166960126,20,0.14305629822015126,5.584302015570012,135.91671759223894,0.892891168186627,2012-01-10 10:30:00,2021-04-26 10:30:00,TF_U,5,,,,,,,1500,7500,,243,91268.0,252659.0,161391.0,1.5655086095259338,0.4691358024691358,375.5884773662551,2216.3070175438597,-1251.093023255814,16869.0,14549.0,0.16869,5,5,1.0,48.6,14.853955702101715,0.3056369486029159,22,0.08207696016128326,5.41039777105934,44.91351842924136,3.6241572901064156,True,True,True,,,,,,,21.0,16.0,-1.0,24.0,,,28.0,77.0,52.0,15.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,50864.0,225343.0,174479.0,1.2915193232423385,0.5177865612648221,67.01449275362319,573.3918575063614,-476.71857923497265,9377.0,8861.0,0.09377,10,7,0.7,75.9,24.635137507227356,0.3245736166960126,20,0.11778468071720667,5.424336141623121,139.92495674740485,0.8673137342190168,2012-01-10 10:30:00,2021-04-26 10:30:00,TF_U,5,,,,,,,1500,6000,,243,90933.0,252324.0,161391.0,1.5634329051805862,0.4691358024691358,374.2098765432099,2213.3684210526317,-1251.093023255814,16869.0,14549.0,0.16869,5,5,1.0,48.6,14.853955702101715,0.3056369486029159,22,0.06588367259410775,5.390538858260715,45.07898122793705,3.6108547887676594,True,True,True,,,,,,,21.0,16.0,-1.0,24.0,,,28.0,77.0,52.0,15.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,54864.0,229343.0,174479.0,1.3144447182755519,0.5177865612648221,72.28458498023716,583.5699745547074,-476.71857923497265,9377.0,8861.0,0.09377,10,7,0.7,75.9,24.635137507227356,0.3245736166960126,20,0.18210484106153396,5.8509118054814975,129.72337051618547,0.9355202247993107,2012-01-10 10:30:00,2021-04-26 10:30:00,TF_U,5,,,,,,,1500,10000,,243,89668.0,251059.0,161391.0,1.5555947977272586,0.4691358024691358,369.00411522633743,2202.2719298245615,-1251.093023255814,16869.0,14549.0,0.16869,5,5,1.0,48.6,14.853955702101715,0.3056369486029159,22,0.11142213498684034,5.31554923231964,45.71493732435206,3.5606229553541446,True,True,True,,,,,,,21.0,16.0,-1.0,24.0,,,28.0,77.0,52.0,15.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1831,148236.0,696964.0,548728.0,1.2701447711798923,0.4882577826324413,80.9590387766248,779.6017897091723,-585.6221985058698,15337.0,13516.0,0.15337,10,10,1.0,183.1,40.73929307192259,0.2224975044889273,66,0.059506462667638094,9.665253961009324,189.4414784532772,0.8192842034753054,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,,,,,,,750,0,,700,78985.0,499016.0,420031.0,1.1880456442500673,0.20142857142857143,112.83571428571429,3539.1205673758864,-751.397137745975,32568.0,31774.0,0.32568,5,4,0.8,140.0,44.66318394382559,0.31902274245589707,63,0.21030575425713743,2.4252333578973224,288.632018737735,0.7835928864499788,True,False,False,,,,,,,,,,,,,152.0,103.0,104.0,141.0,4.0,2.0,,,,,,,,,,,,,,,,1.0,2.0,45.0,2.0,7.0,14.0,14.0,1.0,2.0,,,,,,,,
1831,146706.0,695434.0,548728.0,1.2673565044976747,0.4882577826324413,80.12342981977062,777.8903803131991,-585.6221985058698,15337.0,13516.0,0.15337,10,10,1.0,183.1,40.73929307192259,0.2224975044889273,66,0.05106130628604147,9.565495207667732,191.41716766867066,0.8108280603567835,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,,,,,,,750,7500,,700,71145.0,491176.0,420031.0,1.1693803552594928,0.20142857142857143,101.63571428571429,3483.517730496454,-751.397137745975,32543.0,31749.0,0.32543,5,5,1.0,140.0,44.66318394382559,0.31902274245589707,63,0.10529200927682901,2.1861844329041578,320.1925644809895,0.7060850196575634,True,False,False,,,,,,,,,,,,,152.0,103.0,104.0,141.0,4.0,2.0,,,,,,,,,,,,,,,,1.0,2.0,45.0,2.0,7.0,14.0,14.0,1.0,2.0,,,,,,,,
1831,268556.0,975122.0,706566.0,1.3800862198294286,0.5800109229929,146.67176406335335,918.1939736346516,-918.8114434330299,26798.0,25503.0,0.26798,10,10,1.0,183.1,40.73929307192259,0.2224975044889273,66,0.027893623676253743,10.021494141353832,182.70728637602588,1.1228836829649034,2012-01-10 01:30:00,2021-05-20 08:00:00,BIAS,7,,,,,,,5000,7500,,700,89670.0,1052097.0,962427.0,1.0931707028169408,0.5171428571428571,128.1,2906.3453038674033,-2847.4171597633135,53635.0,49410.0,0.53635,5,3,0.6,140.0,44.66318394382559,0.31902274245589707,63,0.08353964536634326,1.6718560641372238,418.696330991413,0.6932093857620742,True,False,False,,,,,,,,,,,,,152.0,103.0,104.0,141.0,4.0,2.0,,,,,,,,,,,,,,,,1.0,2.0,45.0,2.0,7.0,14.0,14.0,1.0,2.0,,,,,,,,
183,87873.0,184628.0,96755.0,1.908201126556767,0.4262295081967213,480.1803278688525,2367.025641025641,-921.4761904761905,12923.0,7063.0,0.12923,10,8,0.8,18.3,3.606937759374287,0.19710042400952385,9,0.11369817805241655,6.7997369031958526,26.912805981359462,5.293734287492425,2012-01-16 02:00:00,2021-05-17 02:30:00,BIASW,7,,,,,,,1000,10000,,80,87940.0,151507.0,63567.0,2.383422215929649,0.2125,1099.25,8912.176470588236,-1009.0,13855.0,10964.0,0.13855,5,3,0.6,16.0,5.366563145999495,0.33541019662496846,7,0.11361155333181715,6.347167087693974,12.604048214691835,11.703955347404825,True,True,True,,,,,,,,,,,,,14.0,139.0,152.0,153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,200.0,100.0,-1.0,0.0,100.0,100.0
183,80133.0,191542.0,111409.0,1.7192686407740847,0.44808743169398907,437.88524590163934,2335.878048780488,-1103.0594059405942,14673.0,8813.0,0.14673,10,7,0.7,18.3,3.606937759374287,0.19710042400952385,9,0.12468021913568691,5.461255367000613,33.508779154655386,4.530439138799371,2012-01-16 02:00:00,2021-05-17 10:00:00,BIASW,7,,,,,,,1250,10000,,80,81000.0,159058.0,78058.0,2.03768992287786,0.225,1012.5,8836.555555555555,-1259.0,15727.0,14714.0,0.15727,5,3,0.6,16.0,5.366563145999495,0.33541019662496846,7,0.12334567901234568,5.150378330260063,15.53283950617284,10.118392813750315,True,True,True,,,,,,,,,,,,,14.0,139.0,152.0,153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,200.0,100.0,-1.0,0.0,100.0,100.0
183,78268.0,175023.0,96755.0,1.8089297710712624,0.4262295081967213,427.69398907103823,2243.8846153846152,-921.4761904761905,12923.0,7063.0,0.12923,10,7,0.7,18.3,3.606937759374287,0.19710042400952385,9,0.09570961312413757,6.056488431478758,30.21552869627434,4.715100146955915,2012-01-16 02:00:00,2021-05-17 02:30:00,BIASW,7,,,,,,,1000,7500,,80,72125.0,133674.0,61549.0,2.1718305740142,0.2375,901.5625,7035.473684210527,-1009.0,13727.0,10964.0,0.13727,5,3,0.6,16.0,5.366563145999495,0.33541019662496846,7,0.10573310225303292,5.254243461790631,15.22578856152513,9.643783883594274,True,True,True,,,,,,,,,,,,,14.0,139.0,152.0,153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,200.0,100.0,-1.0,0.0,100.0,100.0
