n_trades,net_profit,gross_profit,gross_loss,profit_factor,win_rate,avg_trade,avg_win,avg_loss,max_dd,max_dd_closed,max_dd_pct,n_years,profitable_years,profitable_years_ratio,yearly_trades_mean,yearly_trades_std,yearly_trades_cv,min_yearly_trades,top_trade_pct,np_dd,recovery_trades,unger_score,first_trade,last_trade,engine,phase,p_level_source,p_n_sess,p_lev_include_sess0,p_breakout_offset_ticks,p_intraday_only,p_ptn_neut_yes,p_ptn_neut_no,p_ptn_dir_yes,p_ptn_dir_no,p_start_hour,p_end_hour,p_skip_day,p_stop_loss,p_take_profit,p_max_bars,oos_n_trades,oos_net_profit,oos_gross_profit,oos_gross_loss,oos_profit_factor,oos_win_rate,oos_avg_trade,oos_avg_win,oos_avg_loss,oos_max_dd,oos_max_dd_closed,oos_max_dd_pct,oos_n_years,oos_profitable_years,oos_profitable_years_ratio,oos_yearly_trades_mean,oos_yearly_trades_std,oos_yearly_trades_cv,oos_min_yearly_trades,oos_top_trade_pct,oos_np_dd,oos_recovery_trades,oos_unger_score,passes_oos_gate,passes_oos_hard,overall_pass
197,58647.0,222607.0,163960.0,1.3576909002195658,0.5685279187817259,297.7005076142132,1987.5625,-1928.9411764705883,29432.0,20572.0,0.29432,10,7,0.7,19.7,3.7960505792204615,0.19269292280306913,10,0.12773031868637783,1.9926270725740691,98.86446024519583,2.174748974570362,2012-01-12 12:00:00,2021-05-14 16:00:00,BO,5,0,4,1,10,0,47,45,-1,38,4,3,-1,4000,7500,184,110,131175.0,339380.0,208205.0,1.6300280973079417,0.5,1192.5,6170.545454545455,-3785.5454545454545,25784.0,23242.0,0.25784,5,5,1.0,22.0,5.366563145999495,0.2439346884545225,15,0.06145225843339051,5.087457337883959,21.621802935010482,9.307278050337686,True,True,True
216,47331.0,228514.0,181183.0,1.2612331178973746,0.5509259259259259,219.125,1920.2857142857142,-1867.8659793814434,29312.0,23404.0,0.29312,10,7,0.7,21.6,4.63033476111609,0.2143673500516708,10,0.1582683653419535,1.6147311681222707,133.76839703365658,1.6040158302773444,2012-01-12 11:30:00,2021-05-14 16:00:00,BO,5,0,4,1,2,0,47,7,-1,38,4,3,-1,4000,7500,184,112,125417.0,341440.0,216023.0,1.5805724390458424,0.49107142857142855,1119.794642857143,6208.0,-3789.877192982456,24055.0,20693.0,0.24055,5,5,1.0,22.4,4.029888335921977,0.17990572928223114,17,0.06459251935543028,5.213760133028477,21.481617324605118,9.048470020941908,True,True,True
183,62733.0,238971.0,176238.0,1.3559561502059714,0.6065573770491803,342.8032786885246,2152.891891891892,-2447.75,15074.0,13758.0,0.15074,10,6,0.6,18.3,4.69148164229596,0.256365117065353,11,0.06266239459295746,4.1616690991110525,43.97274161924346,3.4992112223470393,2012-01-12 12:00:00,2021-05-14 16:00:00,BO,5,0,4,1,10,0,47,45,-1,38,4,3,-1,4000,3000,322,122,109722.0,254235.0,144513.0,1.7592534927653567,0.6967213114754098,899.360655737705,2991.0,-3905.7567567567567,19593.0,17243.0,0.19593,5,5,1.0,24.4,6.770524351924302,0.27748050622640585,15,0.0272598020451687,5.600061246363497,21.785476021217256,8.052354057830229,True,True,True
