window,is_start,is_end,oos_start,oos_end,is_net,is_avg_trade,is_n_trades,oos_net,oos_avg_trade,oos_n_trades,oos_max_dd,valid,seconds,params
1,2012-01-10,2013-10-16,2013-10-16,2014-09-04,24418.48870002398,145.34814702395227,168,-66.07541394340296,-1.0011426355061055,66,7740.9388308572525,True,126.3,"{'vol_source': 3, 'vol_mult': 0.7, 'vol_mult_short': 1.5, 'atr_len': 10, 'momentum': 0, 'direction': 0, 'ptn_neut_yes': 28, 'ptn_neut_no': 30, 'ptn_dir_yes': 27, 'ptn_dir_no': -6, 'start_hour': -1, 'end_hour': 5, 'skip_day': -1, 'stop_loss': 1750, 'take_profit': 0, 'max_bars': 0, 'trailing_stop': 0, 'breakeven': 500}"
2,2012-01-10,2016-06-13,2016-06-13,2017-05-05,54496.97934393579,196.73999763153714,277,1461.9948565804443,29.836629726131516,49,3983.7459684891546,True,232.7,"{'vol_source': 3, 'vol_mult': 0.7, 'vol_mult_short': 1.5, 'atr_len': 10, 'momentum': 0, 'direction': 0, 'ptn_neut_yes': 53, 'ptn_neut_no': 19, 'ptn_dir_yes': -48, 'ptn_dir_no': -37, 'start_hour': 1, 'end_hour': 15, 'skip_day': -1, 'stop_loss': 2000, 'take_profit': 3000, 'max_bars': 0, 'trailing_stop': 0, 'breakeven': 0}"
3,2012-01-10,2019-02-21,2019-02-22,2020-01-16,47926.43306690382,469.8669908519982,102,11755.75410040754,587.787705020377,20,3485.7624305090285,True,347.4,"{'vol_source': 3, 'vol_mult': 0.3, 'vol_mult_short': 6.0, 'atr_len': 500, 'momentum': 2, 'direction': 1, 'ptn_neut_yes': 53, 'ptn_neut_no': 49, 'ptn_dir_yes': 52, 'ptn_dir_no': 46, 'start_hour': 1, 'end_hour': 3, 'skip_day': 4, 'stop_loss': 2000, 'take_profit': 10000, 'max_bars': 0, 'trailing_stop': 0, 'breakeven': 0}"
4,2012-01-10,2021-10-29,2021-10-29,2022-09-21,119490.86144883127,569.0041021372917,210,0.0,0.0,0,0.0,True,244.2,"{'vol_source': 2, 'vol_mult': 0.7, 'vol_mult_short': 2.0, 'atr_len': 500, 'momentum': 0, 'direction': 1, 'ptn_neut_yes': 47, 'ptn_neut_no': 54, 'ptn_dir_yes': 50, 'ptn_dir_no': 45, 'start_hour': 3, 'end_hour': 2, 'skip_day': -1, 'stop_loss': 2500, 'take_profit': 10000, 'max_bars': 0, 'trailing_stop': 0, 'breakeven': 0}"
5,2012-01-10,2024-07-08,2024-07-08,2025-05-30,164472.11369023198,591.6263082382445,278,0.0,0.0,0,0.0,True,348.9,"{'vol_source': 2, 'vol_mult': 0.7, 'vol_mult_short': 2.0, 'atr_len': 500, 'momentum': 0, 'direction': 1, 'ptn_neut_yes': 14, 'ptn_neut_no': 40, 'ptn_dir_yes': 50, 'ptn_dir_no': 6, 'start_hour': 5, 'end_hour': 4, 'skip_day': -1, 'stop_loss': 1750, 'take_profit': 4500, 'max_bars': 0, 'trailing_stop': 0, 'breakeven': 0}"
