window,is_start,is_end,oos_start,oos_end,is_net,is_avg_trade,is_n_trades,oos_net,oos_avg_trade,oos_n_trades,oos_max_dd,valid,seconds,params
1,2012-01-10,2013-10-16,2013-10-16,2014-09-04,12466.0,222.60714285714286,56,-1012.0,-44.0,23,2438.0,True,64.5,"{'channel_len': 1, 'breakout_offset_ticks': 2, 'intraday_only': 1, 'direction': 1, 'dvol_min': 0, 'ptn_neut_yes': 28, 'ptn_neut_no': 47, 'ptn_dir_yes': 1, 'ptn_dir_no': 35, 'start_hour': 5, 'end_hour': 4, 'skip_day': 4, 'stop_loss': 250, 'take_profit': 2000, 'max_bars': 92, 'trailing_stop': 0, 'breakeven': 0}"
2,2012-01-10,2016-06-13,2016-06-13,2017-05-05,42025.0,840.5,50,11388.0,876.0,13,10340.0,True,108.6,"{'channel_len': 40, 'breakout_offset_ticks': 2, 'intraday_only': 0, 'direction': 1, 'dvol_min': 0, 'ptn_neut_yes': 22, 'ptn_neut_no': 7, 'ptn_dir_yes': 52, 'ptn_dir_no': 53, 'start_hour': 23, 'end_hour': 22, 'skip_day': -1, 'stop_loss': 1500, 'take_profit': 3000, 'max_bars': 0, 'trailing_stop': 0, 'breakeven': 0}"
3,2012-01-10,2019-02-21,2019-02-22,2020-01-16,82230.0,1644.6,50,1874.0,133.85714285714286,14,11063.0,True,156.6,"{'channel_len': 75, 'breakout_offset_ticks': 5, 'intraday_only': 0, 'direction': 1, 'dvol_min': 0, 'ptn_neut_yes': 54, 'ptn_neut_no': 51, 'ptn_dir_yes': 22, 'ptn_dir_no': 17, 'start_hour': 6, 'end_hour': 5, 'skip_day': -1, 'stop_loss': 5000, 'take_profit': 3000, 'max_bars': 0, 'trailing_stop': 0, 'breakeven': 0}"
4,2012-01-10,2021-10-29,2021-10-29,2022-09-21,141284.0,645.1324200913242,219,10653.0,463.17391304347825,23,8541.0,True,201.7,"{'channel_len': 75, 'breakout_offset_ticks': 5, 'intraday_only': 0, 'direction': 1, 'dvol_min': 0, 'ptn_neut_yes': 55, 'ptn_neut_no': 33, 'ptn_dir_yes': 21, 'ptn_dir_no': 46, 'start_hour': 12, 'end_hour': 8, 'skip_day': -1, 'stop_loss': 5000, 'take_profit': 10000, 'max_bars': 0, 'trailing_stop': 2000, 'breakeven': 1000}"
5,2012-01-10,2024-07-08,2024-07-08,2025-05-30,192785.0,756.0196078431372,255,3437.0,156.22727272727272,22,11592.0,True,262.8,"{'channel_len': 75, 'breakout_offset_ticks': 2, 'intraday_only': 0, 'direction': 1, 'dvol_min': 0, 'ptn_neut_yes': 3, 'ptn_neut_no': 33, 'ptn_dir_yes': 27, 'ptn_dir_no': 37, 'start_hour': 12, 'end_hour': 22, 'skip_day': -1, 'stop_loss': 3000, 'take_profit': 10000, 'max_bars': 0, 'trailing_stop': 2000, 'breakeven': 0}"
