n_trades,net_profit,gross_profit,gross_loss,profit_factor,win_rate,avg_trade,avg_win,avg_loss,max_dd,max_dd_closed,max_dd_pct,n_years,profitable_years,profitable_years_ratio,yearly_trades_mean,yearly_trades_std,yearly_trades_cv,min_yearly_trades,top_trade_pct,np_dd,recovery_trades,unger_score,first_trade,last_trade,engine,phase,p_level_source,p_n_sess,p_lev_include_sess0,p_breakout_offset_ticks,p_intraday_only,p_ptn_neut_yes,p_ptn_neut_no,p_ptn_dir_yes,p_ptn_dir_no,p_start_hour,p_end_hour,p_skip_day,p_stop_loss,p_take_profit,p_max_bars,oos_n_trades,oos_net_profit,oos_gross_profit,oos_gross_loss,oos_profit_factor,oos_win_rate,oos_avg_trade,oos_avg_win,oos_avg_loss,oos_max_dd,oos_max_dd_closed,oos_max_dd_pct,oos_n_years,oos_profitable_years,oos_profitable_years_ratio,oos_yearly_trades_mean,oos_yearly_trades_std,oos_yearly_trades_cv,oos_min_yearly_trades,oos_top_trade_pct,oos_np_dd,oos_recovery_trades,oos_unger_score,passes_oos_gate,passes_oos_hard,overall_pass
147,131912.0,229086.0,97174.0,2.3574824541544035,0.3469387755102041,897.3605442176871,4491.882352941177,-1012.2291666666666,17999.0,17153.0,0.17999,10,8,0.8,14.7,6.450581369148055,0.43881505912571805,8,0.03438656073746134,7.328851602866826,20.057712717569288,8.382667280286187,2012-01-12 12:00:00,2021-05-13 15:00:00,BO,5,0,4,1,10,0,47,45,-1,38,4,3,-1,1000,4500,0,125,5875.0,107784.0,101909.0,1.0576494715873965,0.192,47.0,4491.0,-1009.0,25615.0,22139.0,0.25615,5,3,0.6,25.0,6.957010852370434,0.27828043409481734,15,0.7644255319148936,0.22935779816513763,545.0,0.3680358499060003,False,False,False
141,131936.0,217369.0,85433.0,2.5443212810038274,0.20567375886524822,935.7163120567376,7495.482758620689,-762.7946428571429,19851.0,15279.0,0.19851,10,9,0.9,14.1,6.487680633323437,0.46011919385272604,6,0.05776285471743876,6.646315047100901,21.214763218530198,8.323240672727453,2012-01-12 11:30:00,2021-05-12 17:30:00,BO,5,0,4,1,2,0,47,7,-1,38,4,3,-1,750,7500,0,122,-10103.0,74910.0,85013.0,0.8811593520990907,0.08196721311475409,-82.81147540983606,7491.0,-759.0446428571429,34900.0,29898.0,0.349,5,3,0.6,24.4,5.885575587824865,0.2412121142551174,17,0.0,0.0,0.0,0.0,False,False,False
174,120704.0,239315.0,118611.0,2.0176459181694786,0.45977011494252873,693.7011494252873,2991.4375,-1261.8191489361702,10925.0,8340.0,0.10925,10,9,0.9,17.4,6.216108107168021,0.35724759236597825,10,0.02506959172852598,11.048421052631578,15.748856707317074,8.317659511113728,2012-01-12 12:00:00,2021-05-13 15:30:00,BO,5,0,4,1,10,0,47,45,-1,38,4,3,-1,1250,3000,0,125,25375.0,128613.0,103238.0,1.2457912784052383,0.344,203.0,2991.0,-1259.0,15597.0,12117.0,0.15597,5,4,0.8,25.0,6.957010852370434,0.27828043409481734,15,0.11787192118226601,1.6269154324549593,76.83251231527093,2.037112195779108,False,False,False
139,99699.0,199665.0,99966.0,1.997329091891243,0.28776978417266186,717.2589928057554,4991.625,-1009.7575757575758,11814.0,9081.0,0.11814,10,10,1.0,13.9,4.988987873306569,0.3589199908853647,6,0.050311437426654226,8.439055358049771,16.471037823849787,8.2702181559738,2012-02-01 11:00:00,2021-05-04 16:00:00,BO,5,0,4,0,0,0,12,33,-1,5,1,21,-1,1000,5000,0,107,36037.0,119784.0,83747.0,1.4303079513295998,0.22429906542056074,336.7943925233645,4991.0,-1009.0,20380.0,15135.0,0.2038,5,4,0.8,21.4,8.260750571225353,0.38601638183296044,9,0.13849654521741545,1.768253189401374,60.511696312123654,2.956665605376619,False,False,False
167,122862.0,194766.0,71904.0,2.7086949265687585,0.15568862275449102,735.7005988023952,7491.0,-509.9574468085106,12552.0,9671.0,0.12552,10,10,1.0,16.7,6.1489836558572835,0.36820261412319066,7,0.060970845338672655,9.788240917782026,17.061288274649606,8.229701652318717,2012-01-12 11:30:00,2021-05-12 17:30:00,BO,5,0,4,1,2,0,47,7,-1,38,4,3,-1,500,7500,0,123,1393.0,59928.0,58535.0,1.0237977278551293,0.06504065040650407,11.325203252032521,7491.0,-509.0,23342.0,21157.0,0.23342,5,2,0.4,24.6,6.151422599691879,0.2500578292557674,17,5.377602297200287,0.05967783394739097,2061.066762383345,0.09290015093707042,False,False,False
155,118295.0,219505.0,101210.0,2.1688074300958404,0.3548387096774194,763.1935483870968,3991.0,-1012.1,13826.0,10295.0,0.13826,10,7,0.7,15.5,6.312685640834652,0.4072700413441711,8,0.03373768967411978,8.555981484160277,18.115981233357285,8.134406304511902,2012-01-12 12:00:00,2021-05-13 15:00:00,BO,5,0,4,1,10,0,47,45,-1,38,4,3,-1,1000,4000,0,125,3875.0,103766.0,99891.0,1.0387922835891121,0.208,31.0,3991.0,-1009.0,26633.0,24531.0,0.26633,5,3,0.6,25.0,6.957010852370434,0.27828043409481734,15,1.0299354838709678,0.1454961889385349,859.1290322580645,0.23806255825107683,False,False,False
142,98642.0,197604.0,98962.0,1.996766435601544,0.30985915492957744,694.6619718309859,4491.0,-1009.8163265306123,11687.0,8626.0,0.11687,10,9,0.9,14.2,4.6000000000000005,0.32394366197183105,6,0.04552827396038199,8.440318302387269,16.8240100565682,8.05306954715987,2012-02-01 11:00:00,2021-05-04 16:00:00,BO,5,0,4,0,0,0,12,33,-1,5,1,21,-1,1000,4500,0,107,40537.0,121257.0,80720.0,1.5021927651139741,0.2523364485981308,378.85046728971963,4491.0,-1009.0,18965.0,15135.0,0.18965,5,5,1.0,21.4,8.260750571225353,0.38601638183296044,9,0.1107876754569899,2.137463749011337,50.059328514690286,3.4477109700592847,True,True,True
142,107852.0,233077.0,125225.0,1.8612657217009383,0.823943661971831,759.5211267605633,1992.111111111111,-5009.0,14150.0,11045.0,0.1415,10,8,0.8,14.2,7.291090453423274,0.5134570741847376,7,0.019665838371101137,7.622049469964664,18.63015984868153,8.002046775741174,2012-01-12 11:30:00,2021-05-12 22:00:00,BO,5,0,4,1,2,0,47,7,-1,38,4,3,-1,5000,2000,0,127,56857.0,197109.0,140252.0,1.405391723469184,0.7795275590551181,447.6929133858268,1991.0,-5009.0,19386.0,15090.0,0.19386,5,3,0.6,25.4,5.4258639865002145,0.21361669238189823,18,0.035017675923808854,2.9328897142267616,43.302003271365,4.029726420014613,True,True,True
133,113828.0,259089.0,145261.0,1.7836101913108129,0.7819548872180451,855.8496240601504,2491.2403846153848,-5009.0,18596.0,15027.0,0.18596,10,9,0.9,13.3,7.335529974037323,0.5515436070704753,6,0.02210352461608743,6.121101312110131,21.728116105000527,7.865514616773032,2012-01-12 11:30:00,2021-05-13 10:30:00,BO,5,0,4,1,2,0,47,7,-1,38,4,3,-1,5000,2500,0,126,66366.0,231663.0,165297.0,1.4014954899362966,0.7380952380952381,526.7142857142857,2491.0,-5009.0,30832.0,27752.0,0.30832,5,3,0.6,25.2,5.635601121442148,0.2236349651365932,18,0.03753427960100051,2.152503892060197,58.53647952264714,3.7593580934226956,True,False,False
123,98893.0,209685.0,110792.0,1.8926005487760849,0.2845528455284553,804.0081300813008,5991.0,-1259.0,16646.0,10376.0,0.16646,10,8,0.8,12.3,4.796873982084582,0.3899897546410229,5,0.060580627546944675,5.94094677399976,20.703770742115214,7.809890452288242,2012-02-01 11:00:00,2021-05-04 16:30:00,BO,5,0,4,0,0,0,12,33,-1,5,1,21,-1,1250,6000,0,106,33296.0,137793.0,104497.0,1.318631156875317,0.2169811320754717,314.1132075471698,5991.0,-1259.0,27564.0,24833.0,0.27564,5,4,0.8,21.2,8.034923770640267,0.37900583823774847,9,0.17993152330610285,1.2079524016833552,87.75180201826046,2.371125406314629,False,False,False
125,97800.0,191712.0,93912.0,2.041400460005111,0.256,782.4,5991.0,-1009.8064516129032,16360.0,10090.0,0.1636,10,8,0.8,12.5,5.277309920783504,0.42218479366268036,5,0.06125766871165644,5.97799511002445,20.91002044989775,7.666138110560387,2012-02-01 11:00:00,2021-05-04 16:30:00,BO,5,0,4,0,0,0,12,33,-1,5,1,21,-1,1000,6000,0,106,33046.0,119820.0,86774.0,1.3808283587249637,0.18867924528301888,311.75471698113205,5991.0,-1009.0,26314.0,24279.0,0.26314,5,4,0.8,21.2,8.034923770640267,0.37900583823774847,9,0.1812927434485263,1.2558333966709736,84.40610058706046,2.408568737618054,False,False,False
162,133837.0,239784.0,105947.0,2.263244829962151,0.14814814814814814,826.1543209876543,9991.0,-767.731884057971,18445.0,16354.0,0.18445,10,9,0.9,16.2,8.328265125462805,0.514090439843383,7,0.0746505077071363,7.256004337218759,22.32633726099659,7.623620967986381,2012-01-10 11:00:00,2021-05-12 17:30:00,BO,6,0,4,1,10,0,47,45,52,38,4,3,-1,750,10000,0,172,30702.0,149865.0,119163.0,1.2576470884418822,0.0872093023255814,178.5,9991.0,-759.0,27708.0,23405.0,0.27708,5,4,0.8,34.4,10.05186549850325,0.2922053923983503,21,0.32541853950882677,1.1080554352533565,155.2268907563025,1.3439251395227534,False,False,False
152,127062.0,229041.0,101979.0,2.245962404024358,0.3355263157894737,835.9342105263158,4491.0,-1009.6930693069307,19008.0,18162.0,0.19008,10,8,0.8,15.2,6.779380502671317,0.44601187517574453,8,0.035344949709590595,6.684659090909091,22.738631534211642,7.5987706110654925,2012-01-12 11:30:00,2021-05-13 15:00:00,BO,5,0,4,1,2,0,47,7,-1,38,4,3,-1,1000,4500,0,126,10366.0,112275.0,101909.0,1.1017181995702048,0.1984126984126984,82.26984126984127,4491.0,-1009.0,24566.0,21031.0,0.24566,5,3,0.6,25.2,5.635601121442148,0.2236349651365932,18,0.433243295388771,0.42196531791907516,298.60273972602744,0.657828799191506,False,False,False
183,119178.0,227316.0,108138.0,2.1020917716251457,0.41530054644808745,651.2459016393443,2991.0,-1010.6355140186915,11577.0,9237.0,0.11577,10,9,0.9,18.3,6.1163714733492105,0.3342279493633448,11,0.025096913859940593,10.294376781549625,17.77669536323818,7.585538790920732,2012-01-12 11:30:00,2021-05-13 15:00:00,BO,5,0,4,1,2,0,47,7,-1,38,4,3,-1,1000,3000,0,127,19857.0,110667.0,90810.0,1.2186653452262968,0.29133858267716534,156.35433070866142,2991.0,-1009.0,13606.0,10414.0,0.13606,5,4,0.8,25.4,5.4258639865002145,0.21361669238189823,18,0.15062698292793472,1.4594296633838013,87.02029511003676,1.6799027015892531,False,False,False
177,108432.0,233298.0,124866.0,1.8683869107683437,0.4406779661016949,612.6101694915254,2991.0,-1261.2727272727273,10925.0,8340.0,0.10925,10,9,0.9,17.7,6.527633568147036,0.36879285695745967,9,0.027584108012394866,9.92512585812357,17.833527003098716,7.345357301335956,2012-01-12 11:30:00,2021-05-13 15:30:00,BO,5,0,4,1,2,0,47,7,-1,38,4,3,-1,1250,3000,0,127,27107.0,131604.0,104497.0,1.2594045762079293,0.3464566929133858,213.44094488188978,2991.0,-1259.0,16856.0,13376.0,0.16856,5,4,0.8,25.4,5.4258639865002145,0.21361669238189823,18,0.11034050245324085,1.6081514000949217,78.97266388755672,2.0603448692300335,False,False,False
177,125187.0,227351.0,102164.0,2.2253533534317373,0.4293785310734463,707.271186440678,2991.4605263157896,-1011.5247524752475,14590.0,12304.0,0.1459,10,9,0.9,17.7,6.067124524847006,0.34277539688401165,10,0.024171838928962273,8.58032899246059,20.628579644851303,7.3383389373324315,2012-01-12 12:00:00,2021-05-13 15:00:00,BO,5,0,4,1,10,0,47,45,-1,38,4,3,-1,1000,3000,0,125,13875.0,104685.0,90810.0,1.152791542781632,0.28,111.0,2991.0,-1009.0,12597.0,9117.0,0.12597,5,4,0.8,25.0,6.957010852370434,0.27828043409481734,15,0.21556756756756756,1.1014527268397238,113.48648648648648,1.2394495698419905,False,False,False
141,121261.0,233577.0,112316.0,2.0796413689946225,0.36879432624113473,860.0070921985815,4491.865384615385,-1261.9775280898875,21999.0,21403.0,0.21999,10,8,0.8,14.1,6.7149087856798175,0.4762346656510509,7,0.037406915661259595,5.512114187008501,25.580021606287264,7.26674649572265,2012-01-12 12:00:00,2021-05-13 15:30:00,BO,5,0,4,1,10,0,47,45,-1,38,4,3,-1,1250,4500,0,125,20875.0,139221.0,118346.0,1.1763895695672013,0.248,167.0,4491.0,-1259.0,17366.0,14056.0,0.17366,5,4,0.8,25.0,6.957010852370434,0.27828043409481734,15,0.2151377245508982,1.202061499481746,103.9880239520958,1.5882030283331794,False,False,False
126,95251.0,273276.0,178025.0,1.5350428310630528,0.7222222222222222,755.9603174603175,3003.032967032967,-5086.428571428572,17611.0,14054.0,0.17611,10,9,0.9,12.6,7.213875518748573,0.5725298030752836,6,0.04126990792747583,5.408608256203509,23.29619636539249,7.139148852511172,2012-01-12 12:00:00,2021-05-14 17:00:00,BO,5,0,4,1,10,0,47,45,-1,38,4,3,-1,5000,3000,0,122,100902.0,266199.0,165297.0,1.6104285014247082,0.7295081967213115,827.0655737704918,2991.0,-5009.0,20585.0,18090.0,0.20585,5,5,1.0,24.4,6.770524351924302,0.27748050622640585,15,0.029642623535707915,4.901724556716055,24.88919942122059,7.224436118402527,True,True,True
153,106398.0,227487.0,121089.0,1.8786760151624011,0.37254901960784315,695.4117647058823,3991.0,-1261.34375,15175.0,12590.0,0.15175,10,8,0.8,15.3,7.071774883294858,0.4622075087120822,6,0.03751010357337544,7.011400329489292,21.821603789544916,7.07484827808427,2012-01-12 11:30:00,2021-05-13 15:30:00,BO,5,0,4,1,2,0,47,7,-1,38,4,3,-1,1250,4000,0,126,35616.0,147667.0,112051.0,1.3178552623359006,0.29365079365079366,282.6666666666667,3991.0,-1259.0,20865.0,17815.0,0.20865,5,5,1.0,25.2,5.635601121442148,0.2236349651365932,18,0.11205637915543576,1.7069734004313444,73.81485849056604,2.4524764740037095,False,False,False
154,95344.0,203618.0,108274.0,1.8805807488409036,0.44155844155844154,619.1168831168832,2994.3823529411766,-1259.0,12188.0,10858.0,0.12188,10,9,0.9,15.4,4.340506882842141,0.28185109628845073,10,0.03378293337808357,7.822776501476863,19.686105051183084,7.028228479333197,2012-02-01 11:00:00,2021-05-04 14:00:00,BO,5,0,4,0,0,0,12,33,-1,5,1,21,-1,1250,3000,0,107,-7213.0,89730.0,96943.0,0.9255954529981536,0.2803738317757009,-67.41121495327103,2991.0,-1259.0,23814.0,22488.0,0.23814,5,2,0.4,21.4,8.260750571225353,0.38601638183296044,9,0.0,0.0,0.0,0.0,False,False,False
181,115456.0,258505.0,143049.0,1.8071080538836344,0.6629834254143646,637.878453038674,2154.2083333333335,-2345.065573770492,13105.0,8395.0,0.13105,10,9,0.9,18.1,5.39351462406472,0.2979842333737414,11,0.021575318736141907,8.81007249141549,20.544666366407984,6.98327052746405,2012-01-12 11:30:00,2021-05-13 10:30:00,BO,5,0,4,1,2,0,47,7,-1,38,4,3,-1,4000,2500,460,126,79866.0,224190.0,144324.0,1.5533798952357196,0.7142857142857143,633.8571428571429,2491.0,-4009.0,31035.0,28725.0,0.31035,5,3,0.6,25.2,5.635601121442148,0.2236349651365932,18,0.031189742819222196,2.573417109714838,48.96213657876944,4.509256716410743,True,False,False
166,88981.0,182893.0,93912.0,1.9474933980747935,0.4397590361445783,536.0301204819277,2505.3835616438355,-1009.8064516129032,9328.0,7063.0,0.09328,10,10,1.0,16.6,4.841487374764082,0.29165586594964343,11,0.036198739056652544,9.539129502572898,17.402007170070014,6.95559637433427,2012-02-01 11:00:00,2021-05-04 14:00:00,BO,5,0,4,0,0,0,12,33,-1,5,1,21,-1,1000,2500,0,108,6528.0,82203.0,75675.0,1.0862636273538158,0.3055555555555556,60.44444444444444,2491.0,-1009.0,21480.0,18288.0,0.2148,5,4,0.8,21.6,8.2365041127896,0.3813196348513703,9,0.3815870098039216,0.3039106145251397,355.36764705882354,0.5168668735245411,False,False,False
146,116711.0,269053.0,152342.0,1.766111774822439,0.7397260273972602,799.3904109589041,2491.2314814814813,-4009.0,21405.0,20590.0,0.21405,10,8,0.8,14.6,7.213875518748574,0.4941010629279845,6,0.02155752242719195,5.4525110955384255,26.776653443120185,6.847637558098813,2012-01-12 11:30:00,2021-05-13 10:30:00,BO,5,0,4,1,2,0,47,7,-1,38,4,3,-1,4000,2500,0,126,79866.0,224190.0,144324.0,1.5533798952357196,0.7142857142857143,633.8571428571429,2491.0,-4009.0,31035.0,28725.0,0.31035,5,3,0.6,25.2,5.635601121442148,0.2236349651365932,18,0.031189742819222196,2.573417109714838,48.96213657876944,4.509256716410743,True,False,False
163,99033.0,167748.0,68715.0,2.4412137087972057,0.17177914110429449,607.5644171779142,5991.0,-509.0,12427.0,9279.0,0.12427,10,9,0.9,16.3,5.831809324729334,0.35777971317357876,9,0.06049498651964497,7.9691800112657925,20.453798228873204,6.830439181451289,2012-01-12 12:00:00,2021-05-12 17:30:00,BO,5,0,4,1,10,0,47,45,-1,38,4,3,-1,500,6000,0,126,13866.0,71892.0,58026.0,1.2389618446903112,0.09523809523809523,110.04761904761905,5991.0,-509.0,23232.0,19342.0,0.23232,5,3,0.6,25.2,7.222188034107115,0.28659476325821887,15,0.4320640415404587,0.596849173553719,211.108610990913,0.9048504322976108,False,False,False
128,93848.0,244118.0,150270.0,1.6245291808078792,0.765625,733.1875,2491.0,-5009.0,18596.0,12617.0,0.18596,10,8,0.8,12.8,7.4,0.578125,6,0.02654292046713835,5.046676704667671,25.36322564146279,6.738212924283497,2012-01-12 12:00:00,2021-05-13 10:30:00,BO,5,0,4,1,10,0,47,45,-1,38,4,3,-1,5000,2500,0,124,83884.0,234154.0,150270.0,1.5582218673055168,0.7580645161290323,676.483870967742,2491.0,-5009.0,25850.0,22770.0,0.2585,5,5,1.0,24.8,7.138627319029899,0.2878478757673346,15,0.029695770349530304,3.245029013539652,38.21229316675409,5.273107433569328,True,True,True
178,90378.0,209244.0,118866.0,1.7603351673312806,0.47191011235955055,507.7415730337079,2491.0,-1264.531914893617,8922.0,7689.0,0.08922,10,10,1.0,17.8,6.368673331236264,0.35779063658630694,11,0.027562017305096373,10.129791526563551,17.571931222200092,6.736759782787581,2012-01-12 12:00:00,2021-05-13 10:30:00,BO,5,0,4,1,10,0,47,45,-1,38,4,3,-1,1250,2500,0,127,23857.0,122059.0,98202.0,1.242938025702124,0.3858267716535433,187.8503937007874,2491.0,-1259.0,11959.0,10099.0,0.11959,5,5,1.0,25.4,7.059745037889116,0.27794271802713055,15,0.10441379888502327,1.9948992390668117,63.66236324768412,2.1528021755551423,False,False,False
127,90522.0,273356.0,182834.0,1.4951048492074779,0.7165354330708661,712.7716535433071,3003.912087912088,-5078.722222222223,17611.0,14054.0,0.17611,10,9,0.9,12.7,7.349149610669251,0.5786731976904922,6,0.04386778904575683,5.140082902731248,24.707772696140164,6.731283130828234,2012-01-12 11:30:00,2021-05-14 17:00:00,BO,5,0,4,1,2,0,47,7,-1,38,4,3,-1,5000,3000,0,124,98884.0,269190.0,170306.0,1.5806254624029688,0.7258064516129032,797.4516129032259,2991.0,-5009.0,23535.0,21225.0,0.23535,5,5,1.0,24.8,5.3065996645686395,0.21397579292615482,18,0.03024756280085757,4.2015721266199275,29.512762428704338,6.51458397183127,True,True,True
184,111589.0,211735.0,100146.0,2.1142631757633854,0.46195652173913043,606.4619565217391,2491.0,-1011.5757575757576,12866.0,10786.0,0.12866,10,9,0.9,18.4,6.248199740725323,0.33957607286550673,11,0.0223229888250634,8.673169594279496,21.21485092616656,6.700716381613835,2012-01-12 12:00:00,2021-05-13 10:30:00,BO,5,0,4,1,10,0,47,45,-1,38,4,3,-1,1000,2500,0,127,15357.0,102131.0,86774.0,1.176976974669832,0.3228346456692913,120.92125984251969,2491.0,-1009.0,12689.0,9743.0,0.12689,5,3,0.6,25.4,7.059745037889116,0.27794271802713055,15,0.16220616005730285,1.2102608558594057,104.93605521911832,1.3453287138523828,False,False,False
