window,is_start,is_end,oos_start,oos_end,is_net,is_avg_trade,is_n_trades,oos_net,oos_avg_trade,oos_n_trades,oos_max_dd,valid,seconds,params
1,2012-01-10,2013-10-16,2013-10-16,2014-09-04,3126.0,34.35164835164835,91,2174.0,44.36734693877551,49,1956.0,True,4.8,"{'fast': 12, 'slow': 30, 'gradient_length': 2, 'gradient_factor': 1.6, 'daily_factor': 0.5, 'direction': 1, 'stop_loss': 1500, 'take_profit': 0, 'trailing_stop': 1000}"
2,2012-01-10,2016-06-13,2016-06-13,2017-05-05,15959.0,161.2020202020202,99,-319.0,-12.26923076923077,26,3248.0,True,5.1,"{'fast': 8, 'slow': 50, 'gradient_length': 5, 'gradient_factor': 1.2, 'daily_factor': 0.3, 'direction': 1, 'stop_loss': 3000, 'take_profit': 4000, 'trailing_stop': 0}"
3,2012-01-10,2019-02-21,2019-02-22,2020-01-16,11627.0,49.05907172995781,237,-5640.0,-225.6,25,7463.0,True,5.4,"{'fast': 5, 'slow': 40, 'gradient_length': 2, 'gradient_factor': 2.0, 'daily_factor': 0.3, 'direction': 2, 'stop_loss': 1500, 'take_profit': 4000, 'trailing_stop': 0}"
4,2012-01-10,2021-10-29,2021-10-29,2022-09-21,69046.0,181.2230971128609,381,-8907.0,-318.10714285714283,28,21971.0,True,6.3,"{'fast': 16, 'slow': 30, 'gradient_length': 5, 'gradient_factor': 2.0, 'daily_factor': 0.5, 'direction': 1, 'stop_loss': 1500, 'take_profit': 0, 'trailing_stop': 0}"
5,2012-01-10,2024-07-08,2024-07-08,2025-05-30,93941.0,199.45010615711251,471,-4412.0,-133.6969696969697,33,18282.0,True,6.9,"{'fast': 8, 'slow': 20, 'gradient_length': 2, 'gradient_factor': 2.0, 'daily_factor': 0.3, 'direction': 1, 'stop_loss': 1500, 'take_profit': 0, 'trailing_stop': 0}"
