n_trades,net_profit,gross_profit,gross_loss,profit_factor,win_rate,avg_trade,avg_win,avg_loss,max_dd,max_dd_closed,max_dd_pct,n_years,profitable_years,profitable_years_ratio,yearly_trades_mean,yearly_trades_std,yearly_trades_cv,min_yearly_trades,top_trade_pct,np_dd,recovery_trades,unger_score,first_trade,last_trade,engine,phase,p_level_choice,p_level_shift,p_ptn_neut_yes,p_ptn_neut_no,p_ptn_dir_yes,p_ptn_ly_yes,p_ptn_ly_no,p_ptn_sy_yes,p_ptn_sy_no,p_start_hour,p_end_hour,p_not_le_day,p_not_se_day,p_stop_loss,p_take_profit,p_max_bars,oos_n_trades,oos_net_profit,oos_gross_profit,oos_gross_loss,oos_profit_factor,oos_win_rate,oos_avg_trade,oos_avg_win,oos_avg_loss,oos_max_dd,oos_max_dd_closed,oos_max_dd_pct,oos_n_years,oos_profitable_years,oos_profitable_years_ratio,oos_yearly_trades_mean,oos_yearly_trades_std,oos_yearly_trades_cv,oos_min_yearly_trades,oos_top_trade_pct,oos_np_dd,oos_recovery_trades,oos_unger_score,passes_oos_gate,passes_oos_hard,overall_pass
142,86807.0,120472.0,33665.0,3.578553393732363,0.647887323943662,611.3169014084507,1309.4782608695652,-673.3,6795.0,4176.0,0.06795,10,10,1.0,14.2,8.784076502399099,0.618596936788669,5,0.11509440482910364,12.775128771155261,11.115347840611932,9.29418086432684,2012-01-30 13:30:00,2021-03-18 19:30:00,LF,9,2,10,28,38,-34,41,40,19,24,2,1,2,3,1250,10000,0,138,-37772.0,70191.0,107963.0,0.6501393996091254,0.2971014492753623,-273.71014492753625,1711.9756097560976,-1113.020618556701,51991.0,51577.0,0.51991,5,0,0.0,27.6,12.90891165048394,0.46771419023492533,14,0.0,0.0,0.0,0.0,False,False,False
169,79884.0,123378.0,43494.0,2.836667126500207,0.5798816568047337,472.68639053254435,1258.9591836734694,-612.5915492957746,7285.0,6356.0,0.07285,10,9,0.9,16.9,8.239538822045807,0.48754667586069866,7,0.07499624455460417,10.965545641729582,15.411909769165291,6.940612008492601,2012-01-13 17:30:00,2021-03-18 19:30:00,LF,9,2,0,28,38,-34,41,40,25,13,1,0,2,1,1000,6000,0,160,-59725.0,53849.0,113574.0,0.4741314033141388,0.2125,-373.28125,1583.7941176470588,-901.3809523809524,69801.0,68953.0,0.69801,5,0,0.0,32.0,10.449880382090505,0.3265587619403283,19,0.0,0.0,0.0,0.0,False,False,False
