# hourUtc = ora UTC di apertura del bucket (0..23), NON convertita nel fuso della strategia.
# Un'ora con ticks=0 e celle vuote e' un'ora in cui il broker non ha quotato: mercato chiuso.
broker,symbol,hourUtc,ticks,tickSize,minSpread,p50Spread,avgSpread,p90Spread,p99Spread,maxSpread,minSpreadTicks,p50SpreadTicks,avgSpreadTicks,p90SpreadTicks,p99SpreadTicks,maxSpreadTicks,nonPositiveTicks
FTMO,@CC,0,0,0.1,,,,,,,,,,,,,0
FTMO,@CC,1,0,0.1,,,,,,,,,,,,,0
FTMO,@CC,2,0,0.1,,,,,,,,,,,,,0
FTMO,@CC,3,0,0.1,,,,,,,,,,,,,0
FTMO,@CC,4,0,0.1,,,,,,,,,,,,,0
FTMO,@CC,5,0,0.1,,,,,,,,,,,,,0
FTMO,@CC,6,0,0.1,,,,,,,,,,,,,0
FTMO,@CC,7,0,0.1,,,,,,,,,,,,,0
FTMO,@CC,8,9483,0.1,19.1,21.6,21.3,21.6,21.6,21.6,191,216,212.68,216,216,216,0
FTMO,@CC,9,39564,0.1,15.6,20.0,19.8,21.6,21.6,21.6,156,200,198.03,216,216,216,0
FTMO,@CC,10,31796,0.1,15.6,18.7,18.8,21.4,21.6,21.6,156,187,188.12,214,216,216,0
FTMO,@CC,11,34978,0.1,15.6,18.8,18.9,21.6,21.6,21.6,156,188,188.72,216,216,216,0
FTMO,@CC,12,51686,0.1,15.6,20.0,20.0,21.6,21.6,38.3,156,200,199.69,216,216,383,0
FTMO,@CC,13,50616,0.1,15.6,19.7,19.6,21.3,21.6,29.4,156,197,196.48,213,216,294,0
FTMO,@CC,14,53292,0.1,15.6,19.7,19.8,21.6,21.6,34.4,156,197,197.75,216,216,344,0
FTMO,@CC,15,57128,0.1,15.6,19.7,19.7,21.4,21.6,21.6,156,197,197.25,214,216,216,0
FTMO,@CC,16,18016,0.1,15.6,16.4,17.1,20.3,21.6,21.6,156,164,171.27,203,216,216,0
FTMO,@CC,17,8390,0.1,15.6,16.3,17.2,21.6,21.6,21.6,156,163,172.00,216,216,216,0
FTMO,@CC,18,0,0.1,,,,,,,,,,,,,0
FTMO,@CC,19,0,0.1,,,,,,,,,,,,,0
FTMO,@CC,20,0,0.1,,,,,,,,,,,,,0
FTMO,@CC,21,0,0.1,,,,,,,,,,,,,0
FTMO,@CC,22,0,0.1,,,,,,,,,,,,,0
FTMO,@CC,23,0,0.1,,,,,,,,,,,,,0
