entry_time,exit_time,side,entry_price,exit_price,pnl,bars_held,exit_reason,periodo,pnl_cumulato
2012-01-10 11:00:00,2012-01-12 11:00:00,L,4588.75,4600.5,231.0,48,MAXBARS,IS,231.0
2012-01-12 12:00:00,2012-01-16 13:00:00,L,4601.25,4600.0,-29.0,48,MAXBARS,IS,202.0
2012-01-17 03:00:00,2012-01-19 03:00:00,L,4610.75,4647.25,726.0,48,MAXBARS,IS,928.0
2012-01-23 12:00:00,2012-01-25 12:00:00,L,4662.25,4671.5,181.0,48,MAXBARS,IS,1109.0
2012-01-26 12:00:00,2012-01-30 13:00:00,L,4692.5,4667.5,-504.0,48,MAXBARS,IS,605.0
2012-02-03 12:00:00,2012-02-07 13:00:00,L,4726.0,4744.75,371.0,48,MAXBARS,IS,976.0
2012-02-07 17:00:00,2012-02-09 17:00:00,L,4753.0,4775.0,436.0,48,MAXBARS,IS,1412.0
2012-02-13 05:00:00,2012-02-15 05:00:00,L,4786.0,4812.75,531.0,48,MAXBARS,IS,1943.0
2012-02-20 04:00:00,2012-02-22 10:00:00,L,4822.75,4819.75,-64.0,48,MAXBARS,IS,1879.0
2012-02-27 18:00:00,2012-02-29 18:00:00,L,4834.75,4856.25,426.0,48,MAXBARS,IS,2305.0
2012-03-12 15:00:00,2012-03-14 15:00:00,L,4874.75,4932.75,1156.0,48,MAXBARS,IS,3461.0
2012-03-15 11:00:00,2012-03-19 12:00:00,L,4944.5,4941.0,-74.0,48,MAXBARS,IS,3387.0
2012-03-19 13:00:00,2012-03-21 13:00:00,L,4945.0,4970.5,506.0,48,MAXBARS,IS,3893.0
2012-03-28 16:00:00,2012-03-30 16:00:00,L,5020.25,4986.0,-689.0,48,MAXBARS,IS,3204.0
2012-04-02 18:00:00,2012-04-04 18:00:00,L,5004.0,4963.0,-824.0,48,MAXBARS,IS,2380.0
2012-04-10 18:00:00,2012-04-12 18:00:00,S,4949.0,4967.5,-374.0,48,MAXBARS,IS,2006.0
2012-04-27 14:00:00,2012-05-01 15:00:00,L,4960.5,4950.25,-209.0,48,MAXBARS,IS,1797.0
2012-05-01 17:00:00,2012-05-03 17:00:00,L,4975.0,4957.75,-349.0,48,MAXBARS,IS,1448.0
2012-05-11 15:00:00,2012-05-15 16:00:00,S,4830.5,4826.0,86.0,48,MAXBARS,IS,1534.0
2012-06-13 17:00:00,2012-06-15 17:00:00,L,4783.5,4789.0,106.0,48,MAXBARS,IS,1640.0
2012-06-28 11:00:00,2012-07-02 12:00:00,S,4778.75,4844.75,-1324.0,48,MAXBARS,IS,316.0
2012-07-03 06:00:00,2012-07-05 14:00:00,L,4857.0,4874.25,341.0,48,MAXBARS,IS,657.0
2012-07-05 15:00:00,2012-07-09 16:00:00,L,4881.5,4835.5,-924.0,48,MAXBARS,IS,-267.0
2012-07-17 17:00:00,2012-07-19 17:00:00,S,4797.5,4880.25,-1659.0,48,MAXBARS,IS,-1926.0
2012-08-01 15:00:00,2012-08-03 15:00:00,L,4889.25,4891.0,31.0,48,MAXBARS,IS,-1895.0
2012-08-07 10:00:00,2012-08-09 10:00:00,L,4938.5,4950.25,231.0,48,MAXBARS,IS,-1664.0
2012-08-09 16:00:00,2012-08-13 17:00:00,L,4953.75,4946.75,-144.0,48,MAXBARS,IS,-1808.0
2012-08-20 12:00:00,2012-08-22 15:00:00,L,5017.25,5004.5,-259.0,48,MAXBARS,IS,-2067.0
2012-09-12 12:00:00,2012-09-14 12:00:00,L,5036.5,5078.75,841.0,48,MAXBARS,IS,-1226.0
2012-09-18 16:00:00,2012-09-20 16:00:00,L,5096.0,5081.5,-294.0,48,MAXBARS,IS,-1520.0
2012-10-04 05:00:00,2012-10-08 06:00:00,L,5060.75,5041.25,-394.0,48,MAXBARS,IS,-1914.0
2012-10-12 10:00:00,2012-10-16 11:00:00,S,4955.0,4979.75,-499.0,48,MAXBARS,IS,-2413.0
2012-10-24 18:00:00,2012-10-26 18:00:00,S,4894.5,4884.25,201.0,48,MAXBARS,IS,-2212.0
2012-10-29 02:00:00,2012-10-31 18:00:00,S,4894.0,4883.75,201.0,48,MAXBARS,IS,-2011.0
2012-11-06 11:00:00,2012-11-08 11:00:00,L,4917.0,4854.25,-1259.0,48,MAXBARS,IS,-3270.0
2012-11-13 03:00:00,2012-11-15 03:00:00,S,4815.0,4773.5,826.0,48,MAXBARS,IS,-2444.0
2012-11-16 16:00:00,2012-11-20 17:00:00,S,4755.75,4830.5,-1499.0,48,MAXBARS,IS,-3943.0
2012-11-21 03:00:00,2012-11-23 09:00:00,L,4840.25,4847.75,146.0,48,MAXBARS,IS,-3797.0
2012-11-23 15:00:00,2012-11-27 19:00:00,L,4849.75,4899.5,991.0,48,MAXBARS,IS,-2806.0
2012-11-30 13:00:00,2012-12-04 13:00:00,L,4932.0,4917.0,-304.0,48,MAXBARS,IS,-3110.0
2012-12-05 06:00:00,2012-12-07 06:00:00,L,4919.25,4898.25,-424.0,48,MAXBARS,IS,-3534.0
2012-12-27 17:00:00,2012-12-31 17:00:00,S,4870.25,4866.25,76.0,48,MAXBARS,IS,-3458.0
2013-01-08 16:00:00,2013-01-10 16:00:00,L,4971.5,4987.5,316.0,48,MAXBARS,IS,-3142.0
2013-01-14 02:00:00,2013-01-16 02:00:00,L,4993.25,4969.25,-484.0,48,MAXBARS,IS,-3626.0
2013-01-22 05:00:00,2013-01-24 05:00:00,L,4991.75,4965.0,-539.0,48,MAXBARS,IS,-4165.0
2013-02-01 15:00:00,2013-02-05 15:00:00,L,4995.0,4972.25,-459.0,48,MAXBARS,IS,-4624.0
2013-02-13 16:00:00,2013-02-15 20:00:00,L,5023.25,5017.75,-114.0,48,MAXBARS,IS,-4738.0
2013-03-08 09:00:00,2013-03-12 08:00:00,L,5053.25,5053.0,-9.0,48,MAXBARS,IS,-4747.0
2013-03-25 02:00:00,2013-03-27 02:00:00,L,5059.5,5054.0,-114.0,48,MAXBARS,IS,-4861.0
2013-03-27 07:00:00,2013-04-01 08:00:00,L,5057.0,5060.75,71.0,48,MAXBARS,IS,-4790.0
2013-04-25 15:00:00,2013-04-29 15:00:00,L,5091.25,5093.0,31.0,48,MAXBARS,IS,-4759.0
2013-04-29 16:00:00,2013-05-01 16:00:00,L,5097.75,5131.75,676.0,48,MAXBARS,IS,-4083.0
2013-05-02 17:00:00,2013-05-06 17:00:00,L,5140.0,5195.25,1101.0,48,MAXBARS,IS,-2982.0
2013-05-07 12:00:00,2013-05-09 12:00:00,L,5207.0,5210.75,71.0,48,MAXBARS,IS,-2911.0
