# Griglia grossa @BP 60m Price Channel, motore nudo (pattern spenti, nessun filtro orario), 450 combinazioni.
# Feed ICS, spread peggiore fra ICS, swap peggiore fra ICS, commissione 4/lato, orologio al minuto. Campione 2014-09-21 -> 2021-01-01, fuori campione -> 2026-09-01.
channelBars;stopLoss;takeProfit;exitHour;direction;isTrades;isNet;isDD;isPF;oosTrades;oosNet;oosDD;oosPF;oosWindowsInProfit
20;100;1600;21;0;2103;3018.5;9386.38;1.02;1924;-3519.5;11980.38;0.98;3
20;100;1600;21;1;1068;6236;5552.25;1.08;974;3778;8363.13;1.05;3
20;100;1600;21;2;1052;-1654.75;11296.5;0.98;974;-3823.25;9263.13;0.95;2
20;200;0;-1;0;2070;7926.5;10154.5;1.03;1884;-17055.94;18976.81;0.92;0
20;200;0;-1;1;1081;-4069.25;8120.19;0.97;983;-10112.25;12220.44;0.9;1
20;200;0;-1;2;1065;14008;7695.25;1.12;990;-4868.25;14008.44;0.95;1
20;200;0;21;0;2049;9185.5;8841.5;1.04;1854;-11745.75;14725.63;0.94;1
20;200;0;21;1;1068;1086.63;8371.5;1.01;974;-813.88;10169.75;0.99;2
20;200;0;21;2;1052;10202.75;7805.38;1.09;974;-7603.25;14933;0.93;1
20;200;200;-1;0;2114;-11888.88;16476.13;0.94;1914;-27595.81;29938.75;0.85;0
20;200;200;-1;1;1083;-3340.13;7665.5;0.97;986;-12794.44;16093;0.86;1
20;200;200;-1;2;1068;-6508.81;8617.38;0.94;992;-12800.13;15486.38;0.86;0
20;200;200;21;0;2083;-11439.63;16818;0.94;1876;-24570.5;27219.5;0.86;0
20;200;200;21;1;1068;-1390.25;7590;0.99;974;-7998.25;14663.88;0.91;1
20;200;200;21;2;1052;-8170.38;10479.38;0.92;974;-14353.88;16591.13;0.85;0
20;200;400;-1;0;2084;-2252.06;9930.38;0.99;1890;-28787.19;30741.44;0.86;0
20;200;400;-1;1;1082;-5627.63;12587;0.95;984;-13434.13;16140.94;0.87;1
20;200;400;-1;2;1067;4770.94;5812.13;1.04;991;-12010.56;15437.31;0.89;1
20;200;400;21;0;2059;-102.63;10187.88;1;1856;-24778;26666.13;0.87;0
20;200;400;21;1;1068;-1129;10462.75;0.99;974;-5437.63;14426;0.95;2
20;200;400;21;2;1052;2285.88;6297.38;1.02;974;-14715.13;17126.5;0.86;0
20;200;800;-1;0;2072;930.94;11182.94;1;1884;-17661.75;19671.31;0.91;0
20;200;800;-1;1;1081;-4040.75;8849.19;0.97;983;-10502.56;13575.88;0.9;1
20;200;800;-1;2;1066;6563.69;7621.75;1.05;990;-5388.75;13783.5;0.95;1
20;200;800;21;0;2050;4398.13;8273.5;1.02;1854;-12937.63;16586.88;0.93;1
20;200;800;21;1;1068;1824.75;8770.88;1.02;974;-1199.5;10471;0.99;2
20;200;800;21;2;1052;4370.88;7632.25;1.04;974;-8683.88;15059.25;0.92;1
20;200;1600;-1;0;2070;5083.5;9949.44;1.02;1884;-15469.63;17465.44;0.92;0
20;200;1600;-1;1;1081;-4290;8120.19;0.97;983;-10182.94;12291.13;0.9;1
20;200;1600;-1;2;1065;10018.88;7695.25;1.08;990;-3211.25;14008.44;0.97;1
20;200;1600;21;0;2049;4946.75;8545.88;1.02;1854;-10092;14434.88;0.95;1
20;200;1600;21;1;1068;784.75;8371.5;1.01;974;-899.5;10169.75;0.99;2
20;200;1600;21;2;1052;6265.88;7805.38;1.05;974;-5863.88;14933;0.94;1
20;400;0;-1;0;1866;-2592.5;21804.56;0.99;1658;-17758.94;18515.38;0.92;0
20;400;0;-1;1;1080;-22084.88;24071.75;0.86;982;-15601.94;16723.81;0.87;0
20;400;0;-1;2;1062;18256.44;9450.44;1.13;989;-3248.31;12682.63;0.97;2
20;400;0;21;0;1847;1209;19968.75;1;1642;-12874.13;13594.25;0.94;0
20;400;0;21;1;1068;-11872.13;16259.63;0.92;974;-3625.75;12273.75;0.97;1
20;400;0;21;2;1052;12259.63;11647.25;1.09;974;-9440.75;17083.5;0.92;1
20;400;200;-1;0;1953;-15962.38;23605.69;0.93;1721;-29101.63;30495.81;0.85;0
20;400;200;-1;1;1083;-18085.81;20829.75;0.86;985;-16089.56;18014.75;0.85;1
20;400;200;-1;2;1067;-3608.88;9085.5;0.97;991;-10175.94;13815.19;0.9;0
20;400;200;21;0;1923;-16383.38;24450.25;0.92;1691;-24978;26673;0.86;0
20;400;200;21;1;1068;-12774.63;17010.88;0.89;974;-8749.5;14861.88;0.91;1
20;400;200;21;2;1052;-8417.88;11734.63;0.93;974;-14376.38;17769;0.86;0
20;400;400;-1;0;1892;-12356.56;23003.13;0.95;1665;-27189.56;28491.75;0.87;0
20;400;400;-1;1;1082;-21397;27475.06;0.86;983;-17082.94;18197.38;0.86;0
