# Griglia grossa @FCE 240m Price Channel, motore nudo (pattern spenti, nessun filtro orario), 450 combinazioni.
# Feed FTMO, spread peggiore fra FTMO, swap peggiore fra FTMO, commissione 0/lato, orologio al minuto. Campione 2022-01-01 -> 2025-01-01, fuori campione -> 2026-09-01.
channelBars;stopLoss;takeProfit;exitHour;direction;isTrades;isNet;isDD;isPF;oosTrades;oosNet;oosDD;oosPF;oosWindowsInProfit
1;700;5000;-1;1;634;-26512.9;29070.79;0.78;351;-9451.65;11479.82;0.86;1
1;700;5000;-1;2;607;-19863.29;27540.31;0.84;331;-12116.96;14866.49;0.82;0
1;700;5000;21;0;890;-39761.76;43960.82;0.81;496;-19861.39;21373.94;0.83;0
1;700;5000;21;1;708;-3838.68;12078.52;0.97;397;-3584.92;7683.03;0.96;1
1;700;5000;21;2;691;-23273.62;28525.94;0.85;378;-15242.07;18462.55;0.82;1
1;1350;0;-1;0;769;-31403.92;33934.97;0.79;423;-13730.84;14857.23;0.84;1
1;1350;0;-1;1;619;-28434.11;28913.91;0.75;340;-10215.86;11096.1;0.84;1
1;1350;0;-1;2;596;-11825.03;24431.33;0.9;322;-12287.12;15839.68;0.81;1
1;1350;0;21;0;786;-35246.28;38012.8;0.82;441;-41743.93;42886.58;0.67;0
1;1350;0;21;1;697;-3395.51;11128.33;0.98;390;-8267.98;12440.4;0.91;1
1;1350;0;21;2;680;-27587.72;33301.54;0.83;373;-18412.1;22837.78;0.79;1
1;1350;700;-1;0;798;-36593.68;37082.23;0.78;443;-21666.84;23782.9;0.76;0
1;1350;700;-1;1;638;-23825.22;25057.72;0.8;350;-14076.94;14531.27;0.79;0
1;1350;700;-1;2;617;-14520.01;25380.26;0.88;334;-15099.12;17568.85;0.78;1
1;1350;700;21;0;866;-23880.98;33975.89;0.88;480;-41572.26;42972.26;0.67;0
1;1350;700;21;1;717;8372.26;8162.18;1.06;400;-11063.46;14990.16;0.88;0
1;1350;700;21;2;696;-21159.08;24575.77;0.87;377;-17302.57;22815.39;0.8;0
1;1350;1250;-1;0;774;-26240.94;34757.17;0.83;426;-18041.03;19167.42;0.79;0
1;1350;1250;-1;1;620;-24834.5;30685.68;0.79;341;-7909.62;8913.96;0.87;1
1;1350;1250;-1;2;600;-10947.63;24620.32;0.91;328;-16502.04;18875.53;0.76;0
1;1350;1250;21;0;795;-32537.42;38468.64;0.84;450;-43456.32;44915.75;0.66;0
1;1350;1250;21;1;697;1402.46;10343.09;1.01;392;-6512.31;11063.4;0.93;1
1;1350;1250;21;2;683;-25676.83;31858.35;0.84;376;-19826.26;23700.39;0.78;1
1;1350;2500;-1;0;769;-30334.76;33934.97;0.8;423;-8928.52;10054.91;0.89;1
1;1350;2500;-1;1;619;-28434.11;28913.91;0.75;340;-5551.3;7246.1;0.91;2
1;1350;2500;-1;2;596;-11825.03;24431.33;0.9;323;-12586.97;16139.53;0.81;1
1;1350;2500;21;0;786;-35400.18;38166.7;0.82;442;-35372.83;36585.43;0.72;0
1;1350;2500;21;1;697;-2613.31;10346.13;0.98;390;-3570.98;8028.87;0.96;1
1;1350;2500;21;2;680;-25816.97;33301.54;0.84;373;-14541;20460.78;0.84;1
1;1350;5000;-1;0;769;-31403.92;33934.97;0.79;423;-13730.84;14857.23;0.84;1
1;1350;5000;-1;1;619;-28434.11;28913.91;0.75;340;-10215.86;11096.1;0.84;1
1;1350;5000;-1;2;596;-11825.03;24431.33;0.9;322;-12287.12;15839.68;0.81;1
1;1350;5000;21;0;786;-35246.28;38012.8;0.82;441;-41743.93;42886.58;0.67;0
1;1350;5000;21;1;697;-3395.51;11128.33;0.98;390;-8267.98;12440.4;0.91;1
1;1350;5000;21;2;680;-27587.72;33301.54;0.83;373;-18412.1;22837.78;0.79;1
1;2200;0;-1;0;764;-34353.81;34842.36;0.77;419;-9801.49;10927.88;0.88;1
1;2200;0;-1;1;618;-31312.32;31792.12;0.73;339;-1278.77;5840.03;0.98;1
1;2200;0;-1;2;595;-13181.31;25926.89;0.89;322;-10844.26;14396.81;0.83;1
1;2200;0;21;0;771;-36138.15;40151.73;0.82;424;-35010.16;39134.64;0.72;1
1;2200;0;21;1;697;-7365.48;14467.43;0.95;389;-1594.18;8896.64;0.98;2
1;2200;0;21;2;678;-27448.46;33025.46;0.83;372;-19215.64;24821.87;0.79;1
1;2200;700;-1;0;792;-38271.72;38760.27;0.77;435;-19846.04;21962.1;0.78;0
1;2200;700;-1;1;636;-30473.54;30953.33;0.76;349;-10859.48;12900.7;0.83;1
1;2200;700;-1;2;616;-18022.03;26397.1;0.86;334;-15683.6;18153.33;0.77;0
1;2200;700;21;0;851;-26816.9;36572.49;0.87;462;-40146.74;44190.91;0.68;1
1;2200;700;21;1;717;4603.39;9847.16;1.03;399;-8134.46;14847.89;0.91;1
1;2200;700;21;2;695;-21996.77;26386.58;0.86;376;-20859.66;26624.49;0.77;0
1;2200;1250;-1;0;767;-27885.99;35275.8;0.82;422;-16987.69;18114.08;0.8;0
1;2200;1250;-1;1;619;-28333.71;33292.52;0.76;340;-3321.4;5220.53;0.94;1
1;2200;1250;-1;2;598;-11470.61;24393.17;0.9;328;-15651.13;18024.62;0.77;0
1;2200;1250;21;0;782;-35278.34;41772.14;0.82;432;-40741.9;42201.33;0.67;0
1;2200;1250;21;1;697;-2567.51;12350.86;0.98;391;-3058.51;10341.04;0.96;2
1;2200;1250;21;2;682;-26548.62;33247.5;0.84;375;-23051.35;27177.48;0.75;1
1;2200;2500;-1;0;764;-33284.64;34070.51;0.78;419;-5883.54;8857.94;0.93;2
1;2200;2500;-1;1;618;-31312.32;31792.12;0.73;339;286.93;4514.41;1;2
1;2200;2500;-1;2;595;-13181.31;25926.89;0.89;323;-11394.21;14946.77;0.82;1
1;2200;2500;21;0;771;-36292.05;40151.73;0.82;425;-31783.71;39134.64;0.74;1
1;2200;2500;21;1;697;-6583.28;13685.23;0.95;389;1132.82;8049.64;1.01;2
1;2200;2500;21;2;678;-25677.71;33025.46;0.84;372;-17623.09;24094.87;0.81;1
1;2200;5000;-1;0;764;-34353.81;34842.36;0.77;419;-8062.82;10259.51;0.9;1
1;2200;5000;-1;1;618;-31312.32;31792.12;0.73;339;-932.2;5840.03;0.98;1
1;2200;5000;-1;2;595;-13181.31;25926.89;0.89;322;-10844.26;14396.81;0.83;1
1;2200;5000;21;0;771;-36138.15;40151.73;0.82;424;-35010.16;39134.64;0.72;1
1;2200;5000;21;1;697;-7365.48;14467.43;0.95;389;-1594.18;8896.64;0.98;2
