# Griglia grossa @CL 30m Price Channel, motore nudo (pattern spenti, nessun filtro orario), 450 combinazioni.
# Feed ICS, spread peggiore fra ICS, swap peggiore fra ICS, commissione 0/lato, orologio al minuto. Campione 2016-06-09 -> 2023-01-01, fuori campione -> 2026-09-01.
channelBars;stopLoss;takeProfit;exitHour;direction;isTrades;isNet;isDD;isPF;oosTrades;oosNet;oosDD;oosPF;oosWindowsInProfit
1;1800;0;21;0;1928;7780;56580;1.01;1134;-44620;74610;0.93;1
1;1800;0;21;1;1688;-55500;76700;0.93;945;-12770;38490;0.98;1
1;1800;0;21;2;1688;-47300;94460;0.94;945;3300;47780;1.01;3
1;1800;300;-1;0;3098;-65340.8;83207.6;0.91;1798;-60748.4;81493.6;0.87;1
1;1800;300;-1;1;1692;-17180;39650;0.96;950;-12960;38610;0.95;2
1;1800;300;-1;2;1694;-89777.6;93274.4;0.81;950;-22549.6;40740;0.91;0
1;1800;300;21;0;3060;-8940;34020;0.99;1779;-35140;61920;0.92;1
1;1800;300;21;1;1688;-16340;40970;0.96;945;-16640;41370;0.93;2
1;1800;300;21;2;1688;-28670;35700;0.93;945;-2620;22350;0.99;2
1;1800;600;-1;0;2757;-200388;216574;0.81;1682;-80576;93944.8;0.88;1
1;1800;600;-1;1;1692;-42480;70530;0.93;950;-21050;34580;0.95;1
1;1800;600;-1;2;1694;-197052.4;207873.2;0.73;950;-41354.4;52899.6;0.9;0
1;1800;600;21;0;2708;-76140;98730;0.92;1643;-39680;65170;0.94;1
1;1800;600;21;1;1688;-38470;67080;0.94;945;-23770;37050;0.94;1
1;1800;600;21;2;1688;-81930;94500;0.87;945;-4880;20180;0.99;1
1;1800;1200;-1;0;2402;-146809.2;178333.2;0.87;1443;-132511.6;141882.4;0.83;0
1;1800;1200;-1;1;1692;-17560;55950;0.98;950;-20960;50930;0.96;1
1;1800;1200;-1;2;1694;-237090.4;257380.4;0.74;950;-94447.2;102681.6;0.83;0
1;1800;1200;21;0;2340;-5060;45100;0.99;1415;-56500;68580;0.92;2
1;1800;1200;21;1;1688;-21370;58350;0.97;945;-18080;47980;0.96;1
1;1800;1200;21;2;1688;-59920;90570;0.92;945;-17200;33040;0.96;1
1;1800;2500;-1;0;2088;-133789.2;190123.6;0.88;1231;-114302;127705.2;0.84;0
1;1800;2500;-1;1;1692;6720;63830;1.01;950;-6200;33990;0.99;2
1;1800;2500;-1;2;1694;-275726.4;286902;0.72;950;-120596;138897.2;0.8;0
1;1800;2500;21;0;2046;21210;62120;1.02;1205;-30190;65620;0.96;2
1;1800;2500;21;1;1688;-6280;72050;0.99;945;-13280;37870;0.98;1
1;1800;2500;21;2;1688;-54440;92540;0.93;945;-890;37200;1;3
20;150;0;-1;0;2910;-19266.4;56672.8;0.95;1657;-36138.8;42979.2;0.84;0
20;150;0;-1;1;1503;-1550;27020;0.99;847;-4940;12720;0.96;1
20;150;0;-1;2;1483;-21358.8;39126.4;0.9;836;-30865.2;37965.6;0.73;0
20;150;0;21;0;2882;11380;41540;1.03;1643;-23900;31160;0.89;0
20;150;0;21;1;1490;-2270;25780;0.99;838;-3480;11320;0.97;1
20;150;0;21;2;1462;10830;24250;1.05;830;-19510;26310;0.83;1
20;150;300;-1;0;2974;-41714.8;54554.8;0.87;1681;-22646.4;26296.4;0.87;0
20;150;300;-1;1;1505;-6420;19140;0.96;847;-14120;17650;0.84;1
20;150;300;-1;2;1483;-36078;41718;0.78;836;-10196.4;10663.2;0.88;1
20;150;300;21;0;2938;-37980;49660;0.88;1665;-24140;26060;0.86;0
20;150;300;21;1;1491;-6080;18270;0.96;838;-15350;17750;0.83;0
20;150;300;21;2;1462;-32830;37730;0.79;830;-10160;11030;0.88;1
20;150;600;-1;0;2963;-37686.8;58646.8;0.9;1680;-19369.2;28719.2;0.91;0
20;150;600;-1;1;1503;-8420;25910;0.95;847;-9490;16020;0.91;1
20;150;600;-1;2;1483;-31953.6;39543.6;0.83;836;-12599.2;15719.2;0.88;1
20;150;600;21;0;2928;-31240;50020;0.91;1663;-21100;27670;0.9;0
20;150;600;21;1;1490;-7600;24270;0.96;838;-10370;15320;0.9;0
20;150;600;21;2;1462;-26620;33460;0.85;830;-12300;14220;0.88;1
20;150;1200;-1;0;2937;-20359.2;55179.6;0.95;1667;-2991.2;23481.2;0.99;1
