# Griglia grossa @NQ 240m Price Channel, motore nudo (pattern spenti, nessun filtro orario), 450 combinazioni.
# Feed ICS, spread peggiore fra ICS, swap peggiore fra ICS, commissione 0/lato, orologio al minuto. Campione 2014-07-17 -> 2021-01-01, fuori campione -> 2026-09-01.
channelBars;stopLoss;takeProfit;exitHour;direction;isTrades;isNet;isDD;isPF;oosTrades;oosNet;oosDD;oosPF;oosWindowsInProfit
1;1500;6000;21;2;1612;-105684.7;111997.4;0.86;1466;-50644.3;102189.2;0.96;1
1;1500;12000;-1;0;1857;-34186.8;59795.96;0.96;2197;44601.6;103889.48;1.02;2
1;1500;12000;-1;1;1638;-69620.46;100162.24;0.91;1472;121233.28;51010.04;1.08;4
1;1500;12000;-1;2;1580;-138447.5;144074.7;0.82;1442;39794.7;85718.5;1.03;2
1;1500;12000;21;0;1908;360.26;50814.08;1;2236;74201.72;100740.7;1.03;3
1;1500;12000;21;1;1649;39223.24;23900.34;1.06;1497;140456.3;59250.34;1.1;3
1;1500;12000;21;2;1612;-98228.7;106213.4;0.87;1464;-30867.5;82538.4;0.98;1
1;3000;0;-1;0;1721;-82637;90046.42;0.91;1826;55530.64;129488.58;1.02;2
1;3000;0;-1;1;1627;-84514.72;121635.56;0.9;1427;114272.34;87121.54;1.06;3
1;3000;0;-1;2;1574;-169730;180043.1;0.81;1409;-52051.4;137938.3;0.97;2
1;3000;0;21;0;1747;7647.62;63009;1.01;1872;6915.24;134629.1;1;1
1;3000;0;21;1;1641;57472.32;38342;1.08;1458;159454.24;105774.58;1.09;3
1;3000;0;21;2;1603;-135689.4;147149.9;0.83;1431;-38864.2;132042.7;0.98;1
1;3000;1500;-1;0;1861;-80123.68;102538.38;0.91;2375;39479.18;66637.74;1.02;3
1;3000;1500;-1;1;1648;-74877.8;102191.14;0.9;1508;39658.48;99007.26;1.03;1
1;3000;1500;-1;2;1597;-101957.7;126023.3;0.87;1468;-23430.6;82223.7;0.98;3
1;3000;1500;21;0;1889;5283.56;55059.4;1.01;2396;37904.8;76316.74;1.02;3
1;3000;1500;21;1;1663;44715.38;24160.78;1.07;1519;48460.68;101557.56;1.04;1
1;3000;1500;21;2;1622;-81782.5;99646.1;0.89;1474;-900.7;82528.3;1;3
1;3000;3000;-1;0;1754;-93694.28;130716.32;0.9;2068;105666.18;77175.46;1.04;2
1;3000;3000;-1;1;1633;-96019.92;120126.74;0.88;1475;48259.38;119610.76;1.03;2
1;3000;3000;-1;2;1582;-169111.1;191389.5;0.81;1447;-52927.7;79192.3;0.97;1
1;3000;3000;21;0;1780;-19828.44;80645.96;0.98;2111;48947.12;103287.2;1.02;2
1;3000;3000;21;1;1647;48282.12;30915.12;1.07;1489;77840.26;114303.12;1.05;2
1;3000;3000;21;2;1610;-136810.4;151529.1;0.83;1459;-19064.1;76067.2;0.99;2
1;3000;6000;-1;0;1723;-93277.52;104778.82;0.9;1879;88236.6;155497.66;1.04;3
1;3000;6000;-1;1;1628;-96532.48;125659.56;0.88;1436;118335.4;97134.2;1.06;2
1;3000;6000;-1;2;1574;-160855.3;169008.1;0.81;1421;-56113.1;104432.6;0.97;2
1;3000;6000;21;0;1753;-17696.82;80795.42;0.98;1929;52196.46;168317.18;1.02;1
1;3000;6000;21;1;1643;40559.88;39114;1.06;1464;151265.5;103273.8;1.08;3
1;3000;6000;21;2;1603;-135441.4;146837.9;0.84;1439;-30531.4;101701.4;0.98;1
1;3000;12000;-1;0;1721;-82637;90046.42;0.91;1827;97705.82;117489.6;1.04;3
1;3000;12000;-1;1;1627;-85132.72;121635.56;0.9;1429;105845.92;88266.76;1.06;3
1;3000;12000;-1;2;1574;-168766.9;180043.1;0.81;1410;-25507.9;123795;0.99;2
1;3000;12000;21;0;1747;7245.62;63009;1.01;1878;7054.92;133167.1;1;1
1;3000;12000;21;1;1641;56264.32;38342;1.08;1458;154859.02;106542.58;1.08;3
1;3000;12000;21;2;1603;-136767.4;147551.9;0.83;1433;-30824.4;122864.7;0.98;1
1;6000;0;-1;0;1672;-20483.66;86611.34;0.98;1555;244835.94;90320.84;1.11;3
1;6000;0;-1;1;1625;-84794.3;126218.08;0.9;1407;87036.34;114501.42;1.04;3
1;6000;0;-1;2;1571;-158238.4;176321.2;0.82;1393;-102393.2;194746.7;0.95;1
1;6000;0;21;0;1690;46365.2;52978.66;1.05;1593;85597.72;124331.78;1.04;2
1;6000;0;21;1;1638;61320.86;41027.6;1.08;1433;182477.54;129778.56;1.09;3
1;6000;0;21;2;1600;-143814;160692.5;0.83;1417;-128806.8;199383.1;0.94;0
1;6000;1500;-1;0;1820;-70809.56;96198.58;0.92;2153;66172.48;104129.04;1.03;2
1;6000;1500;-1;1;1643;-77798.12;115352.98;0.9;1482;12805.22;103062.74;1.01;2
1;6000;1500;-1;2;1591;-117794.3;138813.7;0.85;1456;-130166.3;141590.9;0.92;0
1;6000;1500;21;0;1846;-3883.18;64539.48;1;2192;22522.8;125297.28;1.01;2
1;6000;1500;21;1;1660;57196.7;31622.04;1.09;1501;59545.3;98955.46;1.04;3
1;6000;1500;21;2;1619;-100870;117095.6;0.86;1465;-84112.3;123825.8;0.94;1
1;6000;3000;-1;0;1710;-85394.64;119538.14;0.91;1812;205175.9;79772.14;1.09;2
1;6000;3000;-1;1;1629;-96467.5;129837.7;0.88;1450;5194.52;110551.9;1;2
