entry_time,exit_time,side,entry_price,exit_price,pnl,bars_held,exit_reason
2012-01-10 10:30:00,2012-01-24 13:30:00,L,4588.75,4652.25,1266.0,460,MAXBARS
2012-01-24 23:00:00,2012-02-07 20:00:00,L,4677.5,4755.5,1556.0,460,MAXBARS
2012-02-07 21:30:00,2012-02-22 01:00:00,L,4753.0,4816.0,1256.0,460,MAXBARS
2012-02-23 22:30:00,2012-03-08 19:30:00,L,4825.75,4862.0,721.0,460,MAXBARS
2012-03-12 15:00:00,2012-03-21 04:30:00,L,4874.75,4974.5,1991.0,306,TP
2012-03-21 05:00:00,2012-04-04 03:00:00,L,4972.75,5003.75,616.0,460,MAXBARS
2012-04-12 21:30:00,2012-04-16 16:30:00,L,4967.25,4892.0,-1509.0,82,SL
2012-04-17 21:30:00,2012-04-23 11:30:00,L,4954.75,4879.5,-1509.0,166,SL
2012-04-25 10:00:00,2012-05-07 00:30:00,L,4905.75,4830.5,-1509.0,353,SL
2012-05-10 15:00:00,2012-05-16 21:00:00,L,4863.0,4787.75,-1509.0,198,SL
2012-05-21 21:30:00,2012-06-01 20:30:00,L,4766.5,4691.25,-1509.0,400,SL
2012-06-05 02:30:00,2012-06-11 00:30:00,L,4711.0,4813.5,2046.0,182,TP
2012-06-11 01:00:00,2012-06-11 21:30:00,L,4828.75,4753.5,-1509.0,41,SL
2012-06-13 10:00:00,2012-06-27 10:00:00,L,4783.5,4788.75,101.0,460,MAXBARS
2012-06-27 10:30:00,2012-07-05 13:30:00,L,4789.0,4888.75,1991.0,268,TP
2012-07-05 14:00:00,2012-07-10 21:30:00,L,4883.0,4807.75,-1509.0,154,SL
2012-07-13 21:30:00,2012-07-27 18:30:00,L,4814.25,4853.75,786.0,460,MAXBARS
2012-07-27 21:30:00,2012-08-10 18:30:00,L,4873.25,4949.0,1511.0,460,MAXBARS
2012-08-13 13:30:00,2012-08-27 13:30:00,L,4959.75,5026.5,1331.0,460,MAXBARS
2012-09-06 10:00:00,2012-09-20 07:00:00,L,5017.5,5090.75,1461.0,460,MAXBARS
2012-09-21 02:30:00,2012-09-26 16:00:00,L,5101.5,5026.25,-1509.0,166,SL
2012-09-27 21:30:00,2012-10-09 17:00:00,L,5059.0,4983.75,-1509.0,363,SL
2012-10-11 15:30:00,2012-10-19 21:00:00,L,4987.25,4912.0,-1509.0,291,SL
2012-10-23 01:30:00,2012-10-25 23:00:00,L,4937.5,4862.25,-1509.0,137,SL
2012-10-30 14:30:00,2012-11-08 19:30:00,L,4900.0,4824.75,-1509.0,319,SL
2012-11-14 11:00:00,2012-11-16 16:00:00,L,4829.25,4754.0,-1509.0,104,SL
2012-11-19 01:00:00,2012-11-26 19:00:00,L,4785.25,4885.0,1991.0,251,TP
2012-11-26 21:30:00,2012-12-10 16:30:00,L,4890.75,4890.75,-4.0,460,MAXBARS
2012-12-11 14:30:00,2012-12-27 02:00:00,L,4904.25,4880.75,-474.0,460,MAXBARS
2012-12-31 21:30:00,2013-01-16 05:00:00,L,4905.25,4966.5,1221.0,460,MAXBARS
2013-01-22 04:30:00,2013-02-04 23:00:00,L,4991.75,4959.0,-659.0,460,MAXBARS
2013-02-07 21:30:00,2013-02-22 03:00:00,S,4979.5,4968.75,211.0,460,MAXBARS
2013-02-25 09:30:00,2013-03-11 05:00:00,L,4987.75,5051.25,1266.0,460,MAXBARS
2013-03-11 05:30:00,2013-03-25 00:30:00,L,5052.0,5054.25,41.0,460,MAXBARS
2013-03-27 06:30:00,2013-04-11 02:30:00,L,5057.0,5100.75,871.0,460,MAXBARS
2013-04-22 03:00:00,2013-04-30 19:00:00,L,5032.5,5132.25,1991.0,314,TP
2013-04-30 21:30:00,2013-05-13 16:30:00,L,5134.25,5234.0,1991.0,413,TP
2013-05-13 21:30:00,2013-05-27 16:30:00,L,5234.5,5250.5,316.0,460,MAXBARS
2013-06-07 14:30:00,2013-06-21 09:30:00,L,5207.0,5150.0,-1144.0,460,MAXBARS
2013-06-25 15:30:00,2013-07-05 15:00:00,L,5129.25,5229.0,1991.0,355,TP
2013-07-08 10:00:00,2013-07-15 04:30:00,L,5229.75,5329.5,1991.0,224,TP
2013-07-15 05:00:00,2013-07-26 23:30:00,L,5330.25,5331.25,16.0,460,MAXBARS
2013-07-29 01:00:00,2013-08-09 19:30:00,L,5332.0,5383.5,1026.0,460,MAXBARS
2013-08-22 21:30:00,2013-09-05 22:30:00,L,5357.25,5388.25,616.0,460,MAXBARS
2013-09-06 14:30:00,2013-09-19 10:00:00,L,5396.25,5496.0,1991.0,414,TP
2013-09-19 10:30:00,2013-10-03 05:30:00,L,5496.25,5501.5,101.0,460,MAXBARS
2013-10-03 21:30:00,2013-10-17 16:30:00,S,5470.25,5537.75,-1354.0,460,MAXBARS
2013-10-17 21:30:00,2013-10-25 15:30:00,L,5550.5,5650.25,1991.0,270,TP
2013-10-28 01:00:00,2013-11-08 20:30:00,L,5641.75,5622.5,-389.0,460,MAXBARS
2013-11-15 04:30:00,2013-11-29 05:30:00,L,5681.0,5746.5,1306.0,460,MAXBARS
2013-11-29 10:30:00,2013-12-13 09:30:00,L,5749.75,5736.0,-279.0,460,MAXBARS
2013-12-13 22:00:00,2013-12-20 17:30:00,S,5720.75,5796.0,-1509.0,226,SL
2013-12-20 21:30:00,2014-01-08 21:00:00,L,5805.5,5830.75,501.0,460,MAXBARS
2014-01-17 12:00:00,2014-01-24 22:30:00,L,5878.5,5803.25,-1509.0,244,SL
2014-01-29 01:30:00,2014-02-03 19:30:00,L,5786.5,5711.25,-1509.0,177,SL
2014-02-11 02:00:00,2014-02-18 17:30:00,L,5852.0,5951.75,1991.0,254,TP
2014-02-18 21:30:00,2014-03-04 16:30:00,L,5952.75,5985.5,651.0,460,MAXBARS
2014-03-05 14:00:00,2014-03-13 18:30:00,L,5993.5,5918.25,-1509.0,293,SL
