entry_time,exit_time,side,entry_price,exit_price,pnl,bars_held,exit_reason
2012-01-24 23:00:00,2012-01-24 23:30:00,L,4669.2,4687.75,367.00000000000364,1,EOD
2012-02-09 07:30:00,2012-02-09 23:30:00,L,4770.7,4784.25,267.00000000000364,32,EOD
2012-03-01 10:30:00,2012-03-01 23:30:00,L,4853.05,4873.0,394.99999999999636,26,EOD
2012-03-13 03:00:00,2012-03-14 00:00:00,L,4882.35,4924.5,838.9999999999927,41,EOD
2012-03-15 03:00:00,2012-03-16 00:00:00,L,4938.425,4940.0,27.499999999996362,41,EOD
2012-03-20 22:00:00,2012-03-21 00:00:00,L,4969.425,4964.0,-112.50000000000364,3,EOD
2012-04-02 17:30:00,2012-04-02 23:30:00,L,4998.65,5006.75,158.00000000000728,12,EOD
2012-04-10 11:00:00,2012-04-10 18:30:00,L,4970.775,4926.25,-894.4999999999927,15,TRAIL
2012-04-25 12:30:00,2012-04-25 23:30:00,L,4915.575,4936.0,404.50000000000364,22,EOD
2012-05-02 22:00:00,2012-05-02 23:30:00,L,4962.25,4959.0,-69.0,3,EOD
2012-05-16 16:00:00,2012-05-16 23:30:00,L,4826.275,4788.25,-764.4999999999927,15,EOD
2012-05-28 04:00:00,2012-05-28 17:30:00,L,4773.975,4769.25,-98.50000000000728,20,EOD
2012-06-05 16:30:00,2012-06-05 23:30:00,L,4715.95,4719.75,72.00000000000364,14,EOD
2012-06-06 04:30:00,2012-06-06 23:30:00,L,4730.5,4781.75,1021.0,38,EOD
2012-06-20 19:30:00,2012-06-20 23:30:00,L,4861.8,4856.0,-120.00000000000364,8,EOD
2012-07-03 16:00:00,2012-07-03 23:30:00,L,4859.725,4877.5,351.4999999999927,9,EOD
2012-07-17 03:30:00,2012-07-17 23:30:00,L,4814.475,4823.5,176.49999999999272,40,EOD
2012-08-16 08:00:00,2012-08-16 23:30:00,L,4984.95,5003.0,357.00000000000364,31,EOD
2012-09-06 04:30:00,2012-09-06 23:30:00,L,5012.375,5065.0,1048.5,38,EOD
2012-09-13 19:00:00,2012-09-13 23:30:00,L,5041.575,5066.0,484.50000000000364,9,EOD
2012-09-19 06:00:00,2012-09-19 23:30:00,L,5102.875,5097.5,-111.5,35,EOD
2012-10-04 05:00:00,2012-10-04 23:30:00,L,5065.525,5065.25,-9.499999999992724,37,EOD
2012-10-15 09:30:00,2012-10-15 23:30:00,L,4962.8,4974.75,234.99999999999636,28,EOD
2012-10-16 14:00:00,2012-10-16 23:30:00,L,4985.125,5008.5,463.5,19,EOD
2012-11-06 10:30:00,2012-11-06 23:30:00,L,4912.375,4919.0,128.5,26,EOD
2012-11-19 13:00:00,2012-11-19 23:30:00,L,4792.675,4827.5,692.4999999999964,21,EOD
2012-11-29 10:00:00,2012-11-29 23:30:00,L,4923.2,4916.5,-137.99999999999636,27,EOD
2012-12-06 17:00:00,2012-12-06 23:30:00,L,4896.375,4898.5,38.5,13,EOD
2012-12-18 14:00:00,2012-12-18 23:30:00,L,4930.05,4951.25,419.99999999999636,19,EOD
2013-01-14 03:00:00,2013-01-14 23:30:00,L,4996.425,4979.5,-342.50000000000364,41,EOD
2013-03-07 18:00:00,2013-03-07 23:30:00,L,5048.4,5047.25,-26.999999999992724,11,EOD
2013-03-26 15:00:00,2013-03-27 00:00:00,L,5051.9,5056.25,83.00000000000728,17,EOD
2013-04-22 04:00:00,2013-04-22 23:30:00,L,5038.325,5054.0,309.50000000000364,39,EOD
