entry_time,exit_time,side,entry_price,exit_price,pnl,bars_held,exit_reason
2012-01-16 11:00:00,2012-01-23 01:00:00,L,4596.0,4652.25,1121.0,201,FORCE
2012-01-23 11:00:00,2012-01-30 01:00:00,L,4655.25,4680.5,501.0,213,FORCE
2012-01-30 11:00:00,2012-02-06 01:00:00,L,4664.0,4745.25,1621.0,213,FORCE
2012-02-06 11:00:00,2012-02-13 01:00:00,L,4737.75,4783.25,906.0,213,FORCE
2012-02-13 11:00:00,2012-02-20 01:00:00,L,4789.0,4821.25,641.0,213,FORCE
2012-02-20 11:00:00,2012-02-27 01:00:00,L,4821.5,4828.5,136.0,201,FORCE
2012-02-27 11:00:00,2012-03-05 01:00:00,L,4816.75,4866.5,991.0,213,FORCE
2012-03-05 11:00:00,2012-03-06 16:30:00,L,4854.0,4803.75,-1009.0,58,SL
2012-03-12 11:00:00,2012-03-19 01:00:00,L,4873.25,4944.0,1411.0,213,FORCE
2012-03-19 11:00:00,2012-03-26 01:00:00,L,4938.0,4965.25,541.0,211,FORCE
2012-03-26 11:00:00,2012-04-02 01:00:00,L,4965.25,4994.25,576.0,213,FORCE
2012-04-02 11:00:00,2012-04-09 01:00:00,L,4988.25,4953.75,-694.0,199,FORCE
2012-04-09 11:00:00,2012-04-16 01:00:00,L,4957.0,4921.75,-709.0,213,FORCE
2012-04-16 11:00:00,2012-04-23 01:00:00,L,4920.75,4902.0,-379.0,213,FORCE
2012-04-23 11:00:00,2012-04-30 01:00:00,L,4885.25,4970.75,1706.0,213,FORCE
2012-04-30 11:00:00,2012-05-04 14:30:00,L,4966.5,4916.25,-1009.0,195,SL
2012-05-07 11:00:00,2012-05-14 01:00:00,L,4837.75,4829.75,-164.0,213,FORCE
2012-05-14 11:00:00,2012-05-17 18:00:00,L,4818.5,4768.25,-1009.0,155,SL
2012-05-21 11:00:00,2012-05-28 01:00:00,L,4720.25,4768.0,951.0,213,FORCE
2012-05-28 11:00:00,2012-06-01 14:30:00,L,4771.5,4721.25,-1009.0,183,SL
2012-06-04 11:00:00,2012-06-11 01:00:00,L,4674.25,4826.25,3036.0,213,FORCE
2012-06-18 11:00:00,2012-06-25 01:00:00,L,4795.75,4807.5,231.0,213,FORCE
2012-06-25 11:00:00,2012-06-28 20:00:00,L,4797.0,4746.75,-1009.0,153,SL
2012-07-02 11:00:00,2012-07-09 01:00:00,L,4851.0,4839.75,-229.0,195,FORCE
2012-07-09 11:00:00,2012-07-11 20:30:00,L,4836.25,4786.0,-1009.0,113,SL
2012-07-16 11:00:00,2012-07-23 01:00:00,L,4810.25,4846.0,711.0,213,FORCE
2012-07-23 11:00:00,2012-07-24 23:00:00,L,4825.25,4775.0,-1009.0,71,SL
2012-07-30 11:00:00,2012-08-06 01:00:00,L,4874.0,4908.25,681.0,213,FORCE
2012-08-06 11:00:00,2012-08-13 01:00:00,L,4917.5,4957.75,801.0,213,FORCE
2012-08-13 11:00:00,2012-08-20 01:00:00,L,4951.75,5013.25,1226.0,213,FORCE
2012-08-20 11:00:00,2012-08-27 01:00:00,L,5015.75,5023.0,141.0,207,FORCE
2012-08-27 11:00:00,2012-09-03 01:00:00,L,5023.25,5009.5,-279.0,214,FORCE
2012-09-03 11:00:00,2012-09-10 01:00:00,L,5012.75,5058.0,901.0,201,FORCE
2012-09-10 11:00:00,2012-09-17 01:00:00,L,5053.75,5091.0,741.0,213,FORCE
2012-09-17 11:00:00,2012-09-24 01:00:00,L,5089.25,5098.5,181.0,213,FORCE
2012-09-24 11:00:00,2012-09-26 10:30:00,L,5090.25,5040.0,-1009.0,93,SL
2012-10-01 11:00:00,2012-10-08 01:00:00,L,5046.0,5046.25,1.0,213,FORCE
2012-10-08 11:00:00,2012-10-09 17:00:00,L,5033.0,4982.75,-1009.0,59,SL
2012-10-15 11:00:00,2012-10-19 18:30:00,L,4971.0,4920.75,-1009.0,203,SL
2012-10-22 11:00:00,2012-10-25 23:00:00,L,4918.75,4868.5,-1009.0,165,SL
2012-10-29 11:00:00,2012-11-05 01:00:00,L,4886.0,4882.0,-84.0,179,FORCE
2012-11-05 11:00:00,2012-11-08 17:30:00,L,4887.75,4837.5,-1009.0,154,SL
2012-11-12 11:00:00,2012-11-14 21:30:00,L,4828.0,4777.75,-1009.0,115,SL
2012-11-19 11:00:00,2012-11-26 01:00:00,L,4786.25,4870.0,1671.0,195,FORCE
2012-11-26 11:00:00,2012-12-03 01:00:00,L,4870.5,4921.75,1021.0,215,FORCE
2012-12-03 11:00:00,2012-12-05 17:00:00,L,4928.5,4878.25,-1009.0,106,SL
2012-12-10 11:00:00,2012-12-17 01:00:00,L,4873.0,4883.5,206.0,215,FORCE
2012-12-17 11:00:00,2012-12-24 01:00:00,L,4872.0,4908.25,721.0,215,FORCE
2012-12-24 11:00:00,2012-12-27 19:00:00,L,4898.0,4847.75,-1009.0,78,SL
2012-12-31 11:00:00,2013-01-07 01:00:00,L,4838.5,4964.5,2516.0,144,FORCE
2013-01-07 11:00:00,2013-01-14 01:00:00,L,4961.5,4989.75,561.0,215,FORCE
2013-01-14 11:00:00,2013-01-21 01:00:00,L,4990.5,4985.0,-114.0,215,FORCE
2013-01-21 11:00:00,2013-01-28 01:00:00,L,4984.0,4976.5,-154.0,203,FORCE
2013-01-28 11:00:00,2013-02-04 01:00:00,L,4978.25,5001.5,461.0,215,FORCE
2013-02-04 11:00:00,2013-02-11 01:00:00,L,5006.75,5024.25,346.0,215,FORCE
2013-02-11 11:00:00,2013-02-18 01:00:00,L,5025.5,5007.75,-359.0,207,FORCE
2013-02-18 11:00:00,2013-02-21 18:30:00,L,5010.5,4960.25,-1009.0,144,SL
2013-02-25 11:00:00,2013-02-25 23:00:00,L,4990.5,4940.25,-1009.0,24,SL
2013-03-04 11:00:00,2013-03-11 01:00:00,L,4991.5,5046.75,1101.0,214,FORCE
2013-03-11 11:00:00,2013-03-18 01:00:00,L,5046.0,5014.0,-644.0,215,FORCE
2013-03-18 11:00:00,2013-03-25 01:00:00,L,5016.75,5059.0,841.0,215,FORCE
2013-03-25 11:00:00,2013-04-01 01:00:00,L,5059.25,5065.75,126.0,166,FORCE
2013-04-01 11:00:00,2013-04-05 15:00:00,L,5060.75,5010.5,-1009.0,196,SL
2013-04-08 11:00:00,2013-04-15 01:00:00,L,5021.75,5094.75,1456.0,215,FORCE
2013-04-15 11:00:00,2013-04-15 22:30:00,L,5087.0,5036.75,-1009.0,23,SL
2013-04-22 11:00:00,2013-04-29 01:00:00,L,5033.25,5084.5,1021.0,215,FORCE
2013-04-29 11:00:00,2013-05-06 01:00:00,L,5093.25,5196.25,2056.0,215,FORCE
2013-05-06 11:00:00,2013-05-13 01:00:00,L,5195.25,5218.5,461.0,215,FORCE
2013-05-13 11:00:00,2013-05-20 01:00:00,L,5217.75,5275.5,1151.0,215,FORCE
2013-05-20 11:00:00,2013-05-23 08:30:00,L,5272.5,5222.25,-1009.0,136,SL
2013-05-27 11:00:00,2013-06-03 01:00:00,L,5245.25,5237.25,-164.0,203,FORCE
2013-06-03 11:00:00,2013-06-06 18:00:00,L,5231.25,5181.0,-1009.0,155,SL
2013-06-10 11:00:00,2013-06-12 18:00:00,L,5244.0,5193.75,-1009.0,108,SL
2013-06-17 11:00:00,2013-06-20 16:30:00,L,5223.25,5173.0,-1009.0,152,SL
2013-06-24 11:00:00,2013-07-01 01:00:00,L,5107.75,5161.25,1066.0,215,FORCE
2013-07-01 11:00:00,2013-07-08 01:00:00,L,5170.75,5224.0,1061.0,195,FORCE
2013-07-08 11:00:00,2013-07-15 01:00:00,L,5226.25,5323.5,1941.0,215,FORCE
2013-07-15 11:00:00,2013-07-22 01:00:00,L,5328.5,5303.5,-504.0,215,FORCE
2013-07-22 11:00:00,2013-07-29 01:00:00,L,5304.0,5331.0,536.0,215,FORCE
2013-07-29 11:00:00,2013-08-05 01:00:00,L,5320.75,5393.0,1441.0,215,FORCE
2013-08-05 11:00:00,2013-08-12 01:00:00,L,5397.0,5367.0,-604.0,215,FORCE
2013-08-12 11:00:00,2013-08-19 01:00:00,L,5359.5,5326.0,-674.0,215,FORCE
2013-08-19 11:00:00,2013-08-26 01:00:00,L,5330.25,5379.0,971.0,215,FORCE
2013-08-26 11:00:00,2013-08-27 19:30:00,L,5379.0,5328.75,-1009.0,64,SL
2013-09-02 11:00:00,2013-09-09 01:00:00,L,5363.25,5395.0,631.0,203,FORCE
2013-09-09 11:00:00,2013-09-16 01:00:00,L,5403.0,5472.75,1391.0,215,FORCE
2013-09-23 11:00:00,2013-09-30 01:00:00,L,5495.0,5473.25,-439.0,215,FORCE
2013-09-30 11:00:00,2013-10-07 01:00:00,L,5469.25,5488.0,371.0,215,FORCE
2013-10-07 11:00:00,2013-10-08 18:30:00,L,5468.25,5418.0,-1009.0,62,SL
2013-10-14 11:00:00,2013-10-21 01:00:00,L,5475.75,5610.75,2696.0,215,FORCE
2013-10-21 11:00:00,2013-10-28 01:00:00,L,5614.75,5647.25,646.0,217,FORCE
2013-10-28 11:00:00,2013-11-04 01:00:00,L,5651.75,5633.75,-364.0,213,FORCE
2013-11-04 11:00:00,2013-11-07 20:30:00,L,5643.0,5592.75,-1009.0,160,SL
2013-11-11 11:00:00,2013-11-18 01:00:00,L,5622.5,5682.25,1191.0,215,FORCE
2013-11-18 11:00:00,2013-11-20 21:30:00,L,5681.5,5631.25,-1009.0,115,SL
2013-11-25 11:00:00,2013-12-02 01:00:00,L,5698.0,5756.75,1171.0,195,FORCE
2013-12-02 11:00:00,2013-12-09 01:00:00,L,5757.0,5777.25,401.0,215,FORCE
2013-12-09 11:00:00,2013-12-12 18:30:00,L,5776.25,5726.0,-1009.0,156,SL
2013-12-16 11:00:00,2013-12-23 01:00:00,L,5729.5,5816.0,1726.0,215,FORCE
2013-12-23 11:00:00,2013-12-30 01:00:00,L,5827.0,5840.0,256.0,136,FORCE
2013-12-30 11:00:00,2014-01-06 01:00:00,L,5840.0,5808.0,-644.0,144,FORCE
2014-01-06 11:00:00,2014-01-13 01:00:00,L,5802.25,5830.75,566.0,215,FORCE
2014-01-13 11:00:00,2014-01-13 21:30:00,L,5824.75,5774.5,-1009.0,21,SL
2014-01-20 11:00:00,2014-01-24 22:30:00,L,5853.5,5803.25,-1009.0,199,SL
2014-01-27 11:00:00,2014-01-27 18:30:00,L,5807.0,5756.75,-1009.0,15,SL
2014-02-03 11:00:00,2014-02-03 18:30:00,L,5780.5,5730.25,-1009.0,15,SL
2014-02-10 11:00:00,2014-02-17 01:00:00,L,5825.75,5932.5,2131.0,215,FORCE
2014-02-17 11:00:00,2014-02-24 01:00:00,L,5936.5,5935.25,-29.0,203,FORCE
2014-02-24 11:00:00,2014-03-03 01:00:00,L,5945.25,5935.75,-194.0,215,FORCE
2014-03-03 11:00:00,2014-03-10 01:00:00,L,5938.25,5970.0,631.0,217,FORCE
2014-03-10 11:00:00,2014-03-13 18:30:00,L,5976.75,5926.5,-1009.0,156,SL
2014-03-17 11:00:00,2014-03-24 01:00:00,L,5924.5,5917.5,-144.0,215,FORCE
2014-03-24 11:00:00,2014-03-24 16:00:00,L,5925.25,5875.0,-1009.0,10,SL
2014-03-31 11:00:00,2014-04-04 21:00:00,L,5853.5,5803.25,-1009.0,208,SL
2014-04-07 11:00:00,2014-04-11 13:30:00,L,5792.0,5741.75,-1009.0,193,SL
2014-04-14 11:00:00,2014-04-21 01:00:00,L,5713.0,5809.75,1931.0,168,FORCE
2014-04-21 11:00:00,2014-04-28 01:00:00,L,5809.75,5808.75,-24.0,215,FORCE
2014-04-28 11:00:00,2014-04-28 19:30:00,L,5821.5,5771.25,-1009.0,17,SL
2014-05-05 11:00:00,2014-05-07 16:30:00,L,5847.0,5796.75,-1009.0,105,SL
2014-05-12 11:00:00,2014-05-19 01:00:00,L,5833.5,5866.75,661.0,215,FORCE
2014-05-19 11:00:00,2014-05-26 01:00:00,L,5847.25,5960.0,2251.0,215,FORCE
2014-05-26 11:00:00,2014-06-02 01:00:00,L,5963.5,6010.25,931.0,206,FORCE
2014-06-02 11:00:00,2014-06-09 01:00:00,L,6013.25,6074.75,1226.0,215,FORCE
2014-06-09 11:00:00,2014-06-16 01:00:00,L,6072.0,6048.75,-469.0,215,FORCE
2014-06-16 11:00:00,2014-06-23 01:00:00,L,6045.25,6075.0,591.0,215,FORCE
2014-06-23 11:00:00,2014-06-30 01:00:00,L,6071.25,6117.5,921.0,215,FORCE
2014-06-30 11:00:00,2014-07-07 01:00:00,L,6117.0,6197.25,1601.0,198,FORCE
2014-07-07 11:00:00,2014-07-08 16:30:00,L,6194.25,6144.0,-1009.0,58,SL
2014-07-14 11:00:00,2014-07-17 22:00:00,L,6199.25,6149.0,-1009.0,163,SL
2014-07-21 11:00:00,2014-07-28 01:00:00,L,6206.25,6232.0,511.0,215,FORCE
2014-07-28 11:00:00,2014-07-31 17:00:00,L,6239.0,6188.75,-1009.0,153,SL
2014-08-04 11:00:00,2014-08-08 04:30:00,L,6162.5,6112.25,-1009.0,175,SL
2014-08-11 11:00:00,2014-08-18 01:00:00,L,6173.5,6280.5,2136.0,215,FORCE
2014-08-18 11:00:00,2014-09-01 01:00:00,L,6288.0,6364.0,1516.0,442,FORCE
2014-09-01 11:00:00,2014-09-08 01:00:00,L,6363.0,6368.5,106.0,206,FORCE
2014-09-08 11:00:00,2014-09-15 01:00:00,L,6366.25,6337.75,-574.0,215,FORCE
2014-09-15 11:00:00,2014-09-16 16:00:00,L,6347.5,6297.25,-1009.0,57,SL
2014-09-22 11:00:00,2014-09-25 16:30:00,L,6362.25,6312.0,-1009.0,152,SL
2014-09-29 11:00:00,2014-10-01 20:00:00,L,6322.0,6271.75,-1009.0,112,SL
2014-10-06 11:00:00,2014-10-07 11:00:00,L,6325.75,6275.5,-1009.0,47,SL
2014-10-13 11:00:00,2014-10-13 23:30:00,L,6134.25,6084.0,-1009.0,25,SL
2014-10-20 11:00:00,2014-10-27 01:00:00,L,6109.0,6333.5,4486.0,217,FORCE
2014-10-27 11:00:00,2014-11-03 01:00:00,L,6329.5,6440.5,2216.0,213,FORCE
2014-11-03 11:00:00,2014-11-10 01:00:00,L,6434.25,6445.0,211.0,215,FORCE
2014-11-10 11:00:00,2014-11-17 01:00:00,L,6447.75,6508.75,1216.0,215,FORCE
2014-11-17 11:00:00,2014-11-24 01:00:00,L,6497.0,6541.25,881.0,215,FORCE
2014-11-24 11:00:00,2014-12-01 01:00:00,L,6550.0,6614.75,1291.0,198,FORCE
2014-12-01 11:00:00,2014-12-01 16:00:00,L,6620.25,6570.0,-1009.0,10,SL
2014-12-08 11:00:00,2014-12-09 14:00:00,L,6591.25,6541.0,-1009.0,53,SL
2014-12-15 11:00:00,2014-12-15 17:30:00,L,6519.75,6469.5,-1009.0,13,SL
2014-12-22 11:00:00,2014-12-29 01:00:00,L,6593.75,6610.25,326.0,160,FORCE
2014-12-29 11:00:00,2014-12-31 20:30:00,L,6604.25,6554.0,-1009.0,113,SL
2015-01-05 11:00:00,2015-01-05 19:00:00,L,6509.0,6458.75,-1009.0,16,SL
2015-01-12 11:00:00,2015-01-12 16:00:00,L,6507.0,6456.75,-1009.0,10,SL
2015-01-19 11:00:00,2015-01-26 01:00:00,L,6416.5,6529.75,2261.0,206,FORCE
2015-01-26 11:00:00,2015-01-27 15:00:00,L,6557.75,6507.5,-1009.0,55,SL
2015-02-02 11:00:00,2015-02-02 16:30:00,L,6438.75,6388.5,-1009.0,11,SL
2015-02-09 11:00:00,2015-02-16 01:00:00,L,6501.75,6667.5,3311.0,215,FORCE
2015-02-16 11:00:00,2015-02-23 01:00:00,L,6672.75,6737.25,1286.0,206,FORCE
2015-02-23 11:00:00,2015-03-02 01:00:00,L,6733.75,6747.75,276.0,215,FORCE
2015-03-02 11:00:00,2015-03-06 18:30:00,L,6749.0,6698.75,-1009.0,203,SL
2015-03-09 11:00:00,2015-03-10 15:30:00,L,6696.5,6646.25,-1009.0,56,SL
2015-03-16 11:00:00,2015-03-23 01:00:00,L,6619.5,6756.5,2736.0,215,FORCE
2015-03-23 11:00:00,2015-03-25 15:30:00,L,6749.0,6698.75,-1009.0,103,SL
2015-04-06 11:00:00,2015-04-13 01:00:00,L,6577.5,6718.75,2821.0,215,FORCE
2015-04-13 11:00:00,2015-04-17 16:00:00,L,6709.75,6659.5,-1009.0,198,SL
2015-04-20 11:00:00,2015-04-27 01:00:00,L,6671.0,6835.5,3286.0,215,FORCE
2015-04-27 11:00:00,2015-04-28 16:30:00,L,6838.25,6788.0,-1009.0,58,SL
2015-05-04 11:00:00,2015-05-05 17:30:00,L,6771.25,6721.0,-1009.0,60,SL
2015-05-11 11:00:00,2015-05-12 11:00:00,L,6751.75,6701.5,-1009.0,47,SL
2015-05-18 11:00:00,2015-05-25 01:00:00,L,6781.75,6831.75,996.0,215,FORCE
2015-05-25 11:00:00,2015-05-26 16:30:00,L,6827.5,6777.25,-1009.0,49,SL
2015-06-01 11:00:00,2015-06-04 20:00:00,L,6828.75,6778.5,-1009.0,159,SL
2015-06-08 11:00:00,2015-06-08 20:00:00,L,6777.25,6727.0,-1009.0,18,SL
2015-06-15 11:00:00,2015-06-22 01:00:00,L,6739.25,6827.25,1756.0,215,FORCE
2015-06-22 11:00:00,2015-06-26 16:00:00,L,6853.5,6803.25,-1009.0,198,SL
2015-06-29 11:00:00,2015-06-29 21:30:00,L,6738.25,6688.0,-1009.0,21,SL
2015-07-06 11:00:00,2015-07-07 18:00:00,L,6696.25,6646.0,-1009.0,61,SL
2015-07-13 11:00:00,2015-07-20 01:00:00,L,6742.5,6961.0,4366.0,215,FORCE
2015-07-20 11:00:00,2015-07-22 07:00:00,L,6965.0,6914.75,-1009.0,86,SL
2015-07-27 11:00:00,2015-07-28 16:00:00,L,6862.0,6811.75,-1009.0,57,SL
2015-08-03 11:00:00,2015-08-06 17:30:00,L,6881.75,6831.5,-1009.0,154,SL
2015-08-10 11:00:00,2015-08-12 03:30:00,L,6834.0,6783.75,-1009.0,79,SL
2015-08-17 11:00:00,2015-08-20 11:00:00,L,6836.25,6786.0,-1009.0,141,SL
2015-09-07 11:00:00,2015-09-14 01:00:00,L,6540.0,6640.0,1996.0,206,FORCE
2015-09-14 11:00:00,2015-09-21 01:00:00,L,6644.75,6637.0,-159.0,215,FORCE
2015-09-21 11:00:00,2015-09-22 11:00:00,L,6640.5,6590.25,-1009.0,46,SL
2015-09-28 11:00:00,2015-09-28 16:00:00,L,6529.5,6479.25,-1009.0,10,SL
2015-10-05 11:00:00,2015-10-12 01:00:00,L,6587.5,6666.25,1571.0,210,FORCE
2015-10-12 11:00:00,2015-10-19 01:00:00,L,6681.75,6752.0,1401.0,210,FORCE
2015-10-19 11:00:00,2015-10-26 01:00:00,L,6750.0,6925.5,3506.0,212,FORCE
2015-10-26 11:00:00,2015-11-02 01:00:00,L,6921.0,6951.0,596.0,208,FORCE
2015-11-02 11:00:00,2015-11-09 01:00:00,L,6959.25,7019.0,1191.0,210,FORCE
2015-11-09 11:00:00,2015-11-09 17:30:00,L,7013.75,6963.5,-1009.0,13,SL
2015-11-16 11:00:00,2015-11-23 01:00:00,L,6827.75,7012.0,3681.0,210,FORCE
2015-11-23 11:00:00,2015-11-24 10:00:00,L,7003.5,6953.25,-1009.0,44,SL
2015-11-30 11:00:00,2015-12-03 18:30:00,L,7009.5,6959.25,-1009.0,153,SL
2015-12-07 11:00:00,2015-12-07 17:30:00,L,7039.25,6989.0,-1009.0,13,SL
2015-12-14 11:00:00,2015-12-14 13:30:00,L,6885.25,6835.0,-1009.0,5,SL
2015-12-21 11:00:00,2015-12-28 01:00:00,L,6870.5,6937.25,1331.0,157,FORCE
2015-12-28 11:00:00,2016-01-04 01:00:00,L,6926.75,6923.75,-64.0,164,FORCE
2016-01-07 20:00:00,2016-01-11 02:00:00,S,6647.5,6562.5,1696.0,56,FORCE
2016-01-11 11:00:00,2016-01-11 19:30:00,L,6603.5,6553.25,-1009.0,17,SL
2016-01-14 20:00:00,2016-01-18 02:00:00,S,6591.0,6456.5,2686.0,57,FORCE
