entry_time,exit_time,side,entry_price,exit_price,pnl,bars_held,exit_reason
2012-01-13 20:00:00,2012-01-20 01:00:00,L,4583.25,4653.25,1396.0,183,FORCE
2012-04-13 20:00:00,2012-04-16 16:00:00,L,4936.5,4898.75,-759.0,37,SL
2012-05-04 20:00:00,2012-05-07 00:30:00,L,4873.0,4835.25,-759.0,6,SL
2012-05-11 20:00:00,2012-05-14 10:30:00,L,4859.0,4821.25,-759.0,26,SL
2012-05-18 20:00:00,2012-05-25 01:00:00,L,4732.0,4766.0,676.0,195,FORCE
2012-06-01 20:00:00,2012-06-08 01:00:00,L,4698.25,4770.5,1441.0,195,FORCE
2012-06-08 20:00:00,2012-06-11 22:00:00,L,4783.5,4745.75,-759.0,49,SL
2012-07-06 20:00:00,2012-07-11 19:30:00,L,4834.25,4796.5,-759.0,138,SL
2012-07-20 20:00:00,2012-07-23 11:30:00,L,4858.0,4820.25,-759.0,28,SL
2012-07-27 20:00:00,2012-08-03 01:00:00,L,4869.25,4855.25,-284.0,195,FORCE
2012-08-03 20:00:00,2012-08-10 01:00:00,L,4913.25,4954.5,821.0,195,FORCE
2012-10-19 20:00:00,2012-10-25 18:00:00,L,4926.0,4888.25,-759.0,182,SL
2012-10-26 20:00:00,2012-11-02 01:00:00,L,4885.75,4929.25,866.0,165,FORCE
2012-11-16 20:00:00,2012-11-23 01:00:00,L,4773.75,4844.5,1411.0,183,FORCE
2012-12-07 20:00:00,2012-12-14 01:00:00,L,4880.25,4902.0,431.0,197,FORCE
2012-12-21 20:00:00,2012-12-27 16:30:00,L,4897.75,4860.0,-759.0,102,SL
2013-03-01 20:00:00,2013-03-08 01:00:00,L,4997.0,5045.5,966.0,194,FORCE
2013-04-05 20:00:00,2013-04-12 01:00:00,L,5007.75,5107.75,1996.0,197,FORCE
2013-04-19 20:00:00,2013-04-26 01:00:00,L,5025.5,5092.5,1336.0,197,FORCE
2013-05-03 20:00:00,2013-05-10 01:00:00,L,5195.25,5214.5,381.0,197,FORCE
2013-06-07 20:00:00,2013-06-12 18:00:00,L,5235.25,5197.5,-759.0,137,SL
2013-07-05 20:00:00,2013-07-12 01:00:00,L,5205.0,5312.5,2146.0,197,FORCE
2013-08-30 20:00:00,2013-09-06 01:00:00,L,5335.75,5388.5,1051.0,185,FORCE
2013-09-06 20:00:00,2013-09-13 01:00:00,L,5399.0,5437.0,756.0,197,FORCE
2013-10-11 20:00:00,2013-10-18 01:00:00,L,5489.75,5575.75,1716.0,197,FORCE
2013-11-08 20:00:00,2013-11-15 01:00:00,L,5623.5,5674.75,1021.0,197,FORCE
2014-01-24 20:00:00,2014-01-27 00:30:00,L,5831.5,5793.75,-759.0,8,SL
