entry_time,exit_time,side,entry_price,exit_price,pnl,bars_held,exit_reason
2012-01-10 13:15:00,2012-02-03 14:45:00,L,4592.5,4742.25,2991.0,1645,TP
2012-02-03 15:00:00,2012-03-13 10:45:00,L,4741.5,4891.25,2991.0,2450,TP
2012-03-15 15:30:00,2012-05-07 00:15:00,L,4944.5,4831.75,-2259.0,3317,SL
2012-05-15 21:15:00,2012-08-06 16:00:00,S,4811.75,4924.5,-2259.0,5331,SL
2012-08-07 13:15:00,2012-09-14 16:00:00,L,4938.5,5088.25,2991.0,2555,TP
2012-09-19 05:45:00,2012-10-09 16:45:00,L,5102.75,4990.0,-2259.0,1334,SL
2012-10-11 19:45:00,2012-11-09 13:45:00,S,4957.5,4807.75,2991.0,1849,TP
2012-11-13 15:30:00,2012-11-29 06:15:00,S,4799.25,4912.0,-2259.0,1033,SL
2012-11-30 13:15:00,2013-04-10 16:15:00,L,4932.0,5081.75,2991.0,8123,TP
2013-04-25 14:45:00,2013-05-14 16:30:00,L,5096.5,5246.25,2991.0,1203,TP
2013-05-16 01:45:00,2013-06-20 20:30:00,L,5260.5,5147.75,-2259.0,2350,SL
2013-06-28 20:15:00,2013-07-12 22:00:00,L,5176.75,5326.5,2991.0,891,TP
2013-07-15 04:15:00,2013-09-18 20:15:00,L,5329.0,5478.75,2991.0,4369,TP
2013-09-20 15:30:00,2013-10-09 16:15:00,L,5503.0,5390.25,-2259.0,1199,SL
2013-10-16 16:00:00,2013-11-14 21:15:00,L,5528.75,5678.5,2991.0,1954,TP
2013-11-15 04:15:00,2013-12-23 14:30:00,L,5681.0,5830.75,2991.0,2399,TP
2013-12-26 13:15:00,2014-01-29 15:15:00,L,5844.5,5731.75,-2259.0,2055,SL
2014-02-03 18:30:00,2014-02-10 15:45:00,S,5724.0,5836.75,-2259.0,449,SL
2014-02-11 01:45:00,2014-03-05 19:30:00,L,5852.0,6001.75,2991.0,1522,TP
2014-03-06 04:45:00,2014-03-16 23:45:00,L,6002.75,5890.0,-2259.0,629,SL
2014-03-24 14:45:00,2014-04-07 19:45:00,S,5910.5,5760.75,2991.0,936,TP
2014-04-15 18:00:00,2014-04-17 19:45:00,S,5702.0,5814.75,-2259.0,191,SL
2014-04-21 18:00:00,2014-05-27 11:00:00,L,5819.75,5969.5,2991.0,2352,TP
2014-05-27 13:15:00,2014-06-27 22:15:00,L,5970.75,6120.5,2991.0,2152,TP
2014-06-27 22:45:00,2014-07-23 16:45:00,L,6116.5,6266.25,2991.0,1604,TP
2014-07-23 17:00:00,2014-08-01 10:45:00,L,6265.25,6152.5,-2259.0,619,SL
2014-08-06 15:00:00,2014-08-14 19:15:00,S,6131.0,6243.75,-2259.0,569,SL
2014-08-21 14:00:00,2014-10-10 12:15:00,L,6330.5,6217.75,-2259.0,3278,SL
2014-10-15 13:30:00,2014-10-21 13:00:00,S,6083.5,6196.25,-2259.0,366,SL
2014-10-23 14:15:00,2014-10-31 06:45:00,L,6274.5,6424.25,2991.0,527,TP
2014-11-05 15:00:00,2014-11-27 00:15:00,L,6465.25,6615.0,2991.0,1415,TP
2014-11-28 15:45:00,2014-12-09 16:45:00,L,6623.5,6510.75,-2259.0,633,SL
2014-12-15 16:45:00,2014-12-19 07:30:00,S,6479.75,6592.5,-2259.0,332,SL
2014-12-23 14:45:00,2015-01-05 15:45:00,L,6600.75,6488.0,-2259.0,634,SL
2015-01-15 16:15:00,2015-01-22 14:45:00,S,6396.25,6509.0,-2259.0,439,SL
2015-02-04 20:15:00,2015-02-16 17:00:00,L,6530.75,6680.5,2991.0,724,TP
2015-02-18 20:15:00,2015-03-26 10:30:00,L,6684.75,6572.0,-2259.0,2361,SL
2015-04-08 20:30:00,2015-04-24 15:45:00,L,6674.75,6824.5,2991.0,1086,TP
2015-05-14 16:15:00,2015-07-06 00:15:00,L,6767.0,6654.25,-2259.0,3296,SL
2015-07-15 04:15:00,2015-07-20 20:30:00,L,6838.75,6988.5,2991.0,342,TP
2015-07-24 18:45:00,2015-08-12 16:30:00,S,6892.75,6743.0,2991.0,1187,TP
2015-09-08 22:00:00,2015-09-28 00:45:00,L,6613.25,6500.5,-2259.0,1200,SL
2015-10-07 13:45:00,2015-10-22 17:15:00,L,6647.25,6797.0,2991.0,1015,TP
2015-10-27 16:15:00,2015-11-13 17:30:00,L,6955.0,6842.25,-2259.0,1186,SL
2015-11-20 15:30:00,2015-12-11 17:45:00,L,6994.5,6881.75,-2259.0,1348,SL
2015-12-11 18:00:00,2015-12-17 11:30:00,S,6889.5,7002.25,-2259.0,339,SL
2016-01-07 04:45:00,2016-01-11 01:00:00,S,6709.25,6559.5,2991.0,167,TP
2016-02-17 13:15:00,2016-02-26 09:15:00,L,6446.75,6596.5,2991.0,622,TP
2016-03-10 18:45:00,2016-03-14 15:45:00,S,6574.75,6687.5,-2259.0,175,SL
2016-03-14 16:00:00,2016-03-30 16:00:00,L,6690.5,6840.25,2991.0,997,TP
2016-04-01 19:45:00,2016-04-27 15:30:00,L,6843.0,6730.25,-2259.0,1626,SL
2016-04-28 21:15:00,2016-05-25 19:15:00,S,6704.5,6817.25,-2259.0,1722,SL
2016-05-26 20:30:00,2016-06-16 16:00:00,L,6822.25,6709.5,-2259.0,1331,SL
2016-06-16 16:15:00,2016-06-23 23:00:00,S,6706.25,6819.0,-2259.0,482,SL
2016-07-08 13:30:00,2016-07-18 16:45:00,L,6802.0,6951.75,2991.0,559,TP
2016-07-20 13:15:00,2016-08-05 15:45:00,L,6962.5,7112.25,2991.0,1103,TP
2016-08-05 16:00:00,2016-09-12 00:15:00,L,7118.25,7005.5,-2259.0,2287,SL
2016-09-19 01:45:00,2016-11-02 19:15:00,L,7168.75,7056.0,-2259.0,2990,SL
2016-11-04 20:15:00,2016-11-07 23:00:00,S,7013.0,7125.75,-2259.0,98,SL
2016-11-21 16:00:00,2016-12-01 19:15:00,L,7185.75,7073.0,-2259.0,712,SL
2016-12-09 13:15:00,2017-01-09 16:00:00,L,7215.5,7365.25,2991.0,1743,TP
2017-01-10 17:15:00,2017-02-07 16:00:00,L,7376.0,7525.75,2991.0,1803,TP
2017-02-07 16:15:00,2017-02-17 23:00:00,L,7525.0,7674.75,2991.0,756,TP
2017-02-21 16:00:00,2017-04-24 11:00:00,L,7692.0,7841.75,2991.0,3899,TP
2017-04-27 16:15:00,2017-05-16 14:45:00,L,7905.0,8054.75,2991.0,1180,TP
2017-05-16 15:00:00,2017-05-17 20:45:00,L,8056.0,7943.25,-2259.0,114,SL
2017-05-24 15:30:00,2017-06-02 19:45:00,L,8066.5,8216.25,2991.0,642,TP
2017-06-06 16:45:00,2017-06-09 19:45:00,L,8233.75,8121.0,-2259.0,287,SL
2017-06-21 22:00:00,2017-06-27 22:00:00,L,8124.0,8011.25,-2259.0,364,SL
2017-07-03 18:45:00,2017-07-11 16:30:00,S,7935.5,8048.25,-2259.0,508,SL
2017-07-11 16:45:00,2017-07-17 16:15:00,L,8048.5,8198.25,2991.0,363,TP
2017-07-18 17:45:00,2017-09-01 14:45:00,L,8198.75,8348.5,2991.0,2997,TP
2017-09-20 20:15:00,2017-10-05 21:15:00,S,8275.25,8388.0,-2259.0,917,SL
2017-10-05 21:30:00,2017-10-27 18:45:00,L,8386.75,8536.5,2991.0,1448,TP
2017-10-30 14:45:00,2017-11-21 16:15:00,L,8553.5,8703.25,2991.0,1460,TP
2017-11-21 16:30:00,2017-12-01 17:45:00,L,8704.75,8592.0,-2259.0,707,SL
2017-12-01 18:00:00,2017-12-11 19:00:00,S,8610.25,8723.0,-2259.0,550,SL
2017-12-11 19:15:00,2018-01-03 16:15:00,L,8722.5,8872.25,2991.0,1358,TP
2018-01-05 13:15:00,2018-01-15 00:15:00,L,8937.5,9090.0,3046.0,495,TP
2018-01-16 13:15:00,2018-01-23 16:00:00,L,9121.5,9271.25,2991.0,467,TP
2018-01-24 14:30:00,2018-02-02 11:00:00,L,9290.25,9177.5,-2259.0,623,SL
2018-03-12 00:30:00,2018-03-15 02:00:00,L,9430.75,9318.0,-2259.0,279,SL
