entry_time,exit_time,side,entry_price,exit_price,pnl,bars_held,exit_reason
2012-01-10 10:45:00,2012-01-10 23:00:00,S,4589.648205126575,4585.25,83.96410253149588,48,MAXBARS
2012-01-10 23:15:00,2012-01-10 23:30:00,L,4583.980558301745,4582.75,-28.611166034901544,1,EOD
2012-01-12 13:30:00,2012-01-12 23:30:00,S,4607.059882269583,4605.75,22.197645391657716,39,EOD
2012-01-17 03:15:00,2012-01-17 15:15:00,S,4613.541091918028,4616.75,-68.17816163944735,48,MAXBARS
2012-01-17 15:30:00,2012-01-17 23:30:00,L,4614.115077867725,4616.5,43.698442645505565,31,EOD
2012-01-18 11:30:00,2012-01-18 23:30:00,S,4627.7543451792335,4646.75,-383.9130964153301,47,EOD
2012-01-23 12:15:00,2012-01-23 23:30:00,S,4661.319927651967,4659.5,32.398553039343824,44,EOD
2012-01-26 15:00:00,2012-01-26 23:30:00,S,4693.2637082821375,4678.75,286.2741656427497,33,EOD
2012-01-30 02:45:00,2012-01-30 14:45:00,L,4663.257506618786,4661.0,-49.15013237571111,48,MAXBARS
2012-01-30 17:00:00,2012-01-30 23:30:00,S,4669.529812416476,4688.5,-383.4037516704884,25,EOD
2012-02-01 13:00:00,2012-02-01 23:30:00,S,4705.016517186375,4714.5,-193.6696562725083,41,EOD
2012-02-03 14:00:00,2012-02-03 22:15:00,L,4723.476271734953,4748.25,491.4745653009377,33,EOD
2012-02-07 02:00:00,2012-02-07 14:00:00,S,4752.75,4742.0,211.0,48,MAXBARS
2012-02-07 16:00:00,2012-02-07 23:30:00,L,4740.087499999915,4753.0,254.25000000169894,29,EOD
2012-02-13 08:00:00,2012-02-13 20:00:00,L,4784.541821920772,4789.75,100.16356158455528,48,MAXBARS
2012-02-13 20:45:00,2012-02-13 23:30:00,S,4795.278501310026,4793.5,31.570026200512075,10,EOD
2012-02-14 14:00:00,2012-02-14 23:30:00,L,4794.350453274943,4801.0,128.99093450114015,37,EOD
2012-02-20 05:30:00,2012-02-20 17:30:00,L,4820.884495198225,4817.25,-76.68990396449226,48,MAXBARS
2012-02-21 03:45:00,2012-02-21 15:45:00,L,4809.816870710427,4817.25,144.66258579146233,48,MAXBARS
2012-02-21 16:45:00,2012-02-21 23:30:00,S,4819.543375393428,4816.25,61.86750786855191,26,EOD
2012-02-23 17:15:00,2012-02-23 23:30:00,S,4821.373352483275,4828.25,-141.5329503344983,24,EOD
2012-02-27 06:00:00,2012-02-27 18:00:00,L,4823.814145877025,4833.75,194.71708245949776,48,MAXBARS
2012-02-27 21:15:00,2012-02-27 23:30:00,S,4839.760833037015,4833.75,116.21666074029781,8,EOD
2012-02-29 06:15:00,2012-02-29 18:15:00,L,4858.469068910978,4856.0,-53.38137821956843,48,MAXBARS
2012-03-05 09:15:00,2012-03-05 21:15:00,S,4861.676655965534,4842.25,384.53311931068674,48,MAXBARS
2012-03-08 05:00:00,2012-03-08 17:15:00,S,4838.957687256819,4856.5,-354.8462548636271,48,MAXBARS
2012-03-12 01:45:00,2012-03-12 13:45:00,L,4870.5,4867.25,-69.0,48,MAXBARS
2012-03-12 14:45:00,2012-03-13 00:00:00,S,4874.3047670785945,4877.0,-57.90465842810954,34,EOD
2012-03-15 14:45:00,2012-03-16 00:00:00,L,4938.952303564005,4940.0,16.953928719900432,34,EOD
2012-03-16 13:00:00,2012-03-16 21:15:00,S,4948.369288134814,4942.0,123.38576269628538,33,EOD
2012-03-19 01:30:00,2012-03-19 13:30:00,S,4946.144136326115,4946.25,-6.117273477706476,48,MAXBARS
2012-03-19 13:45:00,2012-03-20 00:00:00,L,4935.805041963218,4958.25,444.89916073563654,38,EOD
2012-03-21 02:00:00,2012-03-21 14:00:00,S,4969.563087430373,4964.75,92.26174860746687,48,MAXBARS
2012-03-21 16:00:00,2012-03-22 00:00:00,L,4962.009058026764,4966.5,85.81883946471498,29,EOD
2012-03-22 07:45:00,2012-03-22 19:45:00,L,4962.380693609501,4957.5,-101.61387219001335,48,MAXBARS
2012-03-28 16:15:00,2012-03-28 23:30:00,S,5017.210610764502,4998.75,365.2122152900447,28,EOD
2012-03-30 12:00:00,2012-03-30 22:15:00,S,5002.946321937004,4984.5,364.9264387400726,41,EOD
2012-04-02 20:45:00,2012-04-02 23:30:00,S,5013.247595262961,5007.25,115.95190525922226,10,EOD
2012-04-04 11:00:00,2012-04-04 23:15:00,L,4991.757772129774,4965.25,-534.1554425954782,48,MAXBARS
2012-04-06 05:30:00,2012-04-06 15:15:00,L,4988.996784804688,4955.5,-673.9356960937621,38,EOD
2012-04-10 18:15:00,2012-04-10 23:30:00,L,4941.033650053425,4932.25,-179.6730010684987,20,EOD
2012-04-12 16:45:00,2012-04-12 23:30:00,S,4962.248602578445,4965.5,-69.02794843110678,26,EOD
2012-04-19 18:15:00,2012-04-19 23:30:00,L,4935.478599249369,4916.25,-388.5719849873785,20,EOD
