entry_time,exit_time,side,entry_price,exit_price,pnl,bars_held,exit_reason
2012-03-05 17:30:00,2012-03-05 23:30:00,L,4838.0,4839.25,21.0,23,EOD
2012-04-16 16:00:00,2012-04-16 23:30:00,L,4901.75,4894.5,-149.0,29,EOD
2012-05-23 18:00:00,2012-05-23 23:30:00,L,4733.0,4771.5,766.0,21,EOD
2012-07-23 08:15:00,2012-07-23 20:15:00,L,4829.5,4819.5,-204.0,48,MAXBARS
2012-10-08 17:30:00,2012-10-08 23:30:00,L,5023.25,5020.0,-69.0,23,EOD
2012-11-08 20:45:00,2012-11-08 23:30:00,L,4822.5,4818.25,-89.0,10,EOD
2012-11-28 16:15:00,2012-11-28 23:15:00,L,4860.0,4905.25,901.0,27,EOD
2012-12-13 19:15:00,2012-12-13 23:15:00,L,4891.5,4894.75,61.0,15,EOD
2013-02-07 17:00:00,2013-02-07 23:15:00,L,4961.75,4990.5,571.0,24,EOD
2013-02-21 18:30:00,2013-02-21 23:15:00,L,4953.75,4964.25,206.0,18,EOD
2013-03-17 23:30:00,2013-03-18 00:00:00,L,5016.75,5015.5,-29.0,2,EOD
2013-04-15 19:00:00,2013-04-15 23:30:00,L,5061.25,5038.75,-454.0,17,EOD
2013-04-18 20:15:00,2013-04-18 23:15:00,L,4991.25,5001.25,196.0,11,EOD
2013-05-23 10:30:00,2013-05-23 22:45:00,L,5216.75,5247.5,611.0,48,MAXBARS
2013-06-03 17:30:00,2013-06-03 23:15:00,L,5209.25,5239.0,591.0,22,EOD
2013-06-05 18:45:00,2013-06-05 23:15:00,L,5194.0,5192.0,-44.0,17,EOD
2013-06-12 21:00:00,2013-06-12 23:15:00,L,5182.5,5173.5,-184.0,8,EOD
2013-06-20 10:30:00,2013-06-20 22:45:00,L,5191.25,5137.25,-1084.0,48,MAXBARS
2013-08-15 14:45:00,2013-08-15 23:15:00,L,5352.75,5328.75,-484.0,33,EOD
2013-09-30 15:45:00,2013-09-30 23:15:00,L,5448.25,5485.0,731.0,29,EOD
2013-10-03 17:45:00,2013-10-03 23:15:00,L,5466.25,5465.5,-19.0,21,EOD
2013-10-08 17:00:00,2013-10-08 23:15:00,L,5447.0,5409.25,-759.0,24,EOD
2013-11-07 16:15:00,2013-11-07 23:15:00,L,5615.5,5585.75,-599.0,27,EOD
2014-03-03 18:15:00,2014-03-03 23:15:00,L,5915.25,5940.25,496.0,19,EOD
2014-03-27 14:45:00,2014-03-28 00:00:00,L,5828.0,5837.75,191.0,33,EOD
2014-05-05 15:45:00,2014-05-05 23:15:00,L,5826.75,5873.25,926.0,29,EOD
2014-05-07 16:00:00,2014-05-07 23:15:00,L,5804.0,5816.25,241.0,28,EOD
2014-06-12 20:00:00,2014-06-12 23:15:00,L,6036.75,6051.25,286.0,12,EOD
2014-09-15 16:00:00,2014-09-15 23:15:00,L,6320.5,6318.25,-49.0,28,EOD
2014-09-22 16:45:00,2014-09-22 23:15:00,L,6347.5,6335.5,-244.0,25,EOD
2014-10-02 17:45:00,2014-10-02 23:15:00,L,6237.0,6266.75,591.0,21,EOD
2014-10-07 15:45:00,2014-10-07 23:15:00,L,6267.75,6239.75,-564.0,29,EOD
2014-12-09 14:30:00,2014-12-09 23:15:00,L,6530.5,6581.0,1006.0,34,EOD
2014-12-15 17:30:00,2014-12-15 23:15:00,L,6460.25,6454.0,-129.0,22,EOD
2014-12-31 20:30:00,2014-12-31 23:15:00,L,6550.0,6533.75,-329.0,10,EOD
2015-01-12 16:00:00,2015-01-12 23:15:00,L,6457.25,6465.5,161.0,28,EOD
2015-02-02 16:00:00,2015-02-02 23:15:00,L,6412.25,6477.5,1301.0,28,EOD
2015-03-11 20:30:00,2015-03-12 00:00:00,L,6604.75,6611.5,131.0,11,EOD
