entry_time,exit_time,side,entry_price,exit_price,pnl,bars_held,exit_reason
2012-01-13 02:00:00,2012-02-15 03:45:00,L,4608.25,4808.0,3991.0,2103,TP
2012-02-15 04:00:00,2012-03-27 10:15:00,L,4814.25,5014.0,3991.0,2675,TP
2012-03-27 13:15:00,2012-04-10 18:15:00,L,5010.5,4935.25,-1509.0,913,SL
2012-04-13 03:30:00,2012-04-16 16:00:00,L,4971.0,4895.75,-1509.0,139,SL
2012-04-16 17:15:00,2012-05-01 16:45:00,S,4903.75,4979.0,-1509.0,1014,SL
2012-05-02 13:30:00,2012-05-17 22:00:00,S,4940.75,4741.0,3991.0,1049,TP
2012-05-18 15:45:00,2012-06-11 00:15:00,S,4735.25,4814.0,-1579.0,1369,SL
2012-06-11 00:30:00,2012-06-11 21:30:00,L,4829.0,4753.75,-1509.0,84,SL
2012-06-12 00:30:00,2012-06-18 00:15:00,S,4744.5,4819.75,-1509.0,367,SL
2012-06-18 00:30:00,2012-06-28 20:00:00,L,4819.25,4744.0,-1509.0,806,SL
2012-07-04 03:30:00,2012-07-11 16:00:00,L,4879.75,4804.5,-1509.0,488,SL
2012-07-11 17:00:00,2012-07-19 15:45:00,S,4804.75,4880.0,-1509.0,549,SL
2012-07-19 16:00:00,2012-07-23 14:45:00,L,4882.25,4807.0,-1509.0,178,SL
2012-07-23 21:45:00,2012-08-03 15:45:00,S,4826.75,4902.0,-1509.0,809,SL
2012-08-06 13:15:00,2012-11-07 17:45:00,L,4919.0,4843.75,-1509.0,6093,SL
2012-11-08 16:45:00,2012-11-29 06:30:00,S,4842.0,4917.25,-1509.0,1304,SL
2012-11-29 13:15:00,2012-12-27 18:45:00,L,4922.25,4847.0,-1509.0,1709,SL
2012-12-27 21:15:00,2013-01-02 12:15:00,S,4865.25,4940.5,-1509.0,193,SL
2013-01-09 16:15:00,2013-05-03 14:45:00,L,4973.5,5173.25,3991.0,7389,TP
2013-05-03 15:00:00,2013-06-24 13:30:00,L,5177.75,5102.5,-1509.0,3283,SL
2013-06-27 04:15:00,2013-07-30 17:45:00,L,5151.25,5351.0,3991.0,2134,TP
2013-07-31 15:45:00,2013-10-17 18:30:00,L,5353.25,5553.0,3991.0,5144,TP
2013-10-17 18:45:00,2013-11-29 15:45:00,L,5553.0,5752.75,3991.0,2821,TP
2013-12-02 15:30:00,2013-12-18 20:15:00,L,5761.75,5686.5,-1509.0,1123,SL
2013-12-19 00:30:00,2014-02-03 19:30:00,L,5782.5,5707.25,-1509.0,2705,SL
2014-02-06 13:15:00,2014-02-14 20:00:00,L,5733.5,5933.25,3991.0,580,TP
2014-02-14 20:15:00,2014-03-24 16:15:00,L,5932.75,5857.5,-1509.0,2360,SL
2014-03-27 13:45:00,2014-04-01 22:00:00,S,5847.5,5922.75,-1509.0,305,SL
2014-04-02 03:15:00,2014-04-04 17:30:00,L,5930.0,5854.75,-1509.0,241,SL
2014-04-10 01:30:00,2014-04-10 18:15:00,L,5871.5,5796.25,-1509.0,67,SL
2014-04-16 03:45:00,2014-05-27 16:15:00,L,5778.25,5978.0,3991.0,2614,TP
2014-05-28 03:30:00,2014-07-03 19:15:00,L,6000.25,6200.0,3991.0,2455,TP
2014-07-08 15:45:00,2014-07-23 15:45:00,S,6179.5,6254.75,-1509.0,1014,SL
2014-07-23 16:00:00,2014-07-31 21:15:00,L,6246.75,6171.5,-1509.0,573,SL
2014-08-01 13:15:00,2014-08-13 17:15:00,S,6144.25,6219.5,-1509.0,752,SL
2014-08-14 13:15:00,2014-10-10 22:00:00,L,6235.5,6160.25,-1509.0,3780,SL
2014-10-22 15:00:00,2014-11-05 15:30:00,L,6267.5,6467.25,3991.0,924,TP
2014-11-05 15:45:00,2014-12-16 22:00:00,L,6466.0,6390.75,-1509.0,2663,SL
2014-12-31 18:30:00,2015-01-15 23:15:00,S,6569.5,6369.75,3991.0,942,TP
2015-01-16 01:00:00,2015-01-19 01:15:00,S,6361.75,6437.0,-1509.0,93,SL
2015-01-21 04:30:00,2015-01-29 16:00:00,L,6471.5,6396.25,-1509.0,598,SL
2015-02-03 13:15:00,2015-02-19 13:15:00,L,6493.5,6693.25,3991.0,1089,TP
2015-02-20 13:15:00,2015-03-10 15:45:00,L,6716.0,6640.75,-1509.0,1123,SL
2015-03-11 14:45:00,2015-03-18 19:15:00,S,6624.25,6699.5,-1509.0,477,SL
2015-03-19 01:30:00,2015-03-25 17:00:00,L,6736.75,6661.5,-1509.0,430,SL
2015-04-07 13:30:00,2015-04-27 16:15:00,L,6657.25,6857.0,3991.0,1300,TP
2015-04-29 18:15:00,2015-05-27 21:15:00,S,6773.75,6849.0,-1509.0,1838,SL
2015-06-01 16:00:00,2015-07-16 17:00:00,S,6799.25,6874.5,-1509.0,3013,SL
2015-07-17 01:00:00,2015-07-27 13:00:00,L,6921.5,6846.25,-1509.0,600,SL
2015-07-27 13:15:00,2015-08-05 16:00:00,S,6845.75,6921.0,-1509.0,655,SL
2015-08-07 14:45:00,2015-08-10 20:30:00,S,6811.25,6886.5,-1509.0,115,SL
2015-08-11 00:30:00,2015-08-11 18:00:00,L,6892.5,6817.25,-1509.0,70,SL
2015-08-12 03:30:00,2015-08-17 19:30:00,S,6794.0,6869.25,-1509.0,340,SL
2015-08-18 02:30:00,2015-08-19 17:30:00,L,6876.75,6801.5,-1509.0,152,SL
2015-08-20 13:15:00,2015-08-21 17:45:00,S,6779.0,6579.25,3991.0,110,TP
2015-09-01 00:45:00,2015-09-09 05:00:00,S,6567.0,6642.25,-1509.0,557,SL
2015-09-09 05:15:00,2015-09-09 21:45:00,L,6641.5,6566.25,-1509.0,66,SL
