window,is_start,is_end,oos_start,oos_end,is_net,is_avg_trade,is_n_trades,oos_net,oos_avg_trade,oos_n_trades,oos_max_dd,valid,seconds,params
1,2012-01-10,2013-10-21,2013-10-21,2014-09-11,20491.0,20491.0,1,14981.0,14981.0,1,6575.0,False,71.4,"{'intraday_only': 0, 'ptn_neut_yes': 55, 'ptn_neut_no': 56, 'ptn_dir_yes': 52, 'ptn_dir_no': 53, 'start_hour': -1, 'end_hour': -1, 'skip_day': -1, 'stop_loss': 1500, 'take_profit': 0, 'max_bars': 0}"
2,2012-01-10,2016-06-24,2016-06-24,2017-05-18,52505.0,954.6363636363636,55,-180.0,-12.0,15,7911.0,True,152.0,"{'intraday_only': 0, 'ptn_neut_yes': 26, 'ptn_neut_no': 47, 'ptn_dir_yes': 4, 'ptn_dir_no': 33, 'start_hour': 10, 'end_hour': 9, 'skip_day': -1, 'stop_loss': 1000, 'take_profit': 3000, 'max_bars': 0}"
3,2012-01-10,2019-03-06,2019-03-06,2020-01-28,80512.0,981.8536585365854,82,-4984.0,-311.5,16,15860.0,True,225.1,"{'intraday_only': 0, 'ptn_neut_yes': 5, 'ptn_neut_no': 13, 'ptn_dir_yes': 1, 'ptn_dir_no': 2, 'start_hour': 12, 'end_hour': -1, 'skip_day': -1, 'stop_loss': 1250, 'take_profit': 4000, 'max_bars': 0}"
4,2012-01-10,2021-11-10,2021-11-10,2022-09-29,153926.0,785.3367346938776,196,33257.0,1231.7407407407406,27,18312.0,True,305.6,"{'intraday_only': 0, 'ptn_neut_yes': 54, 'ptn_neut_no': 56, 'ptn_dir_yes': -48, 'ptn_dir_no': 17, 'start_hour': 22, 'end_hour': 17, 'skip_day': -1, 'stop_loss': 2250, 'take_profit': 5000, 'max_bars': 0}"
5,2012-01-10,2024-07-10,2024-07-10,2025-05-30,333795.0,654.5,510,15503.0,246.0793650793651,63,23122.0,True,387.7,"{'intraday_only': 0, 'ptn_neut_yes': 5, 'ptn_neut_no': 7, 'ptn_dir_yes': 50, 'ptn_dir_no': 17, 'start_hour': 16, 'end_hour': 21, 'skip_day': -1, 'stop_loss': 3000, 'take_profit': 3000, 'max_bars': 0}"
