n_trades,net_profit,gross_profit,gross_loss,profit_factor,win_rate,avg_trade,avg_win,avg_loss,max_dd,max_dd_closed,max_dd_pct,n_years,profitable_years,profitable_years_ratio,yearly_trades_mean,yearly_trades_std,yearly_trades_cv,min_yearly_trades,top_trade_pct,np_dd,recovery_trades,unger_score,first_trade,last_trade,engine,phase,p_intraday_only,p_ptn_ly_yes,p_ptn_ly_no,p_ptn_sy_yes,p_ptn_sy_no,p_start_hour,p_end_hour,p_skip_day,p_stop_loss,p_take_profit,p_max_bars,oos_n_trades,oos_net_profit,oos_gross_profit,oos_gross_loss,oos_profit_factor,oos_win_rate,oos_avg_trade,oos_avg_win,oos_avg_loss,oos_max_dd,oos_max_dd_closed,oos_max_dd_pct,oos_n_years,oos_profitable_years,oos_profitable_years_ratio,oos_yearly_trades_mean,oos_yearly_trades_std,oos_yearly_trades_cv,oos_min_yearly_trades,oos_top_trade_pct,oos_np_dd,oos_recovery_trades,oos_unger_score,passes_oos_gate,passes_oos_hard,overall_pass
338,124688.0,360662.0,235974.0,1.5283971963012875,0.6272189349112426,368.89940828402365,1701.2358490566037,-1872.8095238095239,17746.0,13551.0,0.17746,10,9,0.9,33.8,6.867313885355759,0.20317496702235974,16,0.040027909662517645,7.026259438746759,48.10525471577056,4.171200584639614,2012-01-10 17:15:00,2021-05-20 18:00:00,TF_U,5,0,28,77,114,39,17,10,4,4000,5000,368,155,85485.0,376360.0,290875.0,1.2938891276321445,0.5161290322580645,551.516129032258,4704.5,-3878.3333333333335,29837.0,26099.0,0.29837,5,4,0.8,31.0,10.99090533122727,0.3545453332653958,19,0.0612505117856934,2.8650668632905454,54.09995905714453,4.80932354906683,True,True,True
264,141619.0,366470.0,224851.0,1.6298348684239785,0.5681818181818182,536.435606060606,2443.133333333333,-1972.377192982456,16231.0,12036.0,0.16231,10,9,0.9,26.4,4.715930449020639,0.17863372912956965,16,0.035242446281925445,8.725217177006963,30.257126515509928,6.342322364262699,2012-01-10 17:15:00,2021-05-20 18:00:00,TF_U,5,0,28,77,114,39,17,10,4,3000,5000,644,161,67531.0,341350.0,273819.0,1.2466264211029914,0.43478260869565216,419.4472049689441,4876.428571428572,-3009.0,29222.0,27369.0,0.29222,5,4,0.8,32.2,11.54816002660164,0.35863851014290804,19,0.07390679835927204,2.310964341934159,69.66788585982734,3.6959466292883505,True,True,True
228,150998.0,380189.0,229191.0,1.6588304078257872,0.5657894736842105,662.2719298245614,2947.201550387597,-2315.060606060606,16919.0,15902.0,0.16919,10,9,0.9,22.8,4.853864439804639,0.2128887912195017,16,0.03305341792606525,8.924759146521662,25.54690790606498,7.669240507561442,2012-01-10 17:15:00,2021-05-20 18:00:00,TF_U,5,0,28,77,114,39,17,10,4,3000,5000,920,161,65046.0,341874.0,276828.0,1.2349690060254022,0.42857142857142855,404.0124223602484,4954.695652173913,-3009.0,29222.0,27369.0,0.29222,5,4,0.8,32.2,11.54816002660164,0.35863851014290804,19,0.07673031393167912,2.225925672438574,72.32945915198475,3.5599434992624137,True,True,True
