n_trades,net_profit,gross_profit,gross_loss,profit_factor,win_rate,avg_trade,avg_win,avg_loss,max_dd,max_dd_closed,max_dd_pct,n_years,profitable_years,profitable_years_ratio,yearly_trades_mean,yearly_trades_std,yearly_trades_cv,min_yearly_trades,top_trade_pct,np_dd,recovery_trades,unger_score,first_trade,last_trade,engine,phase,p_fast,p_slow,p_gradient_length,p_gradient_factor,p_daily_factor,p_direction,p_stop_loss,p_take_profit,p_trailing_stop,oos_n_trades,oos_net_profit,oos_gross_profit,oos_gross_loss,oos_profit_factor,oos_win_rate,oos_avg_trade,oos_avg_win,oos_avg_loss,oos_max_dd,oos_max_dd_closed,oos_max_dd_pct,oos_n_years,oos_profitable_years,oos_profitable_years_ratio,oos_yearly_trades_mean,oos_yearly_trades_std,oos_yearly_trades_cv,oos_min_yearly_trades,oos_top_trade_pct,oos_np_dd,oos_recovery_trades,oos_unger_score,passes_oos_gate,passes_oos_hard,overall_pass,p_long_offset_ticks,p_short_offset_ticks,p_ptn_neut_yes,p_ptn_neut_no,p_ptn_dir_yes,p_ptn_dir_no,p_start_hour,p_end_hour,p_skip_day,p_max_bars,p_level_choice,p_level_shift,p_ptn_ly_yes,p_ptn_ly_no,p_ptn_sy_yes,p_ptn_sy_no,p_not_le_day,p_not_se_day,p_channel_len,p_breakout_offset_ticks,p_intraday_only,p_dvol_min,p_breakeven,p_vol_source,p_vol_mult,p_vol_mult_short,p_atr_len,p_momentum,p_level_source,p_n_sess,p_lev_include_sess0,p_bb_length,p_bb_num_devs,p_entry_type,p_le_bar,p_lx_bar,p_se_bar,p_sx_bar,p_end_long,p_end_short,p_nhigh,p_nlow,p_le_day,p_lx_day,p_le_time,p_lx_time,p_se_day,p_sx_day,p_se_time,p_sx_time,ms_blocks_total,ms_blocks_positive,ms_min_avg_trade,ms_mean_avg_trade,ms_min_n_trades,expected_avg_trade,passes_multisplit,passes_expectancy,wf_mean_unger,wf_min_unger,wf_positive_folds,wf_total_folds,wf_positive_folds_oos,wf_total_folds_oos,plateau_ratio,plateau_min,plateau_neighbors,wf_efficiency_used,pattern_null_p,pattern_null_draws,pattern_null_valid_draws,pattern_null_p_lower,pattern_null_min_trades,pattern_null_median_avg,pattern_avg_trade,pattern_none_avg_trade,pattern_vs_none_avg,passes_plateau,passes_null,passes_pattern_useful,passes_wfo,good,gate_reason,wfo_net_profit,wfo_max_dd,wfo_avg_trade,wfo_n_trades,wfo_positive_windows,wfo_total_windows,wfo_efficiency,wfo_measured,mc_dd_median,mc_dd_p95,mc_dd_worst
203,58518.0,265489.0,206971.0,1.2827352624280697,0.6108374384236454,288.26600985221677,2141.0403225806454,-2619.8860759493673,23667.0,23182.0,0.23667,10,7,0.7,20.3,4.196427051671457,0.20672054441731316,14,0.06803034963600943,2.472556724553175,82.10125089715984,2.8224430388284985,2012-01-12 11:15:00,2021-06-02 13:15:00,BO,5,,,,,,,5000,3000,,124,95754.0,266199.0,170445.0,1.5617882601425679,0.717741935483871,772.2096774193549,2991.0,-4869.857142857143,28286.0,25261.0,0.28286,5,5,1.0,24.8,6.04648658313239,0.24380994286824154,17,0.031236293000814586,3.385208230219897,36.629947573991686,6.915965626641156,True,True,True,,,47.0,7.0,-1.0,38.0,5.0,4.0,-1.0,644.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,3.0,2.0,-36.027027027027025,754.3841533841534,37.0,260.74651567287214,True,True,4.864374408712402,0.0,4,5,1,1,2.933032546349136,0.5831815440154493,12.0,0.3376628437813161,0.12,200.0,49.0,0.07251790686141052,62.0,254.1578947368421,772.2096774193549,319.5813492063492,452.62832821300566,True,True,True,True,True,—,39555.0,12303.0,226.02857142857144,175.0,4.0,5.0,0.3376628437813161,True,31138.5,50456.65,71457.0
289,85889.0,286958.0,201069.0,1.4271618200717167,0.5813148788927336,297.1937716262976,1708.0833333333333,-1661.7272727272727,20987.0,19947.0,0.20987,10,7,0.7,28.9,7.8797208072367635,0.27265469921234475,13,0.03482401704525609,4.09248582455806,70.61722688586431,3.0900668640845197,2012-01-10 10:30:00,2021-06-02 13:15:00,TF_M,5,,,,,,,2500,3000,,163,76213.0,262228.0,186015.0,1.4097142703545413,0.5398773006134969,467.5644171779141,2979.8636363636365,-2480.2,20066.0,18626.0,0.20066,5,5,1.0,32.6,8.957678270623477,0.2747754070743398,19,0.03924527311613504,3.7981162164855977,42.916011704039995,4.971808626707242,True,True,True,,,47.0,7.0,12.0,39.0,9.0,5.0,4.0,368.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,191.0,469.5794995964488,49.0,228.78206122065038,True,True,4.819357913405554,0.20244556548288795,5,5,1,1,1.0517382825370818,0.9389554922733072,10.0,0.48930597114620883,0.03508771929824561,200.0,56.0,0.014567989772702586,82.0,49.95182922042237,467.5644171779141,20.902088772845953,446.66232840506814,True,True,True,True,True,—,43596.0,27207.0,360.297520661157,121.0,2.0,4.0,0.48930597114620883,True,22753.0,36927.45,55629.0
283,119903.0,347478.0,227575.0,1.5268724596286938,0.2049469964664311,423.6855123674912,5991.0,-1011.4444444444445,16562.0,13117.0,0.16562,10,8,0.8,28.3,17.12921480979207,0.6052726081198612,6,0.049965388689190426,7.239644970414201,39.090314671025745,4.958959693717584,2012-01-13 02:00:00,2021-06-01 09:00:00,TF_M,6,,,,,,,1000,6000,,294,88354.0,329505.0,241151.0,1.3663845474412297,0.1870748299319728,300.5238095238095,5991.0,-1009.0,23408.0,20495.0,0.23408,5,4,0.8,58.8,22.26566864030811,0.3786678340188454,27,0.06780677728229621,3.7745215311004783,77.89066708920932,2.9586942364915174,True,True,True,,,54.0,9.0,52.0,17.0,13.0,5.0,-1.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,28.037037037037038,333.33985490052277,85.0,147.0480944716059,True,True,4.714800279977558,0.9477227474952062,5,5,1,1,0.9904235641148446,0.8316771922350592,8.0,0.48930597114620883,0.10810810810810811,200.0,36.0,0.0581285993994821,147.0,17.10972850678733,300.5238095238095,25.830699774266364,274.69310974954317,True,True,True,True,True,—,43596.0,27207.0,360.297520661157,121.0,2.0,4.0,0.48930597114620883,True,29765.0,47488.2,86069.0
285,103885.0,291759.0,187874.0,1.552950381638758,0.6280701754385964,364.50877192982455,1629.9385474860335,-1772.3962264150944,20377.0,19177.0,0.20377,10,8,0.8,28.5,7.877182237323192,0.27639235920432254,14,0.02397843769552871,5.098149874858909,55.90263271887183,3.846282828695692,2012-01-10 10:30:00,2021-06-02 13:15:00,TF_M,5,,,,,,,4000,2500,,164,63524.0,274291.0,210767.0,1.3013944308169685,0.676829268292683,387.3414634146341,2471.09009009009,-3976.735849056604,28908.0,25923.0,0.28908,5,3,0.6,32.8,9.282241108697834,0.2829951557529828,19,0.039213525596624894,2.1974539919745397,74.63182419243121,3.431534113719143,True,True,True,,,47.0,7.0,12.0,39.0,9.0,5.0,4.0,368.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,40.18032786885246,421.9185119099249,49.0,189.52849092129128,True,True,4.713850620418805,0.18924441232501238,5,5,1,1,1.016982789042184,0.777461988000446,10.0,0.48930597114620883,0.05263157894736842,200.0,56.0,0.025588665944356152,82.0,52.06837606837607,387.3414634146341,5.80225988700565,381.53920352762844,True,True,True,True,True,—,43596.0,27207.0,360.297520661157,121.0,2.0,4.0,0.48930597114620883,True,26402.5,41554.29999999998,64549.0
288,88193.0,281474.0,193281.0,1.4562942037758497,0.6041666666666666,306.22569444444446,1617.6666666666667,-1695.4473684210527,23793.0,22753.0,0.23793,10,7,0.7,28.8,7.909487973314076,0.2746349990734054,14,0.028244872041998798,3.7066784348337745,77.69759504722597,2.9903386944097314,2012-01-10 10:30:00,2021-06-02 13:15:00,TF_M,5,,,,,,,3000,2500,,164,65784.0,251872.0,186088.0,1.353510167232707,0.6219512195121951,401.1219512195122,2469.3333333333335,-3001.4193548387098,20418.0,19608.0,0.20418,5,4,0.8,32.8,9.282241108697834,0.2829951557529828,19,0.03786635048035997,3.221863062004114,50.9022254651587,4.22837195947995,True,True,True,,,47.0,7.0,12.0,39.0,9.0,5.0,4.0,368.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,143.96296296296296,423.27459532689824,49.0,196.2713658895256,True,True,4.688884934975592,0.36715083365156925,5,5,1,1,1.080372737027636,0.9494693758037972,10.0,0.48930597114620883,0.03508771929824561,200.0,56.0,0.014567989772702586,82.0,30.670485941817,401.1219512195122,14.688741721854305,386.4332094976579,True,True,True,True,True,—,43596.0,27207.0,360.297520661157,121.0,2.0,4.0,0.48930597114620883,True,23642.5,37230.1,54915.0
183,56818.0,255136.0,198318.0,1.2864994604624895,0.4972677595628415,310.4808743169399,2803.6923076923076,-2155.6304347826085,27539.0,23234.0,0.27539,10,7,0.7,18.3,5.0408332644514235,0.2754553696421543,12,0.07904185293392939,2.063183122117724,88.6978950332641,2.8181501235116406,2012-01-12 11:15:00,2021-06-02 13:15:00,BO,5,,,,,,,2500,4500,,123,48393.0,229041.0,180648.0,1.2678856117975288,0.4146341463414634,393.4390243902439,4491.0,-2509.0,22959.0,19144.0,0.22959,5,4,0.8,24.6,5.817215828899594,0.23647218816665017,17,0.09280267807327507,2.1078008624068993,58.35465873163474,3.9111484945582453,True,True,True,,,47.0,7.0,-1.0,38.0,5.0,4.0,-1.0,920.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,3.0,2.0,-29.833333333333332,425.72222222222223,35.0,132.84973983015635,True,True,4.628029478176612,1.4481013224958155,5,5,1,1,2.595905674362334,0.23073000892426387,12.0,0.3376628437813161,0.18,200.0,49.0,0.1204153711305224,62.0,144.2258064516129,393.4390243902439,216.90447154471545,176.53455284552845,True,True,True,True,True,—,39555.0,12303.0,226.02857142857144,175.0,4.0,5.0,0.3376628437813161,True,31354.0,49678.09999999999,76004.0
334,94069.0,248607.0,154538.0,1.608711126066081,0.5898203592814372,281.6437125748503,1261.9644670050761,-1128.014598540146,12503.0,11014.0,0.12503,10,9,0.9,33.4,8.284926070883193,0.2480516787689579,14,0.0264805621405564,7.523714308565944,44.39296686474821,3.793991028134924,2012-01-10 10:30:00,2021-06-02 13:15:00,TF_M,5,,,,,,,3000,2500,,165,50925.0,233553.0,182628.0,1.2788455220448125,0.593939393939394,308.6363636363636,2383.1938775510203,-2725.791044776119,22391.0,20436.0,0.22391,5,4,0.8,33.0,9.695359714832659,0.2937987792373533,19,0.04891507118311242,2.2743513018623553,72.54815905743742,3.106802909180368,True,True,True,,,47.0,7.0,12.0,39.0,9.0,5.0,4.0,184.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,75.35185185185185,316.20528043953544,49.0,151.01761564012534,True,True,4.61134268454812,0.0,4,5,1,1,0.8911556421506621,0.5190731234680106,10.0,0.48930597114620883,0.08771929824561403,200.0,56.0,0.05029107543334196,83.0,30.224570045804164,308.6363636363636,21.529715762273902,287.10664787408973,True,True,True,True,True,—,43596.0,27207.0,360.297520661157,121.0,2.0,4.0,0.48930597114620883,True,21876.5,34814.35,48233.0
305,105495.0,283426.0,177931.0,1.5928983707167386,0.23278688524590163,345.88524590163934,3991.9154929577467,-760.3888888888889,17454.0,15939.0,0.17454,10,8,0.8,30.5,10.947602477255009,0.3589377861395085,12,0.03844731977818854,6.044173255414232,50.46182283520546,3.9435550340587664,2012-01-13 02:00:00,2021-06-01 08:45:00,TF_M,5,,,,,,,750,4000,,219,57029.0,187577.0,130548.0,1.4368431534761161,0.2146118721461187,260.4063926940639,3991.0,-759.0,19130.0,16673.0,0.1913,5,5,1.0,43.8,20.063897926375127,0.45807986133276546,17,0.06998193901348437,2.9811291165708313,73.46209823072472,2.83594308805726,True,True,True,,,54.0,9.0,-48.0,17.0,13.0,5.0,-1.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,51.97560975609756,308.2002032520325,57.0,127.41840286984997,True,True,4.610494901455926,0.9943923012442787,5,5,1,1,0.9750032279733232,0.3005392863780307,8.0,0.48930597114620883,0.20408163265306123,200.0,48.0,0.13991184462264716,110.0,106.70603843947217,260.4063926940639,126.36008230452676,134.04631038953715,True,True,True,True,True,—,43596.0,27207.0,360.297520661157,121.0,2.0,4.0,0.48930597114620883,True,18975.0,28571.4,43684.0
331,80551.0,258427.0,177876.0,1.4528491758303537,0.5498489425981873,243.35649546827796,1419.9285714285713,-1193.7986577181207,12057.0,10807.0,0.12057,10,9,0.9,33.1,7.968061244744545,0.24072692582309804,14,0.06196074536628968,6.680849299162312,49.54459907387866,3.3383100259971865,2012-01-10 10:30:00,2021-06-02 13:15:00,TF_M,5,,,,,,,2500,5000,,156,84016.0,283965.0,199949.0,1.4201871477226693,0.44871794871794873,538.5641025641025,4056.6428571428573,-2324.9883720930234,29742.0,27787.0,0.29742,5,4,0.8,31.2,9.10823802938856,0.29193070607014615,18,0.0594053513616454,2.8248268441933964,55.22462388116549,4.703873919732686,True,True,True,,,47.0,7.0,12.0,39.0,9.0,5.0,4.0,184.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,309.1914893617021,524.3740274512053,47.0,263.5226312296146,True,True,4.57849464157754,0.0,4,5,1,1,0.9371124462672371,0.5454074527524249,10.0,0.48930597114620883,0.05172413793103448,200.0,57.0,0.025146211505665518,78.0,27.8006993006993,538.5641025641025,74.42067988668555,464.143422677417,True,True,True,True,True,—,43596.0,27207.0,360.297520661157,121.0,2.0,4.0,0.48930597114620883,True,25801.5,40730.24999999999,63816.0
262,64192.0,179846.0,115654.0,1.5550348453144724,0.13740458015267176,245.00763358778627,4995.722222222223,-511.7433628318584,16087.0,14781.0,0.16087,10,7,0.7,26.2,9.249864863877743,0.35304827724724214,9,0.08039942671984047,3.9903027289115434,65.65917871385842,2.9096814106707556,2012-01-10 17:15:00,2021-05-20 10:30:00,TF_U,5,,,,,,,500,5000,,179,46384.0,124775.0,78391.0,1.5917005778724598,0.13966480446927373,259.12849162011173,4991.0,-509.03246753246754,20588.0,17820.0,0.20588,5,4,0.8,35.8,11.338430226446693,0.31671592811303617,19,0.10760175922731977,2.2529628910044686,79.45093135563988,2.7202664291104606,True,True,True,,,,,,,17.0,10.0,4.0,0.0,,,28.0,77.0,114.0,39.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,191.0,256.67632850241546,55.0,73.23836027616301,True,True,4.564450552552429,1.4834523938568502,5,5,1,1,1.1965048944006025,0.7556490593650617,8.0,0.2826333755051996,0.15789473684210525,200.0,151.0,0.12357198062656467,90.0,41.0,259.12849162011173,19.18421052631579,239.94428109379595,True,True,True,True,True,—,44448.0,42324.0,272.6871165644172,163.0,4.0,5.0,0.2826333755051996,True,17306.0,26774.249999999993,40392.0
228,99988.0,333795.0,233807.0,1.4276518667105775,0.5043859649122807,438.5438596491228,2902.5652173913045,-2069.0884955752213,29129.0,28089.0,0.29129,10,6,0.6,22.8,6.273754856543249,0.2751646866904934,11,0.07651918230187622,3.4325929486079163,66.4220906508781,3.8703799519611835,2012-01-10 10:30:00,2021-06-02 13:15:00,TF_M,5,,,,,,,3000,6000,,143,81678.0,339303.0,257625.0,1.317042212518195,0.40559440559440557,571.1748251748252,5850.051724137931,-3030.8823529411766,29361.0,27162.0,0.29361,5,4,0.8,28.6,8.260750571225353,0.288837432560327,18,0.07334900462792919,2.781853479104935,51.404576507749944,5.020962648099042,True,True,True,,,47.0,7.0,12.0,39.0,9.0,5.0,4.0,644.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,307.47058823529414,586.8342872032534,43.0,279.47925252643387,True,True,4.513192863819372,0.0,4,5,1,1,1.126594053019645,0.861196463484218,10.0,0.48930597114620883,0.034482758620689655,200.0,57.0,0.014317132881312047,72.0,-78.76744186046511,571.1748251748252,-127.45034246575342,698.6251676405786,True,True,True,True,True,—,43596.0,27207.0,360.297520661157,121.0,2.0,4.0,0.48930597114620883,True,35982.5,58877.64999999999,96855.0
280,96310.0,239920.0,143610.0,1.67063574959961,0.6428571428571429,343.9642857142857,1332.888888888889,-1436.1,15231.0,13400.0,0.15231,10,8,0.8,28.0,5.60357029044876,0.20012751037316998,13,0.020672827328418648,6.3232880309894295,44.2807600456858,4.198097271452175,2012-01-10 13:15:00,2021-06-02 13:15:00,BO,5,,,,,,,5000,2000,,129,55229.0,197390.0,142161.0,1.3884961416984967,0.7751937984496124,428.13178294573646,1973.9,-4902.103448275862,18964.0,16495.0,0.18964,5,4,0.8,25.8,6.734983296193095,0.2610458641935308,15,0.036049901319958715,2.91230753005695,44.29477267377646,4.682910426825197,True,True,True,,,47.0,7.0,-34.0,28.0,13.0,6.0,-1.0,368.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,3.0,2.0,-109.0,409.4427609427609,40.0,144.56419534262255,True,True,4.493713874846767,0.0,4,5,1,1,0.8799546382997501,0.4579312680222409,11.0,0.3376628437813161,0.13636363636363635,200.0,43.0,0.08257143512779117,65.0,147.31399317406144,428.13178294573646,202.4629258517034,225.66885709403306,True,True,True,True,True,—,39555.0,12303.0,226.02857142857144,175.0,4.0,5.0,0.3376628437813161,True,23693.0,37651.24999999998,52787.0
339,141244.0,359010.0,217766.0,1.6486044653435339,0.6194690265486725,416.64896755162243,1709.5714285714287,-1688.108527131783,14746.0,11899.0,0.14746,10,9,0.9,33.9,6.847627326307997,0.20199490638076686,16,0.035336014273172664,9.57846195578462,35.39190337288664,5.168167133498149,2012-01-10 17:15:00,2021-05-20 18:00:00,TF_U,5,,,,,,,3000,5000,,164,60819.0,338266.0,277447.0,1.2192094345947153,0.4329268292682927,370.8475609756098,4764.30985915493,-2983.3010752688174,29222.0,27369.0,0.29222,5,4,0.8,32.8,11.443775600735973,0.3488955975834139,19,0.08206317104852102,2.081274382314694,78.79787566385504,3.2677123049826804,True,True,True,,,,,,,17.0,10.0,4.0,368.0,,,28.0,77.0,114.0,39.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,263.72727272727275,384.43696158913554,46.0,104.81389795640693,True,True,4.4858290407304064,0.5100243713859358,5,5,1,1,0.9262759014140518,0.43143947977211294,10.0,0.2826333755051996,0.1437908496732026,200.0,152.0,0.11112080256470673,82.0,74.64951406649617,370.8475609756098,131.40308747855917,239.4444734970506,True,True,True,True,True,—,44448.0,42324.0,272.6871165644172,163.0,4.0,5.0,0.2826333755051996,True,31093.0,47921.14999999999,69527.0
212,68362.0,224414.0,156052.0,1.4380719247430345,0.6556603773584906,322.4622641509434,1614.4892086330935,-2137.698630136986,20916.0,20458.0,0.20916,10,7,0.7,21.2,4.354308211415448,0.20539189676487965,14,0.029124367338579912,3.2684069611780453,64.86340364530002,3.35848132034878,2012-01-12 11:15:00,2021-06-02 13:15:00,BO,5,,,,,,,4000,2000,,128,60718.0,189145.0,128427.0,1.4727822031192819,0.7421875,474.359375,1991.0,-3891.7272727272725,15973.0,12270.0,0.15973,5,4,0.8,25.6,6.343500610861482,0.24779299261177662,18,0.032790935142791265,3.8012896763288047,33.67278237096084,5.653502610211869,True,True,True,,,47.0,7.0,-1.0,38.0,5.0,4.0,-1.0,644.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,3.0,2.0,-9.0,472.6666666666667,39.0,160.17353553682776,True,True,4.4074629036053,0.0,4,5,1,1,2.092681813043969,0.6730432288085683,13.0,0.3376628437813161,0.08163265306122448,200.0,48.0,0.04378294043924412,64.0,129.59892070288112,474.359375,169.75,304.609375,True,True,True,True,True,—,39555.0,12303.0,226.02857142857144,175.0,4.0,5.0,0.3376628437813161,True,23457.5,38144.79999999999,66713.0
276,51021.0,203644.0,152623.0,1.3342943068869044,0.5760869565217391,184.8586956521739,1280.7798742138364,-1304.4700854700855,21901.0,18207.0,0.21901,10,8,0.8,27.6,6.2,0.2246376811594203,13,0.11781423335489308,2.3296196520706816,118.47427529840654,1.881530516138215,2012-01-12 11:15:00,2021-06-01 20:00:00,BO,5,,,,,,,4000,6000,,124,101054.0,292358.0,191304.0,1.528237778614143,0.5080645161290323,814.9516129032259,4640.603174603175,-3136.1311475409834,27270.0,23207.0,0.2727,5,5,1.0,24.8,5.6000000000000005,0.22580645161290325,18,0.059285134680467866,3.7056839017235057,33.46210936726898,7.433487394815122,True,True,True,,,47.0,7.0,-1.0,38.0,5.0,4.0,-1.0,184.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,3.0,3.0,360.8611111111111,795.9814814814814,36.0,275.17887915707354,True,True,4.362310695166164,1.0683170757617129,5,5,1,1,1.6576402569371789,0.20078249100927,13.0,0.3376628437813161,0.06,200.0,49.0,0.02918310538453408,62.0,156.61475409836066,814.9516129032259,238.73522975929978,576.2163831439261,True,True,True,True,True,—,39555.0,12303.0,226.02857142857144,175.0,4.0,5.0,0.3376628437813161,True,29480.5,45788.649999999994,63836.0
276,65001.0,213615.0,148614.0,1.4373814041745732,0.5797101449275363,235.5108695652174,1335.09375,-1281.155172413793,16352.0,13862.0,0.16352,10,8,0.8,27.6,6.2,0.2246376811594203,13,0.07678343410101383,3.9751100782778863,69.4320395070845,2.7741431746024747,2012-01-12 11:15:00,2021-06-01 20:00:00,BO,5,,,,,,,4000,5000,,124,69104.0,257504.0,188400.0,1.3667940552016986,0.5161290322580645,557.2903225806451,4023.5,-3140.0,20776.0,18432.0,0.20776,5,5,1.0,24.8,5.6000000000000005,0.22580645161290325,18,0.07222447325769854,3.326145552560647,37.28038897893031,5.823765614838249,True,True,True,,,47.0,7.0,-1.0,38.0,5.0,4.0,-1.0,184.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,3.0,3.0,441.8333333333333,558.4861111111111,36.0,188.17623513438764,True,True,4.361723355255004,1.0683170757617129,5,5,1,1,1.2845775076159018,0.3063047218522069,13.0,0.3376628437813161,0.12,200.0,49.0,0.07251790686141052,62.0,110.17647058823529,557.2903225806451,169.41995841995842,387.8703641606867,True,True,True,True,True,—,39555.0,12303.0,226.02857142857144,175.0,4.0,5.0,0.3376628437813161,True,28536.5,45543.3,69486.0
273,76553.0,277970.0,201417.0,1.3800721885441647,0.5860805860805861,280.4139194139194,1737.3125,-1782.4513274336284,14404.0,13626.0,0.14404,10,8,0.8,27.3,6.870953354520753,0.2516832730593683,11,0.03952817002599506,5.314704248819773,51.366922263007325,3.5193411376133326,2012-01-10 10:30:00,2021-06-02 13:15:00,TF_M,5,,,,,,,4000,3000,,158,92523.0,306438.0,213915.0,1.4325222635158825,0.6518987341772152,585.5886075949367,2975.126213592233,-3889.3636363636365,27128.0,26153.0,0.27128,5,5,1.0,31.6,11.11035552986492,0.35159352942610506,17,0.032327097046139876,3.410608964907107,46.3260378500481,5.355340454236003,True,True,True,,,47.0,1.0,12.0,21.0,18.0,17.0,-1.0,368.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,205.57627118644066,599.319927420364,46.0,286.53200233139665,True,True,4.220712539357153,0.0,4,5,1,1,3.2040043708850363,0.6309278923160538,10.0,0.48930597114620883,0.03125,200.0,63.0,0.012976425064127627,79.0,108.28483606557377,585.5886075949367,106.37106918238993,479.21753841254673,True,True,True,True,True,—,43596.0,27207.0,360.297520661157,121.0,2.0,4.0,0.48930597114620883,True,27984.5,43457.9,66620.0
271,131461.0,350942.0,219481.0,1.5989630081874968,0.5424354243542435,485.0959409594096,2387.360544217687,-1770.008064516129,16409.0,15597.0,0.16409,10,7,0.7,27.1,4.369210454990696,0.1612254780439371,17,0.03796563239287697,8.011518069352185,33.82629829379056,5.704136870499066,2012-01-10 17:15:00,2021-05-20 18:00:00,TF_U,5,,,,,,,2250,5000,,167,56462.0,295916.0,239454.0,1.2357947664269546,0.3652694610778443,338.09580838323353,4851.081967213115,-2259.0,25577.0,22957.0,0.25577,5,4,0.8,33.4,11.128342194594845,0.33318389804176185,19,0.08839573518472602,2.207530202916683,75.6501540859339,3.184331987450102,True,True,True,,,,,,,17.0,10.0,4.0,644.0,,,28.0,77.0,114.0,39.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,15.591836734693878,322.57255937200745,49.0,95.55715956751246,True,True,4.195671163418711,0.6326200582425189,5,5,1,1,0.9393140132554122,0.6912221820120077,10.0,0.2826333755051996,0.12418300653594772,200.0,152.0,0.09386631976565267,84.0,71.23833561392384,338.09580838323353,26.772292993630572,311.32351538960296,True,True,True,True,True,—,44448.0,42324.0,272.6871165644172,163.0,4.0,5.0,0.2826333755051996,True,29082.5,45728.0,72869.0
228,69578.0,309884.0,240306.0,1.289539170890448,0.3026315789473684,305.1666666666667,4491.072463768116,-1511.3584905660377,28955.0,24790.0,0.28955,10,7,0.7,22.8,10.293687385966217,0.45147751692834287,7,0.06461812641927046,2.4029701260576757,94.88257782632441,2.701336358270964,2012-01-13 02:00:00,2021-06-01 16:30:00,TF_M,5,,,,,,,1500,4500,,203,101673.0,305388.0,203715.0,1.4990943229511817,0.33497536945812806,500.85221674876846,4491.0,-1509.0,20369.0,18108.0,0.20369,5,4,0.8,40.6,18.11739495622922,0.4462412550795374,17,0.044171018854563156,4.991555795571702,40.66868293450572,5.286011466338162,True,True,True,,,54.0,9.0,-48.0,17.0,13.0,5.0,-1.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,161.8860759493671,585.1845428113622,53.0,245.06998031698762,True,True,4.115445721518733,0.0,4,5,1,1,0.8387820737606131,0.0271969912963623,7.0,0.48930597114620883,0.11764705882352941,200.0,50.0,0.07107575584430217,102.0,143.69717888884088,500.85221674876846,152.57627118644066,348.2759455623278,True,True,True,True,True,—,43596.0,27207.0,360.297520661157,121.0,2.0,4.0,0.48930597114620883,True,27565.0,43802.399999999994,66756.0
276,55131.0,202371.0,147240.0,1.3744295028524858,0.5833333333333334,199.75,1256.9627329192547,-1280.3478260869565,15099.0,11499.0,0.15099,10,8,0.8,27.6,6.2,0.2246376811594203,13,0.0723912136547496,3.6513014106894497,75.58948685857321,2.4485898792761405,2012-01-12 11:15:00,2021-06-01 20:00:00,BO,5,,,,,,,4000,4000,,124,75524.0,245109.0,169585.0,1.4453459916855853,0.5564516129032258,609.0645161290323,3552.304347826087,-3083.3636363636365,19051.0,16054.0,0.19051,5,5,1.0,24.8,5.6000000000000005,0.22580645161290325,18,0.05284412901859012,3.9643063356254267,31.27911657221545,6.64672582356272,True,True,True,,,47.0,7.0,-1.0,38.0,5.0,4.0,-1.0,184.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,3.0,3.0,280.4791666666667,625.6782407407408,36.0,205.65845656242033,True,True,4.111633570827934,1.0683170757617129,5,5,1,1,1.276334315087125,0.3180450254732511,13.0,0.3376628437813161,0.06,200.0,49.0,0.02918310538453408,62.0,144.97435897435898,609.0645161290323,217.3905325443787,391.6739835846536,True,True,True,True,True,—,39555.0,12303.0,226.02857142857144,175.0,4.0,5.0,0.3376628437813161,True,26405.5,40714.64999999999,60705.0
