n_trades,net_profit,gross_profit,gross_loss,profit_factor,win_rate,avg_trade,avg_win,avg_loss,max_dd,max_dd_closed,max_dd_pct,n_years,profitable_years,profitable_years_ratio,yearly_trades_mean,yearly_trades_std,yearly_trades_cv,min_yearly_trades,top_trade_pct,np_dd,recovery_trades,unger_score,first_trade,last_trade,engine,phase,p_level_source,p_n_sess,p_lev_include_sess0,p_breakout_offset_ticks,p_intraday_only,p_ptn_neut_yes,p_ptn_neut_no,p_ptn_dir_yes,p_ptn_dir_no,p_start_hour,p_end_hour,p_skip_day,p_stop_loss,p_take_profit,p_max_bars,oos_n_trades,oos_net_profit,oos_gross_profit,oos_gross_loss,oos_profit_factor,oos_win_rate,oos_avg_trade,oos_avg_win,oos_avg_loss,oos_max_dd,oos_max_dd_closed,oos_max_dd_pct,oos_n_years,oos_profitable_years,oos_profitable_years_ratio,oos_yearly_trades_mean,oos_yearly_trades_std,oos_yearly_trades_cv,oos_min_yearly_trades,oos_top_trade_pct,oos_np_dd,oos_recovery_trades,oos_unger_score,passes_oos_gate,passes_oos_hard,overall_pass
141,78776.0,211686.0,132910.0,1.592701828304868,0.5035460992907801,558.6950354609929,2981.492957746479,-1898.7142857142858,17091.0,12814.0,0.17091,10,8,0.8,14.1,3.562302626111375,0.25264557631995566,5,0.09509241393317762,4.609209525481248,30.590928709251546,6.437161865936964,2012-02-03 12:00:00,2021-05-04 18:00:00,BO,5,0,5,0,2,0,47,48,35,50,10,5,-1,2250,7500,920,85,23095.0,165412.0,142317.0,1.1622785752931835,0.25882352941176473,271.70588235294116,7518.727272727273,-2259.0,59471.0,56696.0,0.59471,5,3,0.6,17.0,7.974960814950754,0.4691153420559267,6,0.35076856462437755,0.3883405357232937,218.88006061918165,1.6782234102072562,False,False,False
185,108725.0,269414.0,160689.0,1.6766175656081002,0.6702702702702703,587.7027027027027,2172.6935483870966,-2634.245901639344,18921.0,15027.0,0.18921,10,10,1.0,18.5,4.8425200051213,0.26175783811466485,14,0.02291101402621292,5.746260768458327,32.19484939066452,6.435599358900437,2012-01-12 11:15:00,2021-06-02 13:15:00,BO,5,0,4,0,0,0,47,7,-1,38,5,4,-1,5000,2500,920,126,73866.0,234154.0,160288.0,1.4608330005989218,0.746031746031746,586.2380952380952,2491.0,-5009.0,35786.0,32761.0,0.35786,5,3,0.6,25.2,6.368673331236264,0.2527251321919152,17,0.03372322854899412,2.06410328061253,61.0434570709122,4.667892141174948,True,False,False
163,99328.0,266572.0,167244.0,1.5939106933582072,0.656441717791411,609.3742331288344,2491.3271028037384,-2986.5,20467.0,18572.0,0.20467,10,8,0.8,16.3,7.1000000000000005,0.4355828220858896,6,0.0254308956185567,4.8530805687203795,33.5869140625,6.415940775444866,2012-01-12 11:15:00,2021-06-02 13:15:00,BO,5,0,4,0,0,0,47,7,-1,38,5,4,-1,3000,2500,0,127,57857.0,199280.0,141423.0,1.4091060152874708,0.6299212598425197,455.56692913385825,2491.0,-3009.0,29786.0,26761.0,0.29786,5,4,0.8,25.4,6.118823416311342,0.24089855969729693,18,0.04305442729488221,1.9424226146511785,65.38227007967922,3.976028163595197,True,False,False
221,92296.0,224591.0,132295.0,1.697652972523527,0.3891402714932127,417.6289592760181,2611.5232558139537,-979.9629629629629,9648.0,7628.0,0.09648,10,8,0.8,22.1,4.0853396431631,0.18485699742819456,12,0.043241310566005026,9.566334991708127,23.101846233856286,6.404353759858062,2012-01-10 13:15:00,2021-06-01 17:45:00,BO,5,0,5,0,0,0,47,7,-34,28,13,6,-1,1000,4000,920,129,-5161.0,99775.0,104936.0,0.9508176412289395,0.1937984496124031,-40.007751937984494,3991.0,-1009.0,25219.0,22378.0,0.25219,5,3,0.6,25.8,6.734983296193095,0.2610458641935308,15,0.0,0.0,0.0,0.0,False,False,False
143,77568.0,211193.0,133625.0,1.5804901777362022,0.5804195804195804,542.4335664335664,2544.4939759036147,-2227.0833333333335,16325.0,15013.0,0.16325,10,7,0.7,14.3,3.9761790704142084,0.278054480448546,5,0.0514516295379538,4.751485451761103,30.095851382013205,6.3947462519544445,2012-02-03 12:00:00,2021-05-04 16:00:00,BO,5,0,5,0,2,0,47,48,35,50,10,5,-1,3000,4000,920,94,38909.0,183586.0,144677.0,1.2689370114116272,0.48936170212765956,413.9255319148936,3991.0,-3014.1041666666665,41344.0,38569.0,0.41344,5,4,0.8,18.8,8.084553172563094,0.430029424072505,6,0.10257266956231206,0.9411039086687306,99.88270066051557,3.066333051542234,True,False,False
208,100108.0,235906.0,135798.0,1.7371831691188382,0.46153846153846156,481.28846153846155,2457.3541666666665,-1212.482142857143,12928.0,11949.0,0.12928,10,9,0.9,20.8,4.812483766206386,0.23136941183684545,14,0.029877732049386662,7.743502475247524,26.861229871738523,6.375924018142398,2012-01-12 11:15:00,2021-05-31 11:00:00,BO,5,0,4,0,0,0,47,7,-1,38,5,4,-1,1250,3000,920,128,8848.0,119640.0,110792.0,1.0798613618311792,0.3125,69.125,2991.0,-1259.0,17895.0,14635.0,0.17895,5,3,0.6,25.6,6.2801273872430325,0.24531747606418094,18,0.33804249547920434,0.4944397876501816,258.878842676311,0.7783459099357147,False,False,False
148,85828.0,230702.0,144874.0,1.5924320443972004,0.35135135135135137,579.918918918919,4436.576923076923,-1509.1041666666667,18918.0,18108.0,0.18918,10,6,0.6,14.8,5.878775382679628,0.3972145528837586,5,0.05232558139534884,4.536843218099165,32.621801743020924,6.350867049868039,2012-01-10 13:15:00,2021-06-02 13:15:00,BO,5,0,5,0,0,0,47,7,-34,28,13,6,-1,1500,4500,0,128,-1152.0,143712.0,144864.0,0.9920477137176938,0.25,-9.0,4491.0,-1509.0,25709.0,23139.0,0.25709,5,2,0.4,25.6,6.8,0.265625,15,0.0,0.0,0.0,0.0,False,False,False
143,76343.0,204290.0,127947.0,1.596676748966369,0.48951048951048953,533.8671328671329,2918.4285714285716,-1752.6986301369864,16091.0,10529.0,0.16091,10,9,0.9,14.3,3.606937759374287,0.25223340974645364,5,0.09812294512921944,4.744453421167112,30.140458195250382,6.339354259011401,2012-02-03 12:00:00,2021-05-04 18:00:00,BO,5,0,5,0,2,0,47,48,35,50,10,5,-1,2000,7500,920,88,13818.0,150430.0,136612.0,1.1011477761836441,0.22727272727272727,157.02272727272728,7521.5,-2009.0,64431.0,62214.0,0.64431,5,3,0.6,17.6,8.114185110040317,0.4610332448886544,6,0.5862642929512231,0.21446198258602225,410.329135909683,0.9317908360335786,False,False,False
145,67565.0,195512.0,127947.0,1.5280702165740503,0.496551724137931,465.9655172413793,2715.4444444444443,-1752.6986301369864,12265.0,10419.0,0.12265,10,9,0.9,14.5,3.8013155617496426,0.2621596939137685,5,0.09377636350181306,5.508764777823074,26.321690224228522,6.337578580692447,2012-02-03 12:00:00,2021-05-04 16:15:00,BO,5,0,5,0,2,0,47,48,35,50,10,5,-1,2000,5000,920,91,20181.0,144739.0,124558.0,1.1620209059233448,0.31868131868131866,221.76923076923077,4991.0,-2009.0,60541.0,58324.0,0.60541,5,2,0.4,18.2,7.8587530817554,0.4317996198766703,6,0.24731182795698925,0.3333443451545234,272.9909816163718,1.3576250716721021,False,False,False
180,59785.0,125177.0,65392.0,1.9142555664301444,0.28888888888888886,332.1388888888889,2407.25,-510.875,6236.0,5090.0,0.06236,10,10,1.0,18.0,4.69041575982343,0.26057865332352387,6,0.05002927155641047,9.587075048107762,18.7752780797859,6.335341497739953,2012-02-03 12:00:00,2021-05-04 15:45:00,BO,5,0,5,0,2,0,47,48,35,50,10,5,-1,500,3000,920,106,12546.0,56829.0,44283.0,1.2833141386084954,0.1792452830188679,118.35849056603773,2991.0,-509.0,7959.0,6171.0,0.07959,5,2,0.4,21.2,9.495261976375375,0.44788971586676296,6,0.2384026781444285,1.576328684508104,67.24485891917743,1.9983590436272471,False,False,False
118,73743.0,188622.0,114879.0,1.6419188885697125,0.3559322033898305,624.9406779661017,4491.0,-1511.5657894736842,22188.0,19617.0,0.22188,10,7,0.7,11.8,4.975942121849891,0.4216900103262619,5,0.060900695659249014,3.32355327203894,35.504169887311335,6.319505123475028,2012-02-03 12:00:00,2021-05-04 16:00:00,BO,5,0,5,0,2,0,47,48,35,50,10,5,-1,1500,4500,0,99,24609.0,130239.0,105630.0,1.2329735870491338,0.29292929292929293,248.57575757575756,4491.0,-1509.0,31904.0,30324.0,0.31904,5,4,0.8,19.8,9.086253353280437,0.45890168450911295,6,0.18249420943557235,0.7713452858575727,128.34719005241985,2.096233021398866,False,False,False
148,67863.0,196039.0,128176.0,1.5294516914242915,0.5,458.5337837837838,2649.175675675676,-1732.1081081081081,11953.0,10919.0,0.11953,10,9,0.9,14.8,3.9949968710876362,0.26993222101943487,5,0.06617744573626276,5.677486823391617,26.067872036308444,6.317368840572957,2012-02-03 12:00:00,2021-05-04 16:00:00,BO,5,0,5,0,2,0,47,48,35,50,10,5,-1,2000,4500,920,97,13127.0,143712.0,130585.0,1.1005245625454685,0.32989690721649484,135.3298969072165,4491.0,-2009.0,46002.0,44315.0,0.46002,5,3,0.6,19.4,8.754427451295717,0.45125914697400604,6,0.34211929610725983,0.28535715838441805,339.92488763616973,0.9504050796504097,False,False,False
216,103176.0,182451.0,79275.0,2.301494796594134,0.2824074074074074,477.6666666666667,2991.0,-511.4516129032258,13005.0,10689.0,0.13005,10,8,0.8,21.6,5.276362383309167,0.2442760362643133,14,0.028989299837171436,7.93356401384083,27.22609909281228,6.309182820342612,2012-01-12 11:15:00,2021-05-28 16:00:00,BO,5,0,4,0,0,0,47,7,-1,38,5,4,-1,500,3000,0,129,14839.0,68793.0,53954.0,1.2750305816065537,0.17829457364341086,115.03100775193798,2991.0,-509.0,12497.0,10243.0,0.12497,5,3,0.6,25.8,6.49307323229917,0.2516695051278748,18,0.201563447671676,1.1874049771945268,108.64027225554284,1.549941812427252,False,False,False
136,77276.0,221426.0,144150.0,1.5360804717308358,0.6323529411764706,568.2058823529412,2574.720930232558,-2883.0,18451.0,16491.0,0.18451,10,8,0.8,13.6,3.6386810797320503,0.26755007939206255,5,0.05164604793208758,4.188174082705545,32.47238469900098,6.300849780915888,2012-02-03 12:00:00,2021-05-04 16:00:00,BO,5,0,5,0,2,0,47,48,35,50,10,5,-1,5000,4000,920,94,96154.0,251433.0,155279.0,1.6192337663174028,0.6702127659574468,1022.9148936170212,3991.0,-5009.0,34698.0,29198.0,0.34698,5,5,1.0,18.8,8.084553172563094,0.430029424072505,6,0.04150633358986626,2.771168367052856,33.92071052686316,8.271621155557881,True,False,False
186,105826.0,207532.0,101706.0,2.0405089178612865,0.27956989247311825,568.9569892473119,3991.0,-759.0,18514.0,14984.0,0.18514,10,9,0.9,18.6,5.0635955604688645,0.27223632045531526,12,0.03771284939428874,5.715998703683699,32.540245308336324,6.2984351448422595,2012-01-10 13:15:00,2021-06-01 17:30:00,BO,5,0,5,0,0,0,47,7,-34,28,13,6,-1,750,4000,0,129,-2911.0,79820.0,82731.0,0.9648136732301072,0.15503875968992248,-22.565891472868216,3991.0,-759.0,21628.0,19513.0,0.21628,5,3,0.6,25.8,6.734983296193095,0.2610458641935308,15,0.0,0.0,0.0,0.0,False,False,False
151,80196.0,239460.0,159264.0,1.503541289933695,0.3973509933774834,531.0993377483444,3991.0,-1750.1538461538462,16168.0,15358.0,0.16168,10,7,0.7,15.1,5.539855593785817,0.36687785389310046,5,0.04976557434285999,4.960168233547749,30.442515836201306,6.2914531118143655,2012-01-10 13:15:00,2021-06-02 13:15:00,BO,5,0,5,0,0,0,47,7,-34,28,13,6,-1,1750,4000,0,126,14116.0,163631.0,149515.0,1.094411931913186,0.3253968253968254,112.03174603174604,3991.0,-1759.0,27396.0,23074.0,0.27396,5,3,0.6,25.2,6.368673331236264,0.2527251321919152,15,0.28272881836214225,0.5152577018542853,244.53782941343155,1.01953204451803,False,False,False
170,75205.0,140597.0,65392.0,2.150064228040127,0.24705882352941178,442.38235294117646,3347.5476190476193,-510.875,11222.0,7126.0,0.11222,10,9,0.9,17.0,4.312771730569565,0.2536924547393862,6,0.09960773884715111,6.701568347888077,25.36719633003125,6.290222629851536,2012-02-03 12:00:00,2021-05-04 18:00:00,BO,5,0,5,0,2,0,47,48,35,50,10,5,-1,500,7500,920,96,31136.0,74910.0,43774.0,1.7112898067345914,0.10416666666666667,324.3333333333333,7491.0,-509.0,24856.0,19851.0,0.24856,5,3,0.6,19.2,8.704022058795577,0.4533344822289363,6,0.24058967112024665,1.2526552944962988,76.63720452209661,3.0986984870238827,True,False,False
244,81679.0,132961.0,51282.0,2.5927420927420926,0.1885245901639344,334.75,2890.4565217391305,-259.0,6435.0,4921.0,0.06435,10,9,0.9,24.4,5.332916650389353,0.21856215780284236,13,0.04886200859462041,12.692929292929293,19.223300970873787,6.2856423282033385,2012-01-12 11:15:00,2021-06-01 15:45:00,BO,5,0,4,0,0,0,47,7,-1,38,5,4,-1,250,4000,920,130,8830.0,39910.0,31080.0,1.284105534105534,0.07692307692307693,67.92307692307692,3991.0,-259.0,9380.0,5851.0,0.0938,5,3,0.6,26.0,6.260990336999411,0.24080732065382351,18,0.4519818799546999,0.94136460554371,138.0973952434881,1.0563778508591155,False,False,False
222,104742.0,208754.0,104012.0,2.007018420951429,0.3783783783783784,471.81081081081084,2485.1666666666665,-753.7101449275362,12902.0,10571.0,0.12902,10,9,0.9,22.2,5.173006862551025,0.23301832714193807,14,0.028555880162685454,8.118276236242442,27.345706593343643,6.25666242877484,2012-01-12 11:15:00,2021-05-28 16:30:00,BO,5,0,4,0,0,0,47,7,-1,38,5,4,-1,750,3000,920,128,11598.0,86739.0,75141.0,1.154349822334012,0.2265625,90.609375,2991.0,-759.0,14370.0,11385.0,0.1437,5,3,0.6,25.6,6.2801273872430325,0.24531747606418094,18,0.2578892912571133,0.807098121085595,158.59286083807552,1.1385395076760576,False,False,False
107,68922.0,267537.0,198615.0,1.3470130654784382,0.6261682242990654,644.1308411214953,3993.089552238806,-4965.375,24059.0,19099.0,0.24059,10,7,0.7,10.7,6.2777384462878025,0.5867045276904489,5,0.05993732044920345,2.86470759383183,37.35110704854763,6.255163448384997,2012-01-10 13:15:00,2021-06-02 13:15:00,BO,5,0,5,0,0,0,47,7,-34,28,13,6,-1,5000,4000,0,114,40974.0,271388.0,230414.0,1.1778277361618652,0.5964912280701754,359.42105263157896,3991.0,-5009.0,36605.0,32090.0,0.36605,5,4,0.8,22.8,5.381449618829484,0.2360284920539247,15,0.0974032313174208,1.1193552793334245,101.84434031336946,2.8296756710254805,True,False,False
235,102850.0,184924.0,82074.0,2.253137412578892,0.3148936170212766,437.6595744680851,2498.972972972973,-509.77639751552795,11185.0,8869.0,0.11185,10,9,0.9,23.5,5.2583267300539625,0.2237585842576154,14,0.02908118619348566,9.1953509164059,25.556392805055907,6.233354035750115,2012-01-12 11:15:00,2021-05-28 16:00:00,BO,5,0,4,0,0,0,47,7,-1,38,5,4,-1,500,3000,920,129,14839.0,68793.0,53954.0,1.2750305816065537,0.17829457364341086,115.03100775193798,2991.0,-509.0,12497.0,10243.0,0.12497,5,3,0.6,25.8,6.49307323229917,0.2516695051278748,18,0.201563447671676,1.1874049771945268,108.64027225554284,1.549941812427252,False,False,False
224,136154.0,233882.0,97728.0,2.393193352979699,0.14285714285714285,607.8303571428571,7308.8125,-509.0,21680.0,17959.0,0.2168,10,9,0.9,22.4,10.131140113531153,0.45228304078264076,9,0.05501858189990746,6.280166051660516,35.66784670299808,6.21807709259971,2012-01-12 11:15:00,2021-06-02 13:15:00,BO,6,0,4,0,0,0,47,7,-1,53,5,4,-1,500,7500,0,190,55290.0,142329.0,87039.0,1.6352324819908317,0.1,291.0,7491.0,-509.0,20556.0,14396.0,0.20556,5,4,0.8,38.0,10.411532067856296,0.2739876859962183,24,0.135485621269669,2.6897256275539987,70.63917525773196,3.057222443550904,False,True,False
150,94820.0,239684.0,144864.0,1.6545449525071791,0.36,632.1333333333333,4438.592592592592,-1509.0,23481.0,22671.0,0.23481,10,8,0.8,15.0,6.971370023173351,0.46475800154489005,6,0.04736342543767138,4.038158511136664,37.145644378823036,6.213749659188591,2012-01-12 11:15:00,2021-06-02 13:15:00,BO,5,0,4,0,0,0,47,7,-1,38,5,4,-1,1500,4500,0,128,22848.0,161676.0,138828.0,1.1645777508859885,0.28125,178.5,4491.0,-1509.0,19904.0,16599.0,0.19904,5,3,0.6,25.6,6.2801273872430325,0.24531747606418094,18,0.19655987394957983,1.1479099678456592,111.50700280112045,1.9057739821458963,False,False,False
203,100628.0,225687.0,125059.0,1.8046442079338552,0.3793103448275862,495.70443349753697,2931.0,-992.531746031746,14517.0,13671.0,0.14517,10,8,0.8,20.3,4.796873982084583,0.23629921094012724,13,0.044629725324959256,6.931735206998691,29.2855964542672,6.197088801440057,2012-01-12 11:15:00,2021-06-02 13:15:00,BO,5,0,4,0,0,0,47,7,-1,38,5,4,-1,1000,4500,920,128,-2652.0,103293.0,105945.0,0.9749681438482232,0.1796875,-20.71875,4491.0,-1009.0,23647.0,22040.0,0.23647,5,2,0.4,25.6,6.2801273872430325,0.24531747606418094,18,0.0,0.0,0.0,0.0,False,False,False
164,66754.0,149485.0,82731.0,1.8068801295765795,0.3353658536585366,407.0365853658537,2717.909090909091,-759.0,9823.0,7802.0,0.09823,10,9,0.9,16.4,4.054626986542659,0.24723335283796702,6,0.0597866794499206,6.7956835997149545,24.132965814782633,6.186068560384579,2012-02-03 12:00:00,2021-05-04 16:00:00,BO,5,0,5,0,2,0,47,48,35,50,10,5,-1,750,4000,920,103,21573.0,83811.0,62238.0,1.3466210353803143,0.20388349514563106,209.44660194174756,3991.0,-759.0,16891.0,14421.0,0.16891,5,4,0.8,20.6,9.068627239003707,0.4402246232526071,6,0.1849997682288045,1.2771890355810787,80.64585361331294,2.427442729815976,True,False,False
172,85487.0,257281.0,171794.0,1.4976134207248215,0.5,497.0174418604651,2991.639534883721,-1997.6046511627908,14673.0,14243.0,0.14673,10,9,0.9,17.2,5.844655678480984,0.33980556270238277,8,0.03563114859569291,5.826143256321134,29.522102775860656,6.180384940392486,2012-01-10 13:15:00,2021-06-02 13:15:00,BO,5,0,5,0,0,0,47,7,-34,28,13,6,-1,2000,3000,0,129,40839.0,179460.0,138621.0,1.2946090419200553,0.46511627906976744,316.5813953488372,2991.0,-2009.0,14208.0,12054.0,0.14208,5,5,1.0,25.8,6.764613810115105,0.2621943337253917,15,0.0732388158378021,2.874366554054054,44.879453463600974,4.000573643283254,True,True,True
231,92866.0,243950.0,151084.0,1.6146646898414128,0.45454545454545453,402.01731601731603,2323.3333333333335,-1199.079365079365,9625.0,9094.0,0.09625,10,9,0.9,23.1,3.477067730142742,0.15052241256029186,15,0.032799948312622486,9.648415584415584,23.94175478646652,6.172310217069433,2012-01-10 13:15:00,2021-06-01 18:45:00,BO,5,0,5,0,0,0,47,7,-34,28,13,6,-1,1250,3000,920,132,3812.0,119640.0,115828.0,1.0329108678385193,0.30303030303030304,28.87878787878788,2991.0,-1259.0,12701.0,10385.0,0.12701,5,2,0.4,26.4,7.1442284397967,0.2706147136286629,15,0.7846274921301154,0.3001338477285253,439.803777544596,0.38597871631840236,False,False,False
140,72035.0,209483.0,137448.0,1.5240891100634422,0.5571428571428572,514.5357142857143,2685.6794871794873,-2216.9032258064517,15825.0,15013.0,0.15825,10,7,0.7,14.0,3.8987177379235853,0.27847983842311325,5,0.06234469355174568,4.551974723538705,30.7558825570903,6.160940579308748,2012-02-03 12:00:00,2021-05-04 16:00:00,BO,5,0,5,0,2,0,47,48,35,50,10,5,-1,3000,4500,920,93,27418.0,184131.0,156713.0,1.174956768104752,0.44086021505376344,294.81720430107526,4491.0,-3013.7115384615386,48335.0,45560.0,0.48335,5,3,0.6,18.6,8.16333265278342,0.4388888523001839,6,0.1637975052884966,0.5672494051929243,163.94904807061056,2.0198788267343404,True,False,False
239,97114.0,147878.0,50764.0,2.91304861713025,0.1799163179916318,406.3347280334728,3439.0232558139537,-259.0,9892.0,5180.0,0.09892,10,9,0.9,23.9,5.337602458033007,0.22333064677962372,13,0.07713614926787075,9.817428224828143,24.344461148753012,6.153826425469447,2012-01-12 11:15:00,2021-06-02 13:15:00,BO,5,0,4,0,0,0,47,7,-1,38,5,4,-1,250,7500,920,125,6375.0,37455.0,31080.0,1.20511583011583,0.04,51.0,7491.0,-259.0,17353.0,14006.0,0.17353,5,4,0.8,25.0,6.356099432828281,0.25424397731313125,17,1.1750588235294117,0.36737163602835243,340.2549019607843,0.5831580128157127,False,False,False
173,58703.0,122059.0,63356.0,1.9265578635014837,0.2832369942196532,339.32369942196533,2491.0,-510.93548387096774,6899.0,6378.0,0.06899,10,7,0.7,17.3,5.459853477887479,0.31559846692991206,6,0.04243394715772618,8.50891433541093,20.331618486278384,6.153532169905017,2012-02-03 12:00:00,2021-05-04 15:45:00,BO,5,0,5,0,2,0,47,48,35,50,10,5,-1,500,2500,0,107,14537.0,57293.0,42756.0,1.3399990644587894,0.21495327102803738,135.85981308411215,2491.0,-509.0,10221.0,7504.0,0.10221,5,4,0.8,21.4,9.350935782048767,0.4369596159835873,6,0.17135585058815436,1.4222678798552,75.23195982664924,2.024173212891399,False,False,False
159,67104.0,162726.0,95622.0,1.7017631925707473,0.3836477987421384,422.0377358490566,2667.6393442622953,-975.734693877551,10740.0,8556.0,0.1074,10,9,0.9,15.9,4.3920382511995495,0.2762288208301603,5,0.05947484501669051,6.24804469273743,25.44796137339056,6.134123259143069,2012-02-03 12:00:00,2021-05-04 16:00:00,BO,5,0,5,0,2,0,47,48,35,50,10,5,-1,1000,4000,920,102,22082.0,99775.0,77693.0,1.2842212297118145,0.24509803921568626,216.49019607843138,3991.0,-1009.0,23664.0,21324.0,0.23664,5,4,0.8,20.4,8.912911982062877,0.4369074501011214,6,0.1807354406303777,0.9331473968897904,109.30749026356308,2.1198127995689444,True,False,False
243,96088.0,179180.0,83092.0,2.1564049487315264,0.3292181069958848,395.4238683127572,2239.75,-509.76687116564415,9431.0,8360.0,0.09431,10,9,0.9,24.3,5.4230987451825,0.2231727878675926,14,0.025924152859878445,10.188527197540028,23.850355923736576,6.133203327244477,2012-01-12 11:15:00,2021-05-28 16:00:00,BO,5,0,4,0,0,0,47,7,-1,38,5,4,-1,500,2500,920,130,14830.0,67257.0,52427.0,1.2828695138001411,0.2076923076923077,114.07692307692308,2491.0,-509.0,9997.0,7743.0,0.09997,5,4,0.8,26.0,6.260990336999411,0.24080732065382351,18,0.1679703304113284,1.483445033510053,87.63385030343898,1.7185663634624535,False,False,False
198,89183.0,241857.0,152674.0,1.5841400631410718,0.4898989898989899,450.4191919191919,2493.3711340206187,-1511.6237623762377,12332.0,11162.0,0.12332,10,10,1.0,19.8,6.209669878504009,0.3136196908335358,9,0.03051029904802485,7.231835874148556,27.378939932498348,6.1094692566374045,2012-01-10 13:15:00,2021-06-01 20:45:00,BO,5,0,5,0,0,0,47,7,-34,28,13,6,-1,1500,2500,0,133,15303.0,134514.0,119211.0,1.1283690263482398,0.40601503759398494,115.06015037593986,2491.0,-1509.0,13901.0,12671.0,0.13901,5,3,0.6,26.6,7.116178749862878,0.2675255169121383,15,0.16277854015552506,1.1008560535213294,120.81506894073057,1.4699591647690953,False,False,False
239,90349.0,176020.0,85671.0,2.05460424180878,0.2928870292887029,378.02928870292885,2514.5714285714284,-506.92899408284023,8693.0,6796.0,0.08693,10,9,0.9,23.9,5.262128846769148,0.22017275509494344,13,0.04970724634472988,10.393304958012195,22.99557272354979,6.107225612832452,2012-01-12 11:15:00,2021-06-02 13:15:00,BO,5,0,4,0,0,0,47,7,-1,38,5,4,-1,500,4500,644,129,14339.0,71856.0,57517.0,1.2493002068953527,0.12403100775193798,111.15503875968992,4491.0,-509.0,11413.0,9671.0,0.11413,5,3,0.6,25.8,6.49307323229917,0.2516695051278748,18,0.31320175744473117,1.2563743099973714,102.67640700188298,1.5672295096881053,False,False,False
160,76355.0,159845.0,83490.0,1.9145406635525213,0.3125,477.21875,3196.9,-759.0,13947.0,9867.0,0.13947,10,9,0.9,16.0,3.9749213828703582,0.2484325864293974,6,0.09810752406522166,5.474654047465405,29.225590989457142,6.086679764766324,2012-02-03 12:00:00,2021-05-04 18:00:00,BO,5,0,5,0,2,0,47,48,35,50,10,5,-1,750,7500,920,93,20163.0,82401.0,62238.0,1.323966065747614,0.11827956989247312,216.80645161290323,7491.0,-759.0,33847.0,28842.0,0.33847,5,3,0.6,18.6,8.16333265278342,0.4388888523001839,6,0.37152209492635024,0.5957101072473188,156.11620294599018,1.7750699238682073,False,False,False
121,67706.0,176030.0,108324.0,1.6250323104759794,0.2892561983471074,559.5537190082645,5029.428571428572,-1259.5813953488373,19188.0,17626.0,0.19188,10,6,0.6,12.1,4.4821869662029945,0.37042867489280945,5,0.09358107110152719,3.5285595163643944,34.29161374176587,6.084575527481284,2012-02-03 12:00:00,2021-05-04 16:15:00,BO,5,0,5,0,2,0,47,48,35,50,10,5,-1,1250,5000,0,95,17895.0,109802.0,91907.0,1.1947076936468386,0.23157894736842105,188.3684210526316,4991.0,-1259.0,37800.0,34083.0,0.378,5,3,0.6,19.0,8.12403840463596,0.4275809686650506,6,0.2789047219893825,0.4734126984126984,200.67057837384743,1.4593704633589617,False,False,False
166,63091.0,145063.0,81972.0,1.7696652515493094,0.3493975903614458,380.06626506024094,2501.0862068965516,-759.0,8903.0,7162.0,0.08903,10,9,0.9,16.6,5.083306010855534,0.30622325366599595,6,0.047803965700337604,7.086487700775019,23.424862500198127,6.067286332533716,2012-02-03 12:00:00,2021-05-04 15:45:00,BO,5,0,5,0,2,0,47,48,35,50,10,5,-1,750,2500,0,106,17046.0,74730.0,57684.0,1.2955065529436238,0.2830188679245283,160.81132075471697,2491.0,-759.0,11478.0,7921.0,0.11478,5,3,0.6,21.2,9.19565114605812,0.4337571295310434,6,0.14613399037897454,1.4851019341348668,71.3755719816966,2.260928681939679,False,False,False
157,87587.0,235469.0,147882.0,1.5922762743268282,0.37579617834394907,557.8789808917197,3991.0,-1509.0,19184.0,17671.0,0.19184,10,8,0.8,15.7,7.029224708315989,0.4477213190010184,6,0.04556612282644685,4.565627606338616,34.38738625595123,6.066996866993892,2012-01-12 11:15:00,2021-06-01 15:45:00,BO,5,0,4,0,0,0,47,7,-1,38,5,4,-1,1500,4000,0,128,21348.0,155649.0,134301.0,1.1589563741148614,0.3046875,166.78125,3991.0,-1509.0,21371.0,17234.0,0.21371,5,4,0.8,25.6,6.2801273872430325,0.24531747606418094,18,0.18694959715195802,0.9989237752093959,128.13790519018175,1.7184549720865199,False,False,False
143,67498.0,200408.0,132910.0,1.5078474155443533,0.5104895104895105,472.013986013986,2745.3150684931506,-1898.7142857142858,13738.0,12704.0,0.13738,10,9,0.9,14.3,3.7429934544425802,0.26174779401696363,5,0.09386944798364397,4.913233367302373,29.105069779845326,6.065917031846882,2012-02-03 12:00:00,2021-05-04 16:15:00,BO,5,0,5,0,2,0,47,48,35,50,10,5,-1,2250,5000,920,89,16449.0,149730.0,133281.0,1.123415940756747,0.33707865168539325,184.82022471910113,4991.0,-2259.0,65081.0,62306.0,0.65081,5,3,0.6,17.8,7.547184905645283,0.42399915200254396,6,0.30342270046811354,0.2527465773420814,352.1313757675238,1.091253726804546,False,False,False
