n_trades,net_profit,gross_profit,gross_loss,profit_factor,win_rate,avg_trade,avg_win,avg_loss,max_dd,max_dd_closed,max_dd_pct,n_years,profitable_years,profitable_years_ratio,yearly_trades_mean,yearly_trades_std,yearly_trades_cv,min_yearly_trades,top_trade_pct,np_dd,recovery_trades,unger_score,first_trade,last_trade,engine,phase,p_channel_len,p_breakout_offset_ticks,p_intraday_only,p_direction,p_dvol_min,p_ptn_neut_yes,p_ptn_neut_no,p_ptn_dir_yes,p_ptn_dir_no,p_start_hour,p_end_hour,p_skip_day,p_stop_loss,p_take_profit,p_max_bars,p_trailing_stop,p_breakeven,oos_n_trades,oos_net_profit,oos_gross_profit,oos_gross_loss,oos_profit_factor,oos_win_rate,oos_avg_trade,oos_avg_win,oos_avg_loss,oos_max_dd,oos_max_dd_closed,oos_max_dd_pct,oos_n_years,oos_profitable_years,oos_profitable_years_ratio,oos_yearly_trades_mean,oos_yearly_trades_std,oos_yearly_trades_cv,oos_min_yearly_trades,oos_top_trade_pct,oos_np_dd,oos_recovery_trades,oos_unger_score,passes_oos_gate,passes_oos_hard,overall_pass
239,140409.0,274522.0,134113.0,2.046945486269042,0.4686192468619247,587.4853556485356,2451.089285714286,-1056.007874015748,17184.0,13960.0,0.17184,10,9,0.9,23.9,14.43918280236108,0.6041499080485808,5,0.07115640735280503,8.170914804469273,29.250090806144904,6.750536160756176,2012-01-12 13:30:00,2021-05-31 12:00:00,PC,8,100,2,0,1,0,3,56,2,6,13,4,-1,5000,10000,0,2000,0,216,154836.0,298976.0,144140.0,2.0742056334119607,0.4675925925925926,716.8333333333334,2960.158415841584,-1253.391304347826,16314.0,10558.0,0.16314,5,5,1.0,43.2,12.576167937809991,0.29111499856041645,26,0.06452633754424036,9.490989334314087,22.75842827249477,8.453592670192258,True,True,True
260,129680.0,287057.0,157377.0,1.824008590836018,0.45,498.7692307692308,2453.4786324786323,-1100.5384615384614,16697.0,14553.0,0.16697,10,9,0.9,26.0,16.01873902652765,0.6161053471741404,5,0.07704349167180753,7.766664670300054,33.47640345465762,5.814117240133272,2012-01-12 11:15:00,2021-05-31 12:00:00,PC,8,100,5,0,1,0,3,56,2,6,14,13,-1,5000,10000,0,2000,0,231,130841.0,296679.0,165838.0,1.7889687526381166,0.45021645021645024,566.4112554112554,2852.6826923076924,-1305.8110236220473,17147.0,9830.0,0.17147,5,5,1.0,46.2,14.190137420053407,0.3071458316028876,27,0.07635985661986686,7.630547617659066,30.273056610695424,6.515401081043048,True,True,True
186,117151.0,226177.0,109026.0,2.074523508154018,0.46774193548387094,629.8440860215054,2599.735632183908,-1101.2727272727273,16473.0,13249.0,0.16473,10,9,0.9,18.6,10.660206376989144,0.5731293751069432,5,0.08528309617502199,7.111697929945972,26.15409172777014,7.391797509235934,2012-01-12 13:30:00,2021-05-31 12:00:00,PC,7,100,2,0,1,0,3,24,2,6,13,4,-1,5000,10000,0,2000,0,171,97276.0,213619.0,116343.0,1.8361139045752646,0.4327485380116959,568.8654970760234,2886.7432432432433,-1199.4123711340205,19897.0,11605.0,0.19897,5,5,1.0,34.2,10.833282051160673,0.31676263307487346,18,0.10270775936510547,4.888978237925316,34.97663349644311,6.074620457217424,True,True,True
