n_trades,net_profit,gross_profit,gross_loss,profit_factor,win_rate,avg_trade,avg_win,avg_loss,max_dd,max_dd_closed,max_dd_pct,n_years,profitable_years,profitable_years_ratio,yearly_trades_mean,yearly_trades_std,yearly_trades_cv,min_yearly_trades,top_trade_pct,np_dd,recovery_trades,unger_score,first_trade,last_trade,engine,phase,p_bb_length,p_bb_num_devs,p_intraday_only,p_ptn_neut_yes,p_ptn_neut_no,p_ptn_dir_yes,p_ptn_dir_no,p_start_hour,p_end_hour,p_skip_day,p_stop_loss,p_take_profit,p_max_bars,oos_n_trades,oos_net_profit,oos_gross_profit,oos_gross_loss,oos_profit_factor,oos_win_rate,oos_avg_trade,oos_avg_win,oos_avg_loss,oos_max_dd,oos_max_dd_closed,oos_max_dd_pct,oos_n_years,oos_profitable_years,oos_profitable_years_ratio,oos_yearly_trades_mean,oos_yearly_trades_std,oos_yearly_trades_cv,oos_min_yearly_trades,oos_top_trade_pct,oos_np_dd,oos_recovery_trades,oos_unger_score,passes_oos_gate,passes_oos_hard,overall_pass
1171,83830.55102642326,411063.27074428985,327232.71971786657,1.2561802227439245,0.5106746370623398,71.58885655544258,687.3967738198827,-571.0867708863291,20520.705879904548,18253.49784775984,0.2052070587990455,10,5,0.5,117.1,22.286543024883873,0.1903206065318862,60,0.05953676719155579,4.0851689760105465,286.6466495942999,0.752753238397826,2012-01-10 11:15:00,2021-05-31 18:30:00,RBB_M,5,10,1.5,1,29,46,52,-39,9,18,4,4000,5000,24,457,-98286.31734936222,373177.0000676813,471463.3174170435,0.7915292373374176,0.47702407002188185,-215.06852811676634,1711.821101227896,-1972.649863669638,119844.95318877007,119228.89131827943,1.1984495318877006,5,0,0.0,91.4,26.469605210505122,0.2896018075547606,49,0.0,0.0,0.0,0.0,False,False,False
1174,75658.13424104449,374914.579969451,299256.4457284065,1.252820399764117,0.5059625212947189,64.4447480758471,631.1693265478973,-515.9593891869077,16845.704997172383,14887.959012224885,0.16845704997172384,10,5,0.5,117.4,22.517548712060112,0.19180194814361254,60,0.05202268477678126,4.491241788559399,261.39763906511246,0.747904746536616,2012-01-10 11:15:00,2021-05-31 18:30:00,RBB_M,5,10,1.5,1,29,46,52,-39,9,18,4,1750,3000,24,479,-84964.71652497913,322130.88935866934,407095.6058836485,0.7912905094110428,0.40501043841336115,-177.37936644045746,1660.468501848811,-1428.4056346794684,90513.02736833674,88249.03160848061,0.9051302736833674,5,1,0.2,95.8,27.938503896951964,0.29163365236901845,52,0.0,0.0,0.0,0.0,False,False,False
1403,90107.08024321157,450365.9334420136,360258.853198802,1.2501176013944832,0.48823948681397006,64.22457608211802,657.4685159737425,-501.75327743565737,16918.162983399503,16125.409650464506,0.16918162983399504,10,7,0.7,140.3,27.792265110998063,0.19809169715608027,62,0.05538965402639388,5.326055809465055,263.42194865977496,0.7437517468978367,2012-01-10 10:45:00,2021-06-01 23:00:00,RBB_M,5,10,2.5,1,53,46,-48,37,7,6,-1,1000,5000,48,615,53091.1289154187,440934.40133933804,387843.2724239193,1.1368881006588385,0.33170731707317075,86.32703888685968,2161.4431438202846,-943.6575971384898,30175.513511273108,28016.329136765737,0.30175513511273105,5,5,1.0,123.0,33.03331651530013,0.2685635489048791,74,0.09400817240016375,1.7594109507228328,349.5488076548203,0.7485535327692868,True,False,False
1395,94757.3991178061,473337.48810296436,378580.0889851583,1.2502968377756414,0.4946236559139785,67.92645098050616,685.9963595695135,-536.9930340215011,18956.22796804104,17489.499801314538,0.1895622796804104,10,7,0.7,139.5,27.21855984434151,0.1951151243321972,62,0.10118394666485563,4.9987476030337294,279.069901259543,0.7431326066621824,2012-01-10 10:45:00,2021-06-01 23:00:00,RBB_M,5,10,2.5,1,53,46,-48,37,7,6,-1,1250,0,48,607,45581.27764340002,488450.3710741167,442869.0934307166,1.1029226882605456,0.3624382207578254,75.0927144042834,2220.228959427803,-1144.3645825083117,35193.42528978367,33639.844718288994,0.3519342528978367,5,3,0.6,121.4,31.796855190411524,0.2619180822933404,74,0.3577824722435808,1.2951645731576984,468.6663089618743,0.6029348527145836,True,False,False
1392,89457.57928708103,465534.9814774204,376077.40219033946,1.2378701266443148,0.5057471264367817,64.26550236140878,661.2712805076994,-546.6241310906097,17130.70522431226,15539.758162682701,0.1713070522431226,10,7,0.7,139.2,27.095387061269307,0.194650769118314,62,0.04461332434664212,5.222060511561482,266.56144579676067,0.7395944447148441,2012-01-10 10:45:00,2021-06-01 23:00:00,RBB_M,5,10,2.5,1,53,46,-48,37,7,6,-1,1500,4000,48,600,3497.707811184191,468385.5884537037,464887.88064251957,1.007523766389328,0.3983333333333333,5.829513018640318,1959.7723366263751,-1287.778062721661,34250.59041964858,32086.59041964858,0.3425059041964858,5,2,0.4,120.0,30.172835465033774,0.25144029554194813,75,1.1410329894448317,0.10212109538344358,5875.377636198714,0.04744621800465706,False,False,False
848,55373.330460008074,341565.83221362764,286192.5017536195,1.1934828135632936,0.5389150943396226,65.29873875000952,747.4088232245681,-731.9501323621982,17859.275191523688,15265.437926334278,0.17859275191523688,10,8,0.8,84.8,17.325126262166172,0.2043057342236577,48,0.026926319721311244,3.1005362684757323,273.5010741922038,0.735997320001105,2012-01-10 11:15:00,2021-05-31 19:00:00,RBB_M,5,10,1.5,1,29,46,52,-39,9,18,4,2000,1500,0,453,-83216.38950898228,325834.0979217512,409050.48743073345,0.7965620575795703,0.5011037527593819,-183.7006390926761,1435.3925018579348,-1809.9579089855463,87644.4704841641,85617.38950898228,0.876444704841641,5,0,0.0,90.6,27.717142709882634,0.3059287274821483,53,0.0,0.0,0.0,0.0,False,False,False
618,37140.86012770602,140912.64884845796,103771.78872075194,1.3579090288946587,0.5210355987055016,60.09847917104534,437.616921889621,-350.58036729983763,15141.44798802738,13189.769403618251,0.1514144798802738,10,6,0.6,61.8,12.568213874691981,0.20336915654841395,29,0.04014446609134279,2.4529265732758176,251.94394595133667,0.7356701455972767,2012-01-10 13:30:00,2021-05-27 16:45:00,RBB_M,5,50,1.5,1,17,46,27,45,1,0,4,2250,1500,12,282,-16156.77947081437,139396.10884475237,155552.88831556676,0.8961332081598029,0.5070921985815603,-57.29354422274599,974.7979639493172,-1119.0855274501205,34869.9189183257,33494.042634087746,0.348699189183257,5,3,0.6,56.4,17.3735431043872,0.30804154440402837,31,0.0,0.0,0.0,0.0,False,False,False
618,36761.58957571325,140912.64884845796,104151.05927274472,1.3529641448911636,0.5210355987055016,59.48477277623504,437.616921889621,-351.8616867322457,14897.684786902319,12259.039955611028,0.14897684786902318,10,6,0.6,61.8,12.568213874691981,0.20336915654841395,29,0.04055863789374977,2.4676042016967057,250.44535082857612,0.7340907828280259,2012-01-10 13:30:00,2021-05-27 16:45:00,RBB_M,5,50,1.5,1,17,46,27,45,1,0,4,2500,1500,12,282,-18164.951799383496,139396.10884475237,157561.06064413587,0.8847116684469998,0.5070921985815603,-64.41472269284928,974.7979639493172,-1133.5328103894667,35964.21692175367,33611.347087618364,0.3596421692175367,5,2,0.4,56.4,17.3735431043872,0.30804154440402837,31,0.0,0.0,0.0,0.0,False,False,False
939,62020.30913783971,300396.224906428,238375.91576858825,1.2601785878320364,0.38977635782747605,66.04931750568659,820.7547128590929,-416.01381460486607,18368.55035460624,17865.26555987082,0.1836855035460624,10,7,0.7,93.9,19.740567367732876,0.21022968442740014,56,0.06346210335188204,3.376440053272196,278.10356031347,0.7340645435054389,2012-01-10 11:15:00,2021-05-31 19:00:00,RBB_M,5,10,1.5,1,29,46,52,-39,9,18,4,500,3000,0,501,-9782.504341177468,200799.51423798746,210582.01857916493,0.9535453957219054,0.16766467065868262,-19.525956768817302,2390.470407595089,-504.992850309748,30694.295697113324,30595.262673512247,0.3069429569711332,5,2,0.4,100.2,30.577115625905595,0.3051608345898762,55,0.0,0.0,0.0,0.0,False,False,False
1099,82487.53077598181,464038.4878758539,381550.95709987206,1.2161900769505618,0.5077343039126478,75.05689788533377,831.6101933259031,-705.269791312148,23803.292378911705,22428.222282445728,0.23803292378911706,10,8,0.8,109.9,20.79639391817726,0.18923015394155832,52,0.046857685932384464,3.465383252993222,317.13663966337333,0.7327831090037861,2012-01-10 10:45:00,2021-06-01 23:00:00,RBB_M,5,10,2.5,1,53,46,-48,37,7,6,-1,2000,3000,0,536,25115.68668372996,503348.18032782973,478232.4936440998,1.0525177335658438,0.457089552238806,46.85762440994396,2054.482368685019,-1643.4106310793807,36327.450208349226,34440.89767836759,0.36327450208349227,5,3,0.6,107.2,26.513392842109063,0.24732642576594274,72,0.11908891991145842,0.6913693787943741,775.2729820558283,0.37031061685862804,True,False,False
1385,92979.75345794315,480789.64173718117,387809.88827923813,1.2397560151715215,0.5075812274368231,67.13339599851491,683.9112969234441,-568.6361998229298,19118.044738740675,17750.252126802494,0.19118044738740675,10,7,0.7,138.5,27.379737033068817,0.1976876320077171,60,0.06775856652801908,4.863455166496688,284.77696464459495,0.7313415279334098,2012-01-10 10:45:00,2021-06-01 23:00:00,RBB_M,5,10,2.5,1,53,46,-48,37,7,6,-1,1750,6000,48,584,61031.69812782517,530670.2736707093,469638.57554288424,1.1299546104305311,0.4332191780821918,104.50633241065954,2097.5109631253335,-1418.8476602504056,29482.146321456632,27933.687524486828,0.2948214632145663,5,5,1.0,116.8,28.88875213642846,0.24733520664750397,73,0.09816210565618562,2.07012398155718,282.10870711265613,0.9167827069689132,True,True,True
618,36432.106564399975,139421.64884845796,102989.542284058,1.3537456887022148,0.5194174757281553,58.95162874498378,434.3353546680933,-346.76613563655894,14810.209011235129,13651.130000579578,0.1481020901123513,10,6,0.6,61.8,12.568213874691981,0.20336915654841395,29,0.040925440239487736,2.4599319656300813,251.22646017639227,0.729656691055187,2012-01-10 13:30:00,2021-05-27 16:45:00,RBB_M,5,50,1.5,1,17,46,27,45,1,0,4,2000,1500,12,282,-19139.4038196428,138518.6485788615,157658.0523985043,0.8786017997275197,0.5,-67.87022631079007,982.4017629706489,-1118.1422155922291,39971.50801363334,38107.78875042405,0.39971508013633344,5,3,0.6,56.4,17.3735431043872,0.30804154440402837,31,0.0,0.0,0.0,0.0,False,False,False
1216,77286.09169924259,430179.4318372489,352893.34013800626,1.2190069431999435,0.43667763157894735,63.55764120003503,810.1307567556477,-515.1727593255566,17299.026778937503,16564.622808603628,0.17299026778937504,10,8,0.8,121.6,23.934076125892137,0.19682628393003404,61,0.05163930420405916,4.467655474893106,272.17855244961436,0.7278808442734255,2012-01-10 10:45:00,2021-06-01 16:15:00,RBB_M,5,10,2.5,1,53,46,-48,37,7,6,-1,750,4000,0,610,55452.55305199629,383155.1414672462,327702.5884152499,1.1692160971939878,0.2721311475409836,90.90582467540376,2308.163502814736,-738.0688928271394,14622.58287153895,13488.773311146942,0.1462258287153895,5,5,1.0,122.0,33.51417610504546,0.27470636151676603,74,0.07197143828991585,3.7922543191687312,160.85419084807398,1.132356089570033,True,True,True
1171,81002.01550425639,408234.735222123,327232.71971786657,1.2475364186506004,0.5106746370623398,69.17336934607718,682.666781307898,-571.0867708863291,20520.705879904555,17510.84107262433,0.20520705879904555,10,5,0.5,117.1,22.286543024883873,0.1903206065318862,60,0.07865161414516268,3.947330855883459,296.6561564644716,0.7273545114639746,2012-01-10 11:15:00,2021-05-31 18:30:00,RBB_M,5,10,1.5,1,29,46,52,-39,9,18,4,4000,6000,24,454,-96962.8415775141,373163.85505710635,470126.6966346204,0.7937516795544308,0.47577092511013214,-213.5745409196346,1727.610440079196,-1975.3222547673126,119659.84074546261,119043.77887497199,1.196598407454626,5,0,0.0,90.8,26.003076741032014,0.2863774971479297,49,0.0,0.0,0.0,0.0,False,False,False
1395,91077.55617699992,469657.6451621582,378580.0889851583,1.2405767202948976,0.4946236559139785,65.28857073620065,680.6632538582003,-536.9930340215011,18308.27465864511,17489.499801314538,0.1830827465864511,10,7,0.7,139.5,27.21855984434151,0.1951151243321972,62,0.06917373582351187,4.97466625747792,280.42082177935765,0.726803159393592,2012-01-10 10:45:00,2021-06-01 23:00:00,RBB_M,5,10,2.5,1,53,46,-48,37,7,6,-1,1250,6000,48,607,36017.39598441028,477627.48941512685,441610.0934307166,1.0815592680516053,0.3640856672158155,59.33673144054412,2161.2103593444654,-1144.067599561442,35193.42528978367,33639.844718288994,0.3519342528978367,5,3,0.6,121.4,31.796855190411524,0.2619180822933404,74,0.1663362893473236,1.0234126314174312,593.113648753096,0.4764268240332586,True,False,False
1381,92253.73291443322,487331.6920863583,395077.9591719251,1.233507667974683,0.5104996379435192,66.80212376135643,691.2506270728487,-584.434850846043,19207.84450518898,15437.84450518898,0.19207844505188978,10,7,0.7,138.1,27.19724250728371,0.19693875819901313,60,0.10829914068915573,4.802919603472996,287.5334409098577,0.7260295692811626,2012-01-10 10:45:00,2021-06-01 23:00:00,RBB_M,5,10,2.5,1,53,46,-48,37,7,6,-1,2000,10000,48,577,77717.82445339317,566409.6041684424,488691.7797150493,1.1590323956312698,0.45233968804159447,134.69293666099335,2170.151740108975,-1546.4929737818015,34232.14632145663,32933.68752448683,0.3423214632145663,5,4,0.8,115.4,28.06136133547337,0.2431660427684001,72,0.12855480798991656,2.2703170208372185,254.14952832764357,1.096556747335533,True,False,False
618,28895.847751368063,127920.40511634994,99024.55736498188,1.2918048665934911,0.5323624595469255,46.75703519638845,388.81582102234023,-342.6455272144702,9486.923159536498,7888.074809018704,0.09486923159536498,10,6,0.6,61.8,12.568213874691981,0.20336915654841395,29,0.034295584906419,3.0458608408060326,202.8983043875561,0.7230821297085375,2012-01-10 13:30:00,2021-05-27 15:30:00,RBB_M,5,50,1.5,1,17,46,27,45,1,0,4,5000,1000,12,282,-22370.05303828083,125248.92540511457,147618.97844339538,0.8484608600183572,0.5638297872340425,-79.3264292137618,787.7290905982048,-1200.1542962877672,41933.30990983467,41045.099277993315,0.4193330990983467,5,1,0.2,56.4,17.3735431043872,0.30804154440402837,31,0.0,0.0,0.0,0.0,False,False,False
618,28102.156465418782,124947.40511634994,96845.24865093116,1.2901758925387259,0.5275080906148867,45.472745089674405,383.2742488231593,-331.66181044839436,9018.979013815871,7888.074809018704,0.09018979013815871,10,6,0.6,61.8,12.568213874691981,0.20336915654841395,29,0.03526419765043579,3.1158911027922374,198.33812531066727,0.7212334139202907,2012-01-10 13:30:00,2021-05-27 15:30:00,RBB_M,5,50,1.5,1,17,46,27,45,1,0,4,1750,1000,12,282,-22994.094810207578,120126.54843866457,143120.64324887213,0.839337678421252,0.5390070921985816,-81.53934329860843,790.3062397280564,-1100.928024991324,41092.55243423802,38863.015455325,0.4109255243423802,5,2,0.4,56.4,17.3735431043872,0.30804154440402837,31,0.0,0.0,0.0,0.0,False,False,False
1173,75219.59878953392,376270.16539149254,301050.5666019586,1.2498570244811642,0.5072463768115942,64.12583017010564,632.3868325907438,-520.848731145257,17952.559098373975,16243.218282927162,0.17952559098373974,10,6,0.6,117.3,22.436800128360552,0.19127706844297146,60,0.05232598061888235,4.1899095486808235,279.95831088270495,0.7208969243603278,2012-01-10 11:15:00,2021-05-31 18:30:00,RBB_M,5,10,1.5,1,29,46,52,-39,9,18,4,2000,3000,24,474,-107341.45870410031,324400.12502795097,431741.5837320513,0.7513756776073742,0.4177215189873418,-226.45877363734243,1638.3844698381363,-1564.2811004784467,111843.40029204205,110375.77378760173,1.1184340029204205,5,1,0.2,94.8,27.888348821685373,0.2941808947435166,51,0.0,0.0,0.0,0.0,False,False,False
1381,90689.55214944434,485767.51132136944,395077.9591719251,1.2295484980724505,0.5104996379435192,65.66948019510814,689.0319309522971,-584.434850846043,19207.84450518898,15437.84450518898,0.19207844505188978,10,7,0.7,138.1,27.19724250728371,0.19693875819901313,60,0.105722515892866,4.721485126816007,292.49271424292186,0.7137195905821316,2012-01-10 10:45:00,2021-06-01 23:00:00,RBB_M,5,10,2.5,1,53,46,-48,37,7,6,-1,2000,0,48,577,72714.49187431979,563415.271589369,490700.7797150493,1.1481849935444266,0.4506065857885615,126.02164969552824,2166.9818138052656,-1547.9519864828053,36733.01017057533,32933.68752448683,0.3673301017057533,5,4,0.8,115.4,28.06136133547337,0.2431660427684001,72,0.2242769189869866,1.979540787337029,291.48174348870447,0.9904219474569247,True,False,False
1395,90952.40792732108,469532.4969124794,378580.0889851583,1.2402461475750954,0.4946236559139785,65.19885872926243,680.4818795833035,-536.9930340215011,18956.22796804104,17489.499801314538,0.1895622796804104,10,7,0.7,139.5,27.21855984434151,0.1951151243321972,62,0.08236175567760629,4.798022480034577,290.7447820023442,0.7132920554436294,2012-01-10 10:45:00,2021-06-01 23:00:00,RBB_M,5,10,2.5,1,53,46,-48,37,7,6,-1,1250,7500,48,607,24813.255243825508,467682.34867454215,442869.0934307166,1.056028419259533,0.3624382207578254,40.87850946264499,2125.828857611555,-1144.3645825083117,35193.42528978367,33639.844718288994,0.3519342528978367,5,3,0.6,121.4,31.796855190411524,0.2619180822933404,74,0.3018950930214627,0.7050537149911512,860.9273124780544,0.32822196237782647,True,False,False
1385,95483.7800187032,483293.6682979412,387809.88827923813,1.246212855588538,0.5075812274368231,68.94135741422613,687.4732123726048,-568.6361998229298,21520.252126802494,17750.252126802494,0.21520252126802494,10,7,0.7,138.5,27.379737033068817,0.1976876320077171,60,0.10463557263907002,4.436926642684752,312.15300849823075,0.7078797800282116,2012-01-10 10:45:00,2021-06-01 23:00:00,RBB_M,5,10,2.5,1,53,46,-48,37,7,6,-1,1750,10000,48,584,74014.42768620049,545412.0032290847,471397.57554288424,1.157010624420293,0.4315068493150685,126.73703370924741,2164.333346147161,-1419.8722154906152,29482.146321456632,27933.687524486828,0.2948214632145663,5,5,1.0,116.8,28.88875213642846,0.24733520664750397,73,0.1349871952311638,2.5104830184067697,232.62455699486247,1.1118017268140488,True,True,True
1171,76178.69747860916,396041.35107035155,319862.6535917424,1.2381606499639688,0.5098206660973527,65.05439579727512,663.385847689031,-557.2520097417115,19179.76989034275,17243.331862882733,0.19179769890342752,10,5,0.5,117.1,22.286543024883873,0.1903206065318862,60,0.09352332309969805,3.9718254136597366,294.8266547599865,0.7075519074785185,2012-01-10 11:15:00,2021-05-31 18:30:00,RBB_M,5,10,1.5,1,29,46,52,-39,9,18,4,3000,0,24,456,-126571.47077886286,338941.25682567473,465512.7276045376,0.728103093055733,0.4473684210526316,-277.56901486592733,1661.4767491454643,-1847.272728589435,149548.0580484545,148128.74661741644,1.495480580484545,5,0,0.0,91.2,26.38484413446477,0.28930750147439444,49,0.0,0.0,0.0,0.0,False,False,False
