n_trades,net_profit,gross_profit,gross_loss,profit_factor,win_rate,avg_trade,avg_win,avg_loss,max_dd,max_dd_closed,max_dd_pct,n_years,profitable_years,profitable_years_ratio,yearly_trades_mean,yearly_trades_std,yearly_trades_cv,min_yearly_trades,top_trade_pct,np_dd,recovery_trades,unger_score,first_trade,last_trade,engine,phase,p_intraday_only,p_ptn_neut_yes,p_ptn_neut_no,p_ptn_dir_yes,p_ptn_dir_no,p_start_hour,p_end_hour,p_skip_day,p_stop_loss,p_take_profit,p_max_bars,oos_n_trades,oos_net_profit,oos_gross_profit,oos_gross_loss,oos_profit_factor,oos_win_rate,oos_avg_trade,oos_avg_win,oos_avg_loss,oos_max_dd,oos_max_dd_closed,oos_max_dd_pct,oos_n_years,oos_profitable_years,oos_profitable_years_ratio,oos_yearly_trades_mean,oos_yearly_trades_std,oos_yearly_trades_cv,oos_min_yearly_trades,oos_top_trade_pct,oos_np_dd,oos_recovery_trades,oos_unger_score,passes_oos_gate,passes_oos_hard,overall_pass
326,85356.0,256615.0,171259.0,1.4984030036377651,0.5674846625766872,261.8282208588957,1387.1081081081081,-1214.6028368794325,16942.0,15065.0,0.16942,10,8,0.8,32.6,7.565712127751095,0.23207705913346915,14,0.08963634659543558,5.038130090898359,64.7065466985332,3.029964014701092,2012-01-10 10:30:00,2021-06-02 13:15:00,TF_M,5,0,47,7,12,39,9,5,4,4000,6000,184,153,131513.0,352002.0,220489.0,1.5964605944060701,0.5359477124183006,859.562091503268,4292.707317073171,-3105.478873239437,22241.0,21180.0,0.22241,5,5,1.0,30.6,8.639444426582072,0.28233478518242067,18,0.045554431881258885,5.913088440267973,25.874803251389597,8.681673593528208,True,True,True
280,78360.0,300025.0,221665.0,1.3535064173414837,0.5714285714285714,279.85714285714283,1875.15625,-1847.2083333333333,19293.0,18253.0,0.19293,10,7,0.7,28.0,7.483314773547883,0.2672612419124244,13,0.05112302194997448,4.061576737676877,68.93874425727412,3.034868433876963,2012-01-10 10:30:00,2021-06-02 13:15:00,TF_M,5,0,47,7,12,39,9,5,4,3000,4000,368,153,136408.0,331206.0,194798.0,1.7002535960328136,0.5620915032679739,891.5555555555555,3851.232558139535,-2907.4328358208954,25934.0,23216.0,0.25934,5,4,0.8,30.6,8.5463442476886,0.27929229567609803,18,0.029257814790921353,5.259813372406879,29.088484546360917,8.339058336526707,True,True,True
217,73552.0,320188.0,246636.0,1.298220859890689,0.543778801843318,338.94930875576034,2713.4576271186443,-2491.2727272727275,21449.0,20144.0,0.21449,10,7,0.7,21.7,8.222530024268686,0.37891843429809613,13,0.054464868392429845,3.4291575364818874,63.2808489232108,3.4860577922646243,2012-01-10 10:30:00,2021-06-02 13:15:00,TF_M,5,0,47,7,12,39,9,5,4,3000,4000,920,153,127383.0,335244.0,207861.0,1.6128278031954046,0.5490196078431373,832.5686274509804,3991.0,-3012.478260869565,25934.0,23216.0,0.25934,5,4,0.8,30.6,8.685620300243386,0.2838438006615485,18,0.03133071131940683,4.9118146063083215,31.149384140740914,7.787331154197564,True,True,True
