n_trades,net_profit,gross_profit,gross_loss,profit_factor,win_rate,avg_trade,avg_win,avg_loss,max_dd,max_dd_closed,max_dd_pct,n_years,profitable_years,profitable_years_ratio,yearly_trades_mean,yearly_trades_std,yearly_trades_cv,min_yearly_trades,top_trade_pct,np_dd,recovery_trades,unger_score,first_trade,last_trade,engine,phase,p_bb_length,p_bb_num_devs,p_intraday_only,p_ptn_ly_yes,p_ptn_ly_no,p_ptn_sy_yes,p_ptn_sy_no,p_start_hour,p_end_hour,p_skip_day,p_stop_loss,p_take_profit,p_max_bars,oos_n_trades,oos_net_profit,oos_gross_profit,oos_gross_loss,oos_profit_factor,oos_win_rate,oos_avg_trade,oos_avg_win,oos_avg_loss,oos_max_dd,oos_max_dd_closed,oos_max_dd_pct,oos_n_years,oos_profitable_years,oos_profitable_years_ratio,oos_yearly_trades_mean,oos_yearly_trades_std,oos_yearly_trades_cv,oos_min_yearly_trades,oos_top_trade_pct,oos_np_dd,oos_recovery_trades,oos_unger_score,passes_oos_gate,passes_oos_hard,overall_pass
1868,181072.3990512732,904897.2799290692,723824.8808777959,1.2501605068227049,0.5390792291220556,96.93383246856168,898.6070307140707,-840.6793041553959,23674.367567539855,21389.356482072588,0.23674367567539856,10,9,0.9,186.8,33.629748735308745,0.18003077481428664,87,0.02594725823071877,7.648457705773871,244.23224548784975,0.9489417301199818,2012-01-10 08:45:00,2021-06-02 13:15:00,RBB_U,5,10,2.5,1,142,77,64,87,7,6,4,2250,4500,0,839,-18845.862094954842,918124.9923110855,936970.8544060403,0.9798863945379587,0.4052443384982122,-22.46229093558384,2700.367624444369,-1877.6971030181169,69535.52977955957,66624.6270844143,0.6953552977955957,5,2,0.4,167.8,53.368155298829656,0.3180462175138835,88,0.0,0.0,0.0,0.0,False,False,False
1856,199191.4907964068,943027.3552189076,743835.8644225008,1.267789576066025,0.5436422413793104,107.3230015066847,934.6158129027825,-878.2005483146409,29038.900958368584,25798.491428057983,0.29038900958368585,10,9,0.9,185.6,34.86316107297214,0.18784030750523784,82,0.050157765073467815,6.8594707176410115,270.5748120225642,0.9486501440978832,2012-01-10 08:45:00,2021-06-02 13:15:00,RBB_U,5,10,2.5,1,142,77,64,87,7,6,4,3000,10000,0,782,95937.56090575842,1075949.686206193,980012.1253004345,1.0978942590902614,0.4539641943734015,122.68230294854018,3030.8441864963183,-2295.110363701252,71446.84038943842,67962.86722509447,0.7144684038943843,5,3,0.6,156.4,47.05996175094069,0.30089489610575887,82,0.10414065049886331,1.3427824153290384,582.3728335080833,0.6913433036992881,True,False,False
1890,200170.52580196288,855748.4715785149,655577.945776552,1.3053344412995085,0.5079365079365079,105.91033111214968,891.4046578942864,-704.9225223403785,28696.653193769976,27540.716233488405,0.2869665319376998,10,9,0.9,189.0,34.7476617918386,0.18385006239068044,86,0.02992948125603241,6.975396205625113,270.9523508465171,0.9417292415395148,2012-01-10 08:45:00,2021-06-02 13:15:00,RBB_U,5,10,2.5,1,142,77,64,87,7,6,4,1250,6000,0,847,24290.376691653066,739254.6919100252,714964.3152183722,1.0339742504270777,0.2857142857142857,28.67813068672145,3054.7714541736577,-1181.7591987080532,53662.225713187065,50228.929166634414,0.5366222571318706,5,4,0.8,169.4,53.69394751738784,0.31696545169650436,87,0.24664088482656982,0.45265317211179146,1871.189803107835,0.18647467261024012,False,False,False
1865,184403.63298460556,920094.7104723271,735691.0774877216,1.250653621645538,0.5415549597855228,98.87594261909145,910.9848618537892,-860.4574005704346,25056.495335002488,21129.578490742977,0.2505649533500249,10,9,0.9,186.5,33.50596961736819,0.17965667355157205,87,0.02547852350084323,7.3595141905980865,253.4134661201648,0.9408791151245011,2012-01-10 08:45:00,2021-06-02 13:15:00,RBB_U,5,10,2.5,1,142,77,64,87,7,6,4,2500,4500,0,829,30104.394126330422,973795.2517203998,943690.8575940696,1.0319006948982012,0.43425814234016885,36.31410630437928,2704.986810334444,-2012.1340247208307,77355.25130810929,74259.713394086,0.773552513081093,5,3,0.6,165.8,51.95921477466725,0.3133848900764008,87,0.14918087974645672,0.3891706589695291,2130.1708669278382,0.19666805129546389,False,False,False
1856,196801.2417397647,940637.1061622654,743835.8644225008,1.264576166803354,0.5436422413793104,106.03515179944219,932.2468842044256,-878.2005483146409,29038.900958368584,25798.491428057983,0.29038900958368585,10,9,0.9,185.6,34.86316107297214,0.18784030750523784,82,0.05623850463462473,6.777158750667162,273.8610778177935,0.9372665749356293,2012-01-10 08:45:00,2021-06-02 13:15:00,RBB_U,5,10,2.5,1,142,77,64,87,7,6,4,3000,0,0,782,115471.84602267519,1095483.9713231097,980012.1253004345,1.1178269564647232,0.4539641943734015,147.66220719012173,3085.8703417552388,-2295.110363701252,64264.768709462674,61202.91209605607,0.6426476870946267,5,3,0.6,156.4,47.05996175094069,0.30089489610575887,82,0.1404819074701391,1.7968141540307532,435.21473728696805,0.877376981053497,True,False,False
1870,167765.9525067612,876535.1586857688,708769.2061790077,1.23670039703219,0.5347593582887701,89.7144131052199,876.5351586857688,-814.677248481618,20883.637617355613,18955.692095418814,0.20883637617355613,10,9,0.9,187.0,33.66600659418934,0.18003212082454192,87,0.02378909391546033,8.033368303965263,232.77906965587147,0.935109568238982,2012-01-10 08:45:00,2021-06-02 13:15:00,RBB_U,5,10,2.5,1,142,77,64,87,7,6,4,2000,4000,0,854,-57166.74820447986,854265.4834010085,911432.2316054883,0.937278114354393,0.3840749414519906,-66.93998618791552,2604.4679371981965,-1732.7608965883808,93601.6357097037,91922.05009759689,0.936016357097037,5,2,0.4,170.8,55.13401853665303,0.32279870337618866,88,0.0,0.0,0.0,0.0,False,False,False
1866,178976.8168781335,903003.7611834853,724026.9443053517,1.2471963485417632,0.5385852090032154,95.91469286073607,898.5112051576967,-840.9139887402458,23998.87147619392,22767.087354963413,0.2399887147619392,10,9,0.9,186.6,34.223383818669944,0.1834050579778668,85,0.027886293247680254,7.457718045436951,250.21058568200004,0.9325950052355729,2012-01-10 08:45:00,2021-06-02 13:15:00,RBB_U,5,10,2.5,1,142,77,64,87,7,6,4,2250,5000,0,826,23447.339739583775,947648.8915016201,924201.5517620363,1.0253703747790515,0.40556900726392253,28.386609854217646,2828.8026611988657,-1882.2842194746156,68157.93236466823,65506.1730492868,0.6815793236466823,5,3,0.6,165.2,52.23944869540642,0.3162194230956806,87,0.21285996856923753,0.3440148332864984,2401.0592569771557,0.16377917529834946,False,False,False
1909,159018.0909512113,833948.0151753331,674929.9242241217,1.235606816713622,0.5060240963855421,83.29915712478329,863.3002227487921,-715.7263247339573,18141.21527003053,16526.459086546383,0.1814121527003053,10,8,0.8,190.9,34.85527219804774,0.18258392979595464,91,0.02824206964840179,8.765569923747655,217.7838995760154,0.931559873421608,2012-01-10 18:30:00,2021-06-02 13:15:00,RBB_U,5,20,2.5,1,152,8,101,87,1,0,4,1250,4500,0,895,-21477.14143344154,738409.8992644238,759887.0406978653,0.9717364025398862,0.29497206703910617,-23.9968060708844,2797.0071941834235,-1204.2583846241923,53622.18806582038,51461.7213201357,0.5362218806582038,5,3,0.6,179.0,52.949032096913726,0.2958046485861102,99,0.0,0.0,0.0,0.0,False,False,False
1890,197764.21526635226,853342.1610429042,655577.945776552,1.301663923474568,0.5079365079365079,104.63715093457792,888.8980844196919,-704.9225223403785,28696.653193769976,27540.716233488405,0.2869665319376998,10,9,0.9,189.0,34.7476617918386,0.18385006239068044,86,0.03787844019157355,6.89154285452656,274.2491833680748,0.9304084290146425,2012-01-10 08:45:00,2021-06-02 13:15:00,RBB_U,5,10,2.5,1,142,77,64,87,7,6,4,1250,7500,0,842,28404.035083851515,744051.7385167922,715647.7034329406,1.0396899688877617,0.2826603325415677,33.734008413125316,3126.2678088940847,-1184.84719111414,50921.08368948827,47498.41362062287,0.5092108368948827,5,3,0.6,168.4,53.31641398293775,0.3166057837466612,86,0.26373013474620166,0.5578049999300194,1509.4880829423093,0.22517619943801562,False,False,False
1905,153940.50474091462,826510.2646100951,672569.7598691804,1.2288840711049174,0.5055118110236221,80.80866390599192,858.2661107062254,-713.9806368038008,17141.21527003053,15683.01189391996,0.1714121527003053,10,8,0.8,190.5,35.205823381934984,0.184807471821181,89,0.03242161644461259,8.98072291350673,212.12100833608162,0.9296949593756461,2012-01-10 18:30:00,2021-06-02 13:15:00,RBB_U,5,20,2.5,1,152,8,101,87,1,0,4,1250,5000,0,886,-17210.48935345511,742219.986758139,759430.4761115941,0.9773376366964155,0.29006772009029347,-19.424931550175067,2888.0155126775835,-1207.3616472362387,67836.18520465345,66785.13723760123,0.6783618520465344,5,3,0.6,177.2,52.677889099697225,0.2972792838583365,98,0.0,0.0,0.0,0.0,False,False,False
2013,192624.56692868567,958223.4969761327,765598.9300474471,1.2515998382034677,0.5479384003974168,95.6902965368533,868.7429709665755,-841.3175055466452,24557.771284775023,21395.039205577807,0.24557771284775023,10,9,0.9,201.3,35.363964709856845,0.17567791708821084,99,0.01552761440396822,7.843731611268255,256.63805185635584,0.9197647896683807,2012-01-10 11:15:00,2021-06-02 13:15:00,RBB_U,5,10,1.5,1,66,103,81,128,11,6,4,2000,3000,0,1010,-65937.4766858371,944218.9995448878,1010156.476230725,0.9347254824006329,0.4306930693069307,-65.28463038201693,2170.618389758363,-1756.7938717056086,84673.2240062996,81936.42132681931,0.846732240062996,5,1,0.2,202.0,63.733821476512766,0.31551396770550877,104,0.0,0.0,0.0,0.0,False,False,False
1915,185806.26266884897,902382.2453908273,716575.9827219783,1.2592973629440485,0.5117493472584856,97.0267690176757,920.7982095824768,-766.3914253710998,25396.163124816958,24400.315095528196,0.25396163124816956,10,7,0.7,191.5,34.61574786134195,0.18076108543781697,93,0.05377106162350589,7.316312379773634,261.74388142503693,0.9170877034211657,2012-01-10 18:30:00,2021-06-02 13:15:00,RBB_U,6,20,2.5,1,152,8,101,153,1,0,4,1500,10000,368,920,-23813.443061248145,882589.0096490787,906402.4527103269,0.9737275169655144,0.30978260869565216,-25.884177240487112,3096.8035426283463,-1427.4054373390975,86456.47150178107,83534.89047441288,0.8645647150178106,5,2,0.4,184.0,53.69916200463467,0.29184327176431885,108,0.0,0.0,0.0,0.0,False,False,False
1889,179004.90212898314,904608.0976092333,725603.1954802503,1.2466980620316952,0.5309687665431445,94.76172690787885,901.9023904379196,-818.9652319190184,24400.209011913743,21414.86176534393,0.24400209011913743,10,7,0.7,188.9,33.86871712952824,0.17929442630771963,90,0.025088698390862953,7.336203638320536,257.4901261100278,0.91377558066328,2012-01-10 18:30:00,2021-06-02 13:15:00,RBB_U,5,20,2.5,1,152,8,101,87,1,0,4,2000,4500,0,865,-82669.8675550762,876112.0807971484,958781.9483522247,0.9137761534860416,0.3838150289017341,-95.57210121974127,2638.891809629965,-1798.840428428189,128694.38537364054,126469.03055435876,1.2869438537364055,5,2,0.4,173.0,50.63200568810206,0.29267055311041656,95,0.0,0.0,0.0,0.0,False,False,False
2004,185774.21851314488,955097.4638632637,769323.2453501188,1.2414774538998872,0.5364271457085829,92.70170584488267,888.4627570821058,-828.1197474167049,23497.495545127575,19650.26393845296,0.23497495545127575,10,10,1.0,200.4,34.23214863253547,0.1708191049527718,100,0.02148306709048332,7.906128470430412,253.47425196733514,0.9109201155496935,2012-01-10 11:15:00,2021-06-02 13:15:00,RBB_U,5,10,1.5,1,66,103,81,128,11,6,4,1750,4000,0,993,-41970.66420685477,937145.9273767797,979116.5915836345,0.9571341507562742,0.3776435045317221,-42.26652991626865,2499.0558063380795,-1584.3310543424507,98740.02452991104,95765.5917840877,0.9874002452991104,5,1,0.2,198.6,62.847752545337684,0.3164539403088504,101,0.0,0.0,0.0,0.0,False,False,False
1860,189078.79720446747,924779.974780268,735701.1775758006,1.2570048859069365,0.5403225806451613,101.65526731422982,920.1790793833513,-860.469213538948,28641.211363234295,25945.82050776275,0.286412113632343,10,9,0.9,186.0,34.99142752160878,0.1881259544172515,82,0.03168520261698834,6.601634086160937,281.7484240605117,0.9047686630834963,2012-01-10 08:45:00,2021-06-02 13:15:00,RBB_U,5,10,2.5,1,142,77,64,87,7,6,4,2500,6000,0,801,76100.04488987339,1006578.1725011594,930478.127611286,1.081785957812073,0.4257178526841448,95.0062982395423,2951.8421480972415,-2022.7785382854045,70909.30599063326,67813.76807660997,0.7090930599063326,5,3,0.6,160.2,49.28853822137557,0.30766877791120834,84,0.07872531492812852,1.073202506028275,746.3642653653071,0.53740800860162,True,False,False
1880,173739.65792486642,881734.1445929768,707994.4866681104,1.2453969080218432,0.5228723404255319,92.41471166216299,896.982853095602,-789.2915124505132,23786.065601715905,22051.67952091471,0.23786065601715906,10,7,0.7,188.0,34.536936748935915,0.1837071103666804,86,0.05750558116282582,7.304262118588162,257.3839724639269,0.902574711760015,2012-01-10 18:30:00,2021-06-02 13:15:00,RBB_U,5,20,2.5,1,152,8,101,87,1,0,4,1750,10000,0,854,-59466.5687284188,843906.7256183652,903373.294346784,0.9341727621343753,0.3430913348946136,-69.6329844595068,2880.2277324858883,-1610.2910772669948,121393.56381721242,119599.54536120237,1.2139356381721242,5,2,0.4,170.8,50.95252692457951,0.2983169023687325,92,0.0,0.0,0.0,0.0,False,False,False
1860,190366.73433778854,926067.9119135891,735701.1775758006,1.2587555112594266,0.5403225806451613,102.34770663321964,921.460608869243,-860.469213538948,29556.883588573866,25945.82050776275,0.2955688358857387,10,9,0.9,186.0,34.99142752160878,0.1881259544172515,82,0.039350362478288346,6.440690330809461,288.7889192719869,0.896710282340141,2012-01-10 08:45:00,2021-06-02 13:15:00,RBB_U,5,10,2.5,1,142,77,64,87,7,6,4,2500,7500,0,795,80560.90518592054,1014954.7597375351,934393.8545516146,1.0862172892014355,0.4226415094339623,101.33447193197551,3020.6986896950452,-2035.7164587181146,65910.68188001662,63271.011444913616,0.6591068188001662,5,3,0.6,159.0,48.715500613254505,0.3063867963097768,83,0.09298554904158632,1.2222738847183083,650.4270523485985,0.5945421660180019,True,False,False
1875,177807.87839571718,900435.1567255282,722627.2783298111,1.2460575233288724,0.5285333333333333,94.83086847771582,908.6126707623897,-817.4516723187908,25526.915473139874,23936.453276921136,0.2552691547313987,10,7,0.7,187.5,34.24689766971601,0.18265012090515206,86,0.05618986115882169,6.9655058239532135,269.18360954522325,0.8940337471318675,2012-01-10 18:30:00,2021-06-02 13:15:00,RBB_U,5,20,2.5,1,152,8,101,87,1,0,4,2000,10000,0,843,-59147.1206002642,892370.9191730951,951518.0397733593,0.9378392020666761,0.37247924080664296,-70.16265788880688,2841.9456024620863,-1798.7108502331935,141320.73642396292,139095.38160468114,1.4132073642396292,5,2,0.4,168.6,49.51201874292746,0.29366559159506206,92,0.0,0.0,0.0,0.0,False,False,False
1879,170779.02774629823,877670.2262139457,706891.1984676475,1.2415916736783563,0.5231506120276743,90.8882531912178,892.8486533203924,-788.9410697183566,23786.065601715905,22051.67952091471,0.23786065601715906,10,7,0.7,187.9,34.83231258472512,0.18537686314382715,85,0.06501114935127149,7.179793018563709,261.70670869504914,0.8876664488909649,2012-01-10 18:30:00,2021-06-02 13:15:00,RBB_U,5,20,2.5,1,152,8,101,87,1,0,4,1750,0,0,853,-50989.185570713555,852384.1087760704,903373.294346784,0.9435569040065733,0.34232121922626024,-59.77630195863254,2919.123660192022,-1610.2910772669948,107544.97282343433,105750.95436742429,1.0754497282343434,5,2,0.4,170.6,50.800000000000004,0.2977725674091442,92,0.0,0.0,0.0,0.0,False,False,False
1894,168360.85513640114,882810.9459891816,714450.0908527805,1.2356509674950737,0.5248152059134108,88.8916869780365,888.1397846973658,-793.8334342808672,22909.359140489745,19924.01189391993,0.22909359140489746,10,7,0.7,189.4,34.22046171517854,0.1806782561519458,90,0.026674846693796612,7.348998900577801,257.7221776221912,0.8846226047136369,2012-01-10 18:30:00,2021-06-02 13:15:00,RBB_U,5,20,2.5,1,152,8,101,87,1,0,4,1750,4500,0,875,-79499.63514248357,829693.5159442389,909193.1510867224,0.9125602353609233,0.3554285714285714,-90.85672587712408,2667.824810110093,-1612.0445941253943,110177.87556952199,108614.57527603664,1.1017787556952199,5,2,0.4,175.0,51.90761023202667,0.296614915611581,95,0.0,0.0,0.0,0.0,False,False,False
1874,174847.248217149,896371.2383464973,721523.9901293481,1.2423304707939151,0.5288153681963714,93.30162658332391,904.5118449510568,-817.1279616413908,25526.915473139903,23936.453276921136,0.25526915473139905,10,7,0.7,187.4,34.54330615329112,0.1843292750976047,85,0.06349851651706233,6.849525098366385,273.59561036530107,0.8796165654371161,2012-01-10 18:30:00,2021-06-02 13:15:00,RBB_U,5,20,2.5,1,152,8,101,87,1,0,4,2000,0,0,842,-50669.73744255895,900848.3023308003,951518.0397733593,0.9467485267492901,0.37173396674584325,-60.17783544246906,2878.1095921111832,-1798.7108502331935,127222.14543018481,124996.79061090303,1.2722214543018482,5,2,0.4,168.4,49.35828197982584,0.29310143693483276,92,0.0,0.0,0.0,0.0,False,False,False
1862,175932.62603236627,922767.390366788,746834.7643344217,1.2355710184288988,0.5445757250268528,94.48583567796256,910.0270121960434,-880.7013730358747,26412.946898614522,22837.744058918674,0.2641294689861452,10,9,0.9,186.2,33.40598748727539,0.1794091701787078,87,0.02670529283053384,6.66084805711682,279.54398359388125,0.875712671729351,2012-01-10 08:45:00,2021-06-02 13:15:00,RBB_U,5,10,2.5,1,142,77,64,87,7,6,4,3000,4500,0,820,31534.85349748131,1019394.0286534643,987859.1751559828,1.0319224179828081,0.4658536585365854,38.45713841156257,2668.570755637341,-2255.3862446483627,89351.85047448368,85929.21860303398,0.8935185047448369,5,3,0.6,164.0,50.52919947911306,0.3081048748726406,87,0.1424138533054778,0.3529289357749424,2323.4139139073086,0.19378874242876418,False,False,False
1989,199543.9290338122,988960.650490511,789416.721456699,1.252773881791605,0.5490196078431373,100.3237451150388,905.6416213283068,-880.0632346228527,29811.682620106032,25666.950540908816,0.29811682620106034,10,10,1.0,198.9,34.468681436921834,0.17329653814440338,97,0.020000608484178617,6.6934809274815255,297.1548020453353,0.8752131742192829,2012-01-10 11:15:00,2021-06-02 13:15:00,RBB_U,5,10,1.5,1,66,103,81,128,11,6,4,2250,4000,0,977,-8659.920499209955,1052941.5357078265,1061601.4562070365,0.9918425879612573,0.42988741044012285,-8.863787614339769,2507.003656447206,-1905.9272104255592,115048.55484312793,112074.12209730459,1.1504855484312793,5,2,0.4,195.4,61.620126582148465,0.31535376961181405,101,0.0,0.0,0.0,0.0,False,False,False
1857,180734.95535440874,927579.8197769094,746844.8644225008,1.2419979890926374,0.5433494884221863,97.32630875304724,919.3060651901976,-880.7132835171001,28123.228733029013,25825.491428057983,0.28123228733029015,10,9,0.9,185.7,34.89140295258991,0.1878912383015073,82,0.03314798727369624,6.4265364787986305,288.9581357121847,0.8741803045724064,2012-01-10 08:45:00,2021-06-02 13:15:00,RBB_U,5,10,2.5,1,142,77,64,87,7,6,4,3000,6000,0,791,79130.51435887185,1054226.9127189778,975096.3983601059,1.0811514784506964,0.4589127686472819,100.0385769391553,2904.2063711266605,-2278.2626129909017,81448.92481339877,78026.29294194907,0.8144892481339877,5,3,0.6,158.2,47.69654075506944,0.3014952007273669,84,0.07571036342351677,0.9715354074981536,814.1751642762473,0.5279930209609218,True,False,False
2034,157022.43884190478,761062.3309622809,604039.8921203762,1.2599537561843885,0.515732546705998,77.19883915531209,725.5122316132324,-613.2384691577423,17735.39150098423,16420.87163623197,0.17735391500984232,10,8,0.8,203.4,37.82380202993877,0.18595772876076092,98,0.04770655745286302,8.85362123712864,229.73650504385662,0.8731598038835034,2012-01-10 18:30:00,2021-06-02 13:15:00,RBB_U,5,20,2.5,1,152,8,101,87,1,0,4,1250,7500,48,927,21729.332388248433,714558.7697331668,692829.4373449183,1.0313631771645275,0.34735706580366776,23.44048801321298,2219.1266140781577,-1145.1726237106086,47770.378170637916,46487.109370109516,0.47770378170637917,5,3,0.6,185.4,52.63306945257896,0.2838892634982684,103,0.3447413784351355,0.4548704285034188,2037.9429875227263,0.16154393745163606,False,False,False
2030,172618.02235616645,787745.3901917054,615127.367835539,1.2806215938067604,0.5261083743842364,85.03350854983569,737.5893166589002,-639.4255382905811,21551.769475821646,20237.249611069383,0.21551769475821644,10,8,0.8,203.0,37.89722945018541,0.18668585936051924,97,0.04339639568192746,8.00945938800162,253.45031439212903,0.8724729818827803,2012-01-10 18:30:00,2021-06-02 13:15:00,RBB_U,5,20,2.5,1,152,8,101,87,1,0,4,1500,7500,48,921,-11957.700122601476,748575.7648428974,760533.4649654988,0.9842772203020103,0.3735070575461455,-12.983387755267618,2176.0923396595854,-1318.082261638646,63466.5082636593,62219.74742539163,0.634665082636593,5,2,0.4,184.2,53.063735262418156,0.28807673866676525,100,0.0,0.0,0.0,0.0,False,False,False
2023,165360.7702824141,936130.4056249808,770769.6353425666,1.2145398089131,0.5388037567968363,81.74037087613154,858.835234518331,-826.1196520284744,20119.60242513413,18904.039205577807,0.20119602425134128,10,9,0.9,202.3,35.111394162009574,0.17356101909050703,101,0.018087724161491094,8.218888563913147,246.1403368920745,0.8680210581533325,2012-01-10 11:15:00,2021-06-02 13:15:00,RBB_U,5,10,1.5,1,66,103,81,128,11,6,4,1750,3000,0,1016,-66522.45314284838,893952.4981889277,960474.951331776,0.9307400437141962,0.4005905511811024,-65.47485545555942,2196.4434844936795,-1577.1345670472513,89515.12447524158,87738.67178578375,0.8951512447524158,5,1,0.2,203.2,64.07308327215104,0.3153202916936567,104,0.0,0.0,0.0,0.0,False,False,False
1857,182022.8924877298,928867.7569102305,746844.8644225008,1.2437224933299624,0.5433494884221863,98.01986671390944,920.5825142816952,-880.7132835171001,29038.900958368584,25798.491428057983,0.29038900958368585,10,9,0.9,185.7,34.89140295258991,0.1878912383015073,82,0.04115416416924025,6.2682431662508735,296.25525857043266,0.8664178170307112,2012-01-10 08:45:00,2021-06-02 13:15:00,RBB_U,5,10,2.5,1,142,77,64,87,7,6,4,3000,7500,0,785,100173.78706243476,1077176.9123628694,977003.1253004344,1.1025316956193265,0.4573248407643312,127.60991982475765,3000.492792097129,-2293.434566432945,76955.982844472,73533.3509730223,0.76955982844472,5,3,0.6,157.0,47.138094997570704,0.3002426432966287,83,0.07478004196178713,1.30170239349533,603.0564312723731,0.6928936733400622,True,False,False
2035,169851.32219623902,938970.4319227231,769119.1097264842,1.22083877522773,0.5484029484029485,83.46502319225505,841.3713547694651,-836.9087156980241,21108.341147326362,19932.146135961717,0.21108341147326362,10,10,1.0,203.5,35.73583635512117,0.1756060754551409,103,0.014665767494715196,8.046644736824941,252.9004406876516,0.8653281277317332,2012-01-10 11:15:00,2021-06-02 13:15:00,RBB_U,5,10,1.5,1,66,103,81,128,11,6,4,2000,2500,0,1022,-58123.78548082096,923501.9077021903,981625.6931830114,0.9407882394639149,0.4569471624266145,-56.872588533092916,1977.5201449725703,-1768.6949426720926,77021.92679930403,74937.15960501487,0.7702192679930403,5,1,0.2,204.4,63.26642079334029,0.3095226066210386,105,0.0,0.0,0.0,0.0,False,False,False
1909,168136.1650476542,811161.8943895098,643025.7293418555,1.2614765745372951,0.48873755893137766,88.07551862108654,869.412534179539,-658.8378374404257,23609.431789696566,21908.529341061076,0.23609431789696567,10,9,0.9,190.9,34.29125252888847,0.17962940036086156,89,0.059422076131974866,7.12156762370837,268.05895848615677,0.8634074591944557,2012-01-10 08:45:00,2021-06-02 13:15:00,RBB_U,5,10,2.5,1,142,77,64,87,7,6,4,1000,10000,0,855,-57661.019668967965,587878.7310293047,645539.7506982726,0.9106778171187805,0.22105263157894736,-67.43978908651223,3110.4694763455273,-969.2789049523612,85095.97493878318,82561.02102644861,0.8509597493878318,5,0,0.0,171.0,54.62600113499065,0.319450299035033,86,0.0,0.0,0.0,0.0,False,False,False
1883,173010.73977936685,911494.759466923,738484.0196875562,1.2342782445753742,0.534784917684546,91.88037163004081,905.1586489244518,-843.0182873145619,25724.21350357827,22787.851132164404,0.2572421350357827,10,8,0.8,188.3,33.376788341600516,0.17725325725757043,90,0.025957926113298974,6.725598812002584,279.9750702702599,0.8628892232814376,2012-01-10 18:30:00,2021-06-02 13:15:00,RBB_U,5,20,2.5,1,152,8,101,87,1,0,4,2250,4500,0,860,-48678.17197660377,938929.6479018562,987607.81987846,0.9507110302320263,0.413953488372093,-56.60252555419043,2637.4428311849892,-1959.5393251556748,121736.32773771518,118640.91744983356,1.2173632773771519,5,2,0.4,172.0,49.86381453519175,0.28990589846041714,95,0.0,0.0,0.0,0.0,False,False,False
1877,171165.73404884827,896707.7241781965,725541.9901293481,1.235914304585367,0.5285029302077784,91.19112096369115,903.9392380828593,-819.8214577732747,25526.915473139903,23936.453276921136,0.25526915473139905,10,7,0.7,187.7,34.400726736509505,0.18327504920889454,86,0.04376460067563625,6.70530422012614,279.92764211445274,0.8597194235280284,2012-01-10 18:30:00,2021-06-02 13:15:00,RBB_U,5,20,2.5,1,152,8,101,87,1,0,4,2000,7500,0,844,-60140.69884892792,891377.3409244313,951518.0397733593,0.9367949987966042,0.3732227488151659,-71.25675219067288,2829.769336268036,-1798.7108502331935,140347.96949996045,138122.61468067867,1.4034796949996045,5,2,0.4,168.8,49.66850108469149,0.29424467467234294,92,0.0,0.0,0.0,0.0,False,False,False
2029,169531.51690739556,784658.8847429345,615127.367835539,1.2756039249300992,0.5258748151798915,83.5542222313433,735.3878957290857,-639.4255382905811,21551.769475821646,20237.249611069383,0.21551769475821644,10,8,0.8,202.9,37.776844759720206,0.18618454785470775,97,0.05893299477440208,7.866245836453867,257.9375272759948,0.8572949965524791,2012-01-10 18:30:00,2021-06-02 13:15:00,RBB_U,5,20,2.5,1,152,8,101,87,1,0,4,1500,10000,48,921,-4604.37197028556,755929.0929952132,760533.4649654988,0.993945865392663,0.3735070575461455,-4.999318100201476,2197.4682935907363,-1318.082261638646,61346.656882633826,60099.896044366156,0.6134665688263382,5,2,0.4,184.2,53.063735262418156,0.28807673866676525,100,0.0,0.0,0.0,0.0,False,False,False
1892,182377.28461824797,839214.2303947998,656836.945776552,1.2776599059948288,0.5079281183932347,96.39391364600844,873.2718318364202,-705.5176646364682,28696.653193769976,27540.716233488405,0.2869665319376998,10,9,0.9,189.2,34.15494107739025,0.1805229443836694,88,0.02736634669414647,6.355350339524678,297.70192025975774,0.8571115417508819,2012-01-10 08:45:00,2021-06-02 13:15:00,RBB_U,5,10,2.5,1,142,77,64,87,7,6,4,1250,5000,0,861,20779.580842317824,736844.2460298551,716064.6651875373,1.0290191401036044,0.2938443670150987,24.13424023498005,2912.427849920376,-1177.7379361637127,55284.91562569019,52875.94919366223,0.5528491562569019,5,4,0.8,172.2,55.01054444377005,0.319457284807027,89,0.2401877130185311,0.37586348115292806,2290.7253382503627,0.15460860461013856,False,False,False
2033,153812.66314315776,757852.5552635338,604039.8921203762,1.2546399089689675,0.5154943433349729,75.65797498433732,723.1417512056621,-613.2384691577423,17735.39150098423,16420.87163623197,0.17735391500984232,10,8,0.8,203.3,37.70159147834478,0.18544806433027436,98,0.06495564016534254,8.672639853178424,234.4153607687201,0.8557318130994365,2012-01-10 18:30:00,2021-06-02 13:15:00,RBB_U,5,20,2.5,1,152,8,101,87,1,0,4,1250,10000,48,927,31679.74314723094,724509.1804921492,692829.4373449183,1.0457251690526244,0.34735706580366776,34.17448020197512,2250.028510845184,-1145.1726237106086,45652.84421076643,44367.25798908404,0.4565284421076643,5,4,0.8,185.4,52.63306945257896,0.2838892634982684,103,0.31537503172191256,0.6939270421131795,1335.875306396845,0.24091916677022113,False,False,False
