n_trades,net_profit,gross_profit,gross_loss,profit_factor,win_rate,avg_trade,avg_win,avg_loss,max_dd,max_dd_closed,max_dd_pct,n_years,profitable_years,profitable_years_ratio,yearly_trades_mean,yearly_trades_std,yearly_trades_cv,min_yearly_trades,top_trade_pct,np_dd,recovery_trades,unger_score,first_trade,last_trade,engine,phase,p_fast,p_slow,p_gradient_length,p_gradient_factor,p_daily_factor,p_direction,p_stop_loss,p_take_profit,p_trailing_stop,oos_n_trades,oos_net_profit,oos_gross_profit,oos_gross_loss,oos_profit_factor,oos_win_rate,oos_avg_trade,oos_avg_win,oos_avg_loss,oos_max_dd,oos_max_dd_closed,oos_max_dd_pct,oos_n_years,oos_profitable_years,oos_profitable_years_ratio,oos_yearly_trades_mean,oos_yearly_trades_std,oos_yearly_trades_cv,oos_min_yearly_trades,oos_top_trade_pct,oos_np_dd,oos_recovery_trades,oos_unger_score,passes_oos_gate,passes_oos_hard,overall_pass,p_long_offset_ticks,p_short_offset_ticks,p_ptn_neut_yes,p_ptn_neut_no,p_ptn_dir_yes,p_ptn_dir_no,p_start_hour,p_end_hour,p_skip_day,p_max_bars,p_level_choice,p_level_shift,p_ptn_ly_yes,p_ptn_ly_no,p_ptn_sy_yes,p_ptn_sy_no,p_not_le_day,p_not_se_day,p_channel_len,p_breakout_offset_ticks,p_intraday_only,p_dvol_min,p_breakeven,p_vol_source,p_vol_mult,p_vol_mult_short,p_atr_len,p_momentum,p_level_source,p_n_sess,p_lev_include_sess0,p_bb_length,p_bb_num_devs,p_entry_type,p_le_bar,p_lx_bar,p_se_bar,p_sx_bar,p_end_long,p_end_short,p_nhigh,p_nlow,p_le_day,p_lx_day,p_le_time,p_lx_time,p_se_day,p_sx_day,p_se_time,p_sx_time,ms_blocks_total,ms_blocks_positive,ms_min_avg_trade,ms_mean_avg_trade,ms_min_n_trades,expected_avg_trade,passes_multisplit,passes_expectancy,wf_mean_unger,wf_min_unger,wf_positive_folds,wf_total_folds,wf_positive_folds_oos,wf_total_folds_oos,plateau_ratio,plateau_min,plateau_neighbors,wf_efficiency_used,pattern_null_p,pattern_null_draws,pattern_null_valid_draws,pattern_null_p_lower,pattern_null_min_trades,pattern_null_median_avg,pattern_avg_trade,pattern_none_avg_trade,pattern_vs_none_avg,passes_plateau,passes_null,passes_pattern_useful,passes_wfo,good,gate_reason,wfo_net_profit,wfo_max_dd,wfo_avg_trade,wfo_n_trades,wfo_positive_windows,wfo_total_windows,wfo_efficiency,wfo_measured,mc_dd_median,mc_dd_p95,mc_dd_worst,z_score,z_runs,z_n,z_interpretation
151,112756.0,338486.0,225730.0,1.4995171222256678,0.5033112582781457,746.7284768211921,4453.763157894737,-3009.733333333333,29025.0,25644.0,0.29025,10,7,0.7,15.1,10.737318100903968,0.7110806689340377,5,0.03982936606477704,3.884788975021533,38.86955017914789,6.60206740645452,2012-01-10 10:30:00,2021-06-02 13:15:00,TF_M,5,,,,,,,3000,4500,,150,103410.0,332334.0,228924.0,1.4517219688630287,0.49333333333333335,689.4,4491.0,-3012.157894736842,26548.0,24162.0,0.26548,5,3,0.6,30.0,8.648699324175862,0.2882899774725287,18,0.04342906875543951,3.8952086786198583,38.50884827386133,6.373217342591002,True,True,True,,,47.0,7.0,12.0,39.0,9.0,5.0,4.0,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,382.6981132075472,704.8993710691824,45.0,337.3275365081964,True,True,10.77642804876876,0.0,4,5,1,1,1.1027889883127715,0.773284028001314,8.0,0.48930597114620883,0.034482758620689655,200.0,57.0,0.014317132881312047,75.0,77.71428571428571,689.4,68.02012383900929,621.3798761609906,True,True,True,True,True,—,43596.0,27207.0,360.297520661157,121.0,2.0,4.0,0.48930597114620883,True,30270.0,47190.49999999999,78744.0,1.1549115550823148,161.0,301.0,indeterminato
108,102288.0,149865.0,47577.0,3.1499464026735606,0.1388888888888889,947.1111111111111,9991.0,-511.5806451612903,18382.0,9671.0,0.18382,10,7,0.7,10.8,5.758472019555188,0.5331918536625173,5,0.09767519161582981,5.564574039821564,19.408493664946036,10.522232781518147,2012-02-03 12:00:00,2021-05-07 14:45:00,BO,5,,,,,,,500,10000,,95,56645.0,99910.0,43265.0,2.3092569051196117,0.10526315789473684,596.2631578947369,9991.0,-509.0,24856.0,19851.0,0.24856,5,3,0.6,19.0,8.532291603080617,0.4490679791095062,6,0.1763792038132227,2.2789266173157388,41.68629181745961,5.696730971952221,True,True,True,,,47.0,48.0,35.0,50.0,10.0,5.0,-1.0,0.0,,,,,,,,,,2.0,0.0,,,,,,,,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,3.0,2.0,-120.11111111111111,581.8327682521232,27.0,201.33591353676476,True,True,10.464396745769074,1.6628706894142038,5,5,1,1,0.914118518444591,0.2170883522536409,10.0,0.3376628437813161,0.07272727272727272,200.0,54.0,0.038974286100811134,48.0,197.5445245681704,596.2631578947369,209.65145228215766,386.6117056125792,True,True,True,True,True,—,39555.0,12303.0,226.02857142857144,175.0,4.0,5.0,0.3376628437813161,True,13743.0,21567.0,37906.0,-0.44021258375408534,43.0,203.0,indeterminato
149,87909.0,267189.0,179280.0,1.4903447121820617,0.5973154362416108,589.993288590604,3002.123595505618,-2988.0,17734.0,15297.0,0.17734,10,8,0.8,14.9,7.091544260596559,0.47594256782527244,6,0.04528546565198103,4.957088079395511,30.057969036162394,6.673398724521809,2012-01-12 11:15:00,2021-06-02 13:15:00,BO,5,,,,,,,3000,3000,,125,73875.0,224325.0,150450.0,1.4910269192422732,0.6,591.0,2991.0,-3009.0,24404.0,21261.0,0.24404,5,5,1.0,25.0,5.796550698475776,0.23186202793903102,18,0.04048730964467005,3.0271676774299294,41.2927241962775,5.698497044827016,True,True,True,,,47.0,7.0,-1.0,38.0,5.0,4.0,-1.0,0.0,,,,,,,,,,0.0,0.0,,,,,,,,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,3.0,3.0,72.08108108108108,593.027027027027,37.0,199.55874067475781,True,True,9.077565725105847,2.295393405037816,5,5,1,1,1.415316320655237,0.6831240141240774,11.0,0.3376628437813161,0.08,200.0,49.0,0.042900734340044676,63.0,201.93434343434345,591.0,197.94444444444446,393.05555555555554,True,True,True,True,True,—,39555.0,12303.0,226.02857142857144,175.0,4.0,5.0,0.3376628437813161,True,24162.0,36468.9,60737.0,0.9851272364633513,140.0,274.0,indeterminato
