window,is_start,is_end,oos_start,oos_end,is_net,is_avg_trade,is_n_trades,oos_net,oos_avg_trade,oos_n_trades,oos_max_dd,valid,seconds,params
1,2012-01-10,2013-10-21,2013-10-21,2014-09-11,20829.0,385.72222222222223,54,8856.0,285.6774193548387,31,6571.0,True,167.5,"{'intraday_only': 0, 'ptn_ly_yes': 114, 'ptn_ly_no': 153, 'ptn_sy_yes': 152, 'ptn_sy_no': 149, 'start_hour': 8, 'end_hour': -1, 'skip_day': 4, 'stop_loss': 5000, 'take_profit': 500, 'max_bars': 0}"
2,2012-01-10,2016-06-24,2016-06-24,2017-05-18,51211.0,914.4821428571429,56,10395.0,693.0,15,13272.0,True,351.9,"{'intraday_only': 0, 'ptn_ly_yes': 133, 'ptn_ly_no': 130, 'ptn_sy_yes': 152, 'ptn_sy_no': 94, 'start_hour': 19, 'end_hour': 16, 'skip_day': -1, 'stop_loss': 3000, 'take_profit': 3000, 'max_bars': 0}"
3,2012-01-10,2019-03-06,2019-03-06,2020-01-28,96824.0,1225.620253164557,79,27640.0,1105.6,25,15207.0,True,530.1,"{'intraday_only': 0, 'ptn_ly_yes': 152, 'ptn_ly_no': 145, 'ptn_sy_yes': 37, 'ptn_sy_no': 115, 'start_hour': 20, 'end_hour': 16, 'skip_day': 4, 'stop_loss': 4000, 'take_profit': 4000, 'max_bars': 0}"
4,2012-01-10,2021-11-10,2021-11-10,2022-09-29,212472.0,1051.8415841584158,202,-8225.0,-329.0,25,21675.0,True,702.0,"{'intraday_only': 0, 'ptn_ly_yes': 147, 'ptn_ly_no': 79, 'ptn_sy_yes': 37, 'ptn_sy_no': 137, 'start_hour': 22, 'end_hour': 4, 'skip_day': 4, 'stop_loss': 1000, 'take_profit': 7500, 'max_bars': 0}"
5,2012-01-10,2024-07-10,2024-07-10,2025-05-30,379898.0,954.5175879396985,398,5782.0,86.29850746268657,67,27201.0,True,874.9,"{'intraday_only': 0, 'ptn_ly_yes': 145, 'ptn_ly_no': 79, 'ptn_sy_yes': 114, 'ptn_sy_no': 39, 'start_hour': 16, 'end_hour': 20, 'skip_day': -1, 'stop_loss': 4000, 'take_profit': 3000, 'max_bars': 0}"
