entry_time,exit_time,side,entry_price,exit_price,pnl,bars_held,exit_reason,periodo,pnl_cumulato
2012-01-10 16:30:00,2012-01-24 15:30:00,L,2224.1,2252.9,2874.000000000018,460,MAXBARS,IS,2874.000000000018
2012-01-31 08:30:00,2012-02-06 10:00:00,L,2328.4,2310.8,-1765.999999999991,191,SL,IS,1108.0000000000273
2012-02-14 04:00:00,2012-02-15 15:30:00,S,2302.6,2320.2,-1765.999999999991,70,SL,IS,-657.9999999999636
2012-02-15 16:30:00,2012-02-16 07:30:00,L,2321.6,2304.0,-1765.999999999991,29,SL,IS,-2423.9999999999545
2012-02-24 17:00:00,2012-02-28 18:00:00,S,2358.2000000000003,2375.8,-1765.999999999991,96,SL,IS,-4189.999999999945
2012-02-28 18:30:00,2012-02-29 16:30:00,L,2374.5,2356.9,-1765.999999999991,43,SL,IS,-5955.999999999936
2012-03-05 16:30:00,2012-03-19 10:30:00,S,2289.9,2242.6,4724.000000000018,460,MAXBARS,IS,-1231.9999999999181
2012-03-19 16:30:00,2012-03-20 13:30:00,L,2246.5,2228.9,-1765.999999999991,41,SL,IS,-2997.999999999909
2012-03-28 02:30:00,2012-04-11 21:00:00,S,2263.5,2240.2999999999997,2314.0000000000273,460,MAXBARS,IS,-683.9999999998818
2012-04-17 16:30:00,2012-04-17 17:30:00,S,2222.7000000000003,2240.3,-1765.999999999991,2,SL,IS,-2449.9999999998727
2012-05-01 16:30:00,2012-05-02 13:00:00,L,2252.0,2234.4,-1765.999999999991,40,SL,IS,-4215.999999999864
2012-05-08 16:30:00,2012-05-16 09:00:00,S,2187.7000000000003,2112.8,7484.000000000009,267,TP,IS,3268.0000000001455
2012-05-17 08:00:00,2012-05-23 17:00:00,L,2134.6,2117.0,-1765.999999999991,206,SL,IS,1502.0000000001546
2012-06-06 03:30:00,2012-06-07 16:30:00,L,2205.7,2188.1,-1765.999999999991,73,SL,IS,-263.9999999998363
2012-06-19 03:30:00,2012-06-20 12:30:00,L,2211.4,2193.8,-1765.999999999991,65,SL,IS,-2029.9999999998272
2012-06-25 18:30:00,2012-06-27 10:30:00,L,2162.7999999999997,2145.2,-1765.999999999991,72,SL,IS,-3795.999999999818
2012-07-05 16:30:00,2012-07-19 11:30:00,S,2184.7000000000003,2160.1,2454.0000000000364,460,MAXBARS,IS,-1341.9999999997817
2012-07-31 18:30:00,2012-08-14 13:30:00,S,2192.8,2190.1,264.0000000000273,460,MAXBARS,IS,-1077.9999999997544
2012-08-23 17:00:00,2012-08-29 17:00:00,L,2247.2999999999997,2229.7,-1765.999999999991,188,SL,IS,-2843.9999999997453
2012-08-31 16:30:00,2012-09-07 17:00:00,L,2242.1,2317.0,7484.000000000009,228,TP,IS,4640.000000000264
2012-09-07 17:30:00,2012-09-13 18:30:00,L,2316.1,2298.5,-1765.999999999991,190,SL,IS,2874.000000000273
2012-09-13 19:30:00,2012-09-27 14:30:00,L,2330.7,2341.4,1064.0000000000273,460,MAXBARS,IS,3938.0000000003
2012-10-01 01:30:00,2012-10-01 15:00:00,S,2344.7000000000003,2362.3,-1765.999999999991,27,SL,IS,2172.0000000003092
2012-10-04 16:30:00,2012-10-08 04:30:00,L,2365.0,2347.4,-1765.999999999991,70,SL,IS,406.0000000003183
2012-10-18 16:30:00,2012-11-01 10:30:00,S,2319.2000000000003,2297.4,2174.000000000018,460,MAXBARS,IS,2580.0000000003365
2012-11-19 01:30:00,2012-12-03 04:00:00,L,2292.7999999999997,2293.3,44.000000000045475,460,MAXBARS,IS,2624.000000000382
2012-12-04 03:30:00,2012-12-17 22:00:00,S,2286.9,2271.7999999999997,1504.0000000000364,460,MAXBARS,IS,4128.000000000418
2012-12-20 16:30:00,2012-12-31 19:00:00,S,2225.8,2243.4,-1765.999999999991,280,SL,IS,2362.0000000004275
2013-01-15 16:30:00,2013-01-25 14:30:00,L,2252.0,2234.4,-1765.999999999991,364,SL,IS,596.0000000004366
2013-01-29 08:00:00,2013-02-11 14:30:00,L,2234.5,2216.9,-1765.999999999991,436,SL,IS,-1169.9999999995543
2013-02-11 16:30:00,2013-02-20 20:30:00,S,2220.4,2145.5,7484.000000000009,321,TP,IS,6314.000000000455
2013-02-20 21:00:00,2013-02-22 07:00:00,S,2139.8,2157.4,-1765.999999999991,66,SL,IS,4548.000000000464
2013-03-11 01:00:00,2013-03-12 13:00:00,S,2147.3,2164.9,-1765.999999999991,71,SL,IS,2782.000000000473
2013-03-18 00:00:00,2013-04-01 19:30:00,L,2175.7999999999997,2169.5,-635.9999999999727,460,MAXBARS,IS,2146.0000000005
2013-04-02 16:30:00,2013-04-12 17:00:00,S,2151.2000000000003,2076.3,7484.000000000009,377,TP,IS,9630.00000000051
2013-04-18 03:00:00,2013-04-18 10:00:00,S,1933.6000000000001,1951.2,-1765.999999999991,14,SL,IS,7864.000000000518
2013-04-18 17:00:00,2013-04-26 02:00:00,L,1964.0,2038.9,7484.000000000009,252,TP,IS,15348.000000000528
2013-04-30 08:30:00,2013-04-30 10:00:00,S,2030.2,2047.8,-1765.999999999991,3,SL,IS,13582.000000000537
2013-05-08 19:30:00,2013-05-09 21:30:00,L,2038.8,2021.2,-1765.999999999991,51,SL,IS,11816.000000000546
2013-05-20 21:30:00,2013-05-21 13:30:00,L,1960.1,1942.5,-1765.999999999991,31,SL,IS,10050.000000000555
2013-05-22 16:30:00,2013-05-22 17:00:00,L,1968.6999999999998,1951.1,-1765.999999999991,1,SL,IS,8284.000000000564
2013-05-28 16:30:00,2013-05-28 18:00:00,S,1950.0,1967.6,-1765.999999999991,3,SL,IS,6518.000000000573
2013-05-30 08:30:00,2013-05-31 22:00:00,L,1970.3,1952.7,-1765.999999999991,74,SL,IS,4752.000000000582
2013-06-11 16:30:00,2013-06-12 17:00:00,S,1939.3000000000002,1956.9,-1765.999999999991,48,SL,IS,2986.000000000591
2013-06-18 08:00:00,2013-06-20 10:30:00,S,1947.6000000000001,1872.7,7484.000000000009,99,TP,IS,10470.0000000006
2013-06-25 06:30:00,2013-06-27 20:30:00,S,1842.9,1768.0,7484.000000000009,122,TP,IS,17954.00000000061
2013-07-05 04:00:00,2013-07-10 20:30:00,S,1811.6000000000001,1829.2,-1765.999999999991,174,SL,IS,16188.00000000062
2013-07-15 01:00:00,2013-07-15 14:30:00,L,1860.5,1842.9,-1765.999999999991,27,SL,IS,14422.00000000063
2013-07-16 17:00:00,2013-07-17 18:00:00,L,1861.6,1844.0,-1765.999999999991,49,SL,IS,12656.000000000638
2013-07-30 16:30:00,2013-07-31 04:00:00,S,1888.1000000000001,1905.7,-1765.999999999991,22,SL,IS,10890.000000000648
2013-07-31 04:30:00,2013-07-31 16:00:00,L,1903.8,1886.2,-1765.999999999991,23,SL,IS,9124.000000000657
2013-07-31 16:30:00,2013-07-31 21:00:00,S,1880.6000000000001,1898.2,-1765.999999999991,9,SL,IS,7358.000000000666
2013-08-08 04:00:00,2013-08-15 19:30:00,L,1857.8,1932.7,7484.000000000009,266,TP,IS,14842.000000000675
2013-08-15 20:00:00,2013-08-29 15:00:00,L,1927.3999999999999,1979.2,5174.000000000018,460,MAXBARS,IS,20016.00000000069
2013-08-30 02:00:00,2013-09-12 15:30:00,S,1969.5,1894.6,7484.000000000009,442,TP,IS,27500.0000000007
2013-09-12 16:30:00,2013-09-18 20:30:00,S,1895.7,1913.3,-1765.999999999991,196,SL,IS,25734.000000000706
2013-09-18 21:00:00,2013-09-23 03:00:00,L,1908.0,1890.4,-1765.999999999991,105,SL,IS,23968.000000000713
2013-09-24 16:30:00,2013-09-25 17:00:00,S,1880.8000000000002,1898.4,-1765.999999999991,48,SL,IS,22202.00000000072
2013-09-27 16:30:00,2013-09-30 15:30:00,L,1908.1,1890.5,-1765.999999999991,45,SL,IS,20436.000000000728
2013-10-22 16:30:00,2013-11-01 13:00:00,L,1898.8999999999999,1881.3,-1765.999999999991,371,SL,IS,18670.000000000735
2013-11-05 16:30:00,2013-11-19 11:30:00,S,1878.2,1840.6,3754.0000000000136,460,MAXBARS,IS,22424.00000000075
2013-11-25 21:00:00,2013-12-02 16:30:00,L,1815.8999999999999,1798.3,-1765.999999999991,211,SL,IS,20658.000000000757
2013-12-12 16:30:00,2013-12-16 17:30:00,S,1794.5,1812.1,-1765.999999999991,96,SL,IS,18892.000000000764
2014-01-06 16:30:00,2014-01-06 16:30:00,S,1788.6000000000001,1806.2,-1765.999999999991,1,SL_SAMEBAR,IS,17126.00000000077
2014-01-17 16:30:00,2014-01-23 01:30:00,L,1815.8,1798.2,-1765.999999999991,150,SL,IS,15360.00000000078
2014-01-23 02:00:00,2014-01-23 14:30:00,S,1800.0,1817.6,-1765.999999999991,25,SL,IS,13594.00000000079
2014-02-03 17:00:00,2014-02-17 12:00:00,L,1828.6999999999998,1894.4,6564.000000000027,460,MAXBARS,IS,20158.000000000815
2014-02-18 07:00:00,2014-02-24 12:30:00,S,1886.2,1903.8,-1765.999999999991,199,SL,IS,18392.000000000822
2014-03-10 01:00:00,2014-03-12 03:00:00,S,1905.3000000000002,1922.9,-1765.999999999991,98,SL,IS,16626.00000000083
2014-03-14 16:30:00,2014-03-17 19:30:00,L,1953.1999999999998,1935.6,-1765.999999999991,53,SL,IS,14860.000000000839
2014-03-17 20:00:00,2014-03-27 20:00:00,S,1933.5,1858.6,7484.000000000009,376,TP,IS,22344.000000000848
2014-04-02 16:30:00,2014-04-16 11:30:00,L,1861.6,1866.7,504.00000000001364,460,MAXBARS,IS,22848.000000000862
2014-04-21 01:00:00,2014-05-02 19:30:00,S,1859.5,1870.8,-1135.9999999999955,460,MAXBARS,IS,21712.000000000866
2014-05-07 16:30:00,2014-05-21 11:30:00,S,1868.8000000000002,1860.3999999999999,834.0000000000318,460,MAXBARS,IS,22546.0000000009
2014-05-22 16:30:00,2014-05-27 14:30:00,L,1866.3999999999999,1848.8,-1765.999999999991,128,SL,IS,20780.00000000091
2014-05-27 16:30:00,2014-06-10 11:30:00,S,1843.1000000000001,1821.1999999999998,2184.000000000032,460,MAXBARS,IS,22964.000000000942
2014-06-12 16:30:00,2014-06-26 11:30:00,L,1834.6,1879.6000000000001,4494.000000000023,460,MAXBARS,IS,27458.000000000964
2014-07-14 06:00:00,2014-07-28 01:00:00,S,1902.0,1874.8999999999999,2704.0000000000136,460,MAXBARS,IS,30162.00000000098
2014-07-29 16:30:00,2014-08-08 08:30:00,S,1868.5,1886.1,-1765.999999999991,360,SL,IS,28396.00000000099
2014-08-19 16:30:00,2014-09-02 20:00:00,S,1861.1000000000001,1830.1999999999998,3084.000000000032,460,MAXBARS,IS,31480.000000001022
2014-09-23 16:30:00,2014-09-30 13:30:00,L,1787.5,1769.9,-1765.999999999991,229,SL,IS,29714.000000001033
2014-09-30 16:30:00,2014-10-09 14:30:00,S,1780.2,1797.8,-1765.999999999991,325,SL,IS,27948.00000000104
2014-10-13 01:00:00,2014-10-24 19:30:00,L,1794.1999999999998,1796.7,244.00000000002274,460,MAXBARS,IS,28192.000000001062
2014-10-27 00:00:00,2014-11-05 07:00:00,S,1792.9,1718.0,7484.000000000009,341,TP,IS,35676.00000000107
2014-11-05 07:30:00,2014-11-07 19:30:00,S,1719.0,1736.6,-1765.999999999991,118,SL,IS,33910.00000000108
2014-11-07 20:00:00,2014-11-10 20:30:00,L,1734.8,1717.2,-1765.999999999991,48,SL,IS,32144.000000001084
2014-11-18 16:30:00,2014-11-19 17:00:00,L,1758.6999999999998,1741.1,-1765.999999999991,48,SL,IS,30378.00000000109
2014-11-21 16:30:00,2014-11-27 05:30:00,L,1768.5,1750.9,-1765.999999999991,166,SL,IS,28612.0000000011
2014-11-27 06:00:00,2014-12-01 18:00:00,S,1751.5,1769.1,-1765.999999999991,102,SL,IS,26846.000000001106
2014-12-01 18:30:00,2014-12-15 13:30:00,L,1767.6999999999998,1777.3000000000002,954.0000000000364,460,MAXBARS,IS,27800.000000001142
2014-12-18 16:30:00,2014-12-22 17:30:00,L,1767.5,1749.9,-1765.999999999991,96,SL,IS,26034.00000000115
2014-12-22 18:00:00,2014-12-30 14:30:00,S,1749.1000000000001,1766.7,-1765.999999999991,221,SL,IS,24268.000000001157
2015-01-08 04:30:00,2015-01-12 02:30:00,S,1773.3000000000002,1790.9,-1765.999999999991,90,SL,IS,22502.000000001164
2015-01-20 16:30:00,2015-01-27 02:00:00,L,1854.0,1836.4,-1765.999999999991,206,SL,IS,20736.00000000117
2015-01-29 03:00:00,2015-02-11 21:30:00,S,1843.2,1782.8999999999999,6024.000000000018,460,MAXBARS,IS,26760.00000000119
2015-02-11 22:00:00,2015-02-25 21:30:00,S,1782.6000000000001,1767.8,1474.0000000000182,460,MAXBARS,IS,28234.000000001208
2015-03-05 19:30:00,2015-03-19 13:30:00,S,1760.7,1725.1,3554.0000000000136,460,MAXBARS,IS,31788.000000001222
2015-03-23 02:30:00,2015-03-26 07:30:00,S,1745.8000000000002,1763.4,-1765.999999999991,151,SL,IS,30022.00000000123
2015-03-26 08:30:00,2015-03-30 13:00:00,L,1765.6,1748.0,-1765.999999999991,101,SL,IS,28256.000000001237
2015-04-07 03:00:00,2015-04-20 21:30:00,S,1774.7,1757.1999999999998,1744.0000000000227,460,MAXBARS,IS,30000.00000000126
2015-04-27 16:30:00,2015-04-30 16:30:00,L,1757.6999999999998,1740.1,-1765.999999999991,141,SL,IS,28234.000000001266
2015-04-30 17:00:00,2015-05-05 14:30:00,S,1740.1000000000001,1757.7,-1765.999999999991,136,SL,IS,26468.000000001273
2015-05-07 03:30:00,2015-05-13 15:00:00,S,1749.5,1767.1,-1765.999999999991,211,SL,IS,24702.00000000128
2015-05-18 08:30:00,2015-05-19 16:30:00,L,1791.1999999999998,1773.6,-1765.999999999991,63,SL,IS,22936.000000001288
2015-05-26 08:30:00,2015-06-09 03:30:00,S,1764.4,1735.8999999999999,2844.0000000000227,460,MAXBARS,IS,25780.00000000131
2015-06-10 16:30:00,2015-06-24 11:30:00,L,1749.8,1736.6000000000001,-1325.9999999999818,460,MAXBARS,IS,24454.000000001328
2015-06-26 16:30:00,2015-06-29 00:30:00,S,1731.3000000000002,1748.9,-1765.999999999991,15,SL,IS,22688.00000000134
2015-07-02 03:30:00,2015-07-16 03:00:00,S,1727.9,1708.0,1984.000000000009,460,MAXBARS,IS,24672.000000001346
2015-07-22 04:00:00,2015-08-04 22:30:00,S,1657.1000000000001,1648.5,854.0000000000136,460,MAXBARS,IS,25526.00000000136
2015-08-06 18:30:00,2015-08-20 13:30:00,L,1652.6,1698.5,4584.000000000009,460,MAXBARS,IS,30110.000000001368
